county,precinct,office,district,candidate,party,early_voting,mail,election_day,votes
Collin,PCT 198,State Senate,30,Craig Estes,REP,35,0,11,46
Collin,PCT 198,State Senate,30,Richard Wells Forsyt,LIB,4,0,3,7
Collin,PCT 198,State Representative,89,Jodie Laubenberg,REP,38,0,9,47
Collin,PCT 198,"Chief Justice, 5th Court of Appeals District",,Carolyn Wright,REP,36,0,10,46
Collin,PCT 198,"Justice, 5th Court of Appeals District, Place 2",,David Evans,REP,35,0,11,46
Collin,PCT 198,"Justice, 5th Court of Appeals District, Place 2",,Dan Wood,DEM,10,0,9,19
Collin,PCT 198,"Justice, 5th Court of Appeals District, Place 5",,Jim Moseley,REP,36,0,11,47
Collin,PCT 198,"Justice, 5th Court of Appeals District, Place 5",,Penny Robe Phillips,DEM,9,0,9,18
Collin,PCT 198,"Justice, 5th Court of Appeals District, Place 9",,David Lewis,REP,36,0,11,47
Collin,PCT 198,"Justice, 5th Court of Appeals District, Place 9",,David Hanschen,DEM,8,0,9,17
Collin,PCT 198,"Justice, 5th Court of Appeals District, Place 10",,Molly Francis,REP,36,0,10,46
Collin,PCT 198,"Justice, 5th Court of Appeals District, Place 11",,Douglas S. Lang,REP,34,0,11,45
Collin,PCT 198,"Justice, 5th Court of Appeals District, Place 11",,Tonya J. Holt,DEM,10,0,9,19
Collin,PCT 198,"Justice, 5th Court of Appeals District, Place 12",,"Robert M. \Bob\"" Fill""",REP,36,0,11,47
Collin,PCT 198,"Justice, 5th Court of Appeals District, Place 12",,Lawrence J. Praeger,DEM,8,0,9,17
Collin,PCT 198,"Justice, 5th Court of Appeals District, Place 13",,Elizabeth Lang Miers,REP,36,0,10,46
Collin,PCT 198,"District Judge, 199th Judicial District",,Angela Tucker,REP,37,0,10,47
Collin,PCT 198,"District Judge, 380th Judicial District",,Ben Smith,REP,36,0,10,46
Collin,PCT 198,"District Judge, 401st Judicial District",,Mark Rusch,REP,38,0,10,48
Collin,PCT 198,"District Judge, 416th Judicial District",,Chris Oldner,REP,37,0,10,47
Collin,PCT 198,"Judge, County Court at Law Number 2",,Barnett Walker,REP,36,0,10,46
Collin,PCT 198,Sheriff,,Terry G. Box,REP,38,0,11,49
Collin,PCT 198,County Tax Assessor-Collector,,Kenneth L. Maun,REP,38,0,11,49
Collin,PCT 198,District Clerk,,Andrea Stroh Thompso,REP,36,0,10,46
Collin,PCT 198,"County Commissioner, Precinct 3",,Chris Hill,REP,36,0,11,47
Collin,PCT 198,"Constable, Precinct No. 2",,Joe Barton,REP,39,0,10,49
Collin,PCT 199,Straight Party,,Republican,REP,146,5,38,189
Collin,PCT 199,Straight Party,,Democrat,DEM,10,0,6,16
Collin,PCT 199,Straight Party,,Libertarian,LIB,0,0,1,1
Collin,PCT 199,Straight Party,,Green,GRN,0,0,0,0
Collin,PCT 199,President/Vice-President,,Romney/Ryan,REP,204,9,57,270
Collin,PCT 199,President/Vice-President,,Obama/Biden,DEM,18,0,14,32
Collin,PCT 199,President/Vice-President,,Johnson/Gray,LIB,1,0,1,2
Collin,PCT 199,President/Vice-President,,Stein/Honkala,GRN,0,0,0,0
Collin,PCT 199,President/Vice-President,,Write-in 50,NP,0,0,1,1
Collin,PCT 199,U.S. Senate,,Ted Cruz,REP,199,9,54,262
Collin,PCT 199,U.S. Senate,,Paul Sadler,DEM,21,0,12,33
Collin,PCT 199,U.S. Senate,,John Jay Myers,LIB,2,0,3,5
Collin,PCT 199,U.S. Senate,,David B. Collins,GRN,0,0,2,2
Collin,PCT 199,U.S. House,3,Sam Johnson,REP,203,5,62,270
Collin,PCT 199,Railroad Commissioner,,Christi Craddick,REP,194,9,57,260
Collin,PCT 199,Railroad Commissioner,,Dale Henry,DEM,18,0,12,30
Collin,PCT 199,Railroad Commissioner,,Vivekananda (Vik) Wa,LIB,1,0,1,2
Collin,PCT 199,Railroad Commissioner,,Chris Kennedy,GRN,3,0,0,3
Collin,PCT 199,"Railroad Commissioner, Unexpired Term",,Barry Smitherman,REP,195,9,57,261
Collin,PCT 199,"Railroad Commissioner, Unexpired Term",,Jaime O. Perez,LIB,8,0,6,14
Collin,PCT 199,"Railroad Commissioner, Unexpired Term",,Josh Wendel,GRN,4,0,2,6
Collin,PCT 199,"Justice, Supreme Court, Place 2",,Don Willett,REP,197,9,61,267
Collin,PCT 199,"Justice, Supreme Court, Place 2",,RS Roberto Koelsch,LIB,14,0,5,19
Collin,PCT 199,"Justice, Supreme Court, Place 4",,John Devine,REP,195,9,59,263
Collin,PCT 199,"Justice, Supreme Court, Place 4",,Tom Oxford,LIB,14,0,7,21
Collin,PCT 199,"Justice, Supreme Court, Place 4",,Charles E. Waterbury,GRN,2,0,0,2
Collin,PCT 199,"Justice, Supreme Court, Place 6",,Nathan Hecht,REP,189,9,52,250
Collin,PCT 199,"Justice, Supreme Court, Place 6",,Michele Petty,DEM,20,0,13,33
Collin,PCT 199,"Justice, Supreme Court, Place 6",,Mark Ash,LIB,5,0,2,7
Collin,PCT 199,"Justice, Supreme Court, Place 6",,Jim Chisholm,GRN,2,0,2,4
Collin,PCT 199,"Presiding Judge, Court of Criminal Appeals",,Sharon Keller,REP,186,9,55,250
Collin,PCT 199,"Presiding Judge, Court of Criminal Appeals",,Keith Hampton,DEM,20,0,11,31
Collin,PCT 199,"Presiding Judge, Court of Criminal Appeals",,Lance Stott,LIB,10,0,3,13
Collin,PCT 199,"Judge, Court of Criminal Appeals Place 7",,Barbara Parker Herve,REP,190,9,61,260
Collin,PCT 199,"Judge, Court of Criminal Appeals Place 7",,Mark W. Bennett,LIB,18,0,5,23
Collin,PCT 199,"Judge, Court of Criminal Appeals Place 8",,Elsa Alcala,REP,189,9,58,256
Collin,PCT 199,"Judge, Court of Criminal Appeals Place 8",,William Bryan Strang,LIB,18,0,7,25
Collin,PCT 199,"Member, State Board of Education, District 12",,"Geraldine \Tincy\"" Mi""",REP,193,5,56,254
Collin,PCT 199,"Member, State Board of Education, District 12",,Lois Parrott,DEM,24,0,13,37
Collin,PCT 199,State Senate,30,Craig Estes,REP,196,5,58,259
Collin,PCT 199,State Senate,30,Richard Wells Forsyt,LIB,15,0,7,22
Collin,PCT 199,State Representative,33,Scott Turner,REP,197,5,57,259
Collin,PCT 199,State Representative,33,Michael A. Carrasco,LIB,14,0,8,22
Collin,PCT 199,"Chief Justice, 5th Court of Appeals District",,Carolyn Wright,REP,198,5,61,264
Collin,PCT 199,"Justice, 5th Court of Appeals District, Place 2",,David Evans,REP,196,5,57,258
Collin,PCT 199,"Justice, 5th Court of Appeals District, Place 2",,Dan Wood,DEM,19,0,11,30
Collin,PCT 199,"Justice, 5th Court of Appeals District, Place 5",,Jim Moseley,REP,196,5,57,258
Collin,PCT 199,"Justice, 5th Court of Appeals District, Place 5",,Penny Robe Phillips,DEM,19,0,11,30
Collin,PCT 199,"Justice, 5th Court of Appeals District, Place 9",,David Lewis,REP,197,5,58,260
Collin,PCT 199,"Justice, 5th Court of Appeals District, Place 9",,David Hanschen,DEM,19,0,9,28
Collin,PCT 199,"Justice, 5th Court of Appeals District, Place 10",,Molly Francis,REP,199,5,63,267
Collin,PCT 199,"Justice, 5th Court of Appeals District, Place 11",,Douglas S. Lang,REP,194,5,54,253
Collin,PCT 199,"Justice, 5th Court of Appeals District, Place 11",,Tonya J. Holt,DEM,21,0,15,36
Collin,PCT 199,"Justice, 5th Court of Appeals District, Place 12",,"Robert M. \Bob\"" Fill""",REP,194,5,56,255
Collin,PCT 199,"Justice, 5th Court of Appeals District, Place 12",,Lawrence J. Praeger,DEM,20,0,12,32
Collin,PCT 199,"Justice, 5th Court of Appeals District, Place 13",,Elizabeth Lang Miers,REP,199,5,64,268
Collin,PCT 199,"District Judge, 199th Judicial District",,Angela Tucker,REP,199,5,63,267
Collin,PCT 199,"District Judge, 380th Judicial District",,Ben Smith,REP,200,5,63,268
Collin,PCT 199,"District Judge, 401st Judicial District",,Mark Rusch,REP,200,5,63,268
Collin,PCT 199,"District Judge, 416th Judicial District",,Chris Oldner,REP,201,5,62,268
Collin,PCT 199,"Judge, County Court at Law Number 2",,Barnett Walker,REP,200,5,62,267
Collin,PCT 199,Sheriff,,Terry G. Box,REP,198,5,62,265
Collin,PCT 199,County Tax Assessor-Collector,,Kenneth L. Maun,REP,198,5,63,266
Collin,PCT 199,District Clerk,,Andrea Stroh Thompso,REP,196,5,62,263
Collin,PCT 199,"County Commissioner, Precinct 1",,Matt Shaheen,REP,196,5,61,262
Collin,PCT 199,"Constable, Precinct No. 4",,Joe Wright,REP,197,5,61,263
Collin,PCT 200,Straight Party,,Republican,REP,0,0,0,0
Collin,PCT 200,Straight Party,,Democrat,DEM,0,0,1,1
Collin,PCT 200,Straight Party,,Libertarian,LIB,0,0,0,0
Collin,PCT 200,Straight Party,,Green,GRN,0,0,0,0
Collin,PCT 200,President/Vice-President,,Romney/Ryan,REP,0,0,0,0
Collin,PCT 200,President/Vice-President,,Obama/Biden,DEM,0,0,1,1
Collin,PCT 200,President/Vice-President,,Johnson/Gray,LIB,0,0,0,0
Collin,PCT 200,President/Vice-President,,Stein/Honkala,GRN,0,0,0,0
Collin,PCT 200,President/Vice-President,,Write-in 50,NP,0,0,0,0
Collin,PCT 200,U.S. Senate,,Ted Cruz,REP,0,0,0,0
Collin,PCT 200,U.S. Senate,,Paul Sadler,DEM,0,0,1,1
Collin,PCT 200,U.S. Senate,,John Jay Myers,LIB,0,0,0,0
Collin,PCT 200,U.S. Senate,,David B. Collins,GRN,0,0,0,0
Collin,PCT 200,U.S. House,4,Ralph M. Hall,REP,0,0,0,0
Collin,PCT 200,U.S. House,4,VaLinda Hathcox,DEM,0,0,1,1
Collin,PCT 200,U.S. House,4,Thomas Griffing,LIB,0,0,0,0
Collin,PCT 200,U.S. House,4,Write-in 40,NP,0,0,0,0
Collin,PCT 200,Railroad Commissioner,,Christi Craddick,REP,0,0,0,0
Collin,PCT 200,Railroad Commissioner,,Dale Henry,DEM,0,0,1,1
Collin,PCT 200,Railroad Commissioner,,Vivekananda (Vik) Wa,LIB,0,0,0,0
Collin,PCT 200,Railroad Commissioner,,Chris Kennedy,GRN,0,0,0,0
Collin,PCT 200,"Railroad Commissioner, Unexpired Term",,Barry Smitherman,REP,0,0,0,0
Collin,PCT 200,"Railroad Commissioner, Unexpired Term",,Jaime O. Perez,LIB,0,0,0,0
Collin,PCT 200,"Railroad Commissioner, Unexpired Term",,Josh Wendel,GRN,0,0,0,0
Collin,PCT 200,"Justice, Supreme Court, Place 2",,Don Willett,REP,0,0,0,0
Collin,PCT 200,"Justice, Supreme Court, Place 2",,RS Roberto Koelsch,LIB,0,0,0,0
Collin,PCT 200,"Justice, Supreme Court, Place 4",,John Devine,REP,0,0,0,0
Collin,PCT 200,"Justice, Supreme Court, Place 4",,Tom Oxford,LIB,0,0,0,0
Collin,PCT 200,"Justice, Supreme Court, Place 4",,Charles E. Waterbury,GRN,0,0,0,0
Collin,PCT 200,"Justice, Supreme Court, Place 6",,Nathan Hecht,REP,0,0,0,0
Collin,PCT 200,"Justice, Supreme Court, Place 6",,Michele Petty,DEM,0,0,1,1
Collin,PCT 200,"Justice, Supreme Court, Place 6",,Mark Ash,LIB,0,0,0,0
Collin,PCT 200,"Justice, Supreme Court, Place 6",,Jim Chisholm,GRN,0,0,0,0
Collin,PCT 200,"Presiding Judge, Court of Criminal Appeals",,Sharon Keller,REP,0,0,0,0
Collin,PCT 200,"Presiding Judge, Court of Criminal Appeals",,Keith Hampton,DEM,0,0,1,1
Collin,PCT 200,"Presiding Judge, Court of Criminal Appeals",,Lance Stott,LIB,0,0,0,0
Collin,PCT 200,"Judge, Court of Criminal Appeals Place 7",,Barbara Parker Herve,REP,0,0,0,0
Collin,PCT 200,"Judge, Court of Criminal Appeals Place 7",,Mark W. Bennett,LIB,0,0,0,0
Collin,PCT 200,"Judge, Court of Criminal Appeals Place 8",,Elsa Alcala,REP,0,0,0,0
Collin,PCT 200,"Judge, Court of Criminal Appeals Place 8",,William Bryan Strang,LIB,0,0,0,0
Collin,PCT 200,"Member, State Board of Education, District 12",,"Geraldine \Tincy\"" Mi""",REP,0,0,0,0
Collin,PCT 200,"Member, State Board of Education, District 12",,Lois Parrott,DEM,0,0,1,1
Collin,PCT 200,State Senate,30,Craig Estes,REP,0,0,0,0
Collin,PCT 200,State Senate,30,Richard Wells Forsyt,LIB,0,0,0,0
Collin,PCT 200,State Representative,89,Jodie Laubenberg,REP,0,0,0,0
Collin,PCT 200,"Chief Justice, 5th Court of Appeals District",,Carolyn Wright,REP,0,0,0,0
Collin,PCT 200,"Justice, 5th Court of Appeals District, Place 2",,David Evans,REP,0,0,0,0
Collin,PCT 200,"Justice, 5th Court of Appeals District, Place 2",,Dan Wood,DEM,0,0,1,1
Collin,PCT 200,"Justice, 5th Court of Appeals District, Place 5",,Jim Moseley,REP,0,0,0,0
Collin,PCT 200,"Justice, 5th Court of Appeals District, Place 5",,Penny Robe Phillips,DEM,0,0,1,1
Collin,PCT 200,"Justice, 5th Court of Appeals District, Place 9",,David Lewis,REP,0,0,0,0
Collin,PCT 200,"Justice, 5th Court of Appeals District, Place 9",,David Hanschen,DEM,0,0,1,1
Collin,PCT 200,"Justice, 5th Court of Appeals District, Place 10",,Molly Francis,REP,0,0,0,0
Collin,PCT 200,"Justice, 5th Court of Appeals District, Place 11",,Douglas S. Lang,REP,0,0,0,0
Collin,PCT 200,"Justice, 5th Court of Appeals District, Place 11",,Tonya J. Holt,DEM,0,0,1,1
Collin,PCT 200,"Justice, 5th Court of Appeals District, Place 12",,"Robert M. \Bob\"" Fill""",REP,0,0,0,0
Collin,PCT 200,"Justice, 5th Court of Appeals District, Place 12",,Lawrence J. Praeger,DEM,0,0,1,1
Collin,PCT 200,"Justice, 5th Court of Appeals District, Place 13",,Elizabeth Lang Miers,REP,0,0,0,0
Collin,PCT 200,"District Judge, 199th Judicial District",,Angela Tucker,REP,0,0,0,0
Collin,PCT 200,"District Judge, 380th Judicial District",,Ben Smith,REP,0,0,0,0
Collin,PCT 200,"District Judge, 401st Judicial District",,Mark Rusch,REP,0,0,0,0
Collin,PCT 200,"District Judge, 416th Judicial District",,Chris Oldner,REP,0,0,0,0
Collin,PCT 200,"Judge, County Court at Law Number 2",,Barnett Walker,REP,0,0,0,0
Collin,PCT 200,Sheriff,,Terry G. Box,REP,0,0,0,0
Collin,PCT 200,County Tax Assessor-Collector,,Kenneth L. Maun,REP,0,0,0,0
Collin,PCT 200,District Clerk,,Andrea Stroh Thompso,REP,0,0,0,0
Collin,PCT 200,"Constable, Precinct No. 2",,Joe Barton,REP,0,0,0,0
Collin,PCT 201,Straight Party,,Republican,REP,0,0,0,0
Collin,PCT 201,Straight Party,,Democrat,DEM,0,0,0,0
Collin,PCT 201,Straight Party,,Libertarian,LIB,0,0,0,0
Collin,PCT 201,Straight Party,,Green,GRN,0,0,0,0
Collin,PCT 201,President/Vice-President,,Romney/Ryan,REP,0,0,0,0
Collin,PCT 201,President/Vice-President,,Obama/Biden,DEM,0,0,0,0
Collin,PCT 201,President/Vice-President,,Johnson/Gray,LIB,0,0,0,0
Collin,PCT 201,President/Vice-President,,Stein/Honkala,GRN,0,0,0,0
Collin,PCT 201,President/Vice-President,,Write-in 50,NP,0,0,0,0
Collin,PCT 201,U.S. Senate,,Ted Cruz,REP,0,0,0,0
Collin,PCT 201,U.S. Senate,,Paul Sadler,DEM,0,0,0,0
Collin,PCT 201,U.S. Senate,,John Jay Myers,LIB,0,0,0,0
Collin,PCT 201,U.S. Senate,,David B. Collins,GRN,0,0,0,0
Collin,PCT 201,U.S. House,3,Sam Johnson,REP,0,0,0,0
Collin,PCT 201,Railroad Commissioner,,Christi Craddick,REP,0,0,0,0
Collin,PCT 201,Railroad Commissioner,,Dale Henry,DEM,0,0,0,0
Collin,PCT 201,Railroad Commissioner,,Vivekananda (Vik) Wa,LIB,0,0,0,0
Collin,PCT 201,Railroad Commissioner,,Chris Kennedy,GRN,0,0,0,0
Collin,PCT 201,"Railroad Commissioner, Unexpired Term",,Barry Smitherman,REP,0,0,0,0
Collin,PCT 201,"Railroad Commissioner, Unexpired Term",,Jaime O. Perez,LIB,0,0,0,0
Collin,PCT 201,"Railroad Commissioner, Unexpired Term",,Josh Wendel,GRN,0,0,0,0
Collin,PCT 201,"Justice, Supreme Court, Place 2",,Don Willett,REP,0,0,0,0
Collin,PCT 201,"Justice, Supreme Court, Place 2",,RS Roberto Koelsch,LIB,0,0,0,0
Collin,PCT 201,"Justice, Supreme Court, Place 4",,John Devine,REP,0,0,0,0
Collin,PCT 201,"Justice, Supreme Court, Place 4",,Tom Oxford,LIB,0,0,0,0
Collin,PCT 201,"Justice, Supreme Court, Place 4",,Charles E. Waterbury,GRN,0,0,0,0
Collin,PCT 201,"Justice, Supreme Court, Place 6",,Nathan Hecht,REP,0,0,0,0
Collin,PCT 201,"Justice, Supreme Court, Place 6",,Michele Petty,DEM,0,0,0,0
Collin,PCT 201,"Justice, Supreme Court, Place 6",,Mark Ash,LIB,0,0,0,0
Collin,PCT 201,"Justice, Supreme Court, Place 6",,Jim Chisholm,GRN,0,0,0,0
Collin,PCT 201,"Presiding Judge, Court of Criminal Appeals",,Sharon Keller,REP,0,0,0,0
Collin,PCT 201,"Presiding Judge, Court of Criminal Appeals",,Keith Hampton,DEM,0,0,0,0
Collin,PCT 201,"Presiding Judge, Court of Criminal Appeals",,Lance Stott,LIB,0,0,0,0
Collin,PCT 201,"Judge, Court of Criminal Appeals Place 7",,Barbara Parker Herve,REP,0,0,0,0
Collin,PCT 201,"Judge, Court of Criminal Appeals Place 7",,Mark W. Bennett,LIB,0,0,0,0
Collin,PCT 201,"Judge, Court of Criminal Appeals Place 8",,Elsa Alcala,REP,0,0,0,0
Collin,PCT 201,"Judge, Court of Criminal Appeals Place 8",,William Bryan Strang,LIB,0,0,0,0
Collin,PCT 201,"Member, State Board of Education, District 12",,"Geraldine \Tincy\"" Mi""",REP,0,0,0,0
Collin,PCT 201,"Member, State Board of Education, District 12",,Lois Parrott,DEM,0,0,0,0
Collin,PCT 201,State Senate,30,Craig Estes,REP,0,0,0,0
Collin,PCT 201,State Senate,30,Richard Wells Forsyt,LIB,0,0,0,0
Collin,PCT 201,State Representative,33,Scott Turner,REP,0,0,0,0
Collin,PCT 201,State Representative,33,Michael A. Carrasco,LIB,0,0,0,0
Collin,PCT 201,"Chief Justice, 5th Court of Appeals District",,Carolyn Wright,REP,0,0,0,0
Collin,PCT 201,"Justice, 5th Court of Appeals District, Place 2",,David Evans,REP,0,0,0,0
Collin,PCT 201,"Justice, 5th Court of Appeals District, Place 2",,Dan Wood,DEM,0,0,0,0
Collin,PCT 201,"Justice, 5th Court of Appeals District, Place 5",,Jim Moseley,REP,0,0,0,0
Collin,PCT 201,"Justice, 5th Court of Appeals District, Place 5",,Penny Robe Phillips,DEM,0,0,0,0
Collin,PCT 201,"Justice, 5th Court of Appeals District, Place 9",,David Lewis,REP,0,0,0,0
Collin,PCT 201,"Justice, 5th Court of Appeals District, Place 9",,David Hanschen,DEM,0,0,0,0
Collin,PCT 201,"Justice, 5th Court of Appeals District, Place 10",,Molly Francis,REP,0,0,0,0
Collin,PCT 201,"Justice, 5th Court of Appeals District, Place 11",,Douglas S. Lang,REP,0,0,0,0
Collin,PCT 201,"Justice, 5th Court of Appeals District, Place 11",,Tonya J. Holt,DEM,0,0,0,0
Collin,PCT 201,"Justice, 5th Court of Appeals District, Place 12",,"Robert M. \Bob\"" Fill""",REP,0,0,0,0
Collin,PCT 201,"Justice, 5th Court of Appeals District, Place 12",,Lawrence J. Praeger,DEM,0,0,0,0
Collin,PCT 201,"Justice, 5th Court of Appeals District, Place 13",,Elizabeth Lang Miers,REP,0,0,0,0
Collin,PCT 201,"District Judge, 199th Judicial District",,Angela Tucker,REP,0,0,0,0
Collin,PCT 201,"District Judge, 380th Judicial District",,Ben Smith,REP,0,0,0,0
Collin,PCT 201,"District Judge, 401st Judicial District",,Mark Rusch,REP,0,0,0,0
Collin,PCT 201,"District Judge, 416th Judicial District",,Chris Oldner,REP,0,0,0,0
Collin,PCT 201,"Judge, County Court at Law Number 2",,Barnett Walker,REP,0,0,0,0
Collin,PCT 201,Sheriff,,Terry G. Box,REP,0,0,0,0
Collin,PCT 201,County Tax Assessor-Collector,,Kenneth L. Maun,REP,0,0,0,0
Collin,PCT 201,District Clerk,,Andrea Stroh Thompso,REP,0,0,0,0
Collin,PCT 201,"County Commissioner, Precinct 3",,Chris Hill,REP,0,0,0,0
Collin,PCT 201,"Constable, Precinct No. 2",,Joe Barton,REP,0,0,0,0
Collin,PCT 202,Straight Party,,Republican,REP,0,0,0,0
Collin,PCT 202,Straight Party,,Democrat,DEM,0,0,0,0
Collin,PCT 202,Straight Party,,Libertarian,LIB,0,0,0,0
Collin,PCT 202,Straight Party,,Green,GRN,0,0,0,0
Collin,PCT 202,President/Vice-President,,Romney/Ryan,REP,0,0,0,0
Collin,PCT 202,President/Vice-President,,Obama/Biden,DEM,0,0,0,0
Collin,PCT 202,President/Vice-President,,Johnson/Gray,LIB,0,0,0,0
Collin,PCT 202,President/Vice-President,,Stein/Honkala,GRN,0,0,0,0
Collin,PCT 202,President/Vice-President,,Write-in 50,NP,0,0,0,0
Collin,PCT 202,U.S. Senate,,Ted Cruz,REP,0,0,0,0
Collin,PCT 202,U.S. Senate,,Paul Sadler,DEM,0,0,0,0
Collin,PCT 202,U.S. Senate,,John Jay Myers,LIB,0,0,0,0
Collin,PCT 202,U.S. Senate,,David B. Collins,GRN,0,0,0,0
Collin,PCT 202,U.S. House,4,Ralph M. Hall,REP,0,0,0,0
Collin,PCT 202,U.S. House,4,VaLinda Hathcox,DEM,0,0,0,0
Collin,PCT 202,U.S. House,4,Thomas Griffing,LIB,0,0,0,0
Collin,PCT 202,U.S. House,4,Write-in 40,NP,0,0,0,0
Collin,PCT 202,Railroad Commissioner,,Christi Craddick,REP,0,0,0,0
Collin,PCT 202,Railroad Commissioner,,Dale Henry,DEM,0,0,0,0
Collin,PCT 202,Railroad Commissioner,,Vivekananda (Vik) Wa,LIB,0,0,0,0
Collin,PCT 202,Railroad Commissioner,,Chris Kennedy,GRN,0,0,0,0
Collin,PCT 202,"Railroad Commissioner, Unexpired Term",,Barry Smitherman,REP,0,0,0,0
Collin,PCT 202,"Railroad Commissioner, Unexpired Term",,Jaime O. Perez,LIB,0,0,0,0
Collin,PCT 202,"Railroad Commissioner, Unexpired Term",,Josh Wendel,GRN,0,0,0,0
Collin,PCT 202,"Justice, Supreme Court, Place 2",,Don Willett,REP,0,0,0,0
Collin,PCT 202,"Justice, Supreme Court, Place 2",,RS Roberto Koelsch,LIB,0,0,0,0
Collin,PCT 202,"Justice, Supreme Court, Place 4",,John Devine,REP,0,0,0,0
Collin,PCT 202,"Justice, Supreme Court, Place 4",,Tom Oxford,LIB,0,0,0,0
Collin,PCT 202,"Justice, Supreme Court, Place 4",,Charles E. Waterbury,GRN,0,0,0,0
Collin,PCT 202,"Justice, Supreme Court, Place 6",,Nathan Hecht,REP,0,0,0,0
Collin,PCT 202,"Justice, Supreme Court, Place 6",,Michele Petty,DEM,0,0,0,0
Collin,PCT 202,"Justice, Supreme Court, Place 6",,Mark Ash,LIB,0,0,0,0
Collin,PCT 202,"Justice, Supreme Court, Place 6",,Jim Chisholm,GRN,0,0,0,0
Collin,PCT 202,"Presiding Judge, Court of Criminal Appeals",,Sharon Keller,REP,0,0,0,0
Collin,PCT 202,"Presiding Judge, Court of Criminal Appeals",,Keith Hampton,DEM,0,0,0,0
Collin,PCT 202,"Presiding Judge, Court of Criminal Appeals",,Lance Stott,LIB,0,0,0,0
Collin,PCT 202,"Judge, Court of Criminal Appeals Place 7",,Barbara Parker Herve,REP,0,0,0,0
Collin,PCT 202,"Judge, Court of Criminal Appeals Place 7",,Mark W. Bennett,LIB,0,0,0,0
Collin,PCT 202,"Judge, Court of Criminal Appeals Place 8",,Elsa Alcala,REP,0,0,0,0
Collin,PCT 202,"Judge, Court of Criminal Appeals Place 8",,William Bryan Strang,LIB,0,0,0,0
Collin,PCT 202,"Member, State Board of Education, District 12",,"Geraldine \Tincy\"" Mi""",REP,0,0,0,0
Collin,PCT 202,"Member, State Board of Education, District 12",,Lois Parrott,DEM,0,0,0,0
Collin,PCT 202,State Senate,30,Craig Estes,REP,0,0,0,0
Collin,PCT 202,State Senate,30,Richard Wells Forsyt,LIB,0,0,0,0
