county,precinct,office,district,party,candidate,election_day,early_votes_person,early_votes_mail,votes
Victoria,19,"Justice, Supreme Court, Place 9",,,Eva Guzman,256.0,614.0,83.0,953.0
Victoria,19,"Justice, Supreme Court, Place 9",,,Savannah Robinson,143.0,262.0,44.0,449.0
Victoria,19,"Justice, Supreme Court, Place 9",,,Don Fulton,20.0,34.0,5.0,59.0
Victoria,19,"Justice, Supreme Court, Place 9",,,Jim Chisholm,2.0,7.0,1.0,10.0
Victoria,20,"Justice, Supreme Court, Place 9",,,Eva Guzman,135.0,496.0,45.0,676.0
Victoria,20,"Justice, Supreme Court, Place 9",,,Savannah Robinson,44.0,79.0,21.0,144.0
Victoria,20,"Justice, Supreme Court, Place 9",,,Don Fulton,11.0,12.0,4.0,27.0
Victoria,20,"Justice, Supreme Court, Place 9",,,Jim Chisholm,2.0,1.0,0.0,3.0
Victoria,21,"Justice, Supreme Court, Place 9",,,Eva Guzman,431.0,1230.0,208.0,1869.0
Victoria,21,"Justice, Supreme Court, Place 9",,,Savannah Robinson,105.0,292.0,68.0,465.0
Victoria,21,"Justice, Supreme Court, Place 9",,,Don Fulton,31.0,51.0,4.0,86.0
Victoria,21,"Justice, Supreme Court, Place 9",,,Jim Chisholm,6.0,6.0,1.0,13.0
Victoria,22,"Justice, Supreme Court, Place 9",,,Eva Guzman,380.0,538.0,64.0,982.0
Victoria,22,"Justice, Supreme Court, Place 9",,,Savannah Robinson,38.0,54.0,11.0,103.0
Victoria,22,"Justice, Supreme Court, Place 9",,,Don Fulton,13.0,12.0,2.0,27.0
Victoria,22,"Justice, Supreme Court, Place 9",,,Jim Chisholm,7.0,10.0,0.0,17.0
Victoria,23,"Justice, Supreme Court, Place 9",,,Eva Guzman,277.0,463.0,51.0,791.0
Victoria,23,"Justice, Supreme Court, Place 9",,,Savannah Robinson,44.0,83.0,15.0,142.0
Victoria,23,"Justice, Supreme Court, Place 9",,,Don Fulton,24.0,18.0,0.0,42.0
Victoria,23,"Justice, Supreme Court, Place 9",,,Jim Chisholm,3.0,9.0,1.0,13.0
Victoria,24,"Justice, Supreme Court, Place 9",,,Eva Guzman,197.0,540.0,72.0,809.0
Victoria,24,"Justice, Supreme Court, Place 9",,,Savannah Robinson,20.0,75.0,13.0,108.0
Victoria,24,"Justice, Supreme Court, Place 9",,,Don Fulton,3.0,16.0,0.0,19.0
Victoria,24,"Justice, Supreme Court, Place 9",,,Jim Chisholm,4.0,5.0,0.0,9.0
Victoria,25,"Justice, Supreme Court, Place 9",,,Eva Guzman,324.0,1036.0,179.0,1539.0
Victoria,25,"Justice, Supreme Court, Place 9",,,Savannah Robinson,145.0,353.0,67.0,565.0
Victoria,25,"Justice, Supreme Court, Place 9",,,Don Fulton,27.0,42.0,2.0,71.0
Victoria,25,"Justice, Supreme Court, Place 9",,,Jim Chisholm,6.0,12.0,2.0,20.0
Victoria,26,"Justice, Supreme Court, Place 9",,,Eva Guzman,206.0,250.0,31.0,487.0
Victoria,26,"Justice, Supreme Court, Place 9",,,Savannah Robinson,72.0,59.0,11.0,142.0
Victoria,26,"Justice, Supreme Court, Place 9",,,Don Fulton,12.0,13.0,0.0,25.0
Victoria,26,"Justice, Supreme Court, Place 9",,,Jim Chisholm,3.0,2.0,1.0,6.0
Victoria,27,"Justice, Supreme Court, Place 9",,,Eva Guzman,405.0,429.0,48.0,882.0
Victoria,27,"Justice, Supreme Court, Place 9",,,Savannah Robinson,37.0,35.0,7.0,79.0
Victoria,27,"Justice, Supreme Court, Place 9",,,Don Fulton,10.0,11.0,0.0,21.0
Victoria,27,"Justice, Supreme Court, Place 9",,,Jim Chisholm,3.0,2.0,1.0,6.0
Victoria,28,"Justice, Supreme Court, Place 9",,,Eva Guzman,144.0,99.0,20.0,263.0
Victoria,28,"Justice, Supreme Court, Place 9",,,Savannah Robinson,22.0,20.0,10.0,52.0
Victoria,28,"Justice, Supreme Court, Place 9",,,Don Fulton,2.0,4.0,0.0,6.0
Victoria,28,"Justice, Supreme Court, Place 9",,,Jim Chisholm,3.0,1.0,0.0,4.0
Victoria,29,"Justice, Supreme Court, Place 9",,,Eva Guzman,327.0,893.0,136.0,1356.0
Victoria,29,"Justice, Supreme Court, Place 9",,,Savannah Robinson,85.0,236.0,27.0,348.0
Victoria,29,"Justice, Supreme Court, Place 9",,,Don Fulton,18.0,45.0,5.0,68.0
Victoria,29,"Justice, Supreme Court, Place 9",,,Jim Chisholm,5.0,4.0,1.0,10.0
Victoria,30,"Justice, Supreme Court, Place 9",,,Eva Guzman,80.0,99.0,21.0,200.0
Victoria,30,"Justice, Supreme Court, Place 9",,,Savannah Robinson,27.0,47.0,7.0,81.0
Victoria,30,"Justice, Supreme Court, Place 9",,,Don Fulton,4.0,8.0,1.0,13.0
Victoria,30,"Justice, Supreme Court, Place 9",,,Jim Chisholm,1.0,1.0,0.0,2.0
Victoria,31,"Justice, Supreme Court, Place 9",,,Eva Guzman,86.0,141.0,26.0,253.0
Victoria,31,"Justice, Supreme Court, Place 9",,,Savannah Robinson,41.0,103.0,33.0,177.0
Victoria,31,"Justice, Supreme Court, Place 9",,,Don Fulton,6.0,7.0,1.0,14.0
Victoria,31,"Justice, Supreme Court, Place 9",,,Jim Chisholm,3.0,2.0,1.0,6.0
Victoria,32,"Justice, Supreme Court, Place 9",,,Eva Guzman,90.0,138.0,25.0,253.0
Victoria,32,"Justice, Supreme Court, Place 9",,,Savannah Robinson,129.0,145.0,32.0,306.0
Victoria,32,"Justice, Supreme Court, Place 9",,,Don Fulton,12.0,12.0,1.0,25.0
Victoria,32,"Justice, Supreme Court, Place 9",,,Jim Chisholm,2.0,4.0,0.0,6.0
Victoria,33,"Justice, Supreme Court, Place 9",,,Eva Guzman,445.0,1534.0,286.0,2265.0
Victoria,33,"Justice, Supreme Court, Place 9",,,Savannah Robinson,113.0,317.0,60.0,490.0
Victoria,33,"Justice, Supreme Court, Place 9",,,Don Fulton,34.0,50.0,10.0,94.0
Victoria,33,"Justice, Supreme Court, Place 9",,,Jim Chisholm,5.0,8.0,2.0,15.0
Victoria,34,"Justice, Supreme Court, Place 9",,,Eva Guzman,83.0,53.0,8.0,144.0
Victoria,34,"Justice, Supreme Court, Place 9",,,Savannah Robinson,127.0,107.0,37.0,271.0
Victoria,34,"Justice, Supreme Court, Place 9",,,Don Fulton,3.0,5.0,0.0,8.0
Victoria,34,"Justice, Supreme Court, Place 9",,,Jim Chisholm,3.0,1.0,0.0,4.0
Victoria,35,"Justice, Supreme Court, Place 9",,,Eva Guzman,24.0,36.0,4.0,64.0
Victoria,35,"Justice, Supreme Court, Place 9",,,Savannah Robinson,50.0,38.0,9.0,97.0
Victoria,35,"Justice, Supreme Court, Place 9",,,Don Fulton,3.0,0.0,0.0,3.0
Victoria,35,"Justice, Supreme Court, Place 9",,,Jim Chisholm,1.0,0.0,0.0,1.0
Victoria,Total:,"Justice, Supreme Court, Place 9",,,Eva Guzman,6138.0,12770.0,1933.0,20841.0
Victoria,Total:,"Justice, Supreme Court, Place 9",,,Savannah Robinson,2661.0,4587.0,910.0,8158.0
Victoria,Total:,"Justice, Supreme Court, Place 9",,,Don Fulton,387.0,520.0,61.0,968.0
Victoria,Total:,"Justice, Supreme Court, Place 9",,,Jim Chisholm,123.0,143.0,19.0,285.0
Victoria,1,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,32.0,39.0,13.0,84.0
Victoria,1,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",37.0,70.0,26.0,133.0
Victoria,1,Judge Court Criminal Appeals Pl 2,,,Mark Ash,7.0,5.0,0.0,12.0
Victoria,1,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,3.0,2.0,0.0,5.0
Victoria,2,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,87.0,199.0,20.0,306.0
Victoria,2,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",41.0,131.0,18.0,190.0
Victoria,2,Judge Court Criminal Appeals Pl 2,,,Mark Ash,10.0,13.0,0.0,23.0
Victoria,2,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,4.0,2.0,1.0,7.0
Victoria,3,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,105.0,265.0,46.0,416.0
Victoria,3,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",63.0,118.0,20.0,201.0
Victoria,3,Judge Court Criminal Appeals Pl 2,,,Mark Ash,4.0,9.0,3.0,16.0
Victoria,3,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,2.0,3.0,2.0,7.0
Victoria,4,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,76.0,101.0,18.0,195.0
Victoria,4,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",120.0,147.0,38.0,305.0
Victoria,4,Judge Court Criminal Appeals Pl 2,,,Mark Ash,19.0,5.0,1.0,25.0
Victoria,4,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,9.0,5.0,0.0,14.0
Victoria,5,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,132.0,338.0,75.0,545.0
Victoria,5,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",192.0,261.0,58.0,511.0
Victoria,5,Judge Court Criminal Appeals Pl 2,,,Mark Ash,8.0,22.0,1.0,31.0
Victoria,5,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,11.0,18.0,0.0,29.0
Victoria,6,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,15.0,20.0,3.0,38.0
Victoria,6,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",17.0,41.0,16.0,74.0
Victoria,6,Judge Court Criminal Appeals Pl 2,,,Mark Ash,1.0,1.0,0.0,2.0
Victoria,6,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,0.0,4.0,1.0,5.0
Victoria,7,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,106.0,142.0,29.0,277.0
Victoria,7,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",245.0,286.0,76.0,607.0
Victoria,7,Judge Court Criminal Appeals Pl 2,,,Mark Ash,9.0,7.0,1.0,17.0
Victoria,7,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,6.0,6.0,0.0,12.0
Victoria,8,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,155.0,273.0,48.0,476.0
Victoria,8,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",135.0,214.0,51.0,400.0
Victoria,8,Judge Court Criminal Appeals Pl 2,,,Mark Ash,16.0,18.0,1.0,35.0
Victoria,8,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,14.0,7.0,1.0,22.0
Victoria,9,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,109.0,229.0,27.0,365.0
Victoria,9,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",58.0,119.0,19.0,196.0
Victoria,9,Judge Court Criminal Appeals Pl 2,,,Mark Ash,14.0,12.0,2.0,28.0
Victoria,9,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,3.0,3.0,1.0,7.0
Victoria,10,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,161.0,428.0,74.0,663.0
Victoria,10,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",77.0,193.0,26.0,296.0
Victoria,10,Judge Court Criminal Appeals Pl 2,,,Mark Ash,7.0,14.0,2.0,23.0
Victoria,10,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,4.0,11.0,0.0,15.0
Victoria,11,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,84.0,106.0,13.0,203.0
Victoria,11,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",19.0,26.0,3.0,48.0
Victoria,11,Judge Court Criminal Appeals Pl 2,,,Mark Ash,1.0,2.0,1.0,4.0
Victoria,11,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,2.0,1.0,1.0,4.0
Victoria,12,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,72.0,66.0,3.0,141.0
Victoria,12,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",123.0,71.0,6.0,200.0
Victoria,12,Judge Court Criminal Appeals Pl 2,,,Mark Ash,5.0,4.0,0.0,9.0
Victoria,12,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,2.0,1.0,0.0,3.0
Victoria,13,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,108.0,146.0,15.0,269.0
Victoria,13,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",131.0,217.0,27.0,375.0
Victoria,13,Judge Court Criminal Appeals Pl 2,,,Mark Ash,6.0,8.0,0.0,14.0
Victoria,13,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,8.0,4.0,2.0,14.0
Victoria,14,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,219.0,286.0,39.0,544.0
Victoria,14,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",75.0,112.0,20.0,207.0
Victoria,14,Judge Court Criminal Appeals Pl 2,,,Mark Ash,11.0,15.0,1.0,27.0
Victoria,14,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,8.0,3.0,0.0,11.0
Victoria,15,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,19.0,44.0,8.0,71.0
Victoria,15,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",7.0,12.0,3.0,22.0
Victoria,15,Judge Court Criminal Appeals Pl 2,,,Mark Ash,0.0,3.0,0.0,3.0
Victoria,15,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,0.0,0.0,0.0,0.0
Victoria,16,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,59.0,128.0,13.0,200.0
Victoria,16,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",13.0,37.0,5.0,55.0
Victoria,16,Judge Court Criminal Appeals Pl 2,,,Mark Ash,9.0,3.0,0.0,12.0
Victoria,16,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,0.0,0.0,0.0,0.0
Victoria,17,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,70.0,127.0,14.0,211.0
Victoria,17,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",40.0,53.0,6.0,99.0
Victoria,17,Judge Court Criminal Appeals Pl 2,,,Mark Ash,4.0,6.0,0.0,10.0
Victoria,17,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,6.0,1.0,1.0,8.0
Victoria,18,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,515.0,1134.0,150.0,1799.0
Victoria,18,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",115.0,246.0,44.0,405.0
Victoria,18,Judge Court Criminal Appeals Pl 2,,,Mark Ash,20.0,39.0,4.0,63.0
Victoria,18,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,10.0,7.0,2.0,19.0
Victoria,19,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,251.0,596.0,85.0,932.0
Victoria,19,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",143.0,281.0,45.0,469.0
Victoria,19,Judge Court Criminal Appeals Pl 2,,,Mark Ash,18.0,26.0,1.0,45.0
Victoria,19,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,8.0,13.0,1.0,22.0
Victoria,20,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,138.0,498.0,45.0,681.0
Victoria,20,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",44.0,74.0,23.0,141.0
Victoria,20,Judge Court Criminal Appeals Pl 2,,,Mark Ash,9.0,12.0,1.0,22.0
Victoria,20,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,1.0,2.0,0.0,3.0
Victoria,21,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,410.0,1227.0,210.0,1847.0
Victoria,21,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",119.0,302.0,67.0,488.0
Victoria,21,Judge Court Criminal Appeals Pl 2,,,Mark Ash,33.0,39.0,4.0,76.0
Victoria,21,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,11.0,8.0,1.0,20.0
Victoria,22,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,388.0,544.0,63.0,995.0
Victoria,22,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",38.0,51.0,11.0,100.0
Victoria,22,Judge Court Criminal Appeals Pl 2,,,Mark Ash,11.0,14.0,3.0,28.0
Victoria,22,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,4.0,2.0,0.0,6.0
Victoria,23,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,268.0,461.0,49.0,778.0
Victoria,23,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",49.0,85.0,17.0,151.0
Victoria,23,Judge Court Criminal Appeals Pl 2,,,Mark Ash,20.0,21.0,0.0,41.0
Victoria,23,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,7.0,6.0,1.0,14.0
Victoria,24,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,200.0,540.0,73.0,813.0
Victoria,24,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",17.0,72.0,12.0,101.0
Victoria,24,Judge Court Criminal Appeals Pl 2,,,Mark Ash,4.0,16.0,0.0,20.0
Victoria,24,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,4.0,4.0,0.0,8.0
Victoria,25,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,329.0,1013.0,178.0,1520.0
Victoria,25,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",136.0,378.0,66.0,580.0
Victoria,25,Judge Court Criminal Appeals Pl 2,,,Mark Ash,29.0,36.0,3.0,68.0
Victoria,25,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,10.0,14.0,3.0,27.0
Victoria,26,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,197.0,251.0,30.0,478.0
Victoria,26,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",79.0,60.0,12.0,151.0
Victoria,26,Judge Court Criminal Appeals Pl 2,,,Mark Ash,11.0,10.0,0.0,21.0
Victoria,26,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,4.0,2.0,2.0,8.0
Victoria,27,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,407.0,426.0,43.0,876.0
Victoria,27,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",37.0,38.0,10.0,85.0
Victoria,27,Judge Court Criminal Appeals Pl 2,,,Mark Ash,8.0,10.0,0.0,18.0
Victoria,27,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,3.0,1.0,1.0,5.0
Victoria,28,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,144.0,101.0,25.0,270.0
Victoria,28,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",26.0,21.0,5.0,52.0
Victoria,28,Judge Court Criminal Appeals Pl 2,,,Mark Ash,1.0,3.0,0.0,4.0
Victoria,28,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,0.0,0.0,0.0,0.0
Victoria,29,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,320.0,895.0,140.0,1355.0
Victoria,29,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",93.0,232.0,28.0,353.0
Victoria,29,Judge Court Criminal Appeals Pl 2,,,Mark Ash,17.0,44.0,0.0,61.0
Victoria,29,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,3.0,2.0,0.0,5.0
Victoria,30,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,72.0,97.0,22.0,191.0
Victoria,30,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",32.0,50.0,8.0,90.0
Victoria,30,Judge Court Criminal Appeals Pl 2,,,Mark Ash,5.0,4.0,0.0,9.0
Victoria,30,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,3.0,1.0,0.0,4.0
Victoria,31,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,84.0,141.0,24.0,249.0
Victoria,31,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",39.0,105.0,32.0,176.0
Victoria,31,Judge Court Criminal Appeals Pl 2,,,Mark Ash,8.0,6.0,2.0,16.0
Victoria,31,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,3.0,2.0,3.0,8.0
Victoria,32,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,77.0,121.0,25.0,223.0
Victoria,32,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",136.0,155.0,32.0,323.0
Victoria,32,Judge Court Criminal Appeals Pl 2,,,Mark Ash,14.0,18.0,1.0,33.0
Victoria,32,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,6.0,5.0,0.0,11.0
Victoria,33,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,438.0,1527.0,288.0,2253.0
Victoria,33,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",118.0,320.0,65.0,503.0
Victoria,33,Judge Court Criminal Appeals Pl 2,,,Mark Ash,32.0,53.0,6.0,91.0
Victoria,33,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,9.0,6.0,0.0,15.0
Victoria,34,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,69.0,50.0,9.0,128.0
Victoria,34,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",133.0,109.0,34.0,276.0
Victoria,34,Judge Court Criminal Appeals Pl 2,,,Mark Ash,4.0,4.0,0.0,8.0
Victoria,34,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,6.0,2.0,2.0,10.0
Victoria,35,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,19.0,33.0,4.0,56.0
Victoria,35,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",55.0,38.0,9.0,102.0
Victoria,35,Judge Court Criminal Appeals Pl 2,,,Mark Ash,3.0,0.0,0.0,3.0
Victoria,35,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,1.0,2.0,0.0,3.0
Victoria,Total:,Judge Court Criminal Appeals Pl 2,,,Mary Lou Keel,5935.0,12592.0,1921.0,20448.0
Victoria,Total:,Judge Court Criminal Appeals Pl 2,,,"Lawrence ""Larry"" Meyers",2802.0,4725.0,938.0,8465.0
Victoria,Total:,Judge Court Criminal Appeals Pl 2,,,Mark Ash,378.0,502.0,38.0,918.0
Victoria,Total:,Judge Court Criminal Appeals Pl 2,,,Adam King Blackwell Reposa,175.0,150.0,26.0,351.0
Victoria,1,Judge Court Criminal Appeals Pl 5,,,Scott Walker,29.0,42.0,13.0,84.0
Victoria,1,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,37.0,65.0,24.0,126.0
Victoria,1,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",3.0,2.0,0.0,5.0
Victoria,1,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,11.0,7.0,2.0,20.0
Victoria,2,Judge Court Criminal Appeals Pl 5,,,Scott Walker,86.0,206.0,20.0,312.0
Victoria,2,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,44.0,126.0,17.0,187.0
Victoria,2,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",6.0,9.0,1.0,16.0
Victoria,2,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,7.0,3.0,0.0,10.0
Victoria,3,Judge Court Criminal Appeals Pl 5,,,Scott Walker,109.0,258.0,46.0,413.0
Victoria,3,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,57.0,123.0,20.0,200.0
Victoria,3,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",3.0,10.0,4.0,17.0
Victoria,3,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,7.0,6.0,1.0,14.0
Victoria,4,Judge Court Criminal Appeals Pl 5,,,Scott Walker,73.0,99.0,20.0,192.0
Victoria,4,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,123.0,149.0,35.0,307.0
Victoria,4,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",10.0,4.0,1.0,15.0
Victoria,4,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,16.0,5.0,0.0,21.0
Victoria,5,Judge Court Criminal Appeals Pl 5,,,Scott Walker,131.0,319.0,76.0,526.0
Victoria,5,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,192.0,274.0,56.0,522.0
Victoria,5,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",5.0,19.0,2.0,26.0
Victoria,5,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,17.0,28.0,1.0,46.0
Victoria,6,Judge Court Criminal Appeals Pl 5,,,Scott Walker,15.0,20.0,3.0,38.0
Victoria,6,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,16.0,39.0,16.0,71.0
Victoria,6,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",2.0,2.0,0.0,4.0
Victoria,6,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,0.0,5.0,1.0,6.0
Victoria,7,Judge Court Criminal Appeals Pl 5,,,Scott Walker,106.0,139.0,30.0,275.0
Victoria,7,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,240.0,285.0,75.0,600.0
Victoria,7,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",7.0,4.0,1.0,12.0
Victoria,7,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,14.0,15.0,1.0,30.0
Victoria,8,Judge Court Criminal Appeals Pl 5,,,Scott Walker,146.0,276.0,49.0,471.0
Victoria,8,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,141.0,211.0,49.0,401.0
Victoria,8,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",11.0,11.0,1.0,23.0
Victoria,8,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,22.0,15.0,2.0,39.0
Victoria,9,Judge Court Criminal Appeals Pl 5,,,Scott Walker,103.0,236.0,29.0,368.0
Victoria,9,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,64.0,115.0,16.0,195.0
Victoria,9,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",11.0,9.0,2.0,22.0
Victoria,9,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,6.0,1.0,2.0,9.0
Victoria,10,Judge Court Criminal Appeals Pl 5,,,Scott Walker,159.0,430.0,79.0,668.0
Victoria,10,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,73.0,192.0,22.0,287.0
Victoria,10,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",8.0,14.0,1.0,23.0
Victoria,10,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,10.0,15.0,0.0,25.0
