county,precinct,office,district,party,candidate,votes,absentee,early,election_day
Harris,436,President,,Libertarian,Gary Johnson / William Weld,86,3,49,34
Harris,436,President,,Green,Jill Stein / Ajamu Baraka,30,1,16,13
Harris,436,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,436,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,436,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,436,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,436,President,,,Laurence Kotlikoff / Edward Leamer,2,1,1,0
Harris,436,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,436,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,436,President,,,Evan McMullin / Nathan Johnson,16,0,10,6
Harris,436,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,436,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,436,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,436,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,436,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,436,President,,,Over Votes,0,0,0,0
Harris,436,President,,,Under Votes,54,6,28,20
Harris,436,U.S. House,7,Republican,John Culberson,1485,147,951,387
Harris,436,U.S. House,7,Democratic,James Cargas,1116,131,721,264
Harris,436,U.S. House,7,,Over Votes,0,0,0,0
Harris,436,U.S. House,7,,Under Votes,93,11,55,27
Harris,436,Railroad Commissioner,,Republican,Wayne Christian,1339,125,873,341
Harris,436,Railroad Commissioner,,Democratic,Grady Yarbrough,927,111,600,216
Harris,436,Railroad Commissioner,,Libertarian,Mark Miller,230,29,141,60
Harris,436,Railroad Commissioner,,Green,Martina Salinas,76,4,46,26
Harris,436,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,436,Railroad Commissioner,,,Under Votes,119,12,72,35
Harris,436,State Representative,133,Republican,Jim Murphy,1707,158,1098,451
Harris,436,State Representative,133,,Over Votes,0,0,0,0
Harris,436,State Representative,133,,Under Votes,979,123,629,227
Harris,437,Registered Voters,,,,2094,,,
Harris,437,Ballots Cast,,,,1586,153,1008,425
Harris,437,Straight Party,,,Republican Party,675,70,433,172
Harris,437,Straight Party,,,Democratic Party,287,37,173,77
Harris,437,Straight Party,,,Libertarian Party,7,0,6,1
Harris,437,Straight Party,,,Green Party,2,1,1,0
Harris,437,Straight Party,,,Over Votes,0,0,0,0
Harris,437,Straight Party,,,Under Votes,615,45,395,175
Harris,437,President,,Republican,Donald J. Trump / Mike Pence,867,86,565,216
Harris,437,President,,Democratic,Hillary Clinton / Tim Kaine,598,63,373,162
Harris,437,President,,Libertarian,Gary Johnson / William Weld,63,0,42,21
Harris,437,President,,Green,Jill Stein / Ajamu Baraka,8,0,5,3
Harris,437,President,,,Darrell L. Castle / Scott N. Bradley,1,0,0,1
Harris,437,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,437,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,437,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,437,President,,,Laurence Kotlikoff / Edward Leamer,2,0,2,0
Harris,437,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,437,President,,,Michael A. Maturen / Juan A. Munoz,1,0,0,1
Harris,437,President,,,Evan McMullin / Nathan Johnson,11,0,7,4
Harris,437,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,437,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,437,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,437,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,437,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,437,President,,,Over Votes,0,0,0,0
Harris,437,President,,,Under Votes,35,4,14,17
Harris,437,U.S. House,7,Republican,John Culberson,1018,91,652,275
Harris,437,U.S. House,7,Democratic,James Cargas,527,58,334,135
Harris,437,U.S. House,7,,Over Votes,0,0,0,0
Harris,437,U.S. House,7,,Under Votes,39,2,22,15
Harris,437,Railroad Commissioner,,Republican,Wayne Christian,939,89,600,250
Harris,437,Railroad Commissioner,,Democratic,Grady Yarbrough,397,34,255,108
Harris,437,Railroad Commissioner,,Libertarian,Mark Miller,172,8,119,45
Harris,437,Railroad Commissioner,,Green,Martina Salinas,24,5,12,7
Harris,437,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,437,Railroad Commissioner,,,Under Votes,41,4,22,15
Harris,437,State Representative,133,Republican,Jim Murphy,1147,98,735,314
Harris,437,State Representative,133,,Over Votes,0,0,0,0
Harris,437,State Representative,133,,Under Votes,426,42,273,111
Harris,438,Registered Voters,,,,3789,,,
Harris,438,Ballots Cast,,,,2781,276,2030,475
Harris,438,Straight Party,,,Republican Party,1217,112,943,162
Harris,438,Straight Party,,,Democratic Party,479,55,340,84
Harris,438,Straight Party,,,Libertarian Party,14,1,9,4
Harris,438,Straight Party,,,Green Party,6,0,5,1
Harris,438,Straight Party,,,Over Votes,0,0,0,0
Harris,438,Straight Party,,,Under Votes,1065,108,733,224
Harris,438,President,,Republican,Donald J. Trump / Mike Pence,1564,151,1186,227
Harris,438,President,,Democratic,Hillary Clinton / Tim Kaine,979,105,688,186
Harris,438,President,,Libertarian,Gary Johnson / William Weld,127,9,87,31
Harris,438,President,,Green,Jill Stein / Ajamu Baraka,16,2,9,5
Harris,438,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,438,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,438,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,438,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,438,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,438,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,438,President,,,Michael A. Maturen / Juan A. Munoz,2,0,2,0
Harris,438,President,,,Evan McMullin / Nathan Johnson,23,2,16,5
Harris,438,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,438,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,438,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,438,President,,,Dale Steffes / Paul E. Case,1,0,0,1
Harris,438,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,438,President,,,Over Votes,0,0,0,0
Harris,438,President,,,Under Votes,69,7,42,20
Harris,438,U.S. House,7,Republican,John Culberson,1893,173,1415,305
Harris,438,U.S. House,7,Democratic,James Cargas,797,93,554,150
Harris,438,U.S. House,7,,Over Votes,0,0,0,0
Harris,438,U.S. House,7,,Under Votes,86,9,57,20
Harris,438,Railroad Commissioner,,Republican,Wayne Christian,1725,156,1304,265
Harris,438,Railroad Commissioner,,Democratic,Grady Yarbrough,616,68,427,121
Harris,438,Railroad Commissioner,,Libertarian,Mark Miller,291,30,212,49
Harris,438,Railroad Commissioner,,Green,Martina Salinas,33,3,19,11
Harris,438,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,438,Railroad Commissioner,,,Under Votes,102,5,68,29
Harris,438,State Representative,133,Republican,Jim Murphy,2046,193,1525,328
Harris,438,State Representative,133,,Over Votes,0,0,0,0
Harris,438,State Representative,133,,Under Votes,717,69,501,147
Harris,439,Registered Voters,,,,3701,,,
Harris,439,Ballots Cast,,,,2610,296,1565,749
Harris,439,Straight Party,,,Republican Party,1124,138,705,281
Harris,439,Straight Party,,,Democratic Party,481,39,297,145
Harris,439,Straight Party,,,Libertarian Party,16,1,3,12
Harris,439,Straight Party,,,Green Party,5,0,2,3
Harris,439,Straight Party,,,Over Votes,0,0,0,0
Harris,439,Straight Party,,,Under Votes,984,118,558,308
Harris,439,President,,Republican,Donald J. Trump / Mike Pence,1443,173,891,379
Harris,439,President,,Democratic,Hillary Clinton / Tim Kaine,964,102,582,280
Harris,439,President,,Libertarian,Gary Johnson / William Weld,102,10,43,49
Harris,439,President,,Green,Jill Stein / Ajamu Baraka,21,1,12,8
Harris,439,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,439,President,,,Scott Cubbler / Michael Rodriguez,2,0,2,0
Harris,439,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,439,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,439,President,,,Laurence Kotlikoff / Edward Leamer,3,0,1,2
Harris,439,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,439,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,439,President,,,Evan McMullin / Nathan Johnson,12,0,4,8
Harris,439,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,439,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,439,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,439,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,439,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,439,President,,,Over Votes,0,0,0,0
Harris,439,President,,,Under Votes,63,10,30,23
Harris,439,U.S. House,7,Republican,John Culberson,1733,203,1048,482
Harris,439,U.S. House,7,Democratic,James Cargas,791,85,467,239
Harris,439,U.S. House,7,,Over Votes,0,0,0,0
Harris,439,U.S. House,7,,Under Votes,83,7,48,28
Harris,439,Railroad Commissioner,,Republican,Wayne Christian,1581,190,971,420
Harris,439,Railroad Commissioner,,Democratic,Grady Yarbrough,651,63,398,190
Harris,439,Railroad Commissioner,,Libertarian,Mark Miller,231,26,113,92
Harris,439,Railroad Commissioner,,Green,Martina Salinas,51,3,29,19
Harris,439,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,439,Railroad Commissioner,,,Under Votes,91,9,54,28
Harris,439,State Representative,133,Republican,Jim Murphy,1881,222,1136,523
Harris,439,State Representative,133,,Over Votes,0,0,0,0
Harris,439,State Representative,133,,Under Votes,722,69,427,226
Harris,440,Registered Voters,,,,2973,,,
Harris,440,Ballots Cast,,,,2255,242,1264,749
Harris,440,Straight Party,,,Republican Party,1084,91,619,374
Harris,440,Straight Party,,,Democratic Party,275,40,162,73
Harris,440,Straight Party,,,Libertarian Party,8,0,6,2
Harris,440,Straight Party,,,Green Party,4,1,1,2
Harris,440,Straight Party,,,Over Votes,0,0,0,0
Harris,440,Straight Party,,,Under Votes,884,110,476,298
Harris,440,President,,Republican,Donald J. Trump / Mike Pence,1429,122,821,486
Harris,440,President,,Democratic,Hillary Clinton / Tim Kaine,675,105,374,196
Harris,440,President,,Libertarian,Gary Johnson / William Weld,73,8,33,32
Harris,440,President,,Green,Jill Stein / Ajamu Baraka,6,0,2,4
Harris,440,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,440,President,,,Scott Cubbler / Michael Rodriguez,2,0,1,1
Harris,440,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,440,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,440,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,440,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,440,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,440,President,,,Evan McMullin / Nathan Johnson,13,0,8,5
Harris,440,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,440,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,440,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,440,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,440,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,440,President,,,Over Votes,0,0,0,0
Harris,440,President,,,Under Votes,57,7,25,25
Harris,440,U.S. House,7,Republican,John Culberson,1688,145,937,606
Harris,440,U.S. House,7,Democratic,James Cargas,496,82,290,124
Harris,440,U.S. House,7,,Over Votes,0,0,0,0
Harris,440,U.S. House,7,,Under Votes,70,15,36,19
Harris,440,Railroad Commissioner,,Republican,Wayne Christian,1569,138,869,562
Harris,440,Railroad Commissioner,,Democratic,Grady Yarbrough,388,60,233,95
Harris,440,Railroad Commissioner,,Libertarian,Mark Miller,188,24,110,54
Harris,440,Railroad Commissioner,,Green,Martina Salinas,21,3,9,9
Harris,440,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,440,Railroad Commissioner,,,Under Votes,82,10,43,29
Harris,440,State Representative,133,Republican,Jim Murphy,1801,164,999,638
Harris,440,State Representative,133,,Over Votes,0,0,0,0
Harris,440,State Representative,133,,Under Votes,446,71,264,111
Harris,441,Registered Voters,,,,1695,,,
Harris,441,Ballots Cast,,,,1238,129,701,408
Harris,441,Straight Party,,,Republican Party,555,55,313,187
Harris,441,Straight Party,,,Democratic Party,207,27,123,57
Harris,441,Straight Party,,,Libertarian Party,7,0,3,4
Harris,441,Straight Party,,,Green Party,1,0,1,0
Harris,441,Straight Party,,,Over Votes,0,0,0,0
Harris,441,Straight Party,,,Under Votes,468,47,261,160
Harris,441,President,,Republican,Donald J. Trump / Mike Pence,716,69,420,227
Harris,441,President,,Democratic,Hillary Clinton / Tim Kaine,423,50,240,133
Harris,441,President,,Libertarian,Gary Johnson / William Weld,35,3,14,18
Harris,441,President,,Green,Jill Stein / Ajamu Baraka,4,0,3,1
Harris,441,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,441,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,441,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,441,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,441,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,441,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,441,President,,,Michael A. Maturen / Juan A. Munoz,1,0,0,1
Harris,441,President,,,Evan McMullin / Nathan Johnson,10,2,4,4
Harris,441,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,441,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,441,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,441,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,441,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,441,President,,,Over Votes,0,0,0,0
Harris,441,President,,,Under Votes,49,5,20,24
Harris,441,U.S. House,7,Republican,John Culberson,856,86,471,299
Harris,441,U.S. House,7,Democratic,James Cargas,354,40,213,101
Harris,441,U.S. House,7,,Over Votes,0,0,0,0
Harris,441,U.S. House,7,,Under Votes,27,2,17,8
Harris,441,Railroad Commissioner,,Republican,Wayne Christian,780,71,435,274
Harris,441,Railroad Commissioner,,Democratic,Grady Yarbrough,287,28,178,81
Harris,441,Railroad Commissioner,,Libertarian,Mark Miller,105,21,54,30
Harris,441,Railroad Commissioner,,Green,Martina Salinas,19,0,13,6
Harris,441,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,441,Railroad Commissioner,,,Under Votes,41,3,21,17
Harris,441,State Representative,133,Republican,Jim Murphy,927,91,525,311
Harris,441,State Representative,133,,Over Votes,0,0,0,0
Harris,441,State Representative,133,,Under Votes,305,32,176,97
Harris,442,Registered Voters,,,,4315,,,
Harris,442,Ballots Cast,,,,3132,243,2204,685
Harris,442,Straight Party,,,Republican Party,1730,145,1257,328
Harris,442,Straight Party,,,Democratic Party,287,32,191,64
Harris,442,Straight Party,,,Libertarian Party,31,3,15,13
Harris,442,Straight Party,,,Green Party,4,1,3,0
Harris,442,Straight Party,,,Over Votes,0,0,0,0
Harris,442,Straight Party,,,Under Votes,1080,62,738,280
Harris,442,President,,Republican,Donald J. Trump / Mike Pence,2333,172,1687,474
Harris,442,President,,Democratic,Hillary Clinton / Tim Kaine,588,54,394,140
Harris,442,President,,Libertarian,Gary Johnson / William Weld,102,7,53,42
Harris,442,President,,Green,Jill Stein / Ajamu Baraka,16,1,9,6
Harris,442,President,,,Darrell L. Castle / Scott N. Bradley,1,0,0,1
Harris,442,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,442,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,442,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,442,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,442,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,442,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,442,President,,,Evan McMullin / Nathan Johnson,19,3,13,3
Harris,442,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,442,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,442,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,442,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,442,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,442,President,,,Over Votes,0,0,0,0
Harris,442,President,,,Under Votes,73,6,48,19
Harris,442,U.S. House,10,Republican,Michael T. McCaul,2485,189,1780,516
Harris,442,U.S. House,10,Democratic,Tawana W. Cadien,461,46,312,103
Harris,442,U.S. House,10,Libertarian,Bill Kelsey,108,5,62,41
Harris,442,U.S. House,10,,Over Votes,0,0,0,0
Harris,442,U.S. House,10,,Under Votes,76,2,49,25
Harris,442,Railroad Commissioner,,Republican,Wayne Christian,2346,173,1701,472
Harris,442,Railroad Commissioner,,Democratic,Grady Yarbrough,434,39,303,92
Harris,442,Railroad Commissioner,,Libertarian,Mark Miller,221,18,127,76
Harris,442,Railroad Commissioner,,Green,Martina Salinas,40,1,24,15
Harris,442,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,442,Railroad Commissioner,,,Under Votes,86,7,49,30
Harris,442,State Representative,130,Republican,Tom Oliverson,2604,197,1861,546
Harris,442,State Representative,130,,Over Votes,0,0,0,0
Harris,442,State Representative,130,,Under Votes,522,41,342,139
Harris,443,Registered Voters,,,,642,,,
Harris,443,Ballots Cast,,,,499,49,367,83
Harris,443,Straight Party,,,Republican Party,230,18,179,33
Harris,443,Straight Party,,,Democratic Party,71,14,45,12
Harris,443,Straight Party,,,Libertarian Party,2,0,1,1
Harris,443,Straight Party,,,Green Party,2,0,2,0
Harris,443,Straight Party,,,Over Votes,0,0,0,0
Harris,443,Straight Party,,,Under Votes,194,17,140,37
Harris,443,President,,Republican,Donald J. Trump / Mike Pence,300,26,230,44
Harris,443,President,,Democratic,Hillary Clinton / Tim Kaine,157,20,114,23
Harris,443,President,,Libertarian,Gary Johnson / William Weld,20,1,8,11
Harris,443,President,,Green,Jill Stein / Ajamu Baraka,5,0,3,2
Harris,443,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,443,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,443,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,443,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,443,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,443,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,443,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,443,President,,,Evan McMullin / Nathan Johnson,3,0,1,2
Harris,443,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,443,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,443,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,443,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,443,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,443,President,,,Over Votes,0,0,0,0
Harris,443,President,,,Under Votes,14,2,11,1
Harris,443,U.S. House,7,Republican,John Culberson,349,29,265,55
Harris,443,U.S. House,7,Democratic,James Cargas,133,20,87,26
Harris,443,U.S. House,7,,Over Votes,0,0,0,0
Harris,443,U.S. House,7,,Under Votes,17,0,15,2
Harris,443,Railroad Commissioner,,Republican,Wayne Christian,315,25,245,45
Harris,443,Railroad Commissioner,,Democratic,Grady Yarbrough,91,14,64,13
Harris,443,Railroad Commissioner,,Libertarian,Mark Miller,66,9,39,18
Harris,443,Railroad Commissioner,,Green,Martina Salinas,10,0,5,5
Harris,443,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,443,Railroad Commissioner,,,Under Votes,16,0,14,2
Harris,443,State Representative,133,Republican,Jim Murphy,379,29,285,65
Harris,443,State Representative,133,,Over Votes,0,0,0,0
Harris,443,State Representative,133,,Under Votes,119,19,82,18
Harris,444,Registered Voters,,,,3625,,,
Harris,444,Ballots Cast,,,,2306,231,1396,679
Harris,444,Straight Party,,,Republican Party,759,100,475,184
Harris,444,Straight Party,,,Democratic Party,659,58,411,190
Harris,444,Straight Party,,,Libertarian Party,20,1,12,7
Harris,444,Straight Party,,,Green Party,12,0,3,9
Harris,444,Straight Party,,,Over Votes,1,1,0,0
Harris,444,Straight Party,,,Under Votes,855,71,495,289
Harris,444,President,,Republican,Donald J. Trump / Mike Pence,1073,132,671,270
Harris,444,President,,Democratic,Hillary Clinton / Tim Kaine,1041,85,631,325
Harris,444,President,,Libertarian,Gary Johnson / William Weld,99,9,50,40
Harris,444,President,,Green,Jill Stein / Ajamu Baraka,20,0,8,12
Harris,444,President,,,Darrell L. Castle / Scott N. Bradley,1,0,1,0
Harris,444,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,444,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,444,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,444,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,444,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,444,President,,,Michael A. Maturen / Juan A. Munoz,2,0,2,0
Harris,444,President,,,Evan McMullin / Nathan Johnson,15,1,5,9
Harris,444,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,444,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,444,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,444,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,444,President,,,Tony Valdivia / Aaron Barriere,1,0,1,0
Harris,444,President,,,Over Votes,0,0,0,0
Harris,444,President,,,Under Votes,54,4,27,23
Harris,444,U.S. House,2,Republican,Ted Poe,1283,146,780,357
Harris,444,U.S. House,2,Democratic,Pat Bryan,857,71,534,252
Harris,444,U.S. House,2,Libertarian,James B. Veasaw,57,4,30,23
Harris,444,U.S. House,2,Green,Joshua Darr,26,1,12,13
Harris,444,U.S. House,2,,Over Votes,0,0,0,0
Harris,444,U.S. House,2,,Under Votes,80,9,37,34
Harris,444,Railroad Commissioner,,Republican,Wayne Christian,1119,132,692,295
Harris,444,Railroad Commissioner,,Democratic,Grady Yarbrough,839,69,525,245
Harris,444,Railroad Commissioner,,Libertarian,Mark Miller,166,14,96,56
Harris,444,Railroad Commissioner,,Green,Martina Salinas,72,2,35,35
Harris,444,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,444,Railroad Commissioner,,,Under Votes,106,10,48,48
Harris,444,State Representative,138,Republican,Dwayne Bohac,1424,148,857,419
Harris,444,State Representative,138,,Over Votes,0,0,0,0
Harris,444,State Representative,138,,Under Votes,875,79,536,260
Harris,445,Registered Voters,,,,2134,,,
Harris,445,Ballots Cast,,,,1420,208,830,382
Harris,445,Straight Party,,,Republican Party,518,99,289,130
Harris,445,Straight Party,,,Democratic Party,330,33,215,82
Harris,445,Straight Party,,,Libertarian Party,9,0,6,3
Harris,445,Straight Party,,,Green Party,3,1,1,1
Harris,445,Straight Party,,,Over Votes,0,0,0,0
Harris,445,Straight Party,,,Under Votes,560,75,319,166
Harris,445,President,,Republican,Donald J. Trump / Mike Pence,732,131,414,187
Harris,445,President,,Democratic,Hillary Clinton / Tim Kaine,586,62,364,160
Harris,445,President,,Libertarian,Gary Johnson / William Weld,47,3,27,17
Harris,445,President,,Green,Jill Stein / Ajamu Baraka,9,1,2,6
Harris,445,President,,,Darrell L. Castle / Scott N. Bradley,1,0,0,1
Harris,445,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,445,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,445,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,445,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,445,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,445,President,,,Michael A. Maturen / Juan A. Munoz,2,0,2,0
Harris,445,President,,,Evan McMullin / Nathan Johnson,7,0,3,4
Harris,445,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,445,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,445,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,445,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,445,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,445,President,,,Over Votes,0,0,0,0
Harris,445,President,,,Under Votes,36,11,18,7
Harris,445,U.S. House,2,Republican,Ted Poe,866,155,481,230
Harris,445,U.S. House,2,Democratic,Pat Bryan,481,45,308,128
Harris,445,U.S. House,2,Libertarian,James B. Veasaw,30,2,18,10
Harris,445,U.S. House,2,Green,Joshua Darr,14,2,8,4
Harris,445,U.S. House,2,,Over Votes,0,0,0,0
Harris,445,U.S. House,2,,Under Votes,29,4,15,10
Harris,445,Railroad Commissioner,,Republican,Wayne Christian,755,137,417,201
Harris,445,Railroad Commissioner,,Democratic,Grady Yarbrough,471,53,297,121
Harris,445,Railroad Commissioner,,Libertarian,Mark Miller,107,8,68,31
Harris,445,Railroad Commissioner,,Green,Martina Salinas,40,1,23,16
Harris,445,Railroad Commissioner,,,Over Votes,1,1,0,0
Harris,445,Railroad Commissioner,,,Under Votes,44,6,25,13
Harris,445,State Representative,138,Republican,Dwayne Bohac,970,161,549,260
Harris,445,State Representative,138,,Over Votes,0,0,0,0
Harris,445,State Representative,138,,Under Votes,448,45,281,122
Harris,446,Registered Voters,,,,309,,,
Harris,446,Ballots Cast,,,,134,13,76,45
Harris,446,Straight Party,,,Republican Party,30,2,23,5
Harris,446,Straight Party,,,Democratic Party,66,5,36,25
Harris,446,Straight Party,,,Libertarian Party,1,0,1,0
Harris,446,Straight Party,,,Green Party,0,0,0,0
Harris,446,Straight Party,,,Over Votes,0,0,0,0
Harris,446,Straight Party,,,Under Votes,37,6,16,15
Harris,446,President,,Republican,Donald J. Trump / Mike Pence,43,7,29,7
Harris,446,President,,Democratic,Hillary Clinton / Tim Kaine,81,5,41,35
Harris,446,President,,Libertarian,Gary Johnson / William Weld,2,0,0,2
Harris,446,President,,Green,Jill Stein / Ajamu Baraka,1,0,1,0
Harris,446,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,446,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,446,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,446,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,446,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,446,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,446,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,446,President,,,Evan McMullin / Nathan Johnson,0,0,0,0
Harris,446,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,446,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,446,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,446,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,446,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,446,President,,,Over Votes,0,0,0,0
Harris,446,President,,,Under Votes,7,1,5,1
