county,precinct,office,district,party,candidate,early_votes_paper,early_votes_ivo,election_day_paper,election_day_ivo,mail_provisional,votes
Rockwall,Total:,"Judge, Court of Criminal Appeals, Place 6",,,Michael E. Keasler,9136.0,13483.0,1882.0,3080.0,1548.0,29129.0
Rockwall,Total:,"Judge, Court of Criminal Appeals, Place 6",,,Robert Burns,1818.0,4358.0,478.0,1098.0,573.0,8325.0
Rockwall,Total:,"Judge, Court of Criminal Appeals, Place 6",,,Mark W. Bennett,407.0,677.0,149.0,264.0,41.0,1538.0
Rockwall,1,"Member, State Board of Education", 9,,Keven M. Ellis,755.0,1302.0,105.0,252.0,132.0,2546.0
Rockwall,1,"Member, State Board of Education", 9,,Amanda M. Rudolph,176.0,427.0,12.0,88.0,47.0,750.0
Rockwall,1,"Member, State Board of Education", 9,,Anastasia Wilford,31.0,48.0,9.0,24.0,4.0,116.0
Rockwall,1A,"Member, State Board of Education", 9,,Keven M. Ellis,539.0,670.0,131.0,144.0,88.0,1572.0
Rockwall,1A,"Member, State Board of Education", 9,,Amanda M. Rudolph,157.0,303.0,46.0,89.0,57.0,652.0
Rockwall,1A,"Member, State Board of Education", 9,,Anastasia Wilford,25.0,47.0,9.0,19.0,4.0,104.0
Rockwall,1B,"Member, State Board of Education", 9,,Keven M. Ellis,802.0,1256.0,146.0,275.0,111.0,2590.0
Rockwall,1B,"Member, State Board of Education", 9,,Amanda M. Rudolph,122.0,336.0,27.0,66.0,34.0,585.0
Rockwall,1B,"Member, State Board of Education", 9,,Anastasia Wilford,27.0,50.0,15.0,17.0,1.0,110.0
Rockwall,1C,"Member, State Board of Education", 9,,Keven M. Ellis,523.0,771.0,109.0,202.0,86.0,1691.0
Rockwall,1C,"Member, State Board of Education", 9,,Amanda M. Rudolph,82.0,219.0,23.0,37.0,24.0,385.0
Rockwall,1C,"Member, State Board of Education", 9,,Anastasia Wilford,20.0,31.0,3.0,11.0,3.0,68.0
Rockwall,2,"Member, State Board of Education", 9,,Keven M. Ellis,681.0,956.0,86.0,174.0,195.0,2092.0
Rockwall,2,"Member, State Board of Education", 9,,Amanda M. Rudolph,165.0,305.0,29.0,70.0,52.0,621.0
Rockwall,2,"Member, State Board of Education", 9,,Anastasia Wilford,32.0,57.0,7.0,18.0,3.0,117.0
Rockwall,2A,"Member, State Board of Education", 9,,Keven M. Ellis,606.0,967.0,110.0,205.0,126.0,2014.0
Rockwall,2A,"Member, State Board of Education", 9,,Amanda M. Rudolph,186.0,362.0,38.0,80.0,65.0,731.0
Rockwall,2A,"Member, State Board of Education", 9,,Anastasia Wilford,34.0,43.0,14.0,18.0,7.0,116.0
Rockwall,2B,"Member, State Board of Education", 9,,Keven M. Ellis,248.0,408.0,72.0,109.0,32.0,869.0
Rockwall,2B,"Member, State Board of Education", 9,,Amanda M. Rudolph,63.0,205.0,11.0,56.0,23.0,358.0
Rockwall,2B,"Member, State Board of Education", 9,,Anastasia Wilford,13.0,28.0,2.0,13.0,0.0,56.0
Rockwall,2C,"Member, State Board of Education", 9,,Keven M. Ellis,887.0,1185.0,181.0,265.0,107.0,2625.0
Rockwall,2C,"Member, State Board of Education", 9,,Amanda M. Rudolph,135.0,286.0,24.0,50.0,29.0,524.0
Rockwall,2C,"Member, State Board of Education", 9,,Anastasia Wilford,38.0,51.0,19.0,25.0,6.0,139.0
Rockwall,3,"Member, State Board of Education", 9,,Keven M. Ellis,53.0,63.0,10.0,12.0,15.0,153.0
Rockwall,3,"Member, State Board of Education", 9,,Amanda M. Rudolph,39.0,49.0,23.0,19.0,19.0,149.0
Rockwall,3,"Member, State Board of Education", 9,,Anastasia Wilford,0.0,2.0,4.0,3.0,2.0,11.0
Rockwall,3A,"Member, State Board of Education", 9,,Keven M. Ellis,113.0,160.0,43.0,71.0,25.0,412.0
Rockwall,3A,"Member, State Board of Education", 9,,Amanda M. Rudolph,92.0,146.0,39.0,65.0,12.0,354.0
Rockwall,3A,"Member, State Board of Education", 9,,Anastasia Wilford,10.0,14.0,6.0,8.0,0.0,38.0
Rockwall,3B,"Member, State Board of Education", 9,,Keven M. Ellis,352.0,521.0,140.0,112.0,30.0,1155.0
Rockwall,3B,"Member, State Board of Education", 9,,Amanda M. Rudolph,125.0,378.0,72.0,84.0,27.0,686.0
Rockwall,3B,"Member, State Board of Education", 9,,Anastasia Wilford,22.0,21.0,10.0,18.0,1.0,72.0
Rockwall,3C,"Member, State Board of Education", 9,,Keven M. Ellis,431.0,826.0,76.0,140.0,85.0,1558.0
Rockwall,3C,"Member, State Board of Education", 9,,Amanda M. Rudolph,61.0,110.0,12.0,32.0,20.0,235.0
Rockwall,3C,"Member, State Board of Education", 9,,Anastasia Wilford,13.0,25.0,5.0,12.0,2.0,57.0
Rockwall,3D,"Member, State Board of Education", 9,,Keven M. Ellis,985.0,1410.0,169.0,282.0,129.0,2975.0
Rockwall,3D,"Member, State Board of Education", 9,,Amanda M. Rudolph,134.0,352.0,36.0,90.0,37.0,649.0
Rockwall,3D,"Member, State Board of Education", 9,,Anastasia Wilford,34.0,67.0,11.0,15.0,2.0,129.0
Rockwall,4,"Member, State Board of Education", 9,,Keven M. Ellis,437.0,538.0,85.0,122.0,87.0,1269.0
Rockwall,4,"Member, State Board of Education", 9,,Amanda M. Rudolph,73.0,144.0,14.0,37.0,25.0,293.0
Rockwall,4,"Member, State Board of Education", 9,,Anastasia Wilford,23.0,30.0,7.0,19.0,1.0,80.0
Rockwall,4A,"Member, State Board of Education", 9,,Keven M. Ellis,912.0,1403.0,171.0,368.0,105.0,2959.0
Rockwall,4A,"Member, State Board of Education", 9,,Amanda M. Rudolph,187.0,572.0,54.0,188.0,51.0,1052.0
Rockwall,4A,"Member, State Board of Education", 9,,Anastasia Wilford,53.0,93.0,14.0,46.0,3.0,209.0
Rockwall,4B,"Member, State Board of Education", 9,,Keven M. Ellis,247.0,245.0,68.0,63.0,22.0,645.0
Rockwall,4B,"Member, State Board of Education", 9,,Amanda M. Rudolph,68.0,103.0,30.0,40.0,13.0,254.0
Rockwall,4B,"Member, State Board of Education", 9,,Anastasia Wilford,19.0,23.0,3.0,5.0,0.0,50.0
Rockwall,4C,"Member, State Board of Education", 9,,Keven M. Ellis,398.0,668.0,137.0,212.0,34.0,1449.0
Rockwall,4C,"Member, State Board of Education", 9,,Amanda M. Rudolph,96.0,252.0,36.0,74.0,15.0,473.0
Rockwall,4C,"Member, State Board of Education", 9,,Anastasia Wilford,16.0,31.0,9.0,11.0,2.0,69.0
Rockwall,Total:,"Member, State Board of Education", 9,,Keven M. Ellis,8969.0,13349.0,1839.0,3008.0,1409.0,28574.0
Rockwall,Total:,"Member, State Board of Education", 9,,Amanda M. Rudolph,1961.0,4549.0,526.0,1165.0,550.0,8751.0
Rockwall,Total:,"Member, State Board of Education", 9,,Anastasia Wilford,410.0,661.0,147.0,282.0,41.0,1541.0
Rockwall,1,State Representative, 33,,Justin Holland,784.0,1288.0,112.0,268.0,124.0,2576.0
Rockwall,1,State Representative, 33,,Karen Jacobs,181.0,464.0,12.0,87.0,47.0,791.0
Rockwall,1,State Representative, 33,,Rick Donaldson,28.0,45.0,3.0,18.0,4.0,98.0
Rockwall,1A,State Representative, 33,,Justin Holland,562.0,680.0,133.0,145.0,87.0,1607.0
Rockwall,1A,State Representative, 33,,Karen Jacobs,147.0,311.0,46.0,92.0,62.0,658.0
Rockwall,1A,State Representative, 33,,Rick Donaldson,22.0,37.0,6.0,15.0,2.0,82.0
Rockwall,1B,State Representative, 33,,Justin Holland,803.0,1273.0,153.0,284.0,94.0,2607.0
Rockwall,1B,State Representative, 33,,Karen Jacobs,126.0,345.0,26.0,63.0,38.0,598.0
Rockwall,1B,State Representative, 33,,Rick Donaldson,25.0,41.0,12.0,13.0,3.0,94.0
Rockwall,1C,State Representative, 33,,Justin Holland,526.0,767.0,112.0,193.0,80.0,1678.0
Rockwall,1C,State Representative, 33,,Karen Jacobs,92.0,231.0,20.0,39.0,24.0,406.0
Rockwall,1C,State Representative, 33,,Rick Donaldson,17.0,36.0,3.0,19.0,3.0,78.0
Rockwall,2,State Representative, 33,,Justin Holland,670.0,977.0,87.0,186.0,181.0,2101.0
Rockwall,2,State Representative, 33,,Karen Jacobs,185.0,319.0,33.0,67.0,44.0,648.0
Rockwall,2,State Representative, 33,,Rick Donaldson,33.0,42.0,6.0,12.0,6.0,99.0
Rockwall,2A,State Representative, 33,,Justin Holland,630.0,979.0,121.0,209.0,125.0,2064.0
Rockwall,2A,State Representative, 33,,Karen Jacobs,184.0,374.0,33.0,80.0,60.0,731.0
Rockwall,2A,State Representative, 33,,Rick Donaldson,23.0,29.0,9.0,17.0,5.0,83.0
Rockwall,2B,State Representative, 33,,Justin Holland,253.0,397.0,67.0,113.0,33.0,863.0
Rockwall,2B,State Representative, 33,,Karen Jacobs,64.0,220.0,14.0,57.0,18.0,373.0
Rockwall,2B,State Representative, 33,,Rick Donaldson,9.0,26.0,4.0,9.0,1.0,49.0
Rockwall,2C,State Representative, 33,,Justin Holland,876.0,1178.0,181.0,271.0,96.0,2602.0
Rockwall,2C,State Representative, 33,,Karen Jacobs,174.0,323.0,32.0,55.0,34.0,618.0
Rockwall,2C,State Representative, 33,,Rick Donaldson,33.0,44.0,15.0,21.0,8.0,121.0
Rockwall,3,State Representative, 33,,Justin Holland,58.0,68.0,12.0,11.0,17.0,166.0
Rockwall,3,State Representative, 33,,Karen Jacobs,37.0,46.0,23.0,20.0,18.0,144.0
Rockwall,3,State Representative, 33,,Rick Donaldson,0.0,1.0,2.0,3.0,1.0,7.0
Rockwall,3A,State Representative, 33,,Justin Holland,116.0,157.0,45.0,76.0,24.0,418.0
Rockwall,3A,State Representative, 33,,Karen Jacobs,91.0,152.0,38.0,62.0,8.0,351.0
Rockwall,3A,State Representative, 33,,Rick Donaldson,10.0,11.0,5.0,6.0,0.0,32.0
Rockwall,3B,State Representative, 33,,Justin Holland,352.0,534.0,151.0,113.0,30.0,1180.0
Rockwall,3B,State Representative, 33,,Karen Jacobs,129.0,374.0,64.0,85.0,22.0,674.0
Rockwall,3B,State Representative, 33,,Rick Donaldson,20.0,18.0,9.0,15.0,1.0,63.0
Rockwall,3C,State Representative, 33,,Justin Holland,423.0,822.0,76.0,149.0,89.0,1559.0
Rockwall,3C,State Representative, 33,,Karen Jacobs,73.0,138.0,12.0,32.0,15.0,270.0
Rockwall,3C,State Representative, 33,,Rick Donaldson,15.0,21.0,6.0,6.0,2.0,50.0
Rockwall,3D,State Representative, 33,,Justin Holland,981.0,1431.0,178.0,283.0,111.0,2984.0
Rockwall,3D,State Representative, 33,,Karen Jacobs,146.0,358.0,33.0,91.0,32.0,660.0
Rockwall,3D,State Representative, 33,,Rick Donaldson,32.0,51.0,6.0,12.0,7.0,108.0
Rockwall,4,State Representative, 33,,Justin Holland,455.0,546.0,86.0,129.0,86.0,1302.0
Rockwall,4,State Representative, 33,,Karen Jacobs,74.0,149.0,12.0,37.0,24.0,296.0
Rockwall,4,State Representative, 33,,Rick Donaldson,20.0,22.0,8.0,14.0,2.0,66.0
Rockwall,4A,State Representative, 33,,Justin Holland,946.0,1439.0,177.0,379.0,90.0,3031.0
Rockwall,4A,State Representative, 33,,Karen Jacobs,176.0,579.0,57.0,185.0,42.0,1039.0
Rockwall,4A,State Representative, 33,,Rick Donaldson,39.0,65.0,10.0,39.0,6.0,159.0
Rockwall,4B,State Representative, 33,,Justin Holland,252.0,258.0,71.0,64.0,20.0,665.0
Rockwall,4B,State Representative, 33,,Karen Jacobs,75.0,97.0,28.0,42.0,13.0,255.0
Rockwall,4B,State Representative, 33,,Rick Donaldson,11.0,18.0,2.0,3.0,0.0,34.0
Rockwall,4C,State Representative, 33,,Justin Holland,403.0,673.0,135.0,207.0,26.0,1444.0
Rockwall,4C,State Representative, 33,,Karen Jacobs,96.0,249.0,35.0,76.0,16.0,472.0
Rockwall,4C,State Representative, 33,,Rick Donaldson,14.0,33.0,13.0,12.0,2.0,74.0
Rockwall,Total:,State Representative, 33,,Justin Holland,9090.0,13467.0,1897.0,3080.0,1313.0,28847.0
Rockwall,Total:,State Representative, 33,,Karen Jacobs,2050.0,4729.0,518.0,1170.0,517.0,8984.0
Rockwall,Total:,State Representative, 33,,Rick Donaldson,351.0,540.0,119.0,234.0,53.0,1297.0
Rockwall,1,"Justice, 5th Courtt of Appeals District, Place 4",,,Lana Myers,786.0,1371.0,112.0,279.0,138.0,2686.0
Rockwall,1,"Justice, 5th Courtt of Appeals District, Place 4",,,Gena Slaughter,160.0,406.0,13.0,85.0,48.0,712.0
Rockwall,1A,"Justice, 5th Courtt of Appeals District, Place 4",,,Lana Myers,568.0,704.0,137.0,153.0,98.0,1660.0
Rockwall,1A,"Justice, 5th Courtt of Appeals District, Place 4",,,Gena Slaughter,144.0,314.0,47.0,95.0,61.0,661.0
Rockwall,1B,"Justice, 5th Courtt of Appeals District, Place 4",,,Lana Myers,837.0,1318.0,165.0,294.0,122.0,2736.0
Rockwall,1B,"Justice, 5th Courtt of Appeals District, Place 4",,,Gena Slaughter,108.0,320.0,23.0,60.0,32.0,543.0
Rockwall,1C,"Justice, 5th Courtt of Appeals District, Place 4",,,Lana Myers,545.0,806.0,116.0,208.0,89.0,1764.0
Rockwall,1C,"Justice, 5th Courtt of Appeals District, Place 4",,,Gena Slaughter,73.0,211.0,19.0,41.0,25.0,369.0
Rockwall,2,"Justice, 5th Courtt of Appeals District, Place 4",,,Lana Myers,714.0,993.0,95.0,193.0,208.0,2203.0
Rockwall,2,"Justice, 5th Courtt of Appeals District, Place 4",,,Gena Slaughter,154.0,310.0,25.0,66.0,49.0,604.0
Rockwall,2A,"Justice, 5th Courtt of Appeals District, Place 4",,,Lana Myers,644.0,1013.0,124.0,214.0,142.0,2137.0
Rockwall,2A,"Justice, 5th Courtt of Appeals District, Place 4",,,Gena Slaughter,172.0,353.0,34.0,89.0,64.0,712.0
Rockwall,2B,"Justice, 5th Courtt of Appeals District, Place 4",,,Lana Myers,255.0,440.0,71.0,124.0,36.0,926.0
Rockwall,2B,"Justice, 5th Courtt of Appeals District, Place 4",,,Gena Slaughter,62.0,200.0,14.0,53.0,19.0,348.0
Rockwall,2C,"Justice, 5th Courtt of Appeals District, Place 4",,,Lana Myers,926.0,1231.0,195.0,284.0,115.0,2751.0
Rockwall,2C,"Justice, 5th Courtt of Appeals District, Place 4",,,Gena Slaughter,127.0,277.0,24.0,48.0,30.0,506.0
Rockwall,3,"Justice, 5th Courtt of Appeals District, Place 4",,,Lana Myers,54.0,67.0,11.0,15.0,17.0,164.0
Rockwall,3,"Justice, 5th Courtt of Appeals District, Place 4",,,Gena Slaughter,39.0,48.0,26.0,19.0,19.0,151.0
Rockwall,3A,"Justice, 5th Courtt of Appeals District, Place 4",,,Lana Myers,121.0,170.0,46.0,79.0,25.0,441.0
Rockwall,3A,"Justice, 5th Courtt of Appeals District, Place 4",,,Gena Slaughter,92.0,147.0,42.0,64.0,12.0,357.0
Rockwall,3B,"Justice, 5th Courtt of Appeals District, Place 4",,,Lana Myers,375.0,542.0,154.0,123.0,33.0,1227.0
Rockwall,3B,"Justice, 5th Courtt of Appeals District, Place 4",,,Gena Slaughter,122.0,374.0,66.0,86.0,26.0,674.0
Rockwall,3C,"Justice, 5th Courtt of Appeals District, Place 4",,,Lana Myers,447.0,849.0,79.0,152.0,88.0,1615.0
Rockwall,3C,"Justice, 5th Courtt of Appeals District, Place 4",,,Gena Slaughter,55.0,106.0,12.0,29.0,19.0,221.0
Rockwall,3D,"Justice, 5th Courtt of Appeals District, Place 4",,,Lana Myers,1017.0,1474.0,178.0,298.0,141.0,3108.0
Rockwall,3D,"Justice, 5th Courtt of Appeals District, Place 4",,,Gena Slaughter,135.0,342.0,37.0,86.0,40.0,640.0
Rockwall,4,"Justice, 5th Courtt of Appeals District, Place 4",,,Lana Myers,466.0,556.0,88.0,141.0,90.0,1341.0
Rockwall,4,"Justice, 5th Courtt of Appeals District, Place 4",,,Gena Slaughter,70.0,150.0,18.0,38.0,27.0,303.0
Rockwall,4A,"Justice, 5th Courtt of Appeals District, Place 4",,,Lana Myers,969.0,1484.0,190.0,397.0,119.0,3159.0
Rockwall,4A,"Justice, 5th Courtt of Appeals District, Place 4",,,Gena Slaughter,169.0,571.0,47.0,194.0,51.0,1032.0
Rockwall,4B,"Justice, 5th Courtt of Appeals District, Place 4",,,Lana Myers,262.0,274.0,70.0,70.0,23.0,699.0
Rockwall,4B,"Justice, 5th Courtt of Appeals District, Place 4",,,Gena Slaughter,68.0,96.0,29.0,38.0,12.0,243.0
Rockwall,4C,"Justice, 5th Courtt of Appeals District, Place 4",,,Lana Myers,415.0,689.0,144.0,218.0,36.0,1502.0
Rockwall,4C,"Justice, 5th Courtt of Appeals District, Place 4",,,Gena Slaughter,92.0,254.0,34.0,76.0,17.0,473.0
Rockwall,Total:,"Justice, 5th Courtt of Appeals District, Place 4",,,Lana Myers,9401.0,13981.0,1975.0,3242.0,1520.0,30119.0
Rockwall,Total:,"Justice, 5th Courtt of Appeals District, Place 4",,,Gena Slaughter,1842.0,4479.0,510.0,1167.0,551.0,8549.0
Rockwall,1,"Justice, 5th Court of Appeals District, Place 7",,,David John Schenck,784.0,1359.0,110.0,272.0,139.0,2664.0
Rockwall,1,"Justice, 5th Court of Appeals District, Place 7",,,Dennise Garcia,164.0,420.0,14.0,93.0,48.0,739.0
Rockwall,1A,"Justice, 5th Court of Appeals District, Place 7",,,David John Schenck,566.0,696.0,140.0,157.0,100.0,1659.0
Rockwall,1A,"Justice, 5th Court of Appeals District, Place 7",,,Dennise Garcia,149.0,323.0,44.0,93.0,60.0,669.0
Rockwall,1B,"Justice, 5th Court of Appeals District, Place 7",,,David John Schenck,835.0,1302.0,161.0,290.0,121.0,2709.0
Rockwall,1B,"Justice, 5th Court of Appeals District, Place 7",,,Dennise Garcia,116.0,337.0,27.0,63.0,33.0,576.0
Rockwall,1C,"Justice, 5th Court of Appeals District, Place 7",,,David John Schenck,537.0,800.0,115.0,208.0,90.0,1750.0
Rockwall,1C,"Justice, 5th Court of Appeals District, Place 7",,,Dennise Garcia,85.0,218.0,20.0,41.0,23.0,387.0
Rockwall,2,"Justice, 5th Court of Appeals District, Place 7",,,David John Schenck,707.0,989.0,93.0,195.0,207.0,2191.0
Rockwall,2,"Justice, 5th Court of Appeals District, Place 7",,,Dennise Garcia,167.0,320.0,28.0,65.0,49.0,629.0
Rockwall,2A,"Justice, 5th Court of Appeals District, Place 7",,,David John Schenck,637.0,1000.0,119.0,214.0,139.0,2109.0
Rockwall,2A,"Justice, 5th Court of Appeals District, Place 7",,,Dennise Garcia,183.0,366.0,38.0,88.0,68.0,743.0
Rockwall,2B,"Justice, 5th Court of Appeals District, Place 7",,,David John Schenck,255.0,426.0,73.0,119.0,36.0,909.0
Rockwall,2B,"Justice, 5th Court of Appeals District, Place 7",,,Dennise Garcia,63.0,215.0,12.0,57.0,21.0,368.0
Rockwall,2C,"Justice, 5th Court of Appeals District, Place 7",,,David John Schenck,922.0,1214.0,196.0,279.0,115.0,2726.0
Rockwall,2C,"Justice, 5th Court of Appeals District, Place 7",,,Dennise Garcia,133.0,291.0,23.0,55.0,30.0,532.0
Rockwall,3,"Justice, 5th Court of Appeals District, Place 7",,,David John Schenck,54.0,65.0,13.0,14.0,16.0,162.0
Rockwall,3,"Justice, 5th Court of Appeals District, Place 7",,,Dennise Garcia,39.0,49.0,24.0,20.0,20.0,152.0
Rockwall,3A,"Justice, 5th Court of Appeals District, Place 7",,,David John Schenck,119.0,168.0,44.0,76.0,28.0,435.0
Rockwall,3A,"Justice, 5th Court of Appeals District, Place 7",,,Dennise Garcia,96.0,152.0,44.0,67.0,10.0,369.0
Rockwall,3B,"Justice, 5th Court of Appeals District, Place 7",,,David John Schenck,363.0,537.0,151.0,122.0,34.0,1207.0
Rockwall,3B,"Justice, 5th Court of Appeals District, Place 7",,,Dennise Garcia,133.0,379.0,70.0,87.0,26.0,695.0
Rockwall,3C,"Justice, 5th Court of Appeals District, Place 7",,,David John Schenck,445.0,838.0,80.0,150.0,90.0,1603.0
Rockwall,3C,"Justice, 5th Court of Appeals District, Place 7",,,Dennise Garcia,59.0,120.0,12.0,33.0,17.0,241.0
Rockwall,3D,"Justice, 5th Court of Appeals District, Place 7",,,David John Schenck,1005.0,1462.0,182.0,293.0,142.0,3084.0
Rockwall,3D,"Justice, 5th Court of Appeals District, Place 7",,,Dennise Garcia,142.0,353.0,34.0,89.0,38.0,656.0
Rockwall,4,"Justice, 5th Court of Appeals District, Place 7",,,David John Schenck,463.0,550.0,88.0,142.0,90.0,1333.0
Rockwall,4,"Justice, 5th Court of Appeals District, Place 7",,,Dennise Garcia,75.0,156.0,18.0,37.0,27.0,313.0
Rockwall,4A,"Justice, 5th Court of Appeals District, Place 7",,,David John Schenck,957.0,1470.0,180.0,387.0,118.0,3112.0
Rockwall,4A,"Justice, 5th Court of Appeals District, Place 7",,,Dennise Garcia,185.0,584.0,56.0,207.0,53.0,1085.0
Rockwall,4B,"Justice, 5th Court of Appeals District, Place 7",,,David John Schenck,262.0,264.0,72.0,68.0,23.0,689.0
Rockwall,4B,"Justice, 5th Court of Appeals District, Place 7",,,Dennise Garcia,68.0,106.0,29.0,40.0,12.0,255.0
Rockwall,4C,"Justice, 5th Court of Appeals District, Place 7",,,David John Schenck,410.0,681.0,144.0,215.0,36.0,1486.0
Rockwall,4C,"Justice, 5th Court of Appeals District, Place 7",,,Dennise Garcia,97.0,264.0,36.0,79.0,18.0,494.0
Rockwall,Total:,"Justice, 5th Court of Appeals District, Place 7",,,David John Schenck,9321.0,13821.0,1961.0,3201.0,1524.0,29828.0
Rockwall,Total:,"Justice, 5th Court of Appeals District, Place 7",,,Dennise Garcia,1954.0,4653.0,529.0,1214.0,553.0,8903.0
Rockwall,1,"District Judge, 382nd Judicial District",,,Brett Hall,831.0,1502.0,114.0,321.0,143.0,2911.0
Rockwall,1A,"District Judge, 382nd Judicial District",,,Brett Hall,603.0,819.0,160.0,193.0,101.0,1876.0
Rockwall,1B,"District Judge, 382nd Judicial District",,,Brett Hall,858.0,1435.0,174.0,313.0,115.0,2895.0
Rockwall,1C,"District Judge, 382nd Judicial District",,,Brett Hall,561.0,869.0,120.0,221.0,99.0,1870.0
Rockwall,2,"District Judge, 382nd Judicial District",,,Brett Hall,754.0,1109.0,108.0,227.0,207.0,2405.0
Rockwall,2A,"District Judge, 382nd Judicial District",,,Brett Hall,700.0,1134.0,136.0,250.0,150.0,2370.0
Rockwall,2B,"District Judge, 382nd Judicial District",,,Brett Hall,276.0,491.0,80.0,146.0,35.0,1028.0
Rockwall,2C,"District Judge, 382nd Judicial District",,,Brett Hall,955.0,1333.0,204.0,309.0,124.0,2925.0
Rockwall,3,"District Judge, 382nd Judicial District",,,Brett Hall,65.0,74.0,21.0,22.0,20.0,202.0
Rockwall,3A,"District Judge, 382nd Judicial District",,,Brett Hall,135.0,211.0,62.0,99.0,30.0,537.0
Rockwall,3B,"District Judge, 382nd Judicial District",,,Brett Hall,397.0,646.0,175.0,156.0,36.0,1410.0
Rockwall,3C,"District Judge, 382nd Judicial District",,,Brett Hall,447.0,889.0,84.0,164.0,92.0,1676.0
Rockwall,3D,"District Judge, 382nd Judicial District",,,Brett Hall,1037.0,1581.0,183.0,327.0,139.0,3267.0
Rockwall,4,"District Judge, 382nd Judicial District",,,Brett Hall,476.0,605.0,92.0,156.0,97.0,1426.0
Rockwall,4A,"District Judge, 382nd Judicial District",,,Brett Hall,1016.0,1668.0,203.0,488.0,118.0,3493.0
Rockwall,4B,"District Judge, 382nd Judicial District",,,Brett Hall,286.0,299.0,82.0,84.0,26.0,777.0
Rockwall,4C,"District Judge, 382nd Judicial District",,,Brett Hall,447.0,778.0,158.0,259.0,36.0,1678.0
Rockwall,Total:,"District Judge, 382nd Judicial District",,,Brett Hall,9844.0,15443.0,2156.0,3735.0,1568.0,32746.0
Rockwall,1,"District Judge, 439th Judicial District",,,David E. Rakow,822.0,1499.0,116.0,314.0,146.0,2897.0
Rockwall,1A,"District Judge, 439th Judicial District",,,David E. Rakow,599.0,808.0,158.0,191.0,101.0,1857.0
Rockwall,1B,"District Judge, 439th Judicial District",,,David E. Rakow,849.0,1422.0,172.0,315.0,115.0,2873.0
Rockwall,1C,"District Judge, 439th Judicial District",,,David E. Rakow,557.0,860.0,122.0,224.0,99.0,1862.0
Rockwall,2,"District Judge, 439th Judicial District",,,David E. Rakow,740.0,1100.0,105.0,218.0,209.0,2372.0
Rockwall,2A,"District Judge, 439th Judicial District",,,David E. Rakow,691.0,1117.0,135.0,242.0,149.0,2334.0
Rockwall,2B,"District Judge, 439th Judicial District",,,David E. Rakow,273.0,473.0,79.0,143.0,37.0,1005.0
Rockwall,2C,"District Judge, 439th Judicial District",,,David E. Rakow,935.0,1322.0,203.0,307.0,124.0,2891.0
Rockwall,3,"District Judge, 439th Judicial District",,,David E. Rakow,64.0,72.0,17.0,23.0,20.0,196.0
Rockwall,3A,"District Judge, 439th Judicial District",,,David E. Rakow,136.0,211.0,59.0,98.0,30.0,534.0
Rockwall,3B,"District Judge, 439th Judicial District",,,David E. Rakow,393.0,638.0,171.0,153.0,36.0,1391.0
Rockwall,3C,"District Judge, 439th Judicial District",,,David E. Rakow,442.0,881.0,83.0,164.0,92.0,1662.0
Rockwall,3D,"District Judge, 439th Judicial District",,,David E. Rakow,1033.0,1564.0,183.0,322.0,143.0,3245.0
Rockwall,4,"District Judge, 439th Judicial District",,,David E. Rakow,472.0,597.0,94.0,156.0,95.0,1414.0
Rockwall,4A,"District Judge, 439th Judicial District",,,David E. Rakow,1007.0,1667.0,196.0,480.0,119.0,3469.0
Rockwall,4B,"District Judge, 439th Judicial District",,,David E. Rakow,273.0,294.0,82.0,81.0,26.0,756.0
Rockwall,4C,"District Judge, 439th Judicial District",,,David E. Rakow,443.0,774.0,154.0,257.0,36.0,1664.0
Rockwall,Total:,"District Judge, 439th Judicial District",,,David E. Rakow,9729.0,15299.0,2129.0,3688.0,1577.0,32422.0
Rockwall,1,"Judge, County Court at Law",,,J. Brian Williams,820.0,1488.0,114.0,315.0,142.0,2879.0
Rockwall,1A,"Judge, County Court at Law",,,J. Brian Williams,597.0,813.0,157.0,192.0,101.0,1860.0
Rockwall,1B,"Judge, County Court at Law",,,J. Brian Williams,861.0,1419.0,174.0,312.0,113.0,2879.0
Rockwall,1C,"Judge, County Court at Law",,,J. Brian Williams,563.0,862.0,121.0,223.0,99.0,1868.0
Rockwall,2,"Judge, County Court at Law",,,J. Brian Williams,741.0,1102.0,106.0,225.0,207.0,2381.0
Rockwall,2A,"Judge, County Court at Law",,,J. Brian Williams,691.0,1128.0,134.0,247.0,145.0,2345.0
Rockwall,2B,"Judge, County Court at Law",,,J. Brian Williams,269.0,484.0,79.0,145.0,34.0,1011.0
Rockwall,2C,"Judge, County Court at Law",,,J. Brian Williams,949.0,1330.0,204.0,308.0,123.0,2914.0
Rockwall,3,"Judge, County Court at Law",,,J. Brian Williams,62.0,73.0,18.0,23.0,21.0,197.0
Rockwall,3A,"Judge, County Court at Law",,,J. Brian Williams,136.0,210.0,60.0,99.0,30.0,535.0
Rockwall,3B,"Judge, County Court at Law",,,J. Brian Williams,395.0,639.0,173.0,155.0,34.0,1396.0
Rockwall,3C,"Judge, County Court at Law",,,J. Brian Williams,441.0,875.0,82.0,161.0,89.0,1648.0
Rockwall,3D,"Judge, County Court at Law",,,J. Brian Williams,1034.0,1567.0,181.0,327.0,137.0,3246.0
Rockwall,4,"Judge, County Court at Law",,,J. Brian Williams,473.0,597.0,93.0,160.0,96.0,1419.0
Rockwall,4A,"Judge, County Court at Law",,,J. Brian Williams,1012.0,1674.0,202.0,487.0,117.0,3492.0
