county,precinct,office,district,candidate,party,votes,absentee,early_voting,election_day,provisional
Ellis,PRECINCT 138,"Justice, Supreme Court, Place 7",,Over Votes,,1,0,0,1,0
Ellis,PRECINCT 138,"Justice, Supreme Court, Place 7",,Under Votes,,14,1,8,5,0
Ellis,PRECINCT 138,"Justice, Supreme Court, Place 8",,Phil Johnson,REP,348,7,157,184,0
Ellis,PRECINCT 138,"Justice, Supreme Court, Place 8",,RS Roberto Koelsch,DEM,43,0,13,30,0
Ellis,PRECINCT 138,"Justice, Supreme Court, Place 8",,Jim Chisolm,LIB,23,0,11,12,0
Ellis,PRECINCT 138,"Justice, Supreme Court, Place 8",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 138,"Justice, Supreme Court, Place 8",,Under Votes,,52,1,22,29,0
Ellis,PRECINCT 138,"Judge, Court of Criminal Appeals, Pl 3",,Bert Richardson,REP,327,5,151,171,0
Ellis,PRECINCT 138,"Judge, Court of Criminal Appeals, Pl 3",,John Granberg,DEM,96,2,41,53,0
Ellis,PRECINCT 138,"Judge, Court of Criminal Appeals, Pl 3",,Mark W. Bennett,LIB,33,0,7,26,0
Ellis,PRECINCT 138,"Judge, Court of Criminal Appeals, Pl 3",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 138,"Judge, Court of Criminal Appeals, Pl 3",,Under Votes,,10,1,4,5,0
Ellis,PRECINCT 138,"Judge, Court of Criminal Appeals, Pl 4",,Kevin Patrick Yeary,REP,343,7,155,181,0
Ellis,PRECINCT 138,"Judge, Court of Criminal Appeals, Pl 4",,Quanah Parker,LIB,53,0,21,32,0
Ellis,PRECINCT 138,"Judge, Court of Criminal Appeals, Pl 4",,Judith Sanders-Castro,GRN,19,0,8,11,0
Ellis,PRECINCT 138,"Judge, Court of Criminal Appeals, Pl 4",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 138,"Judge, Court of Criminal Appeals, Pl 4",,Under Votes,,51,1,19,31,0
Ellis,PRECINCT 138,"Judge, Court of Criminal Appeals, Pl 9",,David Newell,REP,344,7,156,181,0
Ellis,PRECINCT 138,"Judge, Court of Criminal Appeals, Pl 9",,"William Bryan Strange, III",LIB,50,0,19,31,0
Ellis,PRECINCT 138,"Judge, Court of Criminal Appeals, Pl 9",,George Joseph Altgelt,GRN,17,0,8,9,0
Ellis,PRECINCT 138,"Judge, Court of Criminal Appeals, Pl 9",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 138,"Judge, Court of Criminal Appeals, Pl 9",,Under Votes,,55,1,20,34,0
Ellis,PRECINCT 138,State Representative,10,John Wray,REP,370,7,169,194,0
Ellis,PRECINCT 138,State Representative,10,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 138,State Representative,10,Under Votes,,96,1,34,61,0
Ellis,PRECINCT 138,"10th Court of Appeals District, Place 2",,Rex Davis,REP,366,7,165,194,0
Ellis,PRECINCT 138,"10th Court of Appeals District, Place 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 138,"10th Court of Appeals District, Place 2",,Under Votes,,100,1,38,61,0
Ellis,PRECINCT 138,"District Judge, 40th Judicial District",,Bob Carroll,REP,366,7,166,193,0
Ellis,PRECINCT 138,"District Judge, 40th Judicial District",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 138,"District Judge, 40th Judicial District",,Under Votes,,100,1,37,62,0
Ellis,PRECINCT 138,County Judge,,Carol Bush,REP,371,7,169,195,0
Ellis,PRECINCT 138,County Judge,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 138,County Judge,,Under Votes,,95,1,34,60,0
Ellis,PRECINCT 138,"Judge, County Court at Law, Place 1",,Jim Chapman,REP,362,7,166,189,0
Ellis,PRECINCT 138,"Judge, County Court at Law, Place 1",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 138,"Judge, County Court at Law, Place 1",,Under Votes,,104,1,37,66,0
Ellis,PRECINCT 138,"Judge, County Court at Law, Place 2",,"A. Gene Calvert, Jr.",REP,369,7,168,194,0
Ellis,PRECINCT 138,"Judge, County Court at Law, Place 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 138,"Judge, County Court at Law, Place 2",,Under Votes,,97,1,35,61,0
Ellis,PRECINCT 138,District Clerk,,Melanie Price Reed,REP,366,7,167,192,0
Ellis,PRECINCT 138,District Clerk,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 138,District Clerk,,Under Votes,,100,1,36,63,0
Ellis,PRECINCT 138,County Clerk,,Cindy Polley .,REP,372,7,172,193,0
Ellis,PRECINCT 138,County Clerk,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 138,County Clerk,,Under Votes,,94,1,31,62,0
Ellis,PRECINCT 138,County Treasurer,,Cheryl Chambers,REP,369,7,168,194,0
Ellis,PRECINCT 138,County Treasurer,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 138,County Treasurer,,Under Votes,,97,1,35,61,0
Ellis,PRECINCT 138,"Justice of the Peace, Precinct No. 1",,Bill Woody,REP,367,7,167,193,0
Ellis,PRECINCT 138,"Justice of the Peace, Precinct No. 1",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 138,"Justice of the Peace, Precinct No. 1",,Under Votes,,99,1,36,62,0
Ellis,PRECINCT 138,Constitutional Amendment,,FOR,,293,6,132,155,0
Ellis,PRECINCT 138,Constitutional Amendment,,AGAINST,,76,2,32,42,0
Ellis,PRECINCT 138,Constitutional Amendment,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 138,Constitutional Amendment,,Under Votes,,97,0,39,58,0
Ellis,PRECINCT 138,"City of Ennis, Proposition 1",,FOR,,1,0,1,0,0
Ellis,PRECINCT 138,"City of Ennis, Proposition 1",,AGAINST,,0,0,0,0,0
Ellis,PRECINCT 138,"City of Ennis, Proposition 1",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 138,"City of Ennis, Proposition 1",,Under Votes,,0,0,0,0,0
Ellis,PRECINCT 138,"City of Ennis, Proposition 2",,FOR,,1,0,1,0,0
Ellis,PRECINCT 138,"City of Ennis, Proposition 2",,AGAINST,,0,0,0,0,0
Ellis,PRECINCT 138,"City of Ennis, Proposition 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 138,"City of Ennis, Proposition 2",,Under Votes,,0,0,0,0,0
Ellis,PRECINCT 139,REGISTERED VOTERS,,,,977,,,,
Ellis,PRECINCT 139,BALLOTS CAST,,,,487,21,229,237,0
Ellis,PRECINCT 139,Straight Party,,REPUBLICAN PARTY,REP,252,16,116,120,0
Ellis,PRECINCT 139,Straight Party,,DEMOCRATIC PARTY,DEM,34,2,18,14,0
Ellis,PRECINCT 139,Straight Party,,LIBERTARIAN PARTY,LIB,0,0,0,0,0
Ellis,PRECINCT 139,Straight Party,,GREEN PARTY,GRN,0,0,0,0,0
Ellis,PRECINCT 139,Straight Party,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,Straight Party,,Under Votes,,201,3,95,103,0
Ellis,PRECINCT 139,United States Senator,,John Cornyn,REP,409,19,194,196,0
Ellis,PRECINCT 139,United States Senator,,David M. Alameel,DEM,65,2,30,33,0
Ellis,PRECINCT 139,United States Senator,,Rebecca Paddock,LIB,6,0,1,5,0
Ellis,PRECINCT 139,United States Senator,,"Emily ""Spicybrown"" Sanchez",GRN,0,0,0,0,0
Ellis,PRECINCT 139,United States Senator,,Write-ins,,0,0,0,0,0
Ellis,PRECINCT 139,United States Senator,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,United States Senator,,Under Votes,,7,0,4,3,0
Ellis,PRECINCT 139,U.S. House,6,Joe Barton,REP,404,19,190,195,0
Ellis,PRECINCT 139,U.S. House,6,David E. Cozad,DEM,65,2,32,31,0
Ellis,PRECINCT 139,U.S. House,6,Hugh Chauvin,LIB,9,0,2,7,0
Ellis,PRECINCT 139,U.S. House,6,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,U.S. House,6,Under Votes,,9,0,5,4,0
Ellis,PRECINCT 139,Governor,,Greg Abbott,REP,394,19,188,187,0
Ellis,PRECINCT 139,Governor,,Wendy R. Davis,DEM,87,2,41,44,0
Ellis,PRECINCT 139,Governor,,Kathie Glass,LIB,3,0,0,3,0
Ellis,PRECINCT 139,Governor,,Brandon Parmer,GRN,1,0,0,1,0
Ellis,PRECINCT 139,Governor,,Write-ins,,1,0,0,1,0
Ellis,PRECINCT 139,Governor,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,Governor,,Under Votes,,1,0,0,1,0
Ellis,PRECINCT 139,Lieutenant Governor,,Dan Patrick,REP,374,19,176,179,0
Ellis,PRECINCT 139,Lieutenant Governor,,Leticia Van de Putte,DEM,95,2,47,46,0
Ellis,PRECINCT 139,Lieutenant Governor,,Robert D. Butler,LIB,13,0,3,10,0
Ellis,PRECINCT 139,Lieutenant Governor,,Chandrakantha Courtney,GRN,0,0,0,0,0
Ellis,PRECINCT 139,Lieutenant Governor,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,Lieutenant Governor,,Under Votes,,5,0,3,2,0
Ellis,PRECINCT 139,Attorney General,,Ken Paxton,REP,388,19,182,187,0
Ellis,PRECINCT 139,Attorney General,,Sam Houston,DEM,83,2,41,40,0
Ellis,PRECINCT 139,Attorney General,,Jamie Balagia,LIB,7,0,1,6,0
Ellis,PRECINCT 139,Attorney General,,Jamar Osborne,GRN,1,0,0,1,0
Ellis,PRECINCT 139,Attorney General,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,Attorney General,,Under Votes,,8,0,5,3,0
Ellis,PRECINCT 139,Comptroller of Public Accounts,,Glenn Hegar,REP,378,18,177,183,0
Ellis,PRECINCT 139,Comptroller of Public Accounts,,Mike Collier,DEM,76,2,39,35,0
Ellis,PRECINCT 139,Comptroller of Public Accounts,,Ben Sanders,LIB,11,0,3,8,0
Ellis,PRECINCT 139,Comptroller of Public Accounts,,Deb Shafto,GRN,4,0,1,3,0
Ellis,PRECINCT 139,Comptroller of Public Accounts,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,Comptroller of Public Accounts,,Under Votes,,18,1,9,8,0
Ellis,PRECINCT 139,Commissioner of the General Land Office,,George P. Bush,REP,405,19,193,193,0
Ellis,PRECINCT 139,Commissioner of the General Land Office,,John Cook,DEM,64,2,30,32,0
Ellis,PRECINCT 139,Commissioner of the General Land Office,,Justin Knight,LIB,5,0,1,4,0
Ellis,PRECINCT 139,Commissioner of the General Land Office,,Valerie Alessi,GRN,5,0,0,5,0
Ellis,PRECINCT 139,Commissioner of the General Land Office,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,Commissioner of the General Land Office,,Under Votes,,8,0,5,3,0
Ellis,PRECINCT 139,Commissioner of Agriculture,,Sid Miller,REP,381,18,178,185,0
Ellis,PRECINCT 139,Commissioner of Agriculture,,Jim Hogan,DEM,81,2,39,40,0
Ellis,PRECINCT 139,Commissioner of Agriculture,,David (Rocky) Palmquist,LIB,6,0,3,3,0
Ellis,PRECINCT 139,Commissioner of Agriculture,,Kenneth Kendrick,GRN,1,0,0,1,0
Ellis,PRECINCT 139,Commissioner of Agriculture,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,Commissioner of Agriculture,,Under Votes,,18,1,9,8,0
Ellis,PRECINCT 139,Railroad Commissioner,,Ryan Sitton,REP,386,19,183,184,0
Ellis,PRECINCT 139,Railroad Commissioner,,Steve Brown,DEM,75,2,35,38,0
Ellis,PRECINCT 139,Railroad Commissioner,,Mark A. Miller,LIB,9,0,3,6,0
Ellis,PRECINCT 139,Railroad Commissioner,,Martina Salinas,GRN,1,0,0,1,0
Ellis,PRECINCT 139,Railroad Commissioner,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,Railroad Commissioner,,Under Votes,,16,0,8,8,0
Ellis,PRECINCT 139,"Chief Justice, Supreme Court",,Nathan Hecht,REP,391,19,185,187,0
Ellis,PRECINCT 139,"Chief Justice, Supreme Court",,William Moody,DEM,74,2,34,38,0
Ellis,PRECINCT 139,"Chief Justice, Supreme Court",,Tom Oxford,LIB,4,0,2,2,0
Ellis,PRECINCT 139,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,"Chief Justice, Supreme Court",,Under Votes,,18,0,8,10,0
Ellis,PRECINCT 139,"Justice, Supreme Court, Place 6",,Jeff Brown,REP,391,19,184,188,0
Ellis,PRECINCT 139,"Justice, Supreme Court, Place 6",,Lawrence Edward Meyers,DEM,67,2,32,33,0
Ellis,PRECINCT 139,"Justice, Supreme Court, Place 6",,Mark Ash,LIB,9,0,3,6,0
Ellis,PRECINCT 139,"Justice, Supreme Court, Place 6",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,"Justice, Supreme Court, Place 6",,Under Votes,,20,0,10,10,0
Ellis,PRECINCT 139,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,385,19,181,185,0
Ellis,PRECINCT 139,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,73,2,34,37,0
Ellis,PRECINCT 139,"Justice, Supreme Court, Place 7",,Don Fulton,LIB,8,0,4,4,0
Ellis,PRECINCT 139,"Justice, Supreme Court, Place 7",,Charles E. Waterbury,GRN,1,0,0,1,0
Ellis,PRECINCT 139,"Justice, Supreme Court, Place 7",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,"Justice, Supreme Court, Place 7",,Under Votes,,20,0,10,10,0
Ellis,PRECINCT 139,"Justice, Supreme Court, Place 8",,Phil Johnson,REP,404,19,189,196,0
Ellis,PRECINCT 139,"Justice, Supreme Court, Place 8",,RS Roberto Koelsch,DEM,19,0,10,9,0
Ellis,PRECINCT 139,"Justice, Supreme Court, Place 8",,Jim Chisolm,LIB,13,1,3,9,0
Ellis,PRECINCT 139,"Justice, Supreme Court, Place 8",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,"Justice, Supreme Court, Place 8",,Under Votes,,51,1,27,23,0
Ellis,PRECINCT 139,"Judge, Court of Criminal Appeals, Pl 3",,Bert Richardson,REP,386,19,181,186,0
Ellis,PRECINCT 139,"Judge, Court of Criminal Appeals, Pl 3",,John Granberg,DEM,69,2,33,34,0
Ellis,PRECINCT 139,"Judge, Court of Criminal Appeals, Pl 3",,Mark W. Bennett,LIB,11,0,5,6,0
Ellis,PRECINCT 139,"Judge, Court of Criminal Appeals, Pl 3",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,"Judge, Court of Criminal Appeals, Pl 3",,Under Votes,,21,0,10,11,0
Ellis,PRECINCT 139,"Judge, Court of Criminal Appeals, Pl 4",,Kevin Patrick Yeary,REP,398,19,189,190,0
Ellis,PRECINCT 139,"Judge, Court of Criminal Appeals, Pl 4",,Quanah Parker,LIB,24,0,11,13,0
Ellis,PRECINCT 139,"Judge, Court of Criminal Appeals, Pl 4",,Judith Sanders-Castro,GRN,12,1,2,9,0
Ellis,PRECINCT 139,"Judge, Court of Criminal Appeals, Pl 4",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,"Judge, Court of Criminal Appeals, Pl 4",,Under Votes,,53,1,27,25,0
Ellis,PRECINCT 139,"Judge, Court of Criminal Appeals, Pl 9",,David Newell,REP,402,19,188,195,0
Ellis,PRECINCT 139,"Judge, Court of Criminal Appeals, Pl 9",,"William Bryan Strange, III",LIB,22,0,11,11,0
Ellis,PRECINCT 139,"Judge, Court of Criminal Appeals, Pl 9",,George Joseph Altgelt,GRN,11,1,2,8,0
Ellis,PRECINCT 139,"Judge, Court of Criminal Appeals, Pl 9",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,"Judge, Court of Criminal Appeals, Pl 9",,Under Votes,,52,1,28,23,0
Ellis,PRECINCT 139,State Representative,10,John Wray,REP,414,18,197,199,0
Ellis,PRECINCT 139,State Representative,10,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,State Representative,10,Under Votes,,73,3,32,38,0
Ellis,PRECINCT 139,"10th Court of Appeals District, Place 2",,Rex Davis,REP,404,20,191,193,0
Ellis,PRECINCT 139,"10th Court of Appeals District, Place 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,"10th Court of Appeals District, Place 2",,Under Votes,,83,1,38,44,0
Ellis,PRECINCT 139,"District Judge, 40th Judicial District",,Bob Carroll,REP,404,18,190,196,0
Ellis,PRECINCT 139,"District Judge, 40th Judicial District",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,"District Judge, 40th Judicial District",,Under Votes,,83,3,39,41,0
Ellis,PRECINCT 139,County Judge,,Carol Bush,REP,412,19,195,198,0
Ellis,PRECINCT 139,County Judge,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,County Judge,,Under Votes,,75,2,34,39,0
Ellis,PRECINCT 139,"Judge, County Court at Law, Place 1",,Jim Chapman,REP,414,18,199,197,0
Ellis,PRECINCT 139,"Judge, County Court at Law, Place 1",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,"Judge, County Court at Law, Place 1",,Under Votes,,73,3,30,40,0
Ellis,PRECINCT 139,"Judge, County Court at Law, Place 2",,"A. Gene Calvert, Jr.",REP,417,19,199,199,0
Ellis,PRECINCT 139,"Judge, County Court at Law, Place 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,"Judge, County Court at Law, Place 2",,Under Votes,,70,2,30,38,0
Ellis,PRECINCT 139,District Clerk,,Melanie Price Reed,REP,416,19,198,199,0
Ellis,PRECINCT 139,District Clerk,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,District Clerk,,Under Votes,,71,2,31,38,0
Ellis,PRECINCT 139,County Clerk,,Cindy Polley .,REP,417,20,198,199,0
Ellis,PRECINCT 139,County Clerk,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,County Clerk,,Under Votes,,70,1,31,38,0
Ellis,PRECINCT 139,County Treasurer,,Cheryl Chambers,REP,413,19,197,197,0
Ellis,PRECINCT 139,County Treasurer,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,County Treasurer,,Under Votes,,74,2,32,40,0
Ellis,PRECINCT 139,"County Commissioner, Precinct No. 4",,Kyle Butler,REP,416,20,194,202,0
Ellis,PRECINCT 139,"County Commissioner, Precinct No. 4",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,"County Commissioner, Precinct No. 4",,Under Votes,,71,1,35,35,0
Ellis,PRECINCT 139,"Justice of the Peace, Precinct No. 2",,"Jackie Miller, Jr.",REP,414,20,195,199,0
Ellis,PRECINCT 139,"Justice of the Peace, Precinct No. 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,"Justice of the Peace, Precinct No. 2",,Under Votes,,73,1,34,38,0
Ellis,PRECINCT 139,Constitutional Amendment,,FOR,,344,11,171,162,0
Ellis,PRECINCT 139,Constitutional Amendment,,AGAINST,,44,4,17,23,0
Ellis,PRECINCT 139,Constitutional Amendment,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 139,Constitutional Amendment,,Under Votes,,99,6,41,52,0
Ellis,PRECINCT 140,REGISTERED VOTERS,,,,3181,,,,
Ellis,PRECINCT 140,BALLOTS CAST,,,,1169,75,551,543,0
Ellis,PRECINCT 140,Straight Party,,REPUBLICAN PARTY,REP,581,52,257,272,0
Ellis,PRECINCT 140,Straight Party,,DEMOCRATIC PARTY,DEM,125,3,70,52,0
Ellis,PRECINCT 140,Straight Party,,LIBERTARIAN PARTY,LIB,4,0,1,3,0
Ellis,PRECINCT 140,Straight Party,,GREEN PARTY,GRN,0,0,0,0,0
Ellis,PRECINCT 140,Straight Party,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 140,Straight Party,,Under Votes,,459,20,223,216,0
Ellis,PRECINCT 140,United States Senator,,John Cornyn,REP,921,66,424,431,0
Ellis,PRECINCT 140,United States Senator,,David M. Alameel,DEM,203,9,111,83,0
Ellis,PRECINCT 140,United States Senator,,Rebecca Paddock,LIB,27,0,8,19,0
Ellis,PRECINCT 140,United States Senator,,"Emily ""Spicybrown"" Sanchez",GRN,7,0,3,4,0
Ellis,PRECINCT 140,United States Senator,,Write-ins,,0,0,0,0,0
Ellis,PRECINCT 140,United States Senator,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 140,United States Senator,,Under Votes,,11,0,5,6,0
Ellis,PRECINCT 140,U.S. House,6,Joe Barton,REP,908,64,414,430,0
Ellis,PRECINCT 140,U.S. House,6,David E. Cozad,DEM,216,10,120,86,0
Ellis,PRECINCT 140,U.S. House,6,Hugh Chauvin,LIB,28,0,11,17,0
Ellis,PRECINCT 140,U.S. House,6,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 140,U.S. House,6,Under Votes,,17,1,6,10,0
Ellis,PRECINCT 140,Governor,,Greg Abbott,REP,885,64,411,410,0
Ellis,PRECINCT 140,Governor,,Wendy R. Davis,DEM,253,9,130,114,0
Ellis,PRECINCT 140,Governor,,Kathie Glass,LIB,20,2,5,13,0
Ellis,PRECINCT 140,Governor,,Brandon Parmer,GRN,1,0,1,0,0
Ellis,PRECINCT 140,Governor,,Write-ins,,3,0,0,3,0
Ellis,PRECINCT 140,Governor,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 140,Governor,,Under Votes,,7,0,4,3,0
Ellis,PRECINCT 140,Lieutenant Governor,,Dan Patrick,REP,867,66,400,401,0
Ellis,PRECINCT 140,Lieutenant Governor,,Leticia Van de Putte,DEM,243,7,127,109,0
Ellis,PRECINCT 140,Lieutenant Governor,,Robert D. Butler,LIB,40,1,15,24,0
Ellis,PRECINCT 140,Lieutenant Governor,,Chandrakantha Courtney,GRN,7,1,3,3,0
Ellis,PRECINCT 140,Lieutenant Governor,,Over Votes,,1,0,1,0,0
Ellis,PRECINCT 140,Lieutenant Governor,,Under Votes,,11,0,5,6,0
Ellis,PRECINCT 140,Attorney General,,Ken Paxton,REP,873,62,399,412,0
Ellis,PRECINCT 140,Attorney General,,Sam Houston,DEM,251,12,133,106,0
Ellis,PRECINCT 140,Attorney General,,Jamie Balagia,LIB,21,0,9,12,0
Ellis,PRECINCT 140,Attorney General,,Jamar Osborne,GRN,4,0,1,3,0
Ellis,PRECINCT 140,Attorney General,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 140,Attorney General,,Under Votes,,20,1,9,10,0
Ellis,PRECINCT 140,Comptroller of Public Accounts,,Glenn Hegar,REP,857,62,391,404,0
Ellis,PRECINCT 140,Comptroller of Public Accounts,,Mike Collier,DEM,240,10,130,100,0
Ellis,PRECINCT 140,Comptroller of Public Accounts,,Ben Sanders,LIB,33,1,13,19,0
Ellis,PRECINCT 140,Comptroller of Public Accounts,,Deb Shafto,GRN,8,0,4,4,0
Ellis,PRECINCT 140,Comptroller of Public Accounts,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 140,Comptroller of Public Accounts,,Under Votes,,31,2,13,16,0
Ellis,PRECINCT 140,Commissioner of the General Land Office,,George P. Bush,REP,912,65,421,426,0
Ellis,PRECINCT 140,Commissioner of the General Land Office,,John Cook,DEM,205,8,110,87,0
Ellis,PRECINCT 140,Commissioner of the General Land Office,,Justin Knight,LIB,25,0,9,16,0
Ellis,PRECINCT 140,Commissioner of the General Land Office,,Valerie Alessi,GRN,11,0,5,6,0
Ellis,PRECINCT 140,Commissioner of the General Land Office,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 140,Commissioner of the General Land Office,,Under Votes,,16,2,6,8,0
Ellis,PRECINCT 140,Commissioner of Agriculture,,Sid Miller,REP,849,65,379,405,0
Ellis,PRECINCT 140,Commissioner of Agriculture,,Jim Hogan,DEM,233,8,126,99,0
Ellis,PRECINCT 140,Commissioner of Agriculture,,David (Rocky) Palmquist,LIB,40,0,25,15,0
Ellis,PRECINCT 140,Commissioner of Agriculture,,Kenneth Kendrick,GRN,14,0,5,9,0
Ellis,PRECINCT 140,Commissioner of Agriculture,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 140,Commissioner of Agriculture,,Under Votes,,33,2,16,15,0
Ellis,PRECINCT 140,Railroad Commissioner,,Ryan Sitton,REP,871,65,400,406,0
Ellis,PRECINCT 140,Railroad Commissioner,,Steve Brown,DEM,221,8,119,94,0
Ellis,PRECINCT 140,Railroad Commissioner,,Mark A. Miller,LIB,38,1,15,22,0
Ellis,PRECINCT 140,Railroad Commissioner,,Martina Salinas,GRN,6,0,3,3,0
Ellis,PRECINCT 140,Railroad Commissioner,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 140,Railroad Commissioner,,Under Votes,,33,1,14,18,0
Ellis,PRECINCT 140,"Chief Justice, Supreme Court",,Nathan Hecht,REP,873,64,398,411,0
Ellis,PRECINCT 140,"Chief Justice, Supreme Court",,William Moody,DEM,222,9,124,89,0
Ellis,PRECINCT 140,"Chief Justice, Supreme Court",,Tom Oxford,LIB,42,1,15,26,0
Ellis,PRECINCT 140,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 140,"Chief Justice, Supreme Court",,Under Votes,,32,1,14,17,0
Ellis,PRECINCT 140,"Justice, Supreme Court, Place 6",,Jeff Brown,REP,876,64,398,414,0
Ellis,PRECINCT 140,"Justice, Supreme Court, Place 6",,Lawrence Edward Meyers,DEM,214,8,118,88,0
Ellis,PRECINCT 140,"Justice, Supreme Court, Place 6",,Mark Ash,LIB,42,1,20,21,0
Ellis,PRECINCT 140,"Justice, Supreme Court, Place 6",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 140,"Justice, Supreme Court, Place 6",,Under Votes,,37,2,15,20,0
Ellis,PRECINCT 140,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,866,66,393,407,0
Ellis,PRECINCT 140,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,225,6,124,95,0
Ellis,PRECINCT 140,"Justice, Supreme Court, Place 7",,Don Fulton,LIB,37,0,17,20,0
Ellis,PRECINCT 140,"Justice, Supreme Court, Place 7",,Charles E. Waterbury,GRN,6,1,1,4,0
Ellis,PRECINCT 140,"Justice, Supreme Court, Place 7",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 140,"Justice, Supreme Court, Place 7",,Under Votes,,35,2,16,17,0
Ellis,PRECINCT 140,"Justice, Supreme Court, Place 8",,Phil Johnson,REP,903,67,415,421,0
Ellis,PRECINCT 140,"Justice, Supreme Court, Place 8",,RS Roberto Koelsch,DEM,84,0,35,49,0
Ellis,PRECINCT 140,"Justice, Supreme Court, Place 8",,Jim Chisolm,LIB,48,4,27,17,0
Ellis,PRECINCT 140,"Justice, Supreme Court, Place 8",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 140,"Justice, Supreme Court, Place 8",,Under Votes,,134,4,74,56,0
Ellis,PRECINCT 140,"Judge, Court of Criminal Appeals, Pl 3",,Bert Richardson,REP,873,63,395,415,0
Ellis,PRECINCT 140,"Judge, Court of Criminal Appeals, Pl 3",,John Granberg,DEM,223,10,122,91,0
Ellis,PRECINCT 140,"Judge, Court of Criminal Appeals, Pl 3",,Mark W. Bennett,LIB,39,0,18,21,0
Ellis,PRECINCT 140,"Judge, Court of Criminal Appeals, Pl 3",,Over Votes,,1,0,1,0,0
Ellis,PRECINCT 140,"Judge, Court of Criminal Appeals, Pl 3",,Under Votes,,33,2,15,16,0
Ellis,PRECINCT 140,"Judge, Court of Criminal Appeals, Pl 4",,Kevin Patrick Yeary,REP,896,64,404,428,0
Ellis,PRECINCT 140,"Judge, Court of Criminal Appeals, Pl 4",,Quanah Parker,LIB,117,6,58,53,0
Ellis,PRECINCT 140,"Judge, Court of Criminal Appeals, Pl 4",,Judith Sanders-Castro,GRN,30,1,14,15,0
