office,district,candidate,incumbent,party,votes,pct
President Senatorial,27,Al Gore,FALSE,DEM,40127,83.48
President Senatorial,27,"Lyndon H. LaRouche, Jr.",FALSE,DEM,2085,4.34
President Senatorial,27,Total,,,48066,
President Senatorial,28,Bill Bradley,FALSE,DEM,5127,24.11
President Senatorial,28,Al Gore,FALSE,DEM,15059,70.81
President Senatorial,28,"Lyndon H. LaRouche, Jr.",FALSE,DEM,1082,5.09
President Senatorial,28,Total,,,21268,
President Senatorial,29,Bill Bradley,FALSE,DEM,2580,11.97
President Senatorial,29,Al Gore,FALSE,DEM,18364,85.19
President Senatorial,29,"Lyndon H. LaRouche, Jr.",FALSE,DEM,612,2.84
President Senatorial,29,Total,,,21556,
President Senatorial,30,Bill Bradley,FALSE,DEM,6713,24.15
President Senatorial,30,Al Gore,FALSE,DEM,19853,71.43
President Senatorial,30,"Lyndon H. LaRouche, Jr.",FALSE,DEM,1226,4.41
President Senatorial,30,Total,,,27792,
President Senatorial,31,Bill Bradley,FALSE,DEM,3052,22.92
President Senatorial,31,Al Gore,FALSE,DEM,9653,72.5
President Senatorial,31,"Lyndon H. LaRouche, Jr.",FALSE,DEM,610,4.58
President Senatorial,31,Total,,,13315,
