county,precinct,office,district,party,candidate,votes,early_voting,election_day,election_day_paper,absentee
El Paso,3,"Judge, Court Of Criminal Appeals, Place 8",,REP,Dib Waldrip,3,1,2,0,0
El Paso,3,State Representative,78,REP,Jeffrey Lane,68,35,30,0,3
El Paso,3,County Commissioner 4,,REP,Andrew R Haggerty,67,36,29,0,2
El Paso,3,Justice Of The Peace 7,,REP,Crystal Urquidi,6,6,0,0,0
El Paso,3,Justice Of The Peace 7,,REP,Ida Gardner,49,29,17,0,3
El Paso,3,Justice Of The Peace 7,,REP,Kelly Dickson,27,10,15,0,2
El Paso,3,County Chairman,,REP,Adolpho R Telles,63,33,28,0,2
El Paso,3,Proposition 1,,REP,For (A Favor),55,28,25,0,2
El Paso,3,Proposition 1,,REP,Against (En Contra),21,12,7,0,2
El Paso,3,Proposition 2,,REP,For (A Favor),72,38,31,0,3
El Paso,3,Proposition 2,,REP,Against (En Contra),10,6,3,0,1
El Paso,3,Proposition 3,,REP,For (A Favor),61,28,28,0,5
El Paso,3,Proposition 3,,REP,Against (En Contra),22,17,5,0,0
El Paso,3,Proposition 4,,REP,For (A Favor),63,31,28,0,4
El Paso,3,Proposition 4,,REP,Against (En Contra),20,13,6,0,1
El Paso,3,Proposition 5,,REP,For (A Favor),63,33,25,0,5
El Paso,3,Proposition 5,,REP,Against (En Contra),20,10,10,0,0
El Paso,3,Proposition 6,,REP,For (A Favor),72,36,31,0,5
El Paso,3,Proposition 6,,REP,Against (En Contra),13,9,4,0,0
El Paso,3,Proposition 7,,REP,For (A Favor),55,28,23,0,4
El Paso,3,Proposition 7,,REP,Against (En Contra),31,18,12,0,1
El Paso,3,Proposition 8,,REP,For (A Favor),81,43,33,0,5
El Paso,3,Proposition 8,,REP,Against (En Contra),5,3,2,0,0
El Paso,3,Proposition 9,,REP,For (A Favor),63,32,27,0,4
El Paso,3,Proposition 9,,REP,Against (En Contra),20,13,6,0,1
El Paso,3,Proposition 10,,REP,For (A Favor),75,41,31,0,3
El Paso,3,Proposition 10,,REP,Against (En Contra),8,2,4,0,2
El Paso,3,Proposition 11,,REP,For (A Favor),67,36,27,0,4
El Paso,3,Proposition 11,,REP,Against (En Contra),18,10,7,0,1
El Paso,3,U.S. Senate,,DEM,Sema Hernandez,12,7,4,0,1
El Paso,3,U.S. Senate,,DEM,Beto O'Rourke,243,116,111,0,16
El Paso,3,U.S. Senate,,DEM,Edward Kimbrough,11,3,7,0,1
El Paso,3,U.S. House,16,DEM,Dori Fenenbock,80,43,32,0,5
El Paso,3,U.S. House,16,DEM,Veronica Escobar,152,68,72,0,12
El Paso,3,U.S. House,16,DEM,Norma Chavez,16,7,8,0,1
El Paso,3,U.S. House,16,DEM,John Carrillo,4,2,1,0,1
El Paso,3,U.S. House,16,DEM,Jerome Tilghman,5,3,2,0,0
El Paso,3,U.S. House,16,DEM,Enrique Garcia,13,7,6,0,0
El Paso,3,Governor,,DEM,Lupe Valdez,127,56,62,0,9
El Paso,3,Governor,,DEM,Adrian Ocegueda,27,15,11,0,1
El Paso,3,Governor,,DEM,Jeffrey Payne,17,8,8,0,1
El Paso,3,Governor,,DEM,James Jolly Clark,7,6,1,0,0
El Paso,3,Governor,,DEM,Joe Mumbach,5,3,2,0,0
El Paso,3,Governor,,DEM,Grady Yarbrough,11,8,2,0,1
El Paso,3,Governor,,DEM,Cedric Davis Sr,7,2,5,0,0
El Paso,3,Governor,,DEM,Andrew White,37,18,13,0,6
El Paso,3,Governor,,DEM,Tom Wakely,10,4,6,0,0
El Paso,3,Lieutenant Governor,,DEM,Michael Cooper,159,72,77,0,10
El Paso,3,Lieutenant Governor,,DEM,Mike Collier,77,45,28,0,4
El Paso,3,Attorney General,,DEM,Justin Nelson,214,105,94,0,15
El Paso,3,Comptroller Of Public Accounts,,DEM,Joi Chevalier,90,41,39,0,10
El Paso,3,Comptroller Of Public Accounts,,DEM,Tim Mahoney,139,73,60,0,6
El Paso,3,Commissioner of the General Land Office,,DEM,Miguel Suazo,170,84,74,0,12
El Paso,3,Commissioner of the General Land Office,,DEM,Tex Morgan,63,32,27,0,4
El Paso,3,Commissioner of Agriculture,,DEM,Kim Olson,218,107,95,0,16
El Paso,3,Railroad Commissioner,,DEM,Roman Mcallen,140,75,57,0,8
El Paso,3,Railroad Commissioner,,DEM,Chris Spellmon,80,33,41,0,6
El Paso,3,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,207,101,90,0,16
El Paso,3,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,204,101,87,0,16
El Paso,3,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,205,99,90,0,16
El Paso,3,"Presiding Judge, Court Of Criminal Appeals",,DEM,Maria T. (Terry) Jackson,208,103,89,0,16
El Paso,3,"Judge, Court Of Criminal Appeals, Place 7",,DEM,Ramona Franklin,208,102,91,0,15
El Paso,3,State Representative,78,DEM,Joe Moody,222,105,100,0,17
El Paso,3,"Justice, 8th Court Of Appeals District, Place 2",,DEM,Yvonne Rodriguez,218,106,97,0,15
El Paso,3,"Justice, 8th Court Of Appeals District, Place 3",,DEM,Gina M Palafox,211,102,94,0,15
El Paso,3,District Judge 120th Judicial District,,DEM,Maria Salas Mendoza,213,106,92,0,15
El Paso,3,District Judge 168th Judicial District,,DEM,Marcos Lizarraga,213,103,95,0,15
El Paso,3,District Judge 171st Judicial District,,DEM,Bonnie Rangel,200,98,87,0,15
El Paso,3,District Judge 205th Judicial District,,DEM,Francisco X Domingue,214,110,89,0,15
El Paso,3,District Judge 210th Judicial District,,DEM,Alyssa G Perez,174,87,72,0,15
El Paso,3,District Judge 210th Judicial District,,DEM,Monique Velarde,68,35,32,0,1
El Paso,3,District Judge 243rd Judicial District,,DEM,Selena Solis,106,52,49,0,5
El Paso,3,District Judge 243rd Judicial District,,DEM,Feliciano Felix Cast,48,28,15,0,5
El Paso,3,District Judge 243rd Judicial District,,DEM,Roberto J Ramos,23,14,9,0,0
El Paso,3,District Judge 243rd Judicial District,,DEM,Luis Aguilar,65,26,32,0,7
El Paso,3,District Judge 327th Judicial District,,DEM,Linda Yee Chew,205,103,88,0,14
El Paso,3,El Paso County Judge,,DEM,Ricardo Samaniego,69,34,30,0,5
El Paso,3,El Paso County Judge,,DEM,John Cook,129,60,62,0,7
El Paso,3,El Paso County Judge,,DEM,Laura Enriquez,56,31,19,0,6
El Paso,3,Judge County Court At Law 1,,DEM,Ruth Reyes,142,76,59,0,7
El Paso,3,Judge County Court At Law 1,,DEM,Ruben Nunez,98,42,44,0,12
El Paso,3,Judge County Court At Law 2,,DEM,Julie Gonzalez,206,99,92,0,15
El Paso,3,Judge County Court At Law 3,,DEM,Javier Alvarez,204,101,91,0,12
El Paso,3,Judge County Court At Law 4,,DEM,Alex Gonzalez,191,92,86,0,13
El Paso,3,Judge County Court At Law 5,,DEM,Kristin Raquel Romer,63,34,25,0,4
El Paso,3,Judge County Court At Law 5,,DEM,Jesus Rodriguez,91,38,46,0,7
El Paso,3,Judge County Court At Law 5,,DEM,Mike Herrera,49,28,18,0,3
El Paso,3,Judge County Court At Law 5,,DEM,Danny Razo,39,19,19,0,1
El Paso,3,Judge County Court At Law 6,,DEM,M Sue Kurita,202,100,89,0,13
El Paso,3,Judge County Court At Law 7,,DEM,Patsy Lopez,115,54,58,0,3
El Paso,3,Judge County Court At Law 7,,DEM,Ruben Morales,123,63,48,0,12
El Paso,3,Judge County Criminal Court 1,,DEM,Alma Trejo,209,106,90,0,13
El Paso,3,Judge County Criminal Court 2,,DEM,Robert S Anchondo,199,99,89,0,11
El Paso,3,Judge County Probate Court 1,,DEM,Patricia B Chew,170,83,74,0,13
El Paso,3,Judge County Probate Court 1,,DEM,Darron Powell,67,31,32,0,4
El Paso,3,Judge County Probate Court 2,,DEM,Eduardo A Gamboa,199,98,88,0,13
El Paso,3,District Clerk,,DEM,Norma Favela Barcele,200,95,92,0,13
El Paso,3,County Clerk,,DEM,Delia Briones,214,104,97,0,13
El Paso,3,County Commissioner 4,,DEM,Carl L Robinson,192,94,86,0,12
El Paso,3,Justice Of The Peace 7,,DEM,Stephanie Frietze,162,80,73,0,9
El Paso,3,Justice Of The Peace 7,,DEM,James W Wolff,75,36,33,0,6
El Paso,3,County Chairman,,DEM,Iliana Holguin,203,99,91,0,13
El Paso,3,Referendum 1,,DEM,For (A Favor),247,122,110,0,15
El Paso,3,Referendum 1,,DEM,Against (En Contra),18,8,9,0,1
El Paso,3,Referendum 2,,DEM,For (A Favor),242,119,108,0,15
El Paso,3,Referendum 2,,DEM,Against (En Contra),21,11,8,0,2
El Paso,3,Referendum 3,,DEM,For (A Favor),241,122,105,0,14
El Paso,3,Referendum 3,,DEM,Against (En Contra),25,8,14,0,3
El Paso,3,Referendum 4,,DEM,For (A Favor),252,125,111,0,16
El Paso,3,Referendum 4,,DEM,Against (En Contra),14,5,8,0,1
El Paso,3,Referendum 5,,DEM,For (A Favor),239,119,105,0,15
El Paso,3,Referendum 5,,DEM,Against (En Contra),21,9,10,0,2
El Paso,3,Referendum 6,,DEM,For (A Favor),253,124,112,0,17
El Paso,3,Referendum 6,,DEM,Against (En Contra),9,4,5,0,0
El Paso,3,Referendum 7,,DEM,For (A Favor),250,125,108,0,17
El Paso,3,Referendum 7,,DEM,Against (En Contra),15,5,10,0,0
El Paso,3,Referendum 8,,DEM,For (A Favor),233,114,103,0,16
El Paso,3,Referendum 8,,DEM,Against (En Contra),31,15,13,0,3
El Paso,3,Referendum 9,,DEM,For (A Favor),235,116,101,0,18
El Paso,3,Referendum 9,,DEM,Against (En Contra),29,13,15,0,1
El Paso,3,Referendum 10,,DEM,For (A Favor),247,123,107,0,17
El Paso,3,Referendum 10,,DEM,Against (En Contra),16,5,9,0,2
El Paso,3,Referendum 11,,DEM,For (A Favor),236,119,100,0,17
El Paso,3,Referendum 11,,DEM,Against (En Contra),25,9,14,0,2
El Paso,3,Referendum 12,,DEM,For (A Favor),252,127,109,0,16
El Paso,3,Referendum 12,,DEM,Against (En Contra),11,1,7,0,3
El Paso,4,U.S. Senate,,REP,Mary Miller,1,1,0,0,0
El Paso,4,U.S. Senate,,REP,Stefano De Stefano,1,1,0,0,0
El Paso,4,U.S. Senate,,REP,Ted Cruz,54,28,22,0,4
El Paso,4,U.S. Senate,,REP,Geraldine Sam,0,0,0,0,0
El Paso,4,U.S. Senate,,REP,Bruce Jacobson Jr,3,2,1,0,0
El Paso,4,U.S. House,16,REP,Alia Garcia-Ureste,12,6,3,0,3
El Paso,4,U.S. House,16,REP,Rick Seeberger,45,25,19,0,1
El Paso,4,Governor,,REP,Greg Abbott,56,30,22,0,4
El Paso,4,Governor,,REP,Barbara Krueger,4,3,1,0,0
El Paso,4,Governor,,REP,Secede Kilgore,0,0,0,0,0
El Paso,4,Lieutenant Governor,,REP,Dan Patrick,47,24,20,0,3
El Paso,4,Lieutenant Governor,,REP,Scott Milder,8,7,0,0,1
El Paso,4,Attorney General,,REP,Ken Paxton,54,30,20,0,4
El Paso,4,Comptroller Of Public Accounts,,REP,Glenn Hegar,51,30,17,0,4
El Paso,4,Commissioner of the General Land Office,,REP,Jerry Patterson,18,7,8,0,3
El Paso,4,Commissioner of the General Land Office,,REP,Rick Range,3,2,1,0,0
El Paso,4,Commissioner of the General Land Office,,REP,Davey Edwards,2,2,0,0,0
El Paso,4,Commissioner of the General Land Office,,REP,George P Bush,33,19,13,0,1
El Paso,4,Commissioner of Agriculture,,REP,Trey Blocker,19,8,8,0,3
El Paso,4,Commissioner of Agriculture,,REP,Jim Hogan,13,9,4,0,0
El Paso,4,Commissioner of Agriculture,,REP,Sid Miller,20,12,7,0,1
El Paso,4,Railroad Commissioner,,REP,Christi Craddick,33,15,15,0,3
El Paso,4,Railroad Commissioner,,REP,Weston Martinez,18,14,3,0,1
El Paso,4,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,48,27,17,0,4
El Paso,4,"Justice, Supreme Court, Place 4",,REP,John Devine,47,27,16,0,4
El Paso,4,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,47,27,16,0,4
El Paso,4,"Presiding Judge, Court Of Criminal Appeals",,REP,Sharon Keller,21,10,9,0,2
El Paso,4,"Presiding Judge, Court Of Criminal Appeals",,REP,David Bridges,28,18,8,0,2
El Paso,4,"Judge, Court Of Criminal Appeals, Place 7",,REP,Barbara Parker Herve,47,28,15,0,4
El Paso,4,"Judge, Court Of Criminal Appeals, Place 8",,REP,Jay Brandon,27,15,10,0,2
El Paso,4,"Judge, Court Of Criminal Appeals, Place 8",,REP,Michelle Slaughter,16,8,6,0,2
El Paso,4,"Judge, Court Of Criminal Appeals, Place 8",,REP,Dib Waldrip,6,5,1,0,0
El Paso,4,State Representative,78,REP,Jeffrey Lane,48,28,16,0,4
El Paso,4,County Commissioner 4,,REP,Andrew R Haggerty,53,30,19,0,4
El Paso,4,Justice Of The Peace 7,,REP,Crystal Urquidi,6,3,2,0,1
El Paso,4,Justice Of The Peace 7,,REP,Ida Gardner,45,26,16,0,3
El Paso,4,Justice Of The Peace 7,,REP,Kelly Dickson,11,6,5,0,0
El Paso,4,County Chairman,,REP,Adolpho R Telles,45,28,13,0,4
El Paso,4,Proposition 1,,REP,For (A Favor),48,28,18,0,2
El Paso,4,Proposition 1,,REP,Against (En Contra),9,4,3,0,2
El Paso,4,Proposition 2,,REP,For (A Favor),57,32,21,0,4
El Paso,4,Proposition 2,,REP,Against (En Contra),4,3,1,0,0
El Paso,4,Proposition 3,,REP,For (A Favor),53,30,20,0,3
El Paso,4,Proposition 3,,REP,Against (En Contra),7,4,2,0,1
El Paso,4,Proposition 4,,REP,For (A Favor),54,30,21,0,3
El Paso,4,Proposition 4,,REP,Against (En Contra),8,5,2,0,1
El Paso,4,Proposition 5,,REP,For (A Favor),58,33,21,0,4
El Paso,4,Proposition 5,,REP,Against (En Contra),3,1,2,0,0
El Paso,4,Proposition 6,,REP,For (A Favor),60,35,22,0,3
El Paso,4,Proposition 6,,REP,Against (En Contra),2,0,1,0,1
El Paso,4,Proposition 7,,REP,For (A Favor),48,25,20,0,3
El Paso,4,Proposition 7,,REP,Against (En Contra),12,9,2,0,1
El Paso,4,Proposition 8,,REP,For (A Favor),60,34,23,0,3
El Paso,4,Proposition 8,,REP,Against (En Contra),3,1,1,0,1
El Paso,4,Proposition 9,,REP,For (A Favor),58,32,22,0,4
El Paso,4,Proposition 9,,REP,Against (En Contra),5,3,2,0,0
El Paso,4,Proposition 10,,REP,For (A Favor),58,33,21,0,4
El Paso,4,Proposition 10,,REP,Against (En Contra),3,2,1,0,0
El Paso,4,Proposition 11,,REP,For (A Favor),56,32,20,0,4
El Paso,4,Proposition 11,,REP,Against (En Contra),5,3,2,0,0
El Paso,4,U.S. Senate,,DEM,Sema Hernandez,7,3,4,0,0
El Paso,4,U.S. Senate,,DEM,Beto O'Rourke,148,76,65,0,7
El Paso,4,U.S. Senate,,DEM,Edward Kimbrough,9,5,3,0,1
El Paso,4,U.S. House,16,DEM,Dori Fenenbock,46,28,18,0,0
El Paso,4,U.S. House,16,DEM,Veronica Escobar,92,47,40,0,5
El Paso,4,U.S. House,16,DEM,Norma Chavez,9,5,4,0,0
El Paso,4,U.S. House,16,DEM,John Carrillo,4,1,1,0,2
El Paso,4,U.S. House,16,DEM,Jerome Tilghman,5,2,2,0,1
El Paso,4,U.S. House,16,DEM,Enrique Garcia,15,7,8,0,0
El Paso,4,Governor,,DEM,Lupe Valdez,63,35,25,0,3
El Paso,4,Governor,,DEM,Adrian Ocegueda,18,8,10,0,0
El Paso,4,Governor,,DEM,Jeffrey Payne,13,6,5,0,2
El Paso,4,Governor,,DEM,James Jolly Clark,5,2,3,0,0
El Paso,4,Governor,,DEM,Joe Mumbach,5,3,1,0,1
El Paso,4,Governor,,DEM,Grady Yarbrough,7,2,5,0,0
El Paso,4,Governor,,DEM,Cedric Davis Sr,2,0,2,0,0
El Paso,4,Governor,,DEM,Andrew White,29,19,8,0,2
El Paso,4,Governor,,DEM,Tom Wakely,4,3,1,0,0
El Paso,4,Lieutenant Governor,,DEM,Michael Cooper,86,43,36,0,7
El Paso,4,Lieutenant Governor,,DEM,Mike Collier,51,29,21,0,1
El Paso,4,Attorney General,,DEM,Justin Nelson,118,66,49,0,3
El Paso,4,Comptroller Of Public Accounts,,DEM,Joi Chevalier,67,38,26,0,3
El Paso,4,Comptroller Of Public Accounts,,DEM,Tim Mahoney,67,36,28,0,3
El Paso,4,Commissioner of the General Land Office,,DEM,Miguel Suazo,96,48,43,0,5
El Paso,4,Commissioner of the General Land Office,,DEM,Tex Morgan,39,24,13,0,2
El Paso,4,Commissioner of Agriculture,,DEM,Kim Olson,109,61,44,0,4
El Paso,4,Railroad Commissioner,,DEM,Roman Mcallen,86,49,33,0,4
El Paso,4,Railroad Commissioner,,DEM,Chris Spellmon,43,21,19,0,3
El Paso,4,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,110,62,44,0,4
El Paso,4,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,108,61,43,0,4
El Paso,4,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,109,62,43,0,4
El Paso,4,"Presiding Judge, Court Of Criminal Appeals",,DEM,Maria T. (Terry) Jackson,111,62,45,0,4
El Paso,4,"Judge, Court Of Criminal Appeals, Place 7",,DEM,Ramona Franklin,108,62,42,0,4
El Paso,4,State Representative,78,DEM,Joe Moody,122,67,50,0,5
El Paso,4,"Justice, 8th Court Of Appeals District, Place 2",,DEM,Yvonne Rodriguez,113,64,45,0,4
El Paso,4,"Justice, 8th Court Of Appeals District, Place 3",,DEM,Gina M Palafox,111,64,43,0,4
El Paso,4,District Judge 120th Judicial District,,DEM,Maria Salas Mendoza,113,65,44,0,4
El Paso,4,District Judge 168th Judicial District,,DEM,Marcos Lizarraga,111,62,45,0,4
El Paso,4,District Judge 171st Judicial District,,DEM,Bonnie Rangel,110,64,42,0,4
El Paso,4,District Judge 205th Judicial District,,DEM,Francisco X Domingue,111,65,42,0,4
El Paso,4,District Judge 210th Judicial District,,DEM,Alyssa G Perez,87,45,36,0,6
El Paso,4,District Judge 210th Judicial District,,DEM,Monique Velarde,53,30,22,0,1
El Paso,4,District Judge 243rd Judicial District,,DEM,Selena Solis,58,26,27,0,5
El Paso,4,District Judge 243rd Judicial District,,DEM,Feliciano Felix Cast,32,24,8,0,0
El Paso,4,District Judge 243rd Judicial District,,DEM,Roberto J Ramos,15,4,10,0,1
El Paso,4,District Judge 243rd Judicial District,,DEM,Luis Aguilar,30,16,13,0,1
El Paso,4,District Judge 327th Judicial District,,DEM,Linda Yee Chew,110,65,41,0,4
El Paso,4,El Paso County Judge,,DEM,Ricardo Samaniego,31,16,13,0,2
El Paso,4,El Paso County Judge,,DEM,John Cook,81,44,34,0,3
El Paso,4,El Paso County Judge,,DEM,Laura Enriquez,48,24,22,0,2
El Paso,4,Judge County Court At Law 1,,DEM,Ruth Reyes,87,39,45,0,3
El Paso,4,Judge County Court At Law 1,,DEM,Ruben Nunez,62,42,16,0,4
El Paso,4,Judge County Court At Law 2,,DEM,Julie Gonzalez,114,66,44,0,4
El Paso,4,Judge County Court At Law 3,,DEM,Javier Alvarez,114,65,45,0,4
El Paso,4,Judge County Court At Law 4,,DEM,Alex Gonzalez,114,63,47,0,4
El Paso,4,Judge County Court At Law 5,,DEM,Kristin Raquel Romer,35,18,14,0,3
El Paso,4,Judge County Court At Law 5,,DEM,Jesus Rodriguez,57,35,20,0,2
El Paso,4,Judge County Court At Law 5,,DEM,Mike Herrera,36,18,17,0,1
El Paso,4,Judge County Court At Law 5,,DEM,Danny Razo,23,9,13,0,1
El Paso,4,Judge County Court At Law 6,,DEM,M Sue Kurita,117,65,48,0,4
El Paso,4,Judge County Court At Law 7,,DEM,Patsy Lopez,60,34,22,0,4
El Paso,4,Judge County Court At Law 7,,DEM,Ruben Morales,81,44,34,0,3
El Paso,4,Judge County Criminal Court 1,,DEM,Alma Trejo,112,63,45,0,4
El Paso,4,Judge County Criminal Court 2,,DEM,Robert S Anchondo,114,63,47,0,4
El Paso,4,Judge County Probate Court 1,,DEM,Patricia B Chew,113,63,45,0,5
El Paso,4,Judge County Probate Court 1,,DEM,Darron Powell,35,19,14,0,2
El Paso,4,Judge County Probate Court 2,,DEM,Eduardo A Gamboa,113,65,44,0,4
El Paso,4,District Clerk,,DEM,Norma Favela Barcele,113,65,44,0,4
El Paso,4,County Clerk,,DEM,Delia Briones,115,64,47,0,4
El Paso,4,County Commissioner 4,,DEM,Carl L Robinson,104,59,41,0,4
El Paso,4,Justice Of The Peace 7,,DEM,Stephanie Frietze,100,53,43,0,4
El Paso,4,Justice Of The Peace 7,,DEM,James W Wolff,40,22,14,0,4
El Paso,4,County Chairman,,DEM,Iliana Holguin,109,61,44,0,4
El Paso,4,Referendum 1,,DEM,For (A Favor),149,75,66,0,8
El Paso,4,Referendum 1,,DEM,Against (En Contra),15,9,6,0,0
El Paso,4,Referendum 2,,DEM,For (A Favor),148,75,65,0,8
El Paso,4,Referendum 2,,DEM,Against (En Contra),16,10,6,0,0
El Paso,4,Referendum 3,,DEM,For (A Favor),141,71,62,0,8
El Paso,4,Referendum 3,,DEM,Against (En Contra),24,13,11,0,0
El Paso,4,Referendum 4,,DEM,For (A Favor),143,72,63,0,8
El Paso,4,Referendum 4,,DEM,Against (En Contra),23,14,9,0,0
El Paso,4,Referendum 5,,DEM,For (A Favor),139,72,59,0,8
El Paso,4,Referendum 5,,DEM,Against (En Contra),23,12,11,0,0
El Paso,4,Referendum 6,,DEM,For (A Favor),160,82,70,0,8
El Paso,4,Referendum 6,,DEM,Against (En Contra),7,4,3,0,0
El Paso,4,Referendum 7,,DEM,For (A Favor),147,76,64,0,7
El Paso,4,Referendum 7,,DEM,Against (En Contra),18,9,8,0,1
El Paso,4,Referendum 8,,DEM,For (A Favor),132,68,58,0,6
El Paso,4,Referendum 8,,DEM,Against (En Contra),31,17,13,0,1
El Paso,4,Referendum 9,,DEM,For (A Favor),138,71,60,0,7
El Paso,4,Referendum 9,,DEM,Against (En Contra),23,13,10,0,0
El Paso,4,Referendum 10,,DEM,For (A Favor),146,76,63,0,7
El Paso,4,Referendum 10,,DEM,Against (En Contra),16,9,7,0,0
El Paso,4,Referendum 11,,DEM,For (A Favor),148,78,63,0,7
El Paso,4,Referendum 11,,DEM,Against (En Contra),13,7,6,0,0
El Paso,4,Referendum 12,,DEM,For (A Favor),154,81,66,0,7
El Paso,4,Referendum 12,,DEM,Against (En Contra),8,4,4,0,0
El Paso,5,U.S. Senate,,REP,Mary Miller,9,3,6,0,0
El Paso,5,U.S. Senate,,REP,Stefano De Stefano,2,1,1,0,0
El Paso,5,U.S. Senate,,REP,Ted Cruz,181,94,84,0,3
El Paso,5,U.S. Senate,,REP,Geraldine Sam,3,0,3,0,0
El Paso,5,U.S. Senate,,REP,Bruce Jacobson Jr,7,3,3,0,1
El Paso,5,U.S. House,16,REP,Alia Garcia-Ureste,58,30,28,0,0
El Paso,5,U.S. House,16,REP,Rick Seeberger,132,68,60,0,4
El Paso,5,Governor,,REP,Greg Abbott,188,93,91,0,4
El Paso,5,Governor,,REP,Barbara Krueger,10,6,4,0,0
El Paso,5,Governor,,REP,Secede Kilgore,4,2,2,0,0
El Paso,5,Lieutenant Governor,,REP,Dan Patrick,163,85,74,0,4
El Paso,5,Lieutenant Governor,,REP,Scott Milder,27,13,14,0,0
El Paso,5,Attorney General,,REP,Ken Paxton,163,81,79,0,3
El Paso,5,Comptroller Of Public Accounts,,REP,Glenn Hegar,161,80,77,0,4
El Paso,5,Commissioner of the General Land Office,,REP,Jerry Patterson,55,26,28,0,1
El Paso,5,Commissioner of the General Land Office,,REP,Rick Range,15,7,8,0,0
El Paso,5,Commissioner of the General Land Office,,REP,Davey Edwards,11,7,4,0,0
El Paso,5,Commissioner of the General Land Office,,REP,George P Bush,110,56,51,0,3
El Paso,5,Commissioner of Agriculture,,REP,Trey Blocker,52,20,30,0,2
El Paso,5,Commissioner of Agriculture,,REP,Jim Hogan,59,31,28,0,0
El Paso,5,Commissioner of Agriculture,,REP,Sid Miller,64,35,27,0,2
El Paso,5,Railroad Commissioner,,REP,Christi Craddick,98,54,42,0,2
El Paso,5,Railroad Commissioner,,REP,Weston Martinez,78,37,39,0,2
El Paso,5,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,148,73,71,0,4
El Paso,5,"Justice, Supreme Court, Place 4",,REP,John Devine,150,74,72,0,4
El Paso,5,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,145,71,70,0,4
El Paso,5,"Presiding Judge, Court Of Criminal Appeals",,REP,Sharon Keller,79,43,35,0,1
El Paso,5,"Presiding Judge, Court Of Criminal Appeals",,REP,David Bridges,92,45,44,0,3
El Paso,5,"Judge, Court Of Criminal Appeals, Place 7",,REP,Barbara Parker Herve,139,65,71,0,3
El Paso,5,"Judge, Court Of Criminal Appeals, Place 8",,REP,Jay Brandon,74,35,37,0,2
El Paso,5,"Judge, Court Of Criminal Appeals, Place 8",,REP,Michelle Slaughter,74,43,30,0,1
El Paso,5,"Judge, Court Of Criminal Appeals, Place 8",,REP,Dib Waldrip,16,6,9,0,1
El Paso,5,State Representative,78,REP,Jeffrey Lane,148,75,69,0,4
El Paso,5,County Commissioner 4,,REP,Andrew R Haggerty,157,75,78,0,4
El Paso,5,Justice Of The Peace 7,,REP,Crystal Urquidi,36,20,15,0,1
El Paso,5,Justice Of The Peace 7,,REP,Ida Gardner,85,38,47,0,0
El Paso,5,Justice Of The Peace 7,,REP,Kelly Dickson,63,35,25,0,3
El Paso,5,County Chairman,,REP,Adolpho R Telles,142,73,65,0,4
El Paso,5,Proposition 1,,REP,For (A Favor),130,70,57,0,3
El Paso,5,Proposition 1,,REP,Against (En Contra),63,27,35,0,1
El Paso,5,Proposition 2,,REP,For (A Favor),179,93,82,0,4
El Paso,5,Proposition 2,,REP,Against (En Contra),20,8,12,0,0
El Paso,5,Proposition 3,,REP,For (A Favor),173,91,78,0,4
El Paso,5,Proposition 3,,REP,Against (En Contra),27,9,18,0,0
El Paso,5,Proposition 4,,REP,For (A Favor),184,96,85,0,3
El Paso,5,Proposition 4,,REP,Against (En Contra),15,5,9,0,1
El Paso,5,Proposition 5,,REP,For (A Favor),181,90,88,0,3
El Paso,5,Proposition 5,,REP,Against (En Contra),19,11,7,0,1
El Paso,5,Proposition 6,,REP,For (A Favor),193,100,89,0,4
El Paso,5,Proposition 6,,REP,Against (En Contra),10,2,8,0,0
El Paso,5,Proposition 7,,REP,For (A Favor),142,70,68,0,4
El Paso,5,Proposition 7,,REP,Against (En Contra),51,24,27,0,0
El Paso,5,Proposition 8,,REP,For (A Favor),192,96,92,0,4
El Paso,5,Proposition 8,,REP,Against (En Contra),10,5,5,0,0
El Paso,5,Proposition 9,,REP,For (A Favor),176,90,83,0,3
El Paso,5,Proposition 9,,REP,Against (En Contra),27,12,14,0,1
El Paso,5,Proposition 10,,REP,For (A Favor),191,96,91,0,4
El Paso,5,Proposition 10,,REP,Against (En Contra),7,5,2,0,0
El Paso,5,Proposition 11,,REP,For (A Favor),170,88,78,0,4
El Paso,5,Proposition 11,,REP,Against (En Contra),30,12,18,0,0
El Paso,5,U.S. Senate,,DEM,Sema Hernandez,42,22,15,0,5
