county,precinct,office,district,candidate,party,votes,early_voting_ivo,early_voting_paper,early_voting,election_day,provisional
Williamson,207,Railroad Commissioner,,Martina Salinas,GRN,61,41,2,43,17,1
Williamson,216,Railroad Commissioner,,Martina Salinas,GRN,59,36,2,38,21,0
Williamson,218,Railroad Commissioner,,Martina Salinas,GRN,96,70,1,71,24,1
Williamson,253,Railroad Commissioner,,Martina Salinas,GRN,122,79,4,83,39,0
Williamson,254,Railroad Commissioner,,Martina Salinas,GRN,89,68,1,69,19,1
Williamson,259,Railroad Commissioner,,Martina Salinas,GRN,120,74,3,77,43,0
Williamson,264,Railroad Commissioner,,Martina Salinas,GRN,82,47,1,48,34,0
Williamson,266,Railroad Commissioner,,Martina Salinas,GRN,105,54,3,57,47,1
Williamson,267,Railroad Commissioner,,Martina Salinas,GRN,57,40,0,40,17,0
Williamson,273,Railroad Commissioner,,Martina Salinas,GRN,67,47,3,50,17,0
Williamson,274,Railroad Commissioner,,Martina Salinas,GRN,143,89,5,94,49,0
Williamson,275,Railroad Commissioner,,Martina Salinas,GRN,99,69,3,72,27,0
Williamson,277,Railroad Commissioner,,Martina Salinas,GRN,118,87,7,94,24,0
Williamson,278,Railroad Commissioner,,Martina Salinas,GRN,153,101,4,105,47,1
Williamson,283,Railroad Commissioner,,Martina Salinas,GRN,91,61,4,65,26,0
Williamson,287,Railroad Commissioner,,Martina Salinas,GRN,97,65,5,70,27,0
Williamson,305,Railroad Commissioner,,Martina Salinas,GRN,37,24,3,27,10,0
Williamson,309,Railroad Commissioner,,Martina Salinas,GRN,19,11,1,12,7,0
Williamson,310,Railroad Commissioner,,Martina Salinas,GRN,15,7,0,7,8,0
Williamson,311,Railroad Commissioner,,Martina Salinas,GRN,34,23,2,25,9,0
Williamson,312,Railroad Commissioner,,Martina Salinas,GRN,53,29,3,32,21,0
Williamson,314,Railroad Commissioner,,Martina Salinas,GRN,107,69,2,71,35,1
Williamson,330,Railroad Commissioner,,Martina Salinas,GRN,94,66,3,69,25,0
Williamson,331,Railroad Commissioner,,Martina Salinas,GRN,71,42,3,45,26,0
Williamson,332,Railroad Commissioner,,Martina Salinas,GRN,44,28,3,31,13,0
Williamson,333,Railroad Commissioner,,Martina Salinas,GRN,72,52,1,53,18,1
Williamson,337,Railroad Commissioner,,Martina Salinas,GRN,79,55,3,58,21,0
Williamson,339,Railroad Commissioner,,Martina Salinas,GRN,53,36,3,39,14,0
Williamson,341,Railroad Commissioner,,Martina Salinas,GRN,33,23,0,23,10,0
Williamson,343,Railroad Commissioner,,Martina Salinas,GRN,19,13,0,13,6,0
Williamson,344,Railroad Commissioner,,Martina Salinas,GRN,82,59,4,63,18,1
Williamson,368,Railroad Commissioner,,Martina Salinas,GRN,39,29,2,31,8,0
Williamson,369,Railroad Commissioner,,Martina Salinas,GRN,75,55,3,58,16,1
Williamson,370,Railroad Commissioner,,Martina Salinas,GRN,88,55,7,62,26,0
Williamson,371,Railroad Commissioner,,Martina Salinas,GRN,107,75,3,78,27,2
Williamson,379,Railroad Commissioner,,Martina Salinas,GRN,38,26,1,27,11,0
Williamson,381,Railroad Commissioner,,Martina Salinas,GRN,39,23,2,25,14,0
Williamson,382,Railroad Commissioner,,Martina Salinas,GRN,28,25,1,26,2,0
Williamson,392,Railroad Commissioner,,Martina Salinas,GRN,64,47,6,53,10,1
Williamson,394,Railroad Commissioner,,Martina Salinas,GRN,42,33,8,41,1,0
Williamson,395,Railroad Commissioner,,Martina Salinas,GRN,38,29,0,29,9,0
Williamson,396,Railroad Commissioner,,Martina Salinas,GRN,15,12,2,14,1,0
Williamson,402,Railroad Commissioner,,Martina Salinas,GRN,112,69,3,72,40,0
Williamson,403,Railroad Commissioner,,Martina Salinas,GRN,49,30,0,30,19,0
Williamson,413,Railroad Commissioner,,Martina Salinas,GRN,8,3,0,3,5,0
Williamson,415,Railroad Commissioner,,Martina Salinas,GRN,16,4,0,4,12,0
Williamson,420,Railroad Commissioner,,Martina Salinas,GRN,93,55,5,60,32,1
Williamson,423,Railroad Commissioner,,Martina Salinas,GRN,78,49,2,51,26,1
Williamson,424,Railroad Commissioner,,Martina Salinas,GRN,128,91,4,95,31,2
Williamson,425,Railroad Commissioner,,Martina Salinas,GRN,6,2,0,2,4,0
Williamson,426,Railroad Commissioner,,Martina Salinas,GRN,48,38,0,38,10,0
Williamson,427,Railroad Commissioner,,Martina Salinas,GRN,35,27,0,27,8,0
Williamson,428,Railroad Commissioner,,Martina Salinas,GRN,36,24,0,24,12,0
Williamson,429,Railroad Commissioner,,Martina Salinas,GRN,45,30,0,30,15,0
Williamson,434,Railroad Commissioner,,Martina Salinas,GRN,24,13,1,14,10,0
Williamson,436,Railroad Commissioner,,Martina Salinas,GRN,9,4,3,7,2,0
Williamson,455,Railroad Commissioner,,Martina Salinas,GRN,76,49,2,51,25,0
Williamson,456,Railroad Commissioner,,Martina Salinas,GRN,21,14,0,14,7,0
Williamson,463,Railroad Commissioner,,Martina Salinas,GRN,119,87,6,93,26,0
Williamson,480,Railroad Commissioner,,Martina Salinas,GRN,125,88,6,94,31,0
Williamson,484,Railroad Commissioner,,Martina Salinas,GRN,115,78,5,83,31,1
Williamson,488,Railroad Commissioner,,Martina Salinas,GRN,96,67,4,71,25,0
Williamson,491,Railroad Commissioner,,Martina Salinas,GRN,113,81,2,83,30,0
Williamson,206,State Representative,20,Terry Wilson ,REP,1560,1091,71,1162,397,1
Williamson,207,State Representative,20,Terry Wilson ,REP,2755,1943,108,2051,700,4
Williamson,267,State Representative,20,Terry Wilson ,REP,1228,900,48,948,279,1
Williamson,305,State Representative,20,Terry Wilson ,REP,1601,1231,101,1332,269,0
Williamson,309,State Representative,20,Terry Wilson ,REP,721,430,21,451,270,0
Williamson,310,State Representative,20,Terry Wilson ,REP,863,467,37,504,357,2
Williamson,311,State Representative,20,Terry Wilson ,REP,952,607,40,647,304,1
Williamson,312,State Representative,20,Terry Wilson ,REP,1821,1178,71,1249,571,1
Williamson,314,State Representative,20,Terry Wilson ,REP,1169,845,48,893,274,2
Williamson,341,State Representative,20,Terry Wilson ,REP,1027,778,81,859,165,3
Williamson,343,State Representative,20,Terry Wilson ,REP,280,164,26,190,90,0
Williamson,344,State Representative,20,Terry Wilson ,REP,2807,2194,140,2334,472,1
Williamson,368,State Representative,20,Terry Wilson ,REP,1611,1268,78,1346,263,2
Williamson,371,State Representative,20,Terry Wilson ,REP,2061,1544,92,1636,421,4
Williamson,379,State Representative,20,Terry Wilson ,REP,1274,949,130,1079,192,3
Williamson,381,State Representative,20,Terry Wilson ,REP,2620,2045,195,2240,376,4
Williamson,382,State Representative,20,Terry Wilson ,REP,2056,1662,292,1954,102,0
Williamson,392,State Representative,20,Terry Wilson ,REP,2562,1865,273,2138,418,6
Williamson,394,State Representative,20,Terry Wilson ,REP,3731,3074,440,3514,214,3
Williamson,395,State Representative,20,Terry Wilson ,REP,1627,1275,74,1349,278,0
Williamson,396,State Representative,20,Terry Wilson ,REP,2062,1611,306,1917,143,2
Williamson,415,State Representative,20,Terry Wilson ,REP,838,457,26,483,355,0
Williamson,425,State Representative,20,Terry Wilson ,REP,235,93,14,107,127,1
Williamson,434,State Representative,20,Terry Wilson ,REP,1533,1080,65,1145,387,1
Williamson,436,State Representative,20,Terry Wilson ,REP,426,313,18,331,94,1
Williamson,119,State Representative,52,Henry Knetsar ,LIB,457,356,11,367,90,0
Williamson,122,State Representative,52,Henry Knetsar ,LIB,332,257,8,265,64,3
Williamson,135,State Representative,52,Henry Knetsar ,LIB,470,343,8,351,118,1
Williamson,138,State Representative,52,Henry Knetsar ,LIB,520,395,13,408,111,1
Williamson,145,State Representative,52,Henry Knetsar ,LIB,360,255,5,260,99,1
Williamson,149,State Representative,52,Henry Knetsar ,LIB,280,219,6,225,54,1
Williamson,150,State Representative,52,Henry Knetsar ,LIB,286,194,9,203,82,1
Williamson,172,State Representative,52,Henry Knetsar ,LIB,256,205,6,211,44,1
Williamson,182,State Representative,52,Henry Knetsar ,LIB,431,344,10,354,76,1
Williamson,332,State Representative,52,Henry Knetsar ,LIB,393,295,7,302,91,0
Williamson,333,State Representative,52,Henry Knetsar ,LIB,464,345,9,354,109,1
Williamson,337,State Representative,52,Henry Knetsar ,LIB,513,378,20,398,114,1
Williamson,339,State Representative,52,Henry Knetsar ,LIB,316,240,7,247,68,1
Williamson,369,State Representative,52,Henry Knetsar ,LIB,370,269,15,284,85,1
Williamson,370,State Representative,52,Henry Knetsar ,LIB,449,331,16,347,101,1
Williamson,402,State Representative,52,Henry Knetsar ,LIB,590,434,9,443,146,1
Williamson,403,State Representative,52,Henry Knetsar ,LIB,291,219,6,225,66,0
Williamson,413,State Representative,52,Henry Knetsar ,LIB,41,22,2,24,17,0
Williamson,420,State Representative,52,Henry Knetsar ,LIB,601,443,9,452,147,2
Williamson,423,State Representative,52,Henry Knetsar ,LIB,482,370,9,379,102,1
Williamson,424,State Representative,52,Henry Knetsar ,LIB,779,596,18,614,163,2
Williamson,426,State Representative,52,Henry Knetsar ,LIB,223,172,2,174,49,0
Williamson,427,State Representative,52,Henry Knetsar ,LIB,196,138,5,143,52,1
Williamson,428,State Representative,52,Henry Knetsar ,LIB,212,166,7,173,39,0
Williamson,429,State Representative,52,Henry Knetsar ,LIB,130,81,4,85,44,1
Williamson,455,State Representative,52,Henry Knetsar ,LIB,364,255,14,269,94,1
Williamson,456,State Representative,52,Henry Knetsar ,LIB,110,67,3,70,40,0
Williamson,463,State Representative,52,Henry Knetsar ,LIB,677,506,15,521,156,0
Williamson,480,State Representative,52,Henry Knetsar ,LIB,648,488,14,502,145,1
Williamson,484,State Representative,52,Henry Knetsar ,LIB,578,457,19,476,102,0
Williamson,488,State Representative,52,Henry Knetsar ,LIB,614,467,13,480,131,3
Williamson,491,State Representative,52,Henry Knetsar ,LIB,649,480,11,491,158,0
Williamson,119,State Representative,52,Larry Gonzales ,REP,1323,1025,43,1068,254,1
Williamson,122,State Representative,52,Larry Gonzales ,REP,1072,843,71,914,157,1
Williamson,135,State Representative,52,Larry Gonzales ,REP,805,567,27,594,208,3
Williamson,138,State Representative,52,Larry Gonzales ,REP,1679,1344,70,1414,261,4
Williamson,145,State Representative,52,Larry Gonzales ,REP,697,484,24,508,188,1
Williamson,149,State Representative,52,Larry Gonzales ,REP,638,478,22,500,136,2
Williamson,150,State Representative,52,Larry Gonzales ,REP,631,438,27,465,165,1
Williamson,172,State Representative,52,Larry Gonzales ,REP,991,757,59,816,174,1
Williamson,182,State Representative,52,Larry Gonzales ,REP,1966,1577,62,1639,327,0
Williamson,332,State Representative,52,Larry Gonzales ,REP,1754,1322,60,1382,370,2
Williamson,333,State Representative,52,Larry Gonzales ,REP,1547,1135,61,1196,349,2
Williamson,337,State Representative,52,Larry Gonzales ,REP,1873,1372,60,1432,438,3
Williamson,339,State Representative,52,Larry Gonzales ,REP,875,649,29,678,196,1
Williamson,369,State Representative,52,Larry Gonzales ,REP,959,690,31,721,237,1
Williamson,370,State Representative,52,Larry Gonzales ,REP,1471,1131,53,1184,286,1
Williamson,402,State Representative,52,Larry Gonzales ,REP,1713,1266,36,1302,409,2
Williamson,403,State Representative,52,Larry Gonzales ,REP,843,649,20,669,173,1
Williamson,413,State Representative,52,Larry Gonzales ,REP,246,163,6,169,77,0
Williamson,420,State Representative,52,Larry Gonzales ,REP,1873,1425,49,1474,396,3
Williamson,423,State Representative,52,Larry Gonzales ,REP,1095,788,49,837,254,4
Williamson,424,State Representative,52,Larry Gonzales ,REP,3034,2352,91,2443,586,5
Williamson,426,State Representative,52,Larry Gonzales ,REP,768,609,28,637,128,3
Williamson,427,State Representative,52,Larry Gonzales ,REP,1027,777,43,820,207,0
Williamson,428,State Representative,52,Larry Gonzales ,REP,1221,937,45,982,239,0
Williamson,429,State Representative,52,Larry Gonzales ,REP,365,248,14,262,102,1
Williamson,455,State Representative,52,Larry Gonzales ,REP,649,487,25,512,137,0
Williamson,456,State Representative,52,Larry Gonzales ,REP,450,346,17,363,86,1
Williamson,463,State Representative,52,Larry Gonzales ,REP,1315,1001,50,1051,260,4
Williamson,480,State Representative,52,Larry Gonzales ,REP,1529,1185,36,1221,305,3
Williamson,484,State Representative,52,Larry Gonzales ,REP,1808,1391,64,1455,352,1
Williamson,488,State Representative,52,Larry Gonzales ,REP,2343,1813,74,1887,454,2
Williamson,491,State Representative,52,Larry Gonzales ,REP,1769,1374,52,1426,342,1
Williamson,140,State Representative,136,Tony Dale .,REP,765,622,29,651,114,0
Williamson,146,State Representative,136,Tony Dale .,REP,1146,831,46,877,269,0
Williamson,147,State Representative,136,Tony Dale .,REP,832,590,35,625,206,1
Williamson,151,State Representative,136,Tony Dale .,REP,724,490,46,536,185,3
Williamson,152,State Representative,136,Tony Dale .,REP,561,363,19,382,177,2
Williamson,160,State Representative,136,Tony Dale .,REP,1479,1232,31,1263,215,1
Williamson,162,State Representative,136,Tony Dale .,REP,666,448,37,485,178,3
Williamson,185,State Representative,136,Tony Dale .,REP,446,320,23,343,101,2
Williamson,186,State Representative,136,Tony Dale .,REP,868,604,39,643,220,5
Williamson,189,State Representative,136,Tony Dale .,REP,951,647,31,678,270,3
Williamson,190,State Representative,136,Tony Dale .,REP,1995,1589,66,1655,339,1
Williamson,197,State Representative,136,Tony Dale .,REP,994,783,32,815,177,2
Williamson,198,State Representative,136,Tony Dale .,REP,1465,1214,51,1265,198,2
Williamson,201,State Representative,136,Tony Dale .,REP,2392,1848,76,1924,464,4
Williamson,204,State Representative,136,Tony Dale .,REP,2118,1619,66,1685,428,5
Williamson,216,State Representative,136,Tony Dale .,REP,944,746,19,765,178,1
Williamson,218,State Representative,136,Tony Dale .,REP,942,738,43,781,160,1
Williamson,253,State Representative,136,Tony Dale .,REP,2409,1753,68,1821,581,7
Williamson,254,State Representative,136,Tony Dale .,REP,1277,976,62,1038,237,2
Williamson,259,State Representative,136,Tony Dale .,REP,2226,1653,65,1718,505,3
Williamson,264,State Representative,136,Tony Dale .,REP,1719,1281,55,1336,382,1
Williamson,266,State Representative,136,Tony Dale .,REP,1260,932,73,1005,253,2
Williamson,273,State Representative,136,Tony Dale .,REP,852,656,32,688,163,1
Williamson,274,State Representative,136,Tony Dale .,REP,1190,819,37,856,331,3
Williamson,275,State Representative,136,Tony Dale .,REP,723,518,48,566,156,1
Williamson,277,State Representative,136,Tony Dale .,REP,2149,1716,66,1782,364,3
Williamson,278,State Representative,136,Tony Dale .,REP,2025,1558,69,1627,395,3
Williamson,283,State Representative,136,Tony Dale .,REP,1652,1220,58,1278,371,3
Williamson,287,State Representative,136,Tony Dale .,REP,1877,1372,79,1451,424,2
Williamson,330,State Representative,136,Tony Dale .,REP,1566,1170,40,1210,356,0
Williamson,331,State Representative,136,Tony Dale .,REP,1430,1104,38,1142,284,4
Williamson,140,State Representative,136,Paul R. Gordon,DEM,583,479,24,503,77,3
Williamson,146,State Representative,136,Paul R. Gordon,DEM,1898,1497,54,1551,341,6
Williamson,147,State Representative,136,Paul R. Gordon,DEM,1184,872,55,927,252,5
Williamson,151,State Representative,136,Paul R. Gordon,DEM,902,664,33,697,203,2
Williamson,152,State Representative,136,Paul R. Gordon,DEM,889,591,35,626,261,2
Williamson,160,State Representative,136,Paul R. Gordon,DEM,1384,1146,42,1188,193,3
Williamson,162,State Representative,136,Paul R. Gordon,DEM,1015,748,41,789,224,2
Williamson,185,State Representative,136,Paul R. Gordon,DEM,598,471,26,497,101,0
Williamson,186,State Representative,136,Paul R. Gordon,DEM,871,663,31,694,175,2
Williamson,189,State Representative,136,Paul R. Gordon,DEM,946,755,27,782,163,1
Williamson,190,State Representative,136,Paul R. Gordon,DEM,1304,1081,75,1156,146,2
Williamson,197,State Representative,136,Paul R. Gordon,DEM,849,718,33,751,95,3
Williamson,198,State Representative,136,Paul R. Gordon,DEM,1187,996,43,1039,145,3
Williamson,201,State Representative,136,Paul R. Gordon,DEM,1645,1352,51,1403,235,7
Williamson,204,State Representative,136,Paul R. Gordon,DEM,1361,1102,51,1153,205,3
Williamson,216,State Representative,136,Paul R. Gordon,DEM,678,531,41,572,105,1
Williamson,218,State Representative,136,Paul R. Gordon,DEM,1048,842,40,882,164,2
Williamson,253,State Representative,136,Paul R. Gordon,DEM,1221,884,56,940,278,3
Williamson,254,State Representative,136,Paul R. Gordon,DEM,813,621,40,661,151,1
Williamson,259,State Representative,136,Paul R. Gordon,DEM,1317,962,50,1012,303,2
Williamson,264,State Representative,136,Paul R. Gordon,DEM,911,651,23,674,237,0
Williamson,266,State Representative,136,Paul R. Gordon,DEM,1150,868,60,928,221,1
Williamson,273,State Representative,136,Paul R. Gordon,DEM,791,639,37,676,114,1
Williamson,274,State Representative,136,Paul R. Gordon,DEM,1514,1108,41,1149,357,8
Williamson,275,State Representative,136,Paul R. Gordon,DEM,1016,743,46,789,224,3
Williamson,277,State Representative,136,Paul R. Gordon,DEM,1281,1054,57,1111,170,0
Williamson,278,State Representative,136,Paul R. Gordon,DEM,1487,1185,54,1239,247,1
Williamson,283,State Representative,136,Paul R. Gordon,DEM,1168,880,57,937,229,2
Williamson,287,State Representative,136,Paul R. Gordon,DEM,1238,910,89,999,238,1
Williamson,330,State Representative,136,Paul R. Gordon,DEM,1079,817,41,858,220,1
Williamson,331,State Representative,136,Paul R. Gordon,DEM,749,560,21,581,166,2
