county,precinct,office,district,party,candidate,election_day,early_voting_person,early_voting_mail,early_voting,votes
Victoria,2,Sheriff,,,Mike Henry,47,112,16,128,175
Victoria,3,Sheriff,,,T. Michael O'Connor,140,295,53,348,488
Victoria,3,Sheriff,,,Mike Henry,43,111,16,127,170
Victoria,4,Sheriff,,,T. Michael O'Connor,108,127,23,150,258
Victoria,4,Sheriff,,,Mike Henry,128,132,32,164,292
Victoria,5,Sheriff,,,T. Michael O'Connor,173,372,83,455,628
Victoria,5,Sheriff,,,Mike Henry,174,280,44,324,498
Victoria,6,Sheriff,,,T. Michael O'Connor,19,27,4,31,50
Victoria,6,Sheriff,,,Mike Henry,15,40,15,55,70
Victoria,7,Sheriff,,,T. Michael O'Connor,147,186,45,231,378
Victoria,7,Sheriff,,,Mike Henry,226,265,57,322,548
Victoria,8,Sheriff,,,T. Michael O'Connor,199,301,57,358,557
Victoria,8,Sheriff,,,Mike Henry,133,222,40,262,395
Victoria,9,Sheriff,,,T. Michael O'Connor,124,251,32,283,407
Victoria,9,Sheriff,,,Mike Henry,63,119,15,134,197
Victoria,10,Sheriff,,,T. Michael O'Connor,177,469,81,550,727
Victoria,10,Sheriff,,,Mike Henry,82,186,17,203,285
Victoria,11,Sheriff,,,T. Michael O'Connor,86,111,16,127,213
Victoria,11,Sheriff,,,Mike Henry,22,27,1,28,50
Victoria,12,Sheriff,,,T. Michael O'Connor,93,81,5,86,179
Victoria,12,Sheriff,,,Mike Henry,116,64,4,68,184
Victoria,13,Sheriff,,,T. Michael O'Connor,144,195,27,222,366
Victoria,13,Sheriff,,,Mike Henry,122,197,17,214,336
Victoria,14,Sheriff,,,T. Michael O'Connor,245,309,47,356,601
Victoria,14,Sheriff,,,Mike Henry,81,119,16,135,216
Victoria,15,Sheriff,,,T. Michael O'Connor,20,49,7,56,76
Victoria,15,Sheriff,,,Mike Henry,8,12,3,15,23
Victoria,16,Sheriff,,,T. Michael O'Connor,66,128,15,143,209
Victoria,16,Sheriff,,,Mike Henry,15,44,4,48,63
Victoria,17,Sheriff,,,T. Michael O'Connor,71,136,13,149,220
Victoria,17,Sheriff,,,Mike Henry,51,56,6,62,113
Victoria,18,Sheriff,,,T. Michael O'Connor,551,1188,154,1342,1893
Victoria,18,Sheriff,,,Mike Henry,128,267,36,303,431
Victoria,19,Sheriff,,,T. Michael O'Connor,286,653,97,750,1036
Victoria,19,Sheriff,,,Mike Henry,147,279,32,311,458
Victoria,20,Sheriff,,,T. Michael O'Connor,153,509,50,559,712
Victoria,20,Sheriff,,,Mike Henry,44,90,14,104,148
Victoria,21,Sheriff,,,T. Michael O'Connor,454,1274,211,1485,1939
Victoria,21,Sheriff,,,Mike Henry,134,333,57,390,524
Victoria,22,Sheriff,,,T. Michael O'Connor,388,553,65,618,1006
Victoria,22,Sheriff,,,Mike Henry,59,66,11,77,136
Victoria,23,Sheriff,,,T. Michael O'Connor,302,484,57,541,843
Victoria,23,Sheriff,,,Mike Henry,53,101,7,108,161
Victoria,24,Sheriff,,,T. Michael O'Connor,204,562,69,631,835
Victoria,24,Sheriff,,,Mike Henry,26,81,10,91,117
Victoria,25,Sheriff,,,T. Michael O'Connor,351,1055,183,1238,1589
Victoria,25,Sheriff,,,Mike Henry,161,411,54,465,626
Victoria,26,Sheriff,,,T. Michael O'Connor,210,271,33,304,514
Victoria,26,Sheriff,,,Mike Henry,90,59,11,70,160
Victoria,27,Sheriff,,,T. Michael O'Connor,418,434,47,481,899
Victoria,27,Sheriff,,,Mike Henry,45,57,7,64,109
Victoria,28,Sheriff,,,T. Michael O'Connor,143,106,26,132,275
Victoria,28,Sheriff,,,Mike Henry,30,24,4,28,58
Victoria,29,Sheriff,,,T. Michael O'Connor,347,960,144,1104,1451
Victoria,29,Sheriff,,,Mike Henry,98,243,20,263,361
Victoria,30,Sheriff,,,T. Michael O'Connor,89,105,23,128,217
Victoria,30,Sheriff,,,Mike Henry,26,51,7,58,84
Victoria,31,Sheriff,,,T. Michael O'Connor,94,159,30,189,283
Victoria,31,Sheriff,,,Mike Henry,47,98,31,129,176
Victoria,32,Sheriff,,,T. Michael O'Connor,102,149,29,178,280
Victoria,32,Sheriff,,,Mike Henry,133,150,18,168,301
Victoria,33,Sheriff,,,T. Michael O'Connor,467,1623,294,1917,2384
Victoria,33,Sheriff,,,Mike Henry,138,320,48,368,506
Victoria,34,Sheriff,,,T. Michael O'Connor,101,61,17,78,179
Victoria,34,Sheriff,,,Mike Henry,121,105,27,132,253
Victoria,35,Sheriff,,,T. Michael O'Connor,33,38,4,42,75
Victoria,35,Sheriff,,,Mike Henry,46,36,9,45,91
Victoria,1,County Tax Assessor-Collector,,,Rena Scherer,52,65,24,89,141
Victoria,2,County Tax Assessor-Collector,,,Rena Scherer,114,256,24,280,394
Victoria,3,County Tax Assessor-Collector,,,Rena Scherer,144,311,55,366,510
Victoria,4,County Tax Assessor-Collector,,,Rena Scherer,137,147,28,175,312
Victoria,5,County Tax Assessor-Collector,,,Rena Scherer,210,434,88,522,732
Victoria,6,County Tax Assessor-Collector,,,Rena Scherer,23,33,4,37,60
Victoria,7,County Tax Assessor-Collector,,,Rena Scherer,188,227,52,279,467
Victoria,8,County Tax Assessor-Collector,,,Rena Scherer,240,362,62,424,664
Victoria,9,County Tax Assessor-Collector,,,Rena Scherer,149,281,37,318,467
Victoria,10,County Tax Assessor-Collector,,,Rena Scherer,207,507,83,590,797
Victoria,11,County Tax Assessor-Collector,,,Rena Scherer,97,122,17,139,236
Victoria,12,County Tax Assessor-Collector,,,Rena Scherer,101,83,5,88,189
Victoria,13,County Tax Assessor-Collector,,,Rena Scherer,165,225,32,257,422
Victoria,14,County Tax Assessor-Collector,,,Rena Scherer,266,348,50,398,664
Victoria,15,County Tax Assessor-Collector,,,Rena Scherer,26,49,7,56,82
Victoria,16,County Tax Assessor-Collector,,,Rena Scherer,70,149,14,163,233
Victoria,17,County Tax Assessor-Collector,,,Rena Scherer,91,147,15,162,253
Victoria,18,County Tax Assessor-Collector,,,Rena Scherer,590,1267,157,1424,2014
Victoria,19,County Tax Assessor-Collector,,,Rena Scherer,333,744,101,845,1178
Victoria,20,County Tax Assessor-Collector,,,Rena Scherer,172,528,50,578,750
Victoria,21,County Tax Assessor-Collector,,,Rena Scherer,499,1388,222,1610,2109
Victoria,22,County Tax Assessor-Collector,,,Rena Scherer,412,571,70,641,1053
Victoria,23,County Tax Assessor-Collector,,,Rena Scherer,319,518,56,574,893
Victoria,24,County Tax Assessor-Collector,,,Rena Scherer,213,590,71,661,874
Victoria,25,County Tax Assessor-Collector,,,Rena Scherer,416,1185,183,1368,1784
Victoria,26,County Tax Assessor-Collector,,,Rena Scherer,238,278,35,313,551
Victoria,27,County Tax Assessor-Collector,,,Rena Scherer,431,456,45,501,932
Victoria,28,County Tax Assessor-Collector,,,Rena Scherer,154,112,26,138,292
Victoria,29,County Tax Assessor-Collector,,,Rena Scherer,385,1044,145,1189,1574
Victoria,30,County Tax Assessor-Collector,,,Rena Scherer,91,115,24,139,230
Victoria,31,County Tax Assessor-Collector,,,Rena Scherer,110,195,32,227,337
Victoria,32,County Tax Assessor-Collector,,,Rena Scherer,143,176,29,205,348
Victoria,33,County Tax Assessor-Collector,,,Rena Scherer,521,1695,304,1999,2520
Victoria,34,County Tax Assessor-Collector,,,Rena Scherer,102,72,19,91,193
Victoria,35,County Tax Assessor-Collector,,,Rena Scherer,40,46,7,53,93
Victoria,1,County Commissioner PRECINCT 1,,,Kenneth Wells,40,48,14,62,102
Victoria,1,County Commissioner PRECINCT 1,,,Danny Garcia,44,68,24,92,136
Victoria,4,County Commissioner PRECINCT 1,,,Kenneth Wells,80,98,11,109,189
Victoria,4,County Commissioner PRECINCT 1,,,Danny Garcia,151,160,44,204,355
Victoria,6,County Commissioner PRECINCT 1,,,Kenneth Wells,13,20,3,23,36
Victoria,6,County Commissioner PRECINCT 1,,,Danny Garcia,20,48,16,64,84
Victoria,7,County Commissioner PRECINCT 1,,,Kenneth Wells,141,158,40,198,339
Victoria,7,County Commissioner PRECINCT 1,,,Danny Garcia,229,289,63,352,581
Victoria,12,County Commissioner PRECINCT 1,,,Kenneth Wells,44,49,4,53,97
Victoria,12,County Commissioner PRECINCT 1,,,Danny Garcia,164,97,5,102,266
Victoria,13,County Commissioner PRECINCT 1,,,Kenneth Wells,92,106,7,113,205
Victoria,13,County Commissioner PRECINCT 1,,,Danny Garcia,189,298,38,336,525
Victoria,14,County Commissioner PRECINCT 1,,,Kenneth Wells,174,243,30,273,447
Victoria,14,County Commissioner PRECINCT 1,,,Danny Garcia,149,183,33,216,365
Victoria,31,County Commissioner PRECINCT 1,,,Kenneth Wells,86,151,20,171,257
Victoria,31,County Commissioner PRECINCT 1,,,Danny Garcia,52,103,38,141,193
Victoria,32,County Commissioner PRECINCT 1,,,Kenneth Wells,87,143,19,162,249
Victoria,32,County Commissioner PRECINCT 1,,,Danny Garcia,146,158,28,186,332
Victoria,34,County Commissioner PRECINCT 1,,,Kenneth Wells,83,58,8,66,149
Victoria,34,County Commissioner PRECINCT 1,,,Danny Garcia,140,108,36,144,284
Victoria,2,County Commissioner PRECINCT 3,,,Gary E. Burns,106,251,25,276,382
Victoria,3,County Commissioner PRECINCT 3,,,Gary E. Burns,139,307,52,359,498
Victoria,5,County Commissioner PRECINCT 3,,,Gary E. Burns,208,428,87,515,723
Victoria,8,County Commissioner PRECINCT 3,,,Gary E. Burns,243,348,62,410,653
Victoria,15,County Commissioner PRECINCT 3,,,Gary E. Burns,25,48,7,55,80
Victoria,16,County Commissioner PRECINCT 3,,,Gary E. Burns,72,134,14,148,220
Victoria,18,County Commissioner PRECINCT 3,,,Gary E. Burns,606,1269,162,1431,2037
Victoria,35,County Commissioner PRECINCT 3,,,Gary E. Burns,43,45,6,51,94
Victoria,1,Constable PRECINCT 1,,,Jesse Garza,59,91,28,119,178
Victoria,4,Constable PRECINCT 1,,,Jesse Garza,181,197,44,241,422
Victoria,6,Constable PRECINCT 1,,,Jesse Garza,28,51,16,67,95
Victoria,7,Constable PRECINCT 1,,,Jesse Garza,291,355,78,433,724
Victoria,12,Constable PRECINCT 1,,,Jesse Garza,159,99,7,106,265
Victoria,13,Constable PRECINCT 1,,,Jesse Garza,191,276,30,306,497
Victoria,14,Constable PRECINCT 1,,,Jesse Garza,156,224,30,254,410
Victoria,31,Constable PRECINCT 1,,,Jesse Garza,79,155,44,199,278
Victoria,32,Constable PRECINCT 1,,,Jesse Garza,184,202,29,231,415
Victoria,34,Constable PRECINCT 1,,,Jesse Garza,181,136,39,175,356
Victoria,9,Constable PRECINCT 2,,,James Calaway,147,275,34,309,456
Victoria,17,Constable PRECINCT 2,,,James Calaway,91,147,12,159,250
Victoria,20,Constable PRECINCT 2,,,James Calaway,165,524,47,571,736
Victoria,21,Constable PRECINCT 2,,,James Calaway,496,1358,212,1570,2066
Victoria,22,Constable PRECINCT 2,,,James Calaway,409,565,66,631,1040
Victoria,23,Constable PRECINCT 2,,,James Calaway,318,516,54,570,888
Victoria,24,Constable PRECINCT 2,,,James Calaway,212,576,68,644,856
Victoria,33,Constable PRECINCT 2,,,James Calaway,509,1640,299,1939,2448
Victoria,2,Constable PRECINCT 3,,,"Kenneth Easley, Jr.",109,242,21,263,372
Victoria,3,Constable PRECINCT 3,,,"Kenneth Easley, Jr.",133,297,49,346,479
Victoria,5,Constable PRECINCT 3,,,"Kenneth Easley, Jr.",212,422,81,503,715
Victoria,8,Constable PRECINCT 3,,,"Kenneth Easley, Jr.",233,342,61,403,636
Victoria,15,Constable PRECINCT 3,,,"Kenneth Easley, Jr.",25,51,6,57,82
Victoria,16,Constable PRECINCT 3,,,"Kenneth Easley, Jr.",75,146,14,160,235
Victoria,18,Constable PRECINCT 3,,,"Kenneth Easley, Jr.",586,1238,153,1391,1977
Victoria,35,Constable PRECINCT 3,,,"Kenneth Easley, Jr.",40,47,5,52,92
Victoria,10,Constable PRECINCT 4,,,Kyle R. Dalton,200,490,78,568,768
Victoria,11,Constable PRECINCT 4,,,Kyle R. Dalton,93,119,17,136,229
Victoria,19,Constable PRECINCT 4,,,Kyle R. Dalton,323,709,96,805,1128
Victoria,25,Constable PRECINCT 4,,,Kyle R. Dalton,409,1157,184,1341,1750
Victoria,26,Constable PRECINCT 4,,,Kyle R. Dalton,238,280,32,312,550
Victoria,27,Constable PRECINCT 4,,,Kyle R. Dalton,425,447,44,491,916
Victoria,28,Constable PRECINCT 4,,,Kyle R. Dalton,150,113,26,139,289
Victoria,29,Constable PRECINCT 4,,,Kyle R. Dalton,371,994,142,1136,1507
Victoria,30,Constable PRECINCT 4,,,Kyle R. Dalton,89,108,23,131,220
Victoria,12,"BISD Trustee, Place 2, Unexpired Term BLOOMINGTON",,,Blanca Wallace,85,78,5,83,168
Victoria,13,"BISD Trustee, Place 2, Unexpired Term BLOOMINGTON",,,Blanca Wallace,135,200,31,231,366
Victoria,14,"BISD Trustee, Place 2, Unexpired Term BLOOMINGTON",,,Blanca Wallace,20,12,0,12,32
Victoria,12,"Bloomington ISD Trustee, Place 4 BLOOMINGTON",,,Javier Chavana,48,29,2,31,79
Victoria,12,"Bloomington ISD Trustee, Place 4 BLOOMINGTON",,,John Corona,16,23,2,25,41
Victoria,12,"Bloomington ISD Trustee, Place 4 BLOOMINGTON",,,Eloy DeLaRosa,81,46,2,48,129
Victoria,13,"Bloomington ISD Trustee, Place 4 BLOOMINGTON",,,Javier Chavana,92,135,21,156,248
Victoria,13,"Bloomington ISD Trustee, Place 4 BLOOMINGTON",,,John Corona,43,52,6,58,101
Victoria,13,"Bloomington ISD Trustee, Place 4 BLOOMINGTON",,,Eloy DeLaRosa,70,104,11,115,185
Victoria,14,"Bloomington ISD Trustee, Place 4 BLOOMINGTON",,,Javier Chavana,12,6,0,6,18
Victoria,14,"Bloomington ISD Trustee, Place 4 BLOOMINGTON",,,John Corona,4,4,0,4,8
Victoria,14,"Bloomington ISD Trustee, Place 4 BLOOMINGTON",,,Eloy DeLaRosa,8,7,0,7,15
Victoria,12,"Bloomington ISD Trustee, Place 5 BLOOMINGTON",,,Deloris White,86,64,3,67,153
Victoria,12,"Bloomington ISD Trustee, Place 5 BLOOMINGTON",,,Bacilio Cantu,70,45,3,48,118
Victoria,13,"Bloomington ISD Trustee, Place 5 BLOOMINGTON",,,Deloris White,132,198,21,219,351
Victoria,13,"Bloomington ISD Trustee, Place 5 BLOOMINGTON",,,Bacilio Cantu,85,134,21,155,240
Victoria,14,"Bloomington ISD Trustee, Place 5 BLOOMINGTON",,,Deloris White,15,14,0,14,29
Victoria,14,"Bloomington ISD Trustee, Place 5 BLOOMINGTON",,,Bacilio Cantu,9,5,1,6,15
Victoria,12,"Bloomington ISD Trustee, Place 6 BLOOMINGTON",,,David Chacon,122,85,3,88,210
Victoria,12,"Bloomington ISD Trustee, Place 6 BLOOMINGTON",,,Paul Castilla,28,18,2,20,48
Victoria,13,"Bloomington ISD Trustee, Place 6 BLOOMINGTON",,,David Chacon,149,243,30,273,422
Victoria,13,"Bloomington ISD Trustee, Place 6 BLOOMINGTON",,,Paul Castilla,50,59,6,65,115
Victoria,14,"Bloomington ISD Trustee, Place 6 BLOOMINGTON",,,David Chacon,17,12,1,13,30
Victoria,14,"Bloomington ISD Trustee, Place 6 BLOOMINGTON",,,Paul Castilla,7,4,0,4,11
Victoria,12,"Bloomington ISD Trustee, Place 7 BLOOMINGTON",,,"Joe Canales, Jr",136,88,3,91,227
Victoria,12,"Bloomington ISD Trustee, Place 7 BLOOMINGTON",,,WRITE-IN,26,23,3,26,52
Victoria,13,"Bloomington ISD Trustee, Place 7 BLOOMINGTON",,,"Joe Canales, Jr",166,254,25,279,445
Victoria,13,"Bloomington ISD Trustee, Place 7 BLOOMINGTON",,,WRITE-IN,30,48,11,59,89
Victoria,14,"Bloomington ISD Trustee, Place 7 BLOOMINGTON",,,"Joe Canales, Jr",22,12,1,13,35
Victoria,14,"Bloomington ISD Trustee, Place 7 BLOOMINGTON",,,WRITE-IN,1,4,0,4,5
Victoria,9,Ground Water Conservation,PRECINCT 2,,"Thurman S. Clements, Jr.",101,165,27,192,293
Victoria,17,Ground Water Conservation,PRECINCT 2,,"Thurman S. Clements, Jr.",65,81,8,89,154
Victoria,20,Ground Water Conservation,PRECINCT 2,,"Thurman S. Clements, Jr.",104,297,30,327,431
Victoria,21,Ground Water Conservation,PRECINCT 2,,"Thurman S. Clements, Jr.",316,805,108,913,1229
Victoria,22,Ground Water Conservation,PRECINCT 2,,"Thurman S. Clements, Jr.",209,316,35,351,560
Victoria,23,Ground Water Conservation,PRECINCT 2,,"Thurman S. Clements, Jr.",187,293,27,320,507
Victoria,24,Ground Water Conservation,PRECINCT 2,,"Thurman S. Clements, Jr.",120,343,32,375,495
Victoria,33,Ground Water Conservation,PRECINCT 2,,"Thurman S. Clements, Jr.",311,994,160,1154,1465
Victoria,10,Ground Water Conservation,PRECINCT 4,,Mark Meek,142,300,40,340,482
Victoria,11,Ground Water Conservation,PRECINCT 4,,Mark Meek,54,70,14,84,138
Victoria,19,Ground Water Conservation,PRECINCT 4,,Mark Meek,227,466,51,517,744
Victoria,25,Ground Water Conservation,PRECINCT 4,,Mark Meek,259,678,91,769,1028
Victoria,26,Ground Water Conservation,PRECINCT 4,,Mark Meek,152,179,22,201,353
Victoria,27,Ground Water Conservation,PRECINCT 4,,Mark Meek,263,267,28,295,558
Victoria,28,Ground Water Conservation,PRECINCT 4,,Mark Meek,84,70,18,88,172
Victoria,29,Ground Water Conservation,PRECINCT 4,,Mark Meek,226,620,81,701,927
Victoria,30,Ground Water Conservation,PRECINCT 4,,Mark Meek,56,68,15,83,139
Victoria,1,Ground Water Conservation District,,,Kenneth Leroy Eller,17,29,9,38,55
Victoria,1,Ground Water Conservation District,,,Lisa Davidson,19,26,10,36,55
Victoria,2,Ground Water Conservation District,,,Kenneth Leroy Eller,46,82,7,89,135
Victoria,2,Ground Water Conservation District,,,Lisa Davidson,33,85,12,97,130
Victoria,3,Ground Water Conservation District,,,Kenneth Leroy Eller,63,118,19,137,200
Victoria,3,Ground Water Conservation District,,,Lisa Davidson,46,88,11,99,145
Victoria,4,Ground Water Conservation District,,,Kenneth Leroy Eller,45,50,10,60,105
Victoria,4,Ground Water Conservation District,,,Lisa Davidson,71,63,17,80,151
Victoria,5,Ground Water Conservation District,,,Kenneth Leroy Eller,80,181,41,222,302
Victoria,5,Ground Water Conservation District,,,Lisa Davidson,104,185,22,207,311
Victoria,6,Ground Water Conservation District,,,Kenneth Leroy Eller,11,14,4,18,29
Victoria,6,Ground Water Conservation District,,,Lisa Davidson,6,16,3,19,25
Victoria,7,Ground Water Conservation District,,,Kenneth Leroy Eller,74,79,24,103,177
Victoria,7,Ground Water Conservation District,,,Lisa Davidson,86,120,28,148,234
Victoria,8,Ground Water Conservation District,,,Kenneth Leroy Eller,103,120,13,133,236
Victoria,8,Ground Water Conservation District,,,Lisa Davidson,91,129,28,157,248
Victoria,9,Ground Water Conservation District,,,Kenneth Leroy Eller,43,97,18,115,158
Victoria,9,Ground Water Conservation District,,,Lisa Davidson,61,79,12,91,152
Victoria,10,Ground Water Conservation District,,,Kenneth Leroy Eller,76,174,32,206,282
Victoria,10,Ground Water Conservation District,,,Lisa Davidson,64,155,15,170,234
Victoria,11,Ground Water Conservation District,,,Kenneth Leroy Eller,35,49,9,58,93
Victoria,11,Ground Water Conservation District,,,Lisa Davidson,23,19,4,23,46
Victoria,12,Ground Water Conservation District,,,Kenneth Leroy Eller,89,60,3,63,152
Victoria,12,Ground Water Conservation District,,,Lisa Davidson,50,35,4,39,89
Victoria,13,Ground Water Conservation District,,,Kenneth Leroy Eller,108,154,17,171,279
Victoria,13,Ground Water Conservation District,,,Lisa Davidson,65,101,12,113,178
Victoria,14,Ground Water Conservation District,,,Kenneth Leroy Eller,111,157,22,179,290
Victoria,14,Ground Water Conservation District,,,Lisa Davidson,75,72,7,79,154
Victoria,15,Ground Water Conservation District,,,Kenneth Leroy Eller,12,18,1,19,31
Victoria,15,Ground Water Conservation District,,,Lisa Davidson,7,14,0,14,21
Victoria,16,Ground Water Conservation District,,,Kenneth Leroy Eller,36,61,3,64,100
Victoria,16,Ground Water Conservation District,,,Lisa Davidson,11,33,4,37,48
Victoria,17,Ground Water Conservation District,,,Kenneth Leroy Eller,36,53,5,58,94
Victoria,17,Ground Water Conservation District,,,Lisa Davidson,31,40,2,42,73
Victoria,18,Ground Water Conservation District,,,Kenneth Leroy Eller,239,551,63,614,853
Victoria,18,Ground Water Conservation District,,,Lisa Davidson,145,246,26,272,417
Victoria,19,Ground Water Conservation District,,,Kenneth Leroy Eller,119,238,32,270,389
Victoria,19,Ground Water Conservation District,,,Lisa Davidson,123,249,25,274,397
Victoria,20,Ground Water Conservation District,,,Kenneth Leroy Eller,67,198,27,225,292
Victoria,20,Ground Water Conservation District,,,Lisa Davidson,37,96,7,103,140
Victoria,21,Ground Water Conservation District,,,Kenneth Leroy Eller,170,516,88,604,774
Victoria,21,Ground Water Conservation District,,,Lisa Davidson,157,316,34,350,507
Victoria,22,Ground Water Conservation District,,,Kenneth Leroy Eller,157,210,26,236,393
Victoria,22,Ground Water Conservation District,,,Lisa Davidson,67,106,10,116,183
Victoria,23,Ground Water Conservation District,,,Kenneth Leroy Eller,115,186,22,208,323
Victoria,23,Ground Water Conservation District,,,Lisa Davidson,71,109,7,116,187
Victoria,24,Ground Water Conservation District,,,Kenneth Leroy Eller,85,214,29,243,328
Victoria,24,Ground Water Conservation District,,,Lisa Davidson,41,113,9,122,163
Victoria,25,Ground Water Conservation District,,,Kenneth Leroy Eller,130,398,59,457,587
Victoria,25,Ground Water Conservation District,,,Lisa Davidson,125,316,31,347,472
Victoria,26,Ground Water Conservation District,,,Kenneth Leroy Eller,94,115,17,132,226
Victoria,26,Ground Water Conservation District,,,Lisa Davidson,64,71,7,78,142
Victoria,27,Ground Water Conservation District,,,Kenneth Leroy Eller,213,211,24,235,448
Victoria,27,Ground Water Conservation District,,,Lisa Davidson,52,67,9,76,128
Victoria,28,Ground Water Conservation District,,,Kenneth Leroy Eller,63,46,10,56,119
Victoria,28,Ground Water Conservation District,,,Lisa Davidson,20,18,5,23,43
Victoria,29,Ground Water Conservation District,,,Kenneth Leroy Eller,130,372,58,430,560
Victoria,29,Ground Water Conservation District,,,Lisa Davidson,100,259,23,282,382
Victoria,30,Ground Water Conservation District,,,Kenneth Leroy Eller,33,43,14,57,90
Victoria,30,Ground Water Conservation District,,,Lisa Davidson,24,33,4,37,61
Victoria,31,Ground Water Conservation District,,,Kenneth Leroy Eller,30,66,10,76,106
Victoria,31,Ground Water Conservation District,,,Lisa Davidson,35,74,21,95,130
Victoria,32,Ground Water Conservation District,,,Kenneth Leroy Eller,54,50,13,63,117
Victoria,32,Ground Water Conservation District,,,Lisa Davidson,76,80,13,93,169
Victoria,33,Ground Water Conservation District,,,Kenneth Leroy Eller,180,579,117,696,876
Victoria,33,Ground Water Conservation District,,,Lisa Davidson,126,378,55,433,559
Victoria,34,Ground Water Conservation District,,,Kenneth Leroy Eller,48,21,9,30,78
Victoria,34,Ground Water Conservation District,,,Lisa Davidson,43,35,17,52,95
Victoria,35,Ground Water Conservation District,,,Kenneth Leroy Eller,16,20,1,21,37
Victoria,35,Ground Water Conservation District,,,Lisa Davidson,22,14,3,17,39
