county,precinct,office,district,candidate,party,early_voting,election_day,mail,early_voting_paper,votes
El Paso,175-SCOTSDALE ELEM,JUDGE COUNTY COURT AT LAW 4,,ALEX GONZALEZ,DEM,63,29,0,5,97
El Paso,175-SCOTSDALE ELEM,JUDGE COUNTY COURT AT LAW 5,,JESUS RODRIGUEZ,DEM,64,30,0,5,99
El Paso,175-SCOTSDALE ELEM,JUDGE COUNTY COURT AT LAW 6,,M SUE KURITA,DEM,62,29,0,5,96
El Paso,175-SCOTSDALE ELEM,JUDGE COUNTY COURT AT LAW 7,,RUBEN MORALES,DEM,63,30,0,5,98
El Paso,175-SCOTSDALE ELEM,JUDGE COUNTY CRIMINAL COURT 1,,ALMA TREJO,DEM,63,30,0,5,98
El Paso,175-SCOTSDALE ELEM,JUDGE COUNTY CRIMINAL COURT 2,,ROBERT S ANCHONDO,DEM,64,30,0,5,99
El Paso,175-SCOTSDALE ELEM,JUDGE COUNTY PROBATE COURT 1,,PATRICIA B CHEW,DEM,64,29,0,5,98
El Paso,175-SCOTSDALE ELEM,JUDGE COUNTY PROBATE COURT 2,,EDUARDO GAMBOA,DEM,63,29,0,5,97
El Paso,175-SCOTSDALE ELEM,DISTRICT CLERK,,NORMA FAVELA BARCELE,DEM,63,29,0,5,97
El Paso,175-SCOTSDALE ELEM,COUNTY CLERK,,DELIA BRIONES,DEM,62,30,0,5,97
El Paso,175-SCOTSDALE ELEM,JUSTICE OF THE PEACE 4,,REBECA BUSTAMANTE,DEM,64,28,0,5,97
El Paso,176-POLK ELEM,EPISD TAX PROP,,FOR,NP,202,50,0,17,269
El Paso,176-POLK ELEM,EPISD TAX PROP,,AGAINST,NP,222,61,0,9,292
El Paso,176-POLK ELEM,"CITY REP OF EL PASO, DIST 8",,RICHARD RICH WRIGHT,NP,48,23,0,2,73
El Paso,176-POLK ELEM,"CITY REP OF EL PASO, DIST 8",,NICHOLAS ANTHONY VAS,NP,50,9,0,1,60
El Paso,176-POLK ELEM,"CITY REP OF EL PASO, DIST 8",,GREG BAINE,NP,68,20,0,3,91
El Paso,176-POLK ELEM,"CITY REP OF EL PASO, DIST 8",,CISSY LIZARRAGA,NP,160,31,0,13,204
El Paso,176-POLK ELEM,"CITY REP OF EL PASO, DIST 8",,DYLAN CORBETT,NP,35,6,0,2,43
El Paso,176-POLK ELEM,CITY OF EL PASO CHARTER PROP 1,,FOR,NP,204,53,0,15,272
El Paso,176-POLK ELEM,CITY OF EL PASO CHARTER PROP 1,,AGAINST,NP,184,54,0,11,249
El Paso,176-POLK ELEM,Straight Party,,REPUBLICAN,REP,78,35,0,3,116
El Paso,176-POLK ELEM,Straight Party,,DEMOCRAT,DEM,168,38,0,10,216
El Paso,176-POLK ELEM,Straight Party,,LIBERTARIAN,LIB,0,2,0,0,2
El Paso,176-POLK ELEM,U.S. Senate,,TED CRUZ,REP,155,49,0,6,210
El Paso,176-POLK ELEM,U.S. Senate,,BETO OROURKE,DEM,284,68,0,27,379
El Paso,176-POLK ELEM,U.S. Senate,,NEAL M DIKEMAN,LIB,1,3,0,0,4
El Paso,176-POLK ELEM,U.S. House,16,RICK SEEBERGER,REP,148,52,0,6,206
El Paso,176-POLK ELEM,U.S. House,16,VERONICA ESCOBAR,DEM,270,57,0,27,354
El Paso,176-POLK ELEM,U.S. House,16,BEN MENDOZA,IND,11,8,0,0,19
El Paso,176-POLK ELEM,U.S. House,16,Write-In,NP,0,0,0,0,0
El Paso,176-POLK ELEM,GOVERNOR,,GREG ABBOTT,REP,177,63,0,6,246
El Paso,176-POLK ELEM,GOVERNOR,,LUPE VALDEZ,DEM,246,49,0,26,321
El Paso,176-POLK ELEM,GOVERNOR,,MARK JAY TIPPETTS,LIB,5,4,0,1,10
El Paso,176-POLK ELEM,Lieutenant Governor,,DAN PATRICK,REP,168,52,0,8,228
El Paso,176-POLK ELEM,Lieutenant Governor,,MIKE COLLIER,DEM,244,53,0,21,318
El Paso,176-POLK ELEM,Lieutenant Governor,,KERRY DOUGLAS MCKENN,LIB,9,6,0,3,18
El Paso,176-POLK ELEM,Attorney General,,KEN PAXTON,REP,163,51,0,7,221
El Paso,176-POLK ELEM,Attorney General,,JUSTIN NELSON,DEM,248,56,0,23,327
El Paso,176-POLK ELEM,Attorney General,,MICHAEL RAY HARRIS,LIB,10,5,0,2,17
El Paso,176-POLK ELEM,Comptroller	of Public Accounts,,GLENN HEGAR,REP,153,52,0,6,211
El Paso,176-POLK ELEM,Comptroller	of Public Accounts,,JOI CHEVALIER,DEM,239,54,0,23,316
El Paso,176-POLK ELEM,Comptroller	of Public Accounts,,BEN SANDERS,LIB,25,8,0,3,36
El Paso,176-POLK ELEM,Commissioner of the General Land Office,,GEORGE P BUSH,REP,158,54,0,12,224
El Paso,176-POLK ELEM,Commissioner of the General Land Office,,MIGUEL SUAZO,DEM,243,52,0,20,315
El Paso,176-POLK ELEM,Commissioner of the General Land Office,,MATT PINA,LIB,17,6,0,0,23
El Paso,176-POLK ELEM,COMMISSIONER OF AGRICULTURE,,SID MILLER,REP,154,46,0,6,206
El Paso,176-POLK ELEM,COMMISSIONER OF AGRICULTURE,,KIM OLSON,DEM,246,59,0,23,328
El Paso,176-POLK ELEM,COMMISSIONER OF AGRICULTURE,,RICHARD CARPENTER,LIB,14,6,0,3,23
El Paso,176-POLK ELEM,RAILROAD COMMISSIONER,,CHRISTI CRADDICK,REP,161,49,0,7,217
El Paso,176-POLK ELEM,RAILROAD COMMISSIONER,,ROMAN MCALLEN,DEM,241,55,0,23,319
El Paso,176-POLK ELEM,RAILROAD COMMISSIONER,,MIKE WRIGHT,LIB,13,7,0,1,21
El Paso,176-POLK ELEM,"JUSTICE, SUPREME COURT, PLACE 2",,JIMMY BLACKLOCK,REP,156,50,0,8,214
El Paso,176-POLK ELEM,"JUSTICE, SUPREME COURT, PLACE 2",,STEVE KIRKLAND,DEM,261,62,0,23,346
El Paso,176-POLK ELEM,"JUSTICE, SUPREME COURT, PLACE 4",,JOHN DEVINE,REP,162,49,0,7,218
El Paso,176-POLK ELEM,"JUSTICE, SUPREME COURT, PLACE 4",,R K SANDILL,DEM,255,62,0,25,342
El Paso,176-POLK ELEM,"JUSTICE, SUPREME COURT, PLACE 6",,JEFF BROWN,REP,162,50,0,6,218
El Paso,176-POLK ELEM,"JUSTICE, SUPREME COURT, PLACE 6",,KATHY CHENG,DEM,255,61,0,26,342
El Paso,176-POLK ELEM,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,SHARON KELLER,REP,154,48,0,7,209
El Paso,176-POLK ELEM,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,MARIA T TERRI JACKSO,DEM,246,58,0,25,329
El Paso,176-POLK ELEM,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,WILLIAM BRYAN STRANG,LIB,17,6,0,0,23
El Paso,176-POLK ELEM,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 7",,BARBARA PARKER HERVE,REP,163,52,0,6,221
El Paso,176-POLK ELEM,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 7",,RAMONA FRANKLIN,DEM,254,58,0,26,338
El Paso,176-POLK ELEM,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 8",,MICHELLE SLAUGHTER,REP,181,60,0,9,250
El Paso,176-POLK ELEM,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 8",,MARK ASH,LIB,129,25,0,10,164
El Paso,176-POLK ELEM,STATE REPRESENTATIVE,77,EVELINA LINA ORTEGA,DEM,287,68,0,27,382
El Paso,176-POLK ELEM,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2",,YVONNE RODRIGUEZ,DEM,291,70,0,26,387
El Paso,176-POLK ELEM,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 3",,GINA M PALAFOX,DEM,294,73,0,27,394
El Paso,176-POLK ELEM,JUDGE 120TH JUDICIAL DISTRICT,,MARIA SALAS MENDOZA,DEM,291,70,0,27,388
El Paso,176-POLK ELEM,JUDGE 168TH JUDICIAL DISTRICT,,MARCOS LIZARRAGA,DEM,286,70,0,26,382
El Paso,176-POLK ELEM,JUDGE 171ST JUDICIAL DISTRICT,,BONNIE RANGEL,DEM,288,71,0,27,386
El Paso,176-POLK ELEM,JUDGE 205TH JUDICIAL DISTRICT,,FRANCISCO X DOMINGUE,DEM,290,70,0,26,386
El Paso,176-POLK ELEM,JUDGE 210TH JUDICIAL DISTRICT,,ALYSSA G PEREZ,DEM,286,70,0,27,383
El Paso,176-POLK ELEM,JUDGE 243RD JUDICIAL DISTRICT,,SELENA SOLIS,DEM,283,68,0,27,378
El Paso,176-POLK ELEM,JUDGE 327TH JUDICIAL DISTRICT,,LINDA YEE CHEW,DEM,292,67,0,27,386
El Paso,176-POLK ELEM,EL PASO COUNTY JUDGE,,RICARDO SAMANIEGO,DEM,287,69,0,27,383
El Paso,176-POLK ELEM,JUDGE COUNTY COURT AT LAW 1,,RUTH REYES,DEM,282,69,0,26,377
El Paso,176-POLK ELEM,JUDGE COUNTY COURT AT LAW 2,,JULIE GONZALEZ,DEM,283,70,0,26,379
El Paso,176-POLK ELEM,JUDGE COUNTY COURT AT LAW 3,,JAVIER ALVAREZ,DEM,283,69,0,27,379
El Paso,176-POLK ELEM,JUDGE COUNTY COURT AT LAW 4,,ALEX GONZALEZ,DEM,280,70,0,27,377
El Paso,176-POLK ELEM,JUDGE COUNTY COURT AT LAW 5,,JESUS RODRIGUEZ,DEM,284,69,0,26,379
El Paso,176-POLK ELEM,JUDGE COUNTY COURT AT LAW 6,,M SUE KURITA,DEM,296,70,0,26,392
El Paso,176-POLK ELEM,JUDGE COUNTY COURT AT LAW 7,,RUBEN MORALES,DEM,281,69,0,27,377
El Paso,176-POLK ELEM,JUDGE COUNTY CRIMINAL COURT 1,,ALMA TREJO,DEM,279,69,0,27,375
El Paso,176-POLK ELEM,JUDGE COUNTY CRIMINAL COURT 2,,ROBERT S ANCHONDO,DEM,278,68,0,27,373
El Paso,176-POLK ELEM,JUDGE COUNTY PROBATE COURT 1,,PATRICIA B CHEW,DEM,282,70,0,26,378
El Paso,176-POLK ELEM,JUDGE COUNTY PROBATE COURT 2,,EDUARDO GAMBOA,DEM,278,68,0,26,372
El Paso,176-POLK ELEM,DISTRICT CLERK,,NORMA FAVELA BARCELE,DEM,279,68,0,26,373
El Paso,176-POLK ELEM,COUNTY CLERK,,DELIA BRIONES,DEM,276,72,0,26,374
El Paso,176-POLK ELEM,COUNTY COMMISSIONER 4,,ANDREW HAGGERTY,REP,180,57,0,13,250
El Paso,176-POLK ELEM,COUNTY COMMISSIONER 4,,CARL L ROBINSON,DEM,240,54,0,19,313
El Paso,176-POLK ELEM,JUSTICE OF THE PEACE 7,,IDA GARDNER,REP,167,55,0,8,230
El Paso,176-POLK ELEM,JUSTICE OF THE PEACE 7,,STEPHANIE FRIETZE,DEM,251,59,0,23,333
El Paso,177-MONTE VISTA RET CTR,EPISD TAX PROP,,FOR,NP,110,47,0,4,161
El Paso,177-MONTE VISTA RET CTR,EPISD TAX PROP,,AGAINST,NP,90,35,0,11,136
El Paso,177-MONTE VISTA RET CTR,"CITY REP OF EL PASO, DIST 1",,VERONICA RONI FRESCA,NP,36,17,0,2,55
El Paso,177-MONTE VISTA RET CTR,"CITY REP OF EL PASO, DIST 1",,PETER SVARZBEIN,NP,41,21,0,7,69
El Paso,177-MONTE VISTA RET CTR,"CITY REP OF EL PASO, DIST 1",,CARLOS F CORRAL,NP,55,20,0,4,79
El Paso,177-MONTE VISTA RET CTR,"CITY REP OF EL PASO, DIST 1",,RICK BONART,NP,48,18,0,2,68
El Paso,177-MONTE VISTA RET CTR,CITY OF EL PASO CHARTER PROP 1,,FOR,NP,113,56,0,4,173
El Paso,177-MONTE VISTA RET CTR,CITY OF EL PASO CHARTER PROP 1,,AGAINST,NP,72,27,0,12,111
El Paso,177-MONTE VISTA RET CTR,Straight Party,,REPUBLICAN,REP,42,23,0,7,72
El Paso,177-MONTE VISTA RET CTR,Straight Party,,DEMOCRAT,DEM,67,35,0,7,109
El Paso,177-MONTE VISTA RET CTR,Straight Party,,LIBERTARIAN,LIB,1,1,0,0,2
El Paso,177-MONTE VISTA RET CTR,U.S. Senate,,TED CRUZ,REP,76,35,0,13,124
El Paso,177-MONTE VISTA RET CTR,U.S. Senate,,BETO OROURKE,DEM,133,53,0,8,194
El Paso,177-MONTE VISTA RET CTR,U.S. Senate,,NEAL M DIKEMAN,LIB,2,1,0,0,3
El Paso,177-MONTE VISTA RET CTR,U.S. House,16,RICK SEEBERGER,REP,70,36,0,12,118
El Paso,177-MONTE VISTA RET CTR,U.S. House,16,VERONICA ESCOBAR,DEM,129,46,0,9,184
El Paso,177-MONTE VISTA RET CTR,U.S. House,16,BEN MENDOZA,IND,9,5,0,0,14
El Paso,177-MONTE VISTA RET CTR,U.S. House,16,Write-In,NP,0,0,0,0,0
El Paso,177-MONTE VISTA RET CTR,GOVERNOR,,GREG ABBOTT,REP,87,38,0,13,138
El Paso,177-MONTE VISTA RET CTR,GOVERNOR,,LUPE VALDEZ,DEM,114,49,0,8,171
El Paso,177-MONTE VISTA RET CTR,GOVERNOR,,MARK JAY TIPPETTS,LIB,5,1,0,0,6
El Paso,177-MONTE VISTA RET CTR,Lieutenant Governor,,DAN PATRICK,REP,73,36,0,12,121
El Paso,177-MONTE VISTA RET CTR,Lieutenant Governor,,MIKE COLLIER,DEM,120,48,0,9,177
El Paso,177-MONTE VISTA RET CTR,Lieutenant Governor,,KERRY DOUGLAS MCKENN,LIB,8,2,0,0,10
El Paso,177-MONTE VISTA RET CTR,Attorney General,,KEN PAXTON,REP,75,34,0,14,123
El Paso,177-MONTE VISTA RET CTR,Attorney General,,JUSTIN NELSON,DEM,117,50,0,7,174
El Paso,177-MONTE VISTA RET CTR,Attorney General,,MICHAEL RAY HARRIS,LIB,9,2,0,0,11
El Paso,177-MONTE VISTA RET CTR,Comptroller	of Public Accounts,,GLENN HEGAR,REP,76,35,0,12,123
El Paso,177-MONTE VISTA RET CTR,Comptroller	of Public Accounts,,JOI CHEVALIER,DEM,112,47,0,9,168
El Paso,177-MONTE VISTA RET CTR,Comptroller	of Public Accounts,,BEN SANDERS,LIB,9,4,0,0,13
El Paso,177-MONTE VISTA RET CTR,Commissioner of the General Land Office,,GEORGE P BUSH,REP,80,33,0,14,127
El Paso,177-MONTE VISTA RET CTR,Commissioner of the General Land Office,,MIGUEL SUAZO,DEM,109,48,0,7,164
El Paso,177-MONTE VISTA RET CTR,Commissioner of the General Land Office,,MATT PINA,LIB,9,5,0,0,14
El Paso,177-MONTE VISTA RET CTR,COMMISSIONER OF AGRICULTURE,,SID MILLER,REP,71,36,0,13,120
El Paso,177-MONTE VISTA RET CTR,COMMISSIONER OF AGRICULTURE,,KIM OLSON,DEM,118,47,0,8,173
El Paso,177-MONTE VISTA RET CTR,COMMISSIONER OF AGRICULTURE,,RICHARD CARPENTER,LIB,9,2,0,0,11
El Paso,177-MONTE VISTA RET CTR,RAILROAD COMMISSIONER,,CHRISTI CRADDICK,REP,79,37,0,13,129
El Paso,177-MONTE VISTA RET CTR,RAILROAD COMMISSIONER,,ROMAN MCALLEN,DEM,110,47,0,8,165
El Paso,177-MONTE VISTA RET CTR,RAILROAD COMMISSIONER,,MIKE WRIGHT,LIB,10,1,0,0,11
El Paso,177-MONTE VISTA RET CTR,"JUSTICE, SUPREME COURT, PLACE 2",,JIMMY BLACKLOCK,REP,79,35,0,12,126
El Paso,177-MONTE VISTA RET CTR,"JUSTICE, SUPREME COURT, PLACE 2",,STEVE KIRKLAND,DEM,119,49,0,9,177
El Paso,177-MONTE VISTA RET CTR,"JUSTICE, SUPREME COURT, PLACE 4",,JOHN DEVINE,REP,76,37,0,12,125
El Paso,177-MONTE VISTA RET CTR,"JUSTICE, SUPREME COURT, PLACE 4",,R K SANDILL,DEM,120,47,0,9,176
El Paso,177-MONTE VISTA RET CTR,"JUSTICE, SUPREME COURT, PLACE 6",,JEFF BROWN,REP,82,36,0,11,129
El Paso,177-MONTE VISTA RET CTR,"JUSTICE, SUPREME COURT, PLACE 6",,KATHY CHENG,DEM,114,48,0,10,172
El Paso,177-MONTE VISTA RET CTR,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,SHARON KELLER,REP,78,35,0,13,126
El Paso,177-MONTE VISTA RET CTR,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,MARIA T TERRI JACKSO,DEM,113,44,0,8,165
El Paso,177-MONTE VISTA RET CTR,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,WILLIAM BRYAN STRANG,LIB,6,4,0,0,10
El Paso,177-MONTE VISTA RET CTR,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 7",,BARBARA PARKER HERVE,REP,83,38,0,12,133
El Paso,177-MONTE VISTA RET CTR,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 7",,RAMONA FRANKLIN,DEM,113,46,0,9,168
El Paso,177-MONTE VISTA RET CTR,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 8",,MICHELLE SLAUGHTER,REP,97,43,0,13,153
El Paso,177-MONTE VISTA RET CTR,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 8",,MARK ASH,LIB,54,24,0,2,80
El Paso,177-MONTE VISTA RET CTR,STATE REPRESENTATIVE,78,JEFFREY LANE,REP,74,34,0,11,119
El Paso,177-MONTE VISTA RET CTR,STATE REPRESENTATIVE,78,JOE MOODY,DEM,124,53,0,10,187
El Paso,177-MONTE VISTA RET CTR,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2",,YVONNE RODRIGUEZ,DEM,134,59,0,11,204
El Paso,177-MONTE VISTA RET CTR,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 3",,GINA M PALAFOX,DEM,133,61,0,11,205
El Paso,177-MONTE VISTA RET CTR,JUDGE 120TH JUDICIAL DISTRICT,,MARIA SALAS MENDOZA,DEM,131,59,0,11,201
El Paso,177-MONTE VISTA RET CTR,JUDGE 168TH JUDICIAL DISTRICT,,MARCOS LIZARRAGA,DEM,133,59,0,11,203
El Paso,177-MONTE VISTA RET CTR,JUDGE 171ST JUDICIAL DISTRICT,,BONNIE RANGEL,DEM,137,61,0,11,209
El Paso,177-MONTE VISTA RET CTR,JUDGE 205TH JUDICIAL DISTRICT,,FRANCISCO X DOMINGUE,DEM,133,59,0,11,203
El Paso,177-MONTE VISTA RET CTR,JUDGE 210TH JUDICIAL DISTRICT,,ALYSSA G PEREZ,DEM,130,56,0,11,197
El Paso,177-MONTE VISTA RET CTR,JUDGE 243RD JUDICIAL DISTRICT,,SELENA SOLIS,DEM,132,57,0,11,200
El Paso,177-MONTE VISTA RET CTR,JUDGE 327TH JUDICIAL DISTRICT,,LINDA YEE CHEW,DEM,131,57,0,11,199
El Paso,177-MONTE VISTA RET CTR,EL PASO COUNTY JUDGE,,RICARDO SAMANIEGO,DEM,130,57,0,11,198
El Paso,177-MONTE VISTA RET CTR,JUDGE COUNTY COURT AT LAW 1,,RUTH REYES,DEM,130,56,0,11,197
El Paso,177-MONTE VISTA RET CTR,JUDGE COUNTY COURT AT LAW 2,,JULIE GONZALEZ,DEM,131,56,0,11,198
El Paso,177-MONTE VISTA RET CTR,JUDGE COUNTY COURT AT LAW 3,,JAVIER ALVAREZ,DEM,130,57,0,11,198
El Paso,177-MONTE VISTA RET CTR,JUDGE COUNTY COURT AT LAW 4,,ALEX GONZALEZ,DEM,131,57,0,11,199
El Paso,177-MONTE VISTA RET CTR,JUDGE COUNTY COURT AT LAW 5,,JESUS RODRIGUEZ,DEM,129,56,0,11,196
El Paso,177-MONTE VISTA RET CTR,JUDGE COUNTY COURT AT LAW 6,,M SUE KURITA,DEM,129,57,0,11,197
El Paso,177-MONTE VISTA RET CTR,JUDGE COUNTY COURT AT LAW 7,,RUBEN MORALES,DEM,129,58,0,11,198
El Paso,177-MONTE VISTA RET CTR,JUDGE COUNTY CRIMINAL COURT 1,,ALMA TREJO,DEM,129,56,0,11,196
El Paso,177-MONTE VISTA RET CTR,JUDGE COUNTY CRIMINAL COURT 2,,ROBERT S ANCHONDO,DEM,128,57,0,11,196
El Paso,177-MONTE VISTA RET CTR,JUDGE COUNTY PROBATE COURT 1,,PATRICIA B CHEW,DEM,129,56,0,11,196
El Paso,177-MONTE VISTA RET CTR,JUDGE COUNTY PROBATE COURT 2,,EDUARDO GAMBOA,DEM,129,56,0,11,196
El Paso,177-MONTE VISTA RET CTR,DISTRICT CLERK,,NORMA FAVELA BARCELE,DEM,131,56,0,11,198
El Paso,177-MONTE VISTA RET CTR,COUNTY CLERK,,DELIA BRIONES,DEM,125,56,0,11,192
El Paso,177-MONTE VISTA RET CTR,COUNTY COMMISSIONER 4,,ANDREW HAGGERTY,REP,86,37,0,12,135
El Paso,177-MONTE VISTA RET CTR,COUNTY COMMISSIONER 4,,CARL L ROBINSON,DEM,108,49,0,9,166
El Paso,177-MONTE VISTA RET CTR,JUSTICE OF THE PEACE 7,,IDA GARDNER,REP,87,36,0,13,136
El Paso,177-MONTE VISTA RET CTR,JUSTICE OF THE PEACE 7,,STEPHANIE FRIETZE,DEM,109,50,0,8,167
El Paso,178-DOLPHIN TERRACE ELEM,CITY OF EL PASO CHARTER PROP 1,,FOR,NP,183,119,0,20,322
El Paso,178-DOLPHIN TERRACE ELEM,CITY OF EL PASO CHARTER PROP 1,,AGAINST,NP,124,56,0,13,193
El Paso,178-DOLPHIN TERRACE ELEM,Straight Party,,REPUBLICAN,REP,81,54,0,7,142
El Paso,178-DOLPHIN TERRACE ELEM,Straight Party,,DEMOCRAT,DEM,137,89,0,23,249
El Paso,178-DOLPHIN TERRACE ELEM,Straight Party,,LIBERTARIAN,LIB,3,4,0,0,7
El Paso,178-DOLPHIN TERRACE ELEM,U.S. Senate,,TED CRUZ,REP,118,82,0,11,211
El Paso,178-DOLPHIN TERRACE ELEM,U.S. Senate,,BETO OROURKE,DEM,211,124,0,36,371
El Paso,178-DOLPHIN TERRACE ELEM,U.S. Senate,,NEAL M DIKEMAN,LIB,1,2,0,0,3
El Paso,178-DOLPHIN TERRACE ELEM,U.S. House,16,RICK SEEBERGER,REP,114,77,0,10,201
El Paso,178-DOLPHIN TERRACE ELEM,U.S. House,16,VERONICA ESCOBAR,DEM,189,115,0,33,337
El Paso,178-DOLPHIN TERRACE ELEM,U.S. House,16,BEN MENDOZA,IND,17,11,0,4,32
El Paso,178-DOLPHIN TERRACE ELEM,U.S. House,16,Write-In,NP,1,1,0,0,2
El Paso,178-DOLPHIN TERRACE ELEM,GOVERNOR,,GREG ABBOTT,REP,134,97,0,13,244
El Paso,178-DOLPHIN TERRACE ELEM,GOVERNOR,,LUPE VALDEZ,DEM,184,105,0,33,322
El Paso,178-DOLPHIN TERRACE ELEM,GOVERNOR,,MARK JAY TIPPETTS,LIB,5,4,0,1,10
El Paso,178-DOLPHIN TERRACE ELEM,Lieutenant Governor,,DAN PATRICK,REP,124,90,0,12,226
El Paso,178-DOLPHIN TERRACE ELEM,Lieutenant Governor,,MIKE COLLIER,DEM,186,109,0,32,327
El Paso,178-DOLPHIN TERRACE ELEM,Lieutenant Governor,,KERRY DOUGLAS MCKENN,LIB,8,7,0,2,17
El Paso,178-DOLPHIN TERRACE ELEM,Attorney General,,KEN PAXTON,REP,117,80,0,11,208
El Paso,178-DOLPHIN TERRACE ELEM,Attorney General,,JUSTIN NELSON,DEM,188,117,0,34,339
El Paso,178-DOLPHIN TERRACE ELEM,Attorney General,,MICHAEL RAY HARRIS,LIB,14,9,0,1,24
El Paso,178-DOLPHIN TERRACE ELEM,Comptroller	of Public Accounts,,GLENN HEGAR,REP,118,86,0,12,216
El Paso,178-DOLPHIN TERRACE ELEM,Comptroller	of Public Accounts,,JOI CHEVALIER,DEM,177,103,0,31,311
El Paso,178-DOLPHIN TERRACE ELEM,Comptroller	of Public Accounts,,BEN SANDERS,LIB,20,18,0,3,41
El Paso,178-DOLPHIN TERRACE ELEM,Commissioner of the General Land Office,,GEORGE P BUSH,REP,132,81,0,16,229
El Paso,178-DOLPHIN TERRACE ELEM,Commissioner of the General Land Office,,MIGUEL SUAZO,DEM,175,114,0,28,317
El Paso,178-DOLPHIN TERRACE ELEM,Commissioner of the General Land Office,,MATT PINA,LIB,10,11,0,2,23
El Paso,178-DOLPHIN TERRACE ELEM,COMMISSIONER OF AGRICULTURE,,SID MILLER,REP,113,84,0,13,210
El Paso,178-DOLPHIN TERRACE ELEM,COMMISSIONER OF AGRICULTURE,,KIM OLSON,DEM,190,108,0,28,326
El Paso,178-DOLPHIN TERRACE ELEM,COMMISSIONER OF AGRICULTURE,,RICHARD CARPENTER,LIB,12,12,0,5,29
El Paso,178-DOLPHIN TERRACE ELEM,RAILROAD COMMISSIONER,,CHRISTI CRADDICK,REP,111,85,0,12,208
El Paso,178-DOLPHIN TERRACE ELEM,RAILROAD COMMISSIONER,,ROMAN MCALLEN,DEM,183,114,0,32,329
El Paso,178-DOLPHIN TERRACE ELEM,RAILROAD COMMISSIONER,,MIKE WRIGHT,LIB,17,8,0,2,27
El Paso,178-DOLPHIN TERRACE ELEM,"JUSTICE, SUPREME COURT, PLACE 2",,JIMMY BLACKLOCK,REP,125,87,0,14,226
El Paso,178-DOLPHIN TERRACE ELEM,"JUSTICE, SUPREME COURT, PLACE 2",,STEVE KIRKLAND,DEM,189,118,0,32,339
El Paso,178-DOLPHIN TERRACE ELEM,"JUSTICE, SUPREME COURT, PLACE 4",,JOHN DEVINE,REP,121,87,0,12,220
El Paso,178-DOLPHIN TERRACE ELEM,"JUSTICE, SUPREME COURT, PLACE 4",,R K SANDILL,DEM,195,115,0,34,344
El Paso,178-DOLPHIN TERRACE ELEM,"JUSTICE, SUPREME COURT, PLACE 6",,JEFF BROWN,REP,120,86,0,12,218
El Paso,178-DOLPHIN TERRACE ELEM,"JUSTICE, SUPREME COURT, PLACE 6",,KATHY CHENG,DEM,194,116,0,33,343
El Paso,178-DOLPHIN TERRACE ELEM,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,SHARON KELLER,REP,109,77,0,11,197
El Paso,178-DOLPHIN TERRACE ELEM,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,MARIA T TERRI JACKSO,DEM,191,113,0,32,336
El Paso,178-DOLPHIN TERRACE ELEM,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,WILLIAM BRYAN STRANG,LIB,13,16,0,3,32
El Paso,178-DOLPHIN TERRACE ELEM,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 7",,BARBARA PARKER HERVE,REP,129,82,0,13,224
El Paso,178-DOLPHIN TERRACE ELEM,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 7",,RAMONA FRANKLIN,DEM,190,121,0,33,344
El Paso,178-DOLPHIN TERRACE ELEM,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 8",,MICHELLE SLAUGHTER,REP,131,101,0,21,253
El Paso,178-DOLPHIN TERRACE ELEM,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 8",,MARK ASH,LIB,110,54,0,16,180
El Paso,178-DOLPHIN TERRACE ELEM,STATE REPRESENTATIVE,77,EVELINA LINA ORTEGA,DEM,219,136,0,33,388
El Paso,178-DOLPHIN TERRACE ELEM,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2",,YVONNE RODRIGUEZ,DEM,215,134,0,34,383
El Paso,178-DOLPHIN TERRACE ELEM,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 3",,GINA M PALAFOX,DEM,219,137,0,34,390
