county,precinct,office,district,candidate,party,votes,early_voting,early_voting_paper,election_day_machine,provisional
Williamson,0344,Commissioner of the General  Land Office,,George P. Bush,REP,336,143,37,154,2
Williamson,0345,Commissioner of the General  Land Office,,George P. Bush,REP,188,76,15,96,1
Williamson,0368,Commissioner of the General  Land Office,,George P. Bush,REP,153,74,12,66,1
Williamson,0369,Commissioner of the General  Land Office,,George P. Bush,REP,242,107,31,102,2
Williamson,0370,Commissioner of the General  Land Office,,George P. Bush,REP,305,130,28,147,0
Williamson,0371,Commissioner of the General  Land Office,,George P. Bush,REP,247,113,49,85,0
Williamson,0379,Commissioner of the General  Land Office,,George P. Bush,REP,569,304,77,185,3
Williamson,0381,Commissioner of the General  Land Office,,George P. Bush,REP,661,379,149,133,0
Williamson,0392,Commissioner of the General  Land Office,,George P. Bush,REP,558,220,120,217,1
Williamson,0393,Commissioner of the General  Land Office,,George P. Bush,REP,478,268,112,93,5
Williamson,0394,Commissioner of the General  Land Office,,George P. Bush,REP,789,511,100,175,3
Williamson,0395,Commissioner of the General  Land Office,,George P. Bush,REP,288,109,34,145,0
Williamson,0396,Commissioner of the General  Land Office,,George P. Bush,REP,689,369,170,150,0
Williamson,0402,Commissioner of the General  Land Office,,George P. Bush,REP,183,74,14,95,0
Williamson,0403,Commissioner of the General  Land Office,,George P. Bush,REP,100,41,8,51,0
Williamson,0413,Commissioner of the General  Land Office,,George P. Bush,REP,38,12,3,23,0
Williamson,0415,Commissioner of the General  Land Office,,George P. Bush,REP,174,58,12,104,0
Williamson,0420,Commissioner of the General  Land Office,,George P. Bush,REP,230,93,21,116,0
Williamson,0423,Commissioner of the General  Land Office,,George P. Bush,REP,127,57,18,51,1
Williamson,0424,Commissioner of the General  Land Office,,George P. Bush,REP,390,231,29,130,0
Williamson,0425,Commissioner of the General  Land Office,,George P. Bush,REP,45,8,3,34,0
Williamson,0426,Commissioner of the General  Land Office,,George P. Bush,REP,79,33,7,38,1
Williamson,0427,Commissioner of the General  Land Office,,George P. Bush,REP,171,92,14,65,0
Williamson,0428,Commissioner of the General  Land Office,,George P. Bush,REP,217,101,24,92,0
Williamson,0429,Commissioner of the General  Land Office,,George P. Bush,REP,54,20,10,24,0
Williamson,0434,Commissioner of the General  Land Office,,George P. Bush,REP,269,108,31,130,0
Williamson,0436,Commissioner of the General  Land Office,,George P. Bush,REP,50,15,9,26,0
Williamson,0455,Commissioner of the General  Land Office,,George P. Bush,REP,84,50,7,26,1
Williamson,0456,Commissioner of the General  Land Office,,George P. Bush,REP,73,35,5,32,1
Williamson,0463,Commissioner of the General  Land Office,,George P. Bush,REP,131,75,19,37,0
Williamson,0480,Commissioner of the General  Land Office,,George P. Bush,REP,189,103,16,70,0
Williamson,0484,Commissioner of the General  Land Office,,George P. Bush,REP,228,132,13,83,0
Williamson,0488,Commissioner of the General  Land Office,,George P. Bush,REP,174,109,11,54,0
Williamson,0489,Commissioner of the General  Land Office,,George P. Bush,REP,274,143,14,116,1
Williamson,0490,Commissioner of the General  Land Office,,George P. Bush,REP,90,52,7,31,0
Williamson,0491,Commissioner of the General  Land Office,,George P. Bush,REP,182,82,19,80,1
Williamson,Total,Commissioner of the General  Land Office,,George P. Bush,REP,18656,8705,2122,7762,67
Williamson,0119,Commissioner of the General  Land Office,,Jerry Patterson,REP,106,54,5,47,0
Williamson,0122,Commissioner of the General  Land Office,,Jerry Patterson,REP,98,42,5,51,0
Williamson,0135,Commissioner of the General  Land Office,,Jerry Patterson,REP,40,16,4,20,0
Williamson,0138,Commissioner of the General  Land Office,,Jerry Patterson,REP,174,103,12,59,0
Williamson,0140,Commissioner of the General  Land Office,,Jerry Patterson,REP,76,39,8,29,0
Williamson,0145,Commissioner of the General  Land Office,,Jerry Patterson,REP,40,15,8,17,0
Williamson,0146,Commissioner of the General  Land Office,,Jerry Patterson,REP,84,20,7,57,0
Williamson,0147,Commissioner of the General  Land Office,,Jerry Patterson,REP,46,18,4,24,0
Williamson,0149,Commissioner of the General  Land Office,,Jerry Patterson,REP,35,17,1,17,0
Williamson,0150,Commissioner of the General  Land Office,,Jerry Patterson,REP,48,28,4,16,0
Williamson,0151,Commissioner of the General  Land Office,,Jerry Patterson,REP,70,33,8,29,0
Williamson,0152,Commissioner of the General  Land Office,,Jerry Patterson,REP,39,13,3,23,0
Williamson,0160,Commissioner of the General  Land Office,,Jerry Patterson,REP,102,56,6,40,0
Williamson,0162,Commissioner of the General  Land Office,,Jerry Patterson,REP,54,19,4,31,0
Williamson,0172,Commissioner of the General  Land Office,,Jerry Patterson,REP,81,34,7,40,0
Williamson,0182,Commissioner of the General  Land Office,,Jerry Patterson,REP,146,76,9,61,0
Williamson,0185,Commissioner of the General  Land Office,,Jerry Patterson,REP,34,9,1,24,0
Williamson,0186,Commissioner of the General  Land Office,,Jerry Patterson,REP,56,21,8,27,0
Williamson,0189,Commissioner of the General  Land Office,,Jerry Patterson,REP,58,29,4,25,0
Williamson,0190,Commissioner of the General  Land Office,,Jerry Patterson,REP,273,147,24,102,0
Williamson,0197,Commissioner of the General  Land Office,,Jerry Patterson,REP,60,33,3,24,0
Williamson,0198,Commissioner of the General  Land Office,,Jerry Patterson,REP,116,65,3,48,0
Williamson,0201,Commissioner of the General  Land Office,,Jerry Patterson,REP,129,60,5,64,0
Williamson,0202,Commissioner of the General  Land Office,,Jerry Patterson,REP,73,37,15,21,0
Williamson,0204,Commissioner of the General  Land Office,,Jerry Patterson,REP,107,56,4,47,0
Williamson,0206,Commissioner of the General  Land Office,,Jerry Patterson,REP,135,53,17,65,0
Williamson,0207,Commissioner of the General  Land Office,,Jerry Patterson,REP,205,75,22,108,0
Williamson,0216,Commissioner of the General  Land Office,,Jerry Patterson,REP,75,30,9,36,0
Williamson,0218,Commissioner of the General  Land Office,,Jerry Patterson,REP,88,43,6,39,0
Williamson,0253,Commissioner of the General  Land Office,,Jerry Patterson,REP,133,61,9,63,0
Williamson,0254,Commissioner of the General  Land Office,,Jerry Patterson,REP,96,39,5,52,0
Williamson,0259,Commissioner of the General  Land Office,,Jerry Patterson,REP,89,42,6,41,0
Williamson,0263,Commissioner of the General  Land Office,,Jerry Patterson,REP,86,32,3,51,0
Williamson,0264,Commissioner of the General  Land Office,,Jerry Patterson,REP,115,56,3,55,1
Williamson,0266,Commissioner of the General  Land Office,,Jerry Patterson,REP,96,42,12,42,0
Williamson,0267,Commissioner of the General  Land Office,,Jerry Patterson,REP,91,35,8,48,0
Williamson,0273,Commissioner of the General  Land Office,,Jerry Patterson,REP,82,38,3,41,0
Williamson,0274,Commissioner of the General  Land Office,,Jerry Patterson,REP,81,40,6,35,0
Williamson,0275,Commissioner of the General  Land Office,,Jerry Patterson,REP,66,31,4,31,0
Williamson,0277,Commissioner of the General  Land Office,,Jerry Patterson,REP,191,113,9,69,0
Williamson,0278,Commissioner of the General  Land Office,,Jerry Patterson,REP,150,82,6,62,0
Williamson,0283,Commissioner of the General  Land Office,,Jerry Patterson,REP,112,44,11,57,0
Williamson,0287,Commissioner of the General  Land Office,,Jerry Patterson,REP,128,54,11,63,0
Williamson,0305,Commissioner of the General  Land Office,,Jerry Patterson,REP,161,77,19,65,0
Williamson,0309,Commissioner of the General  Land Office,,Jerry Patterson,REP,73,18,5,50,0
Williamson,0310,Commissioner of the General  Land Office,,Jerry Patterson,REP,95,19,13,63,0
Williamson,0311,Commissioner of the General  Land Office,,Jerry Patterson,REP,123,35,11,77,0
Williamson,0312,Commissioner of the General  Land Office,,Jerry Patterson,REP,154,63,10,81,0
Williamson,0314,Commissioner of the General  Land Office,,Jerry Patterson,REP,95,45,11,39,0
Williamson,0330,Commissioner of the General  Land Office,,Jerry Patterson,REP,92,42,7,43,0
Williamson,0331,Commissioner of the General  Land Office,,Jerry Patterson,REP,88,40,4,44,0
Williamson,0332,Commissioner of the General  Land Office,,Jerry Patterson,REP,104,50,5,48,1
Williamson,0333,Commissioner of the General  Land Office,,Jerry Patterson,REP,98,43,12,43,0
Williamson,0337,Commissioner of the General  Land Office,,Jerry Patterson,REP,120,41,9,69,1
Williamson,0339,Commissioner of the General  Land Office,,Jerry Patterson,REP,47,21,1,25,0
Williamson,0341,Commissioner of the General  Land Office,,Jerry Patterson,REP,81,45,17,18,1
Williamson,0342,Commissioner of the General  Land Office,,Jerry Patterson,REP,9,2,3,4,0
Williamson,0343,Commissioner of the General  Land Office,,Jerry Patterson,REP,192,82,22,88,0
Williamson,0344,Commissioner of the General  Land Office,,Jerry Patterson,REP,205,105,10,89,1
Williamson,0345,Commissioner of the General  Land Office,,Jerry Patterson,REP,105,57,7,41,0
Williamson,0368,Commissioner of the General  Land Office,,Jerry Patterson,REP,69,40,4,25,0
Williamson,0369,Commissioner of the General  Land Office,,Jerry Patterson,REP,122,61,12,49,0
Williamson,0370,Commissioner of the General  Land Office,,Jerry Patterson,REP,155,60,13,82,0
Williamson,0371,Commissioner of the General  Land Office,,Jerry Patterson,REP,109,57,11,41,0
Williamson,0379,Commissioner of the General  Land Office,,Jerry Patterson,REP,253,138,21,91,3
Williamson,0381,Commissioner of the General  Land Office,,Jerry Patterson,REP,267,172,44,50,1
Williamson,0392,Commissioner of the General  Land Office,,Jerry Patterson,REP,268,137,40,90,1
Williamson,0393,Commissioner of the General  Land Office,,Jerry Patterson,REP,218,130,53,35,0
Williamson,0394,Commissioner of the General  Land Office,,Jerry Patterson,REP,244,156,35,53,0
Williamson,0395,Commissioner of the General  Land Office,,Jerry Patterson,REP,165,75,15,75,0
Williamson,0396,Commissioner of the General  Land Office,,Jerry Patterson,REP,270,163,41,66,0
Williamson,0402,Commissioner of the General  Land Office,,Jerry Patterson,REP,86,55,3,28,0
Williamson,0403,Commissioner of the General  Land Office,,Jerry Patterson,REP,55,28,0,27,0
Williamson,0413,Commissioner of the General  Land Office,,Jerry Patterson,REP,26,6,2,18,0
Williamson,0415,Commissioner of the General  Land Office,,Jerry Patterson,REP,70,24,7,39,0
Williamson,0420,Commissioner of the General  Land Office,,Jerry Patterson,REP,141,58,14,69,0
Williamson,0423,Commissioner of the General  Land Office,,Jerry Patterson,REP,85,41,7,37,0
Williamson,0424,Commissioner of the General  Land Office,,Jerry Patterson,REP,189,111,7,71,0
Williamson,0425,Commissioner of the General  Land Office,,Jerry Patterson,REP,30,7,11,12,0
Williamson,0426,Commissioner of the General  Land Office,,Jerry Patterson,REP,92,47,5,38,2
Williamson,0427,Commissioner of the General  Land Office,,Jerry Patterson,REP,122,48,12,61,1
Williamson,0428,Commissioner of the General  Land Office,,Jerry Patterson,REP,134,59,7,68,0
Williamson,0429,Commissioner of the General  Land Office,,Jerry Patterson,REP,34,14,0,20,0
Williamson,0434,Commissioner of the General  Land Office,,Jerry Patterson,REP,183,71,19,93,0
Williamson,0436,Commissioner of the General  Land Office,,Jerry Patterson,REP,31,10,2,19,0
Williamson,0455,Commissioner of the General  Land Office,,Jerry Patterson,REP,39,20,0,19,0
Williamson,0456,Commissioner of the General  Land Office,,Jerry Patterson,REP,49,28,2,19,0
Williamson,0463,Commissioner of the General  Land Office,,Jerry Patterson,REP,88,45,5,38,0
Williamson,0480,Commissioner of the General  Land Office,,Jerry Patterson,REP,108,68,6,34,0
Williamson,0484,Commissioner of the General  Land Office,,Jerry Patterson,REP,125,61,10,53,1
Williamson,0488,Commissioner of the General  Land Office,,Jerry Patterson,REP,73,53,2,18,0
Williamson,0489,Commissioner of the General  Land Office,,Jerry Patterson,REP,155,88,11,56,0
Williamson,0490,Commissioner of the General  Land Office,,Jerry Patterson,REP,47,27,5,15,0
Williamson,0491,Commissioner of the General  Land Office,,Jerry Patterson,REP,101,44,12,43,2
Williamson,Total,Commissioner of the General  Land Office,,Jerry Patterson,REP,10209,4937,916,4340,16
Williamson,0119,Commissioner of the General  Land Office,,Rick Range,REP,14,8,0,6,0
Williamson,0122,Commissioner of the General  Land Office,,Rick Range,REP,19,8,0,11,0
Williamson,0135,Commissioner of the General  Land Office,,Rick Range,REP,7,2,0,5,0
Williamson,0138,Commissioner of the General  Land Office,,Rick Range,REP,24,18,1,5,0
Williamson,0140,Commissioner of the General  Land Office,,Rick Range,REP,6,2,0,4,0
Williamson,0145,Commissioner of the General  Land Office,,Rick Range,REP,9,4,2,3,0
Williamson,0146,Commissioner of the General  Land Office,,Rick Range,REP,14,7,0,7,0
Williamson,0147,Commissioner of the General  Land Office,,Rick Range,REP,11,3,1,7,0
Williamson,0149,Commissioner of the General  Land Office,,Rick Range,REP,6,4,0,2,0
Williamson,0150,Commissioner of the General  Land Office,,Rick Range,REP,19,8,1,10,0
Williamson,0151,Commissioner of the General  Land Office,,Rick Range,REP,7,3,2,2,0
Williamson,0152,Commissioner of the General  Land Office,,Rick Range,REP,9,2,0,7,0
Williamson,0160,Commissioner of the General  Land Office,,Rick Range,REP,20,8,0,12,0
Williamson,0162,Commissioner of the General  Land Office,,Rick Range,REP,13,6,0,7,0
Williamson,0172,Commissioner of the General  Land Office,,Rick Range,REP,14,8,2,4,0
Williamson,0182,Commissioner of the General  Land Office,,Rick Range,REP,26,12,0,14,0
Williamson,0185,Commissioner of the General  Land Office,,Rick Range,REP,4,0,0,4,0
Williamson,0186,Commissioner of the General  Land Office,,Rick Range,REP,11,3,0,8,0
Williamson,0189,Commissioner of the General  Land Office,,Rick Range,REP,6,2,0,4,0
Williamson,0190,Commissioner of the General  Land Office,,Rick Range,REP,22,14,0,8,0
Williamson,0197,Commissioner of the General  Land Office,,Rick Range,REP,10,3,2,5,0
Williamson,0198,Commissioner of the General  Land Office,,Rick Range,REP,24,15,1,8,0
Williamson,0201,Commissioner of the General  Land Office,,Rick Range,REP,18,6,0,12,0
Williamson,0202,Commissioner of the General  Land Office,,Rick Range,REP,10,4,3,3,0
Williamson,0204,Commissioner of the General  Land Office,,Rick Range,REP,17,8,1,8,0
Williamson,0206,Commissioner of the General  Land Office,,Rick Range,REP,31,14,2,15,0
Williamson,0207,Commissioner of the General  Land Office,,Rick Range,REP,38,10,7,21,0
Williamson,0216,Commissioner of the General  Land Office,,Rick Range,REP,14,9,1,4,0
Williamson,0218,Commissioner of the General  Land Office,,Rick Range,REP,12,5,1,6,0
Williamson,0253,Commissioner of the General  Land Office,,Rick Range,REP,24,7,1,16,0
Williamson,0254,Commissioner of the General  Land Office,,Rick Range,REP,20,11,4,5,0
Williamson,0259,Commissioner of the General  Land Office,,Rick Range,REP,17,6,1,10,0
Williamson,0263,Commissioner of the General  Land Office,,Rick Range,REP,19,7,1,11,0
Williamson,0264,Commissioner of the General  Land Office,,Rick Range,REP,27,9,4,14,0
Williamson,0266,Commissioner of the General  Land Office,,Rick Range,REP,15,7,1,7,0
Williamson,0267,Commissioner of the General  Land Office,,Rick Range,REP,9,5,2,2,0
Williamson,0273,Commissioner of the General  Land Office,,Rick Range,REP,20,12,1,7,0
Williamson,0274,Commissioner of the General  Land Office,,Rick Range,REP,10,7,1,1,1
Williamson,0275,Commissioner of the General  Land Office,,Rick Range,REP,7,4,0,3,0
Williamson,0277,Commissioner of the General  Land Office,,Rick Range,REP,19,14,1,4,0
Williamson,0278,Commissioner of the General  Land Office,,Rick Range,REP,30,22,0,8,0
Williamson,0283,Commissioner of the General  Land Office,,Rick Range,REP,16,9,1,6,0
Williamson,0287,Commissioner of the General  Land Office,,Rick Range,REP,13,5,1,7,0
Williamson,0305,Commissioner of the General  Land Office,,Rick Range,REP,21,8,5,8,0
Williamson,0309,Commissioner of the General  Land Office,,Rick Range,REP,6,0,0,6,0
Williamson,0310,Commissioner of the General  Land Office,,Rick Range,REP,21,4,2,15,0
Williamson,0311,Commissioner of the General  Land Office,,Rick Range,REP,26,6,0,20,0
Williamson,0312,Commissioner of the General  Land Office,,Rick Range,REP,25,9,2,14,0
Williamson,0314,Commissioner of the General  Land Office,,Rick Range,REP,15,4,3,8,0
Williamson,0330,Commissioner of the General  Land Office,,Rick Range,REP,21,8,0,13,0
Williamson,0331,Commissioner of the General  Land Office,,Rick Range,REP,15,2,0,13,0
Williamson,0332,Commissioner of the General  Land Office,,Rick Range,REP,16,8,0,8,0
Williamson,0333,Commissioner of the General  Land Office,,Rick Range,REP,11,3,1,7,0
Williamson,0337,Commissioner of the General  Land Office,,Rick Range,REP,15,3,2,10,0
Williamson,0339,Commissioner of the General  Land Office,,Rick Range,REP,9,6,0,3,0
Williamson,0341,Commissioner of the General  Land Office,,Rick Range,REP,11,6,3,2,0
Williamson,0342,Commissioner of the General  Land Office,,Rick Range,REP,2,1,0,1,0
Williamson,0343,Commissioner of the General  Land Office,,Rick Range,REP,21,9,1,11,0
Williamson,0344,Commissioner of the General  Land Office,,Rick Range,REP,16,8,3,5,0
Williamson,0345,Commissioner of the General  Land Office,,Rick Range,REP,9,5,0,4,0
Williamson,0368,Commissioner of the General  Land Office,,Rick Range,REP,11,6,1,4,0
Williamson,0369,Commissioner of the General  Land Office,,Rick Range,REP,20,11,1,8,0
Williamson,0370,Commissioner of the General  Land Office,,Rick Range,REP,27,14,5,8,0
Williamson,0371,Commissioner of the General  Land Office,,Rick Range,REP,9,3,1,5,0
Williamson,0379,Commissioner of the General  Land Office,,Rick Range,REP,36,15,2,19,0
Williamson,0381,Commissioner of the General  Land Office,,Rick Range,REP,30,20,7,3,0
Williamson,0392,Commissioner of the General  Land Office,,Rick Range,REP,44,27,3,14,0
Williamson,0393,Commissioner of the General  Land Office,,Rick Range,REP,27,19,5,3,0
