county,office,district,party,candidate,incumbent,votes,pct
JEFFERSON,U. S. Senator,,REP,Mary Miller,False,141,1.91
JEFFERSON,U. S. Senator,,REP,Geraldine Sam,False,55,0.74
JEFFERSON,U. S. Senator,,,Total,,7392,
JEFFERSON,U. S. Representative,14,REP,Keith Casey,False,267,3.67
JEFFERSON,U. S. Representative,14,REP,"Bill ""Sarge"" Sargent",False,733,10.09
JEFFERSON,U. S. Representative,14,REP,Randy Weber,True,6266,86.24
JEFFERSON,U. S. Representative,14,,Total,,7266,
JEFFERSON,Governor,,REP,Greg Abbott,True,7087,95.98
JEFFERSON,Governor,,REP,SECEDE Kilgore,False,50,0.68
JEFFERSON,Governor,,REP,Barbara Krueger,False,247,3.35
JEFFERSON,Governor,,,Total,,7384,
JEFFERSON,Lieutenant Governor,,REP,Scott Milder,False,968,13.35
JEFFERSON,Lieutenant Governor,,REP,Dan Patrick,True,6284,86.65
JEFFERSON,Lieutenant Governor,,,Total,,7252,
JEFFERSON,Attorney General,,REP,Ken Paxton,True,6611,100.00
JEFFERSON,Attorney General,,,Total,,6611,
JEFFERSON,Comptroller of Public Accounts,,REP,Glenn Hegar,True,6458,100.00
JEFFERSON,Comptroller of Public Accounts,,,Total,,6458,
JEFFERSON,Commissioner of the General Land Office,,REP,George P. Bush,True,3841,53.88
JEFFERSON,Commissioner of the General Land Office,,REP,Davey Edwards,False,281,3.94
JEFFERSON,Commissioner of the General Land Office,,REP,Jerry Patterson,False,2828,39.67
JEFFERSON,Commissioner of the General Land Office,,REP,Rick Range,False,179,2.51
JEFFERSON,Commissioner of the General Land Office,,,Total,,7129,
JEFFERSON,Commissioner of Agriculture,,REP,Trey Blocker,False,753,11.62
JEFFERSON,Commissioner of Agriculture,,REP,Jim Hogan,False,1516,23.39
JEFFERSON,Commissioner of Agriculture,,REP,Sid Miller,True,4213,65.00
JEFFERSON,Commissioner of Agriculture,,,Total,,6482,
JEFFERSON,Railroad Commissioner,,REP,Christi Craddick,True,4650,71.34
JEFFERSON,Railroad Commissioner,,REP,Weston Martinez,False,1868,28.66
JEFFERSON,Railroad Commissioner,,,Total,,6518,
JEFFERSON,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,False,6021,100.00
JEFFERSON,"Justice, Supreme Court, Place 2",,,Total,,6021,
JEFFERSON,"Justice, Supreme Court, Place 4",,REP,John Devine,True,5984,100.00
JEFFERSON,"Justice, Supreme Court, Place 4",,,Total,,5984,
JEFFERSON,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,5958,100.00
JEFFERSON,"Justice, Supreme Court, Place 6",,,Total,,5958,
JEFFERSON,"Presiding Judge, Court of Criminal Appeals",,REP,David Bridges,False,3393,52.83
JEFFERSON,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,3029,47.17
JEFFERSON,"Presiding Judge, Court of Criminal Appeals",,,Total,,6422,
JEFFERSON,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,5818,100.00
JEFFERSON,Judge Court of Criminal Appeals,7,,Total,,5818,
JEFFERSON,Judge Court of Criminal Appeals,8,REP,Jay Brandon,False,1569,24.99
JEFFERSON,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,3526,56.16
JEFFERSON,Judge Court of Criminal Appeals,8,REP,Dib Waldrip,False,1184,18.86
JEFFERSON,Judge Court of Criminal Appeals,8,,Total,,6279,
JEFFERSON,Member State Board of Education,7,REP,Matt Robinson,False,5908,100.00
JEFFERSON,Member State Board of Education,7,,Total,,5908,
JEFFERSON,State Representative,21,REP,Dade Phelan,True,3601,100.00
JEFFERSON,State Representative,21,,Total,,3601,
JEFFERSON,"Justice, 9th Court of Appeals District, Place 3",,REP,Leanne Johnson,True,5894,100.00
JEFFERSON,"Justice, 9th Court of Appeals District, Place 3",,,Total,,5894,
JEFFERSON,"Justice, 9th Court of Appeals District, Place 4",,REP,Hollis Horton,True,5876,100.00
JEFFERSON,"Justice, 9th Court of Appeals District, Place 4",,,Total,,5876,
JEFFERSON,District Judge,172nd Judicial District,REP,Mitch Templeton,False,6136,100.00
JEFFERSON,District Judge,172nd Judicial District,,Total,,6136,
JEFFERSON,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,REP,IN FAVOR,False,4306,62.52
JEFFERSON,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,REP,AGAINST,False,2581,37.48
JEFFERSON,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,,Total,,6887,
JEFFERSON,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,REP,IN FAVOR,False,6573,91.15
JEFFERSON,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,REP,AGAINST,False,638,8.85
JEFFERSON,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,,Total,,7211,
JEFFERSON,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,REP,IN FAVOR,False,6500,90.83
JEFFERSON,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,REP,AGAINST,False,656,9.17
JEFFERSON,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,,Total,,7156,
JEFFERSON,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,REP,IN FAVOR,False,6788,94.04
JEFFERSON,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,REP,AGAINST,False,430,5.96
JEFFERSON,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,,Total,,7218,
JEFFERSON,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,REP,IN FAVOR,False,6181,85.59
JEFFERSON,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,REP,AGAINST,False,1041,14.41
JEFFERSON,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,,Total,,7222,
JEFFERSON,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,REP,IN FAVOR,False,6997,95.64
JEFFERSON,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,REP,AGAINST,False,319,4.36
JEFFERSON,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,,Total,,7316,
JEFFERSON,Proposition 7  I believe abortion should be abolished in Texas,,REP,IN FAVOR,False,5598,78.21
JEFFERSON,Proposition 7  I believe abortion should be abolished in Texas,,REP,AGAINST,False,1560,21.79
JEFFERSON,Proposition 7  I believe abortion should be abolished in Texas,,,Total,,7158,
JEFFERSON,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,REP,IN FAVOR,False,7092,97.02
JEFFERSON,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,REP,AGAINST,False,218,2.98
JEFFERSON,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,,Total,,7310,
JEFFERSON,Proposition 9  Texas demands that Congress completely repeal Obamacare,,REP,IN FAVOR,False,6828,94.06
JEFFERSON,Proposition 9  Texas demands that Congress completely repeal Obamacare,,REP,AGAINST,False,431,5.94
JEFFERSON,Proposition 9  Texas demands that Congress completely repeal Obamacare,,,Total,,7259,
JEFFERSON,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,REP,IN FAVOR,False,6838,95.58
JEFFERSON,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,REP,AGAINST,False,316,4.42
JEFFERSON,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,,Total,,7154,
JEFFERSON,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,REP,IN FAVOR,False,6593,90.71
JEFFERSON,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,REP,AGAINST,False,675,9.29
JEFFERSON,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,,Total,,7268,
JIM HOGG,U. S. Senator,,REP,Ted Cruz,True,4,100.00
JIM HOGG,U. S. Senator,,REP,Stefano de Stefano,False,0,0.00
JIM HOGG,U. S. Senator,,REP,"Bruce Jacobson, Jr.",False,0,0.00
JIM HOGG,U. S. Senator,,REP,Mary Miller,False,0,0.00
JIM HOGG,U. S. Senator,,REP,Geraldine Sam,False,0,0.00
JIM HOGG,U. S. Senator,,,Total,,4,
JIM HOGG,U. S. Representative,15,REP,Tim Westley,False,4,100.00
JIM HOGG,U. S. Representative,15,,Total,,4,
JIM HOGG,Governor,,REP,Greg Abbott,True,4,100.00
JIM HOGG,Governor,,REP,SECEDE Kilgore,False,0,0.00
JIM HOGG,Governor,,REP,Barbara Krueger,False,0,0.00
JIM HOGG,Governor,,,Total,,4,
JIM HOGG,Lieutenant Governor,,REP,Scott Milder,False,0,0.00
JIM HOGG,Lieutenant Governor,,REP,Dan Patrick,True,4,100.00
JIM HOGG,Lieutenant Governor,,,Total,,4,
JIM HOGG,Attorney General,,REP,Ken Paxton,True,4,100.00
JIM HOGG,Attorney General,,,Total,,4,
JIM HOGG,Comptroller of Public Accounts,,REP,Glenn Hegar,True,4,100.00
JIM HOGG,Comptroller of Public Accounts,,,Total,,4,
JIM HOGG,Commissioner of the General Land Office,,REP,George P. Bush,True,3,75.00
JIM HOGG,Commissioner of the General Land Office,,REP,Davey Edwards,False,0,0.00
JIM HOGG,Commissioner of the General Land Office,,REP,Jerry Patterson,False,1,25.00
JIM HOGG,Commissioner of the General Land Office,,REP,Rick Range,False,0,0.00
JIM HOGG,Commissioner of the General Land Office,,,Total,,4,
JIM HOGG,Commissioner of Agriculture,,REP,Trey Blocker,False,0,0.00
JIM HOGG,Commissioner of Agriculture,,REP,Jim Hogan,False,1,25.00
JIM HOGG,Commissioner of Agriculture,,REP,Sid Miller,True,3,75.00
JIM HOGG,Commissioner of Agriculture,,,Total,,4,
JIM HOGG,Railroad Commissioner,,REP,Christi Craddick,True,2,50.00
JIM HOGG,Railroad Commissioner,,REP,Weston Martinez,False,2,50.00
JIM HOGG,Railroad Commissioner,,,Total,,4,
JIM HOGG,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,False,4,100.00
JIM HOGG,"Justice, Supreme Court, Place 2",,,Total,,4,
JIM HOGG,"Justice, Supreme Court, Place 4",,REP,John Devine,True,4,100.00
JIM HOGG,"Justice, Supreme Court, Place 4",,,Total,,4,
JIM HOGG,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,4,100.00
JIM HOGG,"Justice, Supreme Court, Place 6",,,Total,,4,
JIM HOGG,"Presiding Judge, Court of Criminal Appeals",,REP,David Bridges,False,0,0.00
JIM HOGG,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,4,100.00
JIM HOGG,"Presiding Judge, Court of Criminal Appeals",,,Total,,4,
JIM HOGG,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,4,100.00
JIM HOGG,Judge Court of Criminal Appeals,7,,Total,,4,
JIM HOGG,Judge Court of Criminal Appeals,8,REP,Jay Brandon,False,0,0.00
JIM HOGG,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,4,100.00
JIM HOGG,Judge Court of Criminal Appeals,8,REP,Dib Waldrip,False,0,0.00
JIM HOGG,Judge Court of Criminal Appeals,8,,Total,,4,
JIM HOGG,"Justice, 4th Court of Appeals District, Place 2",,REP,Marialyn Barnard,True,4,100.00
JIM HOGG,"Justice, 4th Court of Appeals District, Place 2",,,Total,,4,
JIM HOGG,"Justice, 4th Court of Appeals District, Place 3",,REP,Jason Pulliam,False,4,100.00
JIM HOGG,"Justice, 4th Court of Appeals District, Place 3",,,Total,,4,
JIM HOGG,"Justice, 4th Court of Appeals District, Place 4",,REP,Patrick Ballantyne,False,4,100.00
JIM HOGG,"Justice, 4th Court of Appeals District, Place 4",,,Total,,4,
JIM HOGG,"Justice, 4th Court of Appeals District, Place 5",,REP,Rebecca Simmons,False,4,100.00
JIM HOGG,"Justice, 4th Court of Appeals District, Place 5",,,Total,,4,
JIM HOGG,"Justice, 4th Court of Appeals District, Place 7",,REP,Shane Stolarczyk,False,4,100.00
JIM HOGG,"Justice, 4th Court of Appeals District, Place 7",,,Total,,4,
JIM HOGG,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,REP,IN FAVOR,False,4,100.00
JIM HOGG,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,REP,AGAINST,False,0,0.00
JIM HOGG,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,,Total,,4,
JIM HOGG,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,REP,IN FAVOR,False,3,75.00
JIM HOGG,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,REP,AGAINST,False,1,25.00
JIM HOGG,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,,Total,,4,
JIM HOGG,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,REP,IN FAVOR,False,4,100.00
JIM HOGG,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,REP,AGAINST,False,0,0.00
JIM HOGG,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,,Total,,4,
JIM HOGG,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,REP,IN FAVOR,False,4,100.00
JIM HOGG,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,REP,AGAINST,False,0,0.00
JIM HOGG,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,,Total,,4,
JIM HOGG,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,REP,IN FAVOR,False,4,100.00
JIM HOGG,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,REP,AGAINST,False,0,0.00
JIM HOGG,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,,Total,,4,
JIM HOGG,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,REP,IN FAVOR,False,4,100.00
JIM HOGG,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,REP,AGAINST,False,0,0.00
JIM HOGG,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,,Total,,4,
JIM HOGG,Proposition 7  I believe abortion should be abolished in Texas,,REP,IN FAVOR,False,3,75.00
JIM HOGG,Proposition 7  I believe abortion should be abolished in Texas,,REP,AGAINST,False,1,25.00
JIM HOGG,Proposition 7  I believe abortion should be abolished in Texas,,,Total,,4,
JIM HOGG,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,REP,IN FAVOR,False,4,100.00
JIM HOGG,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,REP,AGAINST,False,0,0.00
JIM HOGG,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,,Total,,4,
JIM HOGG,Proposition 9  Texas demands that Congress completely repeal Obamacare,,REP,IN FAVOR,False,3,75.00
JIM HOGG,Proposition 9  Texas demands that Congress completely repeal Obamacare,,REP,AGAINST,False,1,25.00
JIM HOGG,Proposition 9  Texas demands that Congress completely repeal Obamacare,,,Total,,4,
JIM HOGG,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,REP,IN FAVOR,False,4,100.00
JIM HOGG,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,REP,AGAINST,False,0,0.00
JIM HOGG,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,,Total,,4,
JIM HOGG,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,REP,IN FAVOR,False,4,100.00
