county,office,district,party,candidate,incumbent,votes,pct
ARCHER,Commissioner of the General Land Office,,,Total,,105,
ARCHER,Commissioner of Agriculture,,DEM,Kim Olson,False,100,100.00
ARCHER,Commissioner of Agriculture,,,Total,,100,
ARCHER,Railroad Commissioner,,DEM,Roman McAllen,False,45,45.45
ARCHER,Railroad Commissioner,,DEM,Chris Spellmon,False,54,54.55
ARCHER,Railroad Commissioner,,,Total,,99,
ARCHER,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,96,100.00
ARCHER,"Justice, Supreme Court, Place 2",,,Total,,96,
ARCHER,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,94,100.00
ARCHER,"Justice, Supreme Court, Place 4",,,Total,,94,
ARCHER,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,95,100.00
ARCHER,"Justice, Supreme Court, Place 6",,,Total,,95,
ARCHER,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,95,100.00
ARCHER,"Presiding Judge, Court of Criminal Appeals",,,Total,,95,
ARCHER,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,94,100.00
ARCHER,Judge Court of Criminal Appeals,7,,Total,,94,
ARCHER,State Senator,30,DEM,Kevin Lopez,False,95,100.00
ARCHER,State Senator,30,,Total,,95,
ARCHER,"Justice, 2nd Court of Appeals District, Place 5",,DEM,Delonia A. Watson,False,95,100.00
ARCHER,"Justice, 2nd Court of Appeals District, Place 5",,,Total,,95,
ARCHER,Prop 1 Right to a 21st Century Public Education,,DEM,IN FAVOR,False,107,94.69
ARCHER,Prop 1 Right to a 21st Century Public Education,,DEM,AGAINST,False,6,5.31
ARCHER,Prop 1 Right to a 21st Century Public Education,,,Total,,113,
ARCHER,Prop 2 Student Loan Debt,,DEM,IN FAVOR,False,104,91.23
ARCHER,Prop 2 Student Loan Debt,,DEM,AGAINST,False,10,8.77
ARCHER,Prop 2 Student Loan Debt,,,Total,,114,
ARCHER,Prop 3 Right to Healthcare,,DEM,IN FAVOR,False,105,92.11
ARCHER,Prop 3 Right to Healthcare,,DEM,AGAINST,False,9,7.89
ARCHER,Prop 3 Right to Healthcare,,,Total,,114,
ARCHER,Prop 4 Right to Economic Security,,DEM,IN FAVOR,False,104,93.69
ARCHER,Prop 4 Right to Economic Security,,DEM,AGAINST,False,7,6.31
ARCHER,Prop 4 Right to Economic Security,,,Total,,111,
ARCHER,Prop 5 National Jobs Program,,DEM,IN FAVOR,False,99,90.83
ARCHER,Prop 5 National Jobs Program,,DEM,AGAINST,False,10,9.17
ARCHER,Prop 5 National Jobs Program,,,Total,,109,
ARCHER,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,IN FAVOR,False,112,99.12
ARCHER,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,AGAINST,False,1,0.88
ARCHER,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,,Total,,113,
ARCHER,Prop 7 Right to Dignity & Respect,,DEM,IN FAVOR,False,109,96.46
ARCHER,Prop 7 Right to Dignity & Respect,,DEM,AGAINST,False,4,3.54
ARCHER,Prop 7 Right to Dignity & Respect,,,Total,,113,
ARCHER,Prop 8 Right to Housing,,DEM,IN FAVOR,False,99,90.83
ARCHER,Prop 8 Right to Housing,,DEM,AGAINST,False,10,9.17
ARCHER,Prop 8 Right to Housing,,,Total,,109,
ARCHER,Prop 9 Right to Vote,,DEM,IN FAVOR,False,104,92.86
ARCHER,Prop 9 Right to Vote,,DEM,AGAINST,False,8,7.14
ARCHER,Prop 9 Right to Vote,,,Total,,112,
ARCHER,Prop 10 Right to a Fair Criminal Justice System,,DEM,IN FAVOR,False,105,95.45
ARCHER,Prop 10 Right to a Fair Criminal Justice System,,DEM,AGAINST,False,5,4.55
ARCHER,Prop 10 Right to a Fair Criminal Justice System,,,Total,,110,
ARCHER,Prop 11 Immigrant Rights,,DEM,IN FAVOR,False,103,93.64
ARCHER,Prop 11 Immigrant Rights,,DEM,AGAINST,False,7,6.36
ARCHER,Prop 11 Immigrant Rights,,,Total,,110,
ARCHER,Prop 12 Right to Fair Taxation,,DEM,IN FAVOR,False,109,97.32
ARCHER,Prop 12 Right to Fair Taxation,,DEM,AGAINST,False,3,2.68
ARCHER,Prop 12 Right to Fair Taxation,,,Total,,112,
ARMSTRONG,U. S. Senator,,DEM,Edward Kimbrough,False,7,70.00
ARMSTRONG,U. S. Senator,,DEM,Beto O'Rourke,False,2,20.00
ARMSTRONG,U. S. Senator,,DEM,Sema Hernandez,False,1,10.00
ARMSTRONG,U. S. Senator,,,Total,,10,
ARMSTRONG,U. S. Representative,13,DEM,Greg Sagan,False,10,100.00
ARMSTRONG,U. S. Representative,13,,Total,,10,
ARMSTRONG,Governor,,DEM,James Jolly Clark,False,0,0.00
ARMSTRONG,Governor,,DEM,"Cedric Davis, Sr.",False,0,0.00
ARMSTRONG,Governor,,DEM,Joe Mumbach,False,0,0.00
ARMSTRONG,Governor,,DEM,Adrian Ocegueda,False,1,11.11
ARMSTRONG,Governor,,DEM,Jeffrey Payne,False,7,77.78
ARMSTRONG,Governor,,DEM,Lupe Valdez,False,0,0.00
ARMSTRONG,Governor,,DEM,Tom Wakely,False,0,0.00
ARMSTRONG,Governor,,DEM,Andrew White,False,1,11.11
ARMSTRONG,Governor,,DEM,Grady Yarbrough,False,0,0.00
ARMSTRONG,Governor,,,Total,,9,
ARMSTRONG,Lieutenant Governor,,DEM,Mike Collier,False,10,90.91
ARMSTRONG,Lieutenant Governor,,DEM,Michael Cooper,False,1,9.09
ARMSTRONG,Lieutenant Governor,,,Total,,11,
ARMSTRONG,Attorney General,,DEM,Justin Nelson,False,10,100.00
ARMSTRONG,Attorney General,,,Total,,10,
ARMSTRONG,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,5,55.56
ARMSTRONG,Comptroller of Public Accounts,,DEM,Tim Mahoney,False,4,44.44
ARMSTRONG,Comptroller of Public Accounts,,,Total,,9,
ARMSTRONG,Commissioner of the General Land Office,,DEM,Tex Morgan,False,6,60.00
ARMSTRONG,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,4,40.00
ARMSTRONG,Commissioner of the General Land Office,,,Total,,10,
ARMSTRONG,Commissioner of Agriculture,,DEM,Kim Olson,False,10,100.00
ARMSTRONG,Commissioner of Agriculture,,,Total,,10,
ARMSTRONG,Railroad Commissioner,,DEM,Roman McAllen,False,4,40.00
ARMSTRONG,Railroad Commissioner,,DEM,Chris Spellmon,False,6,60.00
ARMSTRONG,Railroad Commissioner,,,Total,,10,
ARMSTRONG,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,10,100.00
ARMSTRONG,"Justice, Supreme Court, Place 2",,,Total,,10,
ARMSTRONG,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,10,100.00
ARMSTRONG,"Justice, Supreme Court, Place 4",,,Total,,10,
ARMSTRONG,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,10,100.00
ARMSTRONG,"Justice, Supreme Court, Place 6",,,Total,,10,
ARMSTRONG,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,10,100.00
ARMSTRONG,"Presiding Judge, Court of Criminal Appeals",,,Total,,10,
ARMSTRONG,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,10,100.00
ARMSTRONG,Judge Court of Criminal Appeals,7,,Total,,10,
ARMSTRONG,State Representative,88,DEM,Ezekiel Barron,False,9,100.00
ARMSTRONG,State Representative,88,,Total,,9,
ARMSTRONG,Prop 1 Right to a 21st Century Public Education,,DEM,IN FAVOR,False,11,100.00
ARMSTRONG,Prop 1 Right to a 21st Century Public Education,,DEM,AGAINST,False,0,0.00
ARMSTRONG,Prop 1 Right to a 21st Century Public Education,,,Total,,11,
ARMSTRONG,Prop 2 Student Loan Debt,,DEM,IN FAVOR,False,11,100.00
ARMSTRONG,Prop 2 Student Loan Debt,,DEM,AGAINST,False,0,0.00
ARMSTRONG,Prop 2 Student Loan Debt,,,Total,,11,
ARMSTRONG,Prop 3 Right to Healthcare,,DEM,IN FAVOR,False,11,100.00
ARMSTRONG,Prop 3 Right to Healthcare,,DEM,AGAINST,False,0,0.00
ARMSTRONG,Prop 3 Right to Healthcare,,,Total,,11,
ARMSTRONG,Prop 4 Right to Economic Security,,DEM,IN FAVOR,False,10,90.91
ARMSTRONG,Prop 4 Right to Economic Security,,DEM,AGAINST,False,1,9.09
ARMSTRONG,Prop 4 Right to Economic Security,,,Total,,11,
ARMSTRONG,Prop 5 National Jobs Program,,DEM,IN FAVOR,False,10,90.91
ARMSTRONG,Prop 5 National Jobs Program,,DEM,AGAINST,False,1,9.09
ARMSTRONG,Prop 5 National Jobs Program,,,Total,,11,
ARMSTRONG,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,IN FAVOR,False,11,100.00
ARMSTRONG,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,AGAINST,False,0,0.00
ARMSTRONG,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,,Total,,11,
ARMSTRONG,Prop 7 Right to Dignity & Respect,,DEM,IN FAVOR,False,11,100.00
ARMSTRONG,Prop 7 Right to Dignity & Respect,,DEM,AGAINST,False,0,0.00
ARMSTRONG,Prop 7 Right to Dignity & Respect,,,Total,,11,
ARMSTRONG,Prop 8 Right to Housing,,DEM,IN FAVOR,False,9,90.00
ARMSTRONG,Prop 8 Right to Housing,,DEM,AGAINST,False,1,10.00
ARMSTRONG,Prop 8 Right to Housing,,,Total,,10,
ARMSTRONG,Prop 9 Right to Vote,,DEM,IN FAVOR,False,10,90.91
ARMSTRONG,Prop 9 Right to Vote,,DEM,AGAINST,False,1,9.09
ARMSTRONG,Prop 9 Right to Vote,,,Total,,11,
ARMSTRONG,Prop 10 Right to a Fair Criminal Justice System,,DEM,IN FAVOR,False,11,100.00
ARMSTRONG,Prop 10 Right to a Fair Criminal Justice System,,DEM,AGAINST,False,0,0.00
ARMSTRONG,Prop 10 Right to a Fair Criminal Justice System,,,Total,,11,
ARMSTRONG,Prop 11 Immigrant Rights,,DEM,IN FAVOR,False,11,100.00
ARMSTRONG,Prop 11 Immigrant Rights,,DEM,AGAINST,False,0,0.00
ARMSTRONG,Prop 11 Immigrant Rights,,,Total,,11,
ARMSTRONG,Prop 12 Right to Fair Taxation,,DEM,IN FAVOR,False,11,100.00
ARMSTRONG,Prop 12 Right to Fair Taxation,,DEM,AGAINST,False,0,0.00
ARMSTRONG,Prop 12 Right to Fair Taxation,,,Total,,11,
ATASCOSA,U. S. Senator,,DEM,Edward Kimbrough,False,112,9.98
ATASCOSA,U. S. Senator,,DEM,Beto O'Rourke,False,473,42.16
ATASCOSA,U. S. Senator,,DEM,Sema Hernandez,False,537,47.86
ATASCOSA,U. S. Senator,,,Total,,1122,
ATASCOSA,U. S. Representative,28,DEM,Henry Cuellar,True,1074,100.00
ATASCOSA,U. S. Representative,28,,Total,,1074,
ATASCOSA,Governor,,DEM,James Jolly Clark,False,15,1.34
ATASCOSA,Governor,,DEM,"Cedric Davis, Sr.",False,42,3.76
ATASCOSA,Governor,,DEM,Joe Mumbach,False,6,0.54
ATASCOSA,Governor,,DEM,Adrian Ocegueda,False,39,3.49
ATASCOSA,Governor,,DEM,Jeffrey Payne,False,74,6.63
ATASCOSA,Governor,,DEM,Lupe Valdez,False,620,55.56
ATASCOSA,Governor,,DEM,Tom Wakely,False,38,3.41
ATASCOSA,Governor,,DEM,Andrew White,False,174,15.59
ATASCOSA,Governor,,DEM,Grady Yarbrough,False,108,9.68
ATASCOSA,Governor,,,Total,,1116,
ATASCOSA,Lieutenant Governor,,DEM,Mike Collier,False,628,58.53
ATASCOSA,Lieutenant Governor,,DEM,Michael Cooper,False,445,41.47
ATASCOSA,Lieutenant Governor,,,Total,,1073,
ATASCOSA,Attorney General,,DEM,Justin Nelson,False,983,100.00
ATASCOSA,Attorney General,,,Total,,983,
ATASCOSA,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,511,48.34
ATASCOSA,Comptroller of Public Accounts,,DEM,Tim Mahoney,False,546,51.66
ATASCOSA,Comptroller of Public Accounts,,,Total,,1057,
ATASCOSA,Commissioner of the General Land Office,,DEM,Tex Morgan,False,232,21.11
ATASCOSA,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,867,78.89
ATASCOSA,Commissioner of the General Land Office,,,Total,,1099,
ATASCOSA,Commissioner of Agriculture,,DEM,Kim Olson,False,980,100.00
ATASCOSA,Commissioner of Agriculture,,,Total,,980,
ATASCOSA,Railroad Commissioner,,DEM,Roman McAllen,False,581,55.60
ATASCOSA,Railroad Commissioner,,DEM,Chris Spellmon,False,464,44.40
ATASCOSA,Railroad Commissioner,,,Total,,1045,
ATASCOSA,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,956,100.00
ATASCOSA,"Justice, Supreme Court, Place 2",,,Total,,956,
ATASCOSA,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,947,100.00
ATASCOSA,"Justice, Supreme Court, Place 4",,,Total,,947,
ATASCOSA,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,960,100.00
ATASCOSA,"Justice, Supreme Court, Place 6",,,Total,,960,
ATASCOSA,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,963,100.00
ATASCOSA,"Presiding Judge, Court of Criminal Appeals",,,Total,,963,
ATASCOSA,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,951,100.00
ATASCOSA,Judge Court of Criminal Appeals,7,,Total,,951,
ATASCOSA,State Representative,31,DEM,Ana Lisa Garza,False,550,47.91
ATASCOSA,State Representative,31,DEM,Ryan Guillen,True,598,52.09
ATASCOSA,State Representative,31,,Total,,1148,
ATASCOSA,"Justice, 4th Court of Appeals District, Place 2",,DEM,Beth Watkins,False,944,100.00
ATASCOSA,"Justice, 4th Court of Appeals District, Place 2",,,Total,,944,
ATASCOSA,"Justice, 4th Court of Appeals District, Place 3",,DEM,Patricia O'Connell Alvarez,True,982,100.00
ATASCOSA,"Justice, 4th Court of Appeals District, Place 3",,,Total,,982,
ATASCOSA,"Justice, 4th Court of Appeals District, Place 4",,DEM,Luz Elena Chapa,True,1008,100.00
ATASCOSA,"Justice, 4th Court of Appeals District, Place 4",,,Total,,1008,
ATASCOSA,"Justice, 4th Court of Appeals District, Place 5",,DEM,Liza Rodriguez,False,1008,100.00
ATASCOSA,"Justice, 4th Court of Appeals District, Place 5",,,Total,,1008,
ATASCOSA,"Justice, 4th Court of Appeals District, Place 7",,DEM,Rebeca Martinez,True,998,100.00
ATASCOSA,"Justice, 4th Court of Appeals District, Place 7",,,Total,,998,
ATASCOSA,District Judge,81st Judicial District,DEM,Errlinda Castillo,False,991,100.00
ATASCOSA,District Judge,81st Judicial District,,Total,,991,
ATASCOSA,Prop 1 Right to a 21st Century Public Education,,DEM,IN FAVOR,False,1121,95.65
ATASCOSA,Prop 1 Right to a 21st Century Public Education,,DEM,AGAINST,False,51,4.35
ATASCOSA,Prop 1 Right to a 21st Century Public Education,,,Total,,1172,
ATASCOSA,Prop 2 Student Loan Debt,,DEM,IN FAVOR,False,1096,93.20
ATASCOSA,Prop 2 Student Loan Debt,,DEM,AGAINST,False,80,6.80
ATASCOSA,Prop 2 Student Loan Debt,,,Total,,1176,
ATASCOSA,Prop 3 Right to Healthcare,,DEM,IN FAVOR,False,1095,92.95
ATASCOSA,Prop 3 Right to Healthcare,,DEM,AGAINST,False,83,7.05
ATASCOSA,Prop 3 Right to Healthcare,,,Total,,1178,
ATASCOSA,Prop 4 Right to Economic Security,,DEM,IN FAVOR,False,1130,96.42
ATASCOSA,Prop 4 Right to Economic Security,,DEM,AGAINST,False,42,3.58
ATASCOSA,Prop 4 Right to Economic Security,,,Total,,1172,
ATASCOSA,Prop 5 National Jobs Program,,DEM,IN FAVOR,False,1058,91.92
ATASCOSA,Prop 5 National Jobs Program,,DEM,AGAINST,False,93,8.08
ATASCOSA,Prop 5 National Jobs Program,,,Total,,1151,
ATASCOSA,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,IN FAVOR,False,1159,98.64
ATASCOSA,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,AGAINST,False,16,1.36
ATASCOSA,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,,Total,,1175,
ATASCOSA,Prop 7 Right to Dignity & Respect,,DEM,IN FAVOR,False,1122,96.81
ATASCOSA,Prop 7 Right to Dignity & Respect,,DEM,AGAINST,False,37,3.19
ATASCOSA,Prop 7 Right to Dignity & Respect,,,Total,,1159,
ATASCOSA,Prop 8 Right to Housing,,DEM,IN FAVOR,False,1031,89.57
ATASCOSA,Prop 8 Right to Housing,,DEM,AGAINST,False,120,10.43
ATASCOSA,Prop 8 Right to Housing,,,Total,,1151,
ATASCOSA,Prop 9 Right to Vote,,DEM,IN FAVOR,False,1063,92.27
ATASCOSA,Prop 9 Right to Vote,,DEM,AGAINST,False,89,7.73
ATASCOSA,Prop 9 Right to Vote,,,Total,,1152,
ATASCOSA,Prop 10 Right to a Fair Criminal Justice System,,DEM,IN FAVOR,False,1088,95.10
ATASCOSA,Prop 10 Right to a Fair Criminal Justice System,,DEM,AGAINST,False,56,4.90
ATASCOSA,Prop 10 Right to a Fair Criminal Justice System,,,Total,,1144,
ATASCOSA,Prop 11 Immigrant Rights,,DEM,IN FAVOR,False,1073,92.26
ATASCOSA,Prop 11 Immigrant Rights,,DEM,AGAINST,False,90,7.74
ATASCOSA,Prop 11 Immigrant Rights,,,Total,,1163,
ATASCOSA,Prop 12 Right to Fair Taxation,,DEM,IN FAVOR,False,1120,96.22
ATASCOSA,Prop 12 Right to Fair Taxation,,DEM,AGAINST,False,44,3.78
ATASCOSA,Prop 12 Right to Fair Taxation,,,Total,,1164,
AUSTIN,U. S. Senator,,DEM,Edward Kimbrough,False,108,22.00
AUSTIN,U. S. Senator,,DEM,Beto O'Rourke,False,274,55.80
AUSTIN,U. S. Senator,,DEM,Sema Hernandez,False,109,22.20
AUSTIN,U. S. Senator,,,Total,,491,
AUSTIN,U. S. Representative,10,DEM,Richie DeGrow,False,6,1.27
AUSTIN,U. S. Representative,10,DEM,Madeline K. Eden,False,57,12.10
AUSTIN,U. S. Representative,10,DEM,Matt Harris,False,40,8.49
AUSTIN,U. S. Representative,10,DEM,Kevin Nelson,False,57,12.10
AUSTIN,U. S. Representative,10,DEM,Mike Siegel,False,102,21.66
AUSTIN,U. S. Representative,10,DEM,Tami Walker,False,132,28.03
AUSTIN,U. S. Representative,10,DEM,Tawana WalterCadien,False,77,16.35
AUSTIN,U. S. Representative,10,,Total,,471,
AUSTIN,Governor,,DEM,James Jolly Clark,False,7,1.43
AUSTIN,Governor,,DEM,"Cedric Davis, Sr.",False,48,9.84
AUSTIN,Governor,,DEM,Joe Mumbach,False,3,0.61
AUSTIN,Governor,,DEM,Adrian Ocegueda,False,15,3.07
AUSTIN,Governor,,DEM,Jeffrey Payne,False,21,4.30
AUSTIN,Governor,,DEM,Lupe Valdez,False,92,18.85
AUSTIN,Governor,,DEM,Tom Wakely,False,9,1.84
AUSTIN,Governor,,DEM,Andrew White,False,249,51.02
AUSTIN,Governor,,DEM,Grady Yarbrough,False,44,9.02
AUSTIN,Governor,,,Total,,488,
AUSTIN,Lieutenant Governor,,DEM,Mike Collier,False,251,54.68
AUSTIN,Lieutenant Governor,,DEM,Michael Cooper,False,208,45.32
AUSTIN,Lieutenant Governor,,,Total,,459,
AUSTIN,Attorney General,,DEM,Justin Nelson,False,434,100.00
AUSTIN,Attorney General,,,Total,,434,
AUSTIN,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,236,51.75
AUSTIN,Comptroller of Public Accounts,,DEM,Tim Mahoney,False,220,48.25
AUSTIN,Comptroller of Public Accounts,,,Total,,456,
AUSTIN,Commissioner of the General Land Office,,DEM,Tex Morgan,False,173,38.02
AUSTIN,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,282,61.98
AUSTIN,Commissioner of the General Land Office,,,Total,,455,
AUSTIN,Commissioner of Agriculture,,DEM,Kim Olson,False,408,100.00
AUSTIN,Commissioner of Agriculture,,,Total,,408,
AUSTIN,Railroad Commissioner,,DEM,Roman McAllen,False,238,53.24
AUSTIN,Railroad Commissioner,,DEM,Chris Spellmon,False,209,46.76
AUSTIN,Railroad Commissioner,,,Total,,447,
AUSTIN,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,415,100.00
AUSTIN,"Justice, Supreme Court, Place 2",,,Total,,415,
AUSTIN,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,411,100.00
AUSTIN,"Justice, Supreme Court, Place 4",,,Total,,411,
AUSTIN,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,413,100.00
AUSTIN,"Justice, Supreme Court, Place 6",,,Total,,413,
AUSTIN,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,420,100.00
AUSTIN,"Presiding Judge, Court of Criminal Appeals",,,Total,,420,
AUSTIN,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,415,100.00
AUSTIN,Judge Court of Criminal Appeals,7,,Total,,415,
AUSTIN,State Representative,13,DEM,"Cecil Ray Webster, Sr.",False,426,100.00
AUSTIN,State Representative,13,,Total,,426,
AUSTIN,"Justice, 1st Court of Appeals District, Place 2",,DEM,Gordon Goodman,False,415,100.00
AUSTIN,"Justice, 1st Court of Appeals District, Place 2",,,Total,,415,
AUSTIN,"Justice, 1st Court of Appeals District, Place 6",,DEM,Sarah Beth Landau,False,424,100.00
AUSTIN,"Justice, 1st Court of Appeals District, Place 6",,,Total,,424,
AUSTIN,"Justice, 1st Court of Appeals District, Place 7",,DEM,Julie Countiss,False,420,100.00
AUSTIN,"Justice, 1st Court of Appeals District, Place 7",,,Total,,420,
AUSTIN,"Justice, 1st Court of Appeals District, Place 8",,DEM,Richard Hightower,False,419,100.00
AUSTIN,"Justice, 1st Court of Appeals District, Place 8",,,Total,,419,
AUSTIN,"Justice, 1st Court of Appeals District, Place 9",,DEM,Peter Kelly,False,415,100.00
AUSTIN,"Justice, 1st Court of Appeals District, Place 9",,,Total,,415,
AUSTIN,"Justice, 14th Court of Appeals District, Place 3",,DEM,"Joseph R. Willie, II",False,241,55.40
AUSTIN,"Justice, 14th Court of Appeals District, Place 3",,DEM,Jerry Zimmerer,False,194,44.60
AUSTIN,"Justice, 14th Court of Appeals District, Place 3",,,Total,,435,
AUSTIN,"Justice, 14th Court of Appeals District, Place 4",,DEM,Charles Spain,False,412,100.00
AUSTIN,"Justice, 14th Court of Appeals District, Place 4",,,Total,,412,
AUSTIN,"Justice, 14th Court of Appeals District, Place 5",,DEM,Frances Bourliot,False,413,100.00
AUSTIN,"Justice, 14th Court of Appeals District, Place 5",,,Total,,413,
AUSTIN,"Justice, 14th Court of Appeals District, Place 6",,DEM,Meagan Hassan,False,412,100.00
AUSTIN,"Justice, 14th Court of Appeals District, Place 6",,,Total,,412,
AUSTIN,"Justice, 14th Court of Appeals District, Place 8",,DEM,Michele Barber Chimene,False,191,43.81
AUSTIN,"Justice, 14th Court of Appeals District, Place 8",,DEM,"Margaret ""Meg"" Poissant",False,245,56.19
AUSTIN,"Justice, 14th Court of Appeals District, Place 8",,,Total,,436,
AUSTIN,Prop 1 Right to a 21st Century Public Education,,DEM,IN FAVOR,False,442,95.26
AUSTIN,Prop 1 Right to a 21st Century Public Education,,DEM,AGAINST,False,22,4.74
AUSTIN,Prop 1 Right to a 21st Century Public Education,,,Total,,464,
AUSTIN,Prop 2 Student Loan Debt,,DEM,IN FAVOR,False,426,92.41
AUSTIN,Prop 2 Student Loan Debt,,DEM,AGAINST,False,35,7.59
AUSTIN,Prop 2 Student Loan Debt,,,Total,,461,
AUSTIN,Prop 3 Right to Healthcare,,DEM,IN FAVOR,False,431,93.29
AUSTIN,Prop 3 Right to Healthcare,,DEM,AGAINST,False,31,6.71
AUSTIN,Prop 3 Right to Healthcare,,,Total,,462,
AUSTIN,Prop 4 Right to Economic Security,,DEM,IN FAVOR,False,442,96.09
AUSTIN,Prop 4 Right to Economic Security,,DEM,AGAINST,False,18,3.91
AUSTIN,Prop 4 Right to Economic Security,,,Total,,460,
AUSTIN,Prop 5 National Jobs Program,,DEM,IN FAVOR,False,425,92.39
AUSTIN,Prop 5 National Jobs Program,,DEM,AGAINST,False,35,7.61
AUSTIN,Prop 5 National Jobs Program,,,Total,,460,
AUSTIN,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,IN FAVOR,False,450,97.19
AUSTIN,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,AGAINST,False,13,2.81
AUSTIN,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,,Total,,463,
AUSTIN,Prop 7 Right to Dignity & Respect,,DEM,IN FAVOR,False,437,95.62
AUSTIN,Prop 7 Right to Dignity & Respect,,DEM,AGAINST,False,20,4.38
AUSTIN,Prop 7 Right to Dignity & Respect,,,Total,,457,
AUSTIN,Prop 8 Right to Housing,,DEM,IN FAVOR,False,399,87.69
AUSTIN,Prop 8 Right to Housing,,DEM,AGAINST,False,56,12.31
AUSTIN,Prop 8 Right to Housing,,,Total,,455,
AUSTIN,Prop 9 Right to Vote,,DEM,IN FAVOR,False,431,93.90
AUSTIN,Prop 9 Right to Vote,,DEM,AGAINST,False,28,6.10
AUSTIN,Prop 9 Right to Vote,,,Total,,459,
AUSTIN,Prop 10 Right to a Fair Criminal Justice System,,DEM,IN FAVOR,False,440,96.07
AUSTIN,Prop 10 Right to a Fair Criminal Justice System,,DEM,AGAINST,False,18,3.93
