county,precinct,office,district,party,candidate,votes,election_day,early_voting,mail,provisional
Wilson,Box 414,Governor,,DEM,Andrew White,15,6,4,5,0
Wilson,Box 414,Governor,,DEM,James Jolly Clark,1,1,0,0,0
Wilson,Box 414,Governor,,DEM,Adrian Ocegueda,0,0,0,0,0
Wilson,Box 414,Lt. Governor,,REP,Scott Milder,147,110,34,3,0
Wilson,Box 414,Lt. Governor,,REP,Dan Patrick,410,288,101,21,0
Wilson,Box 414,Lt. Governor,,DEM,Mike Collier,30,17,7,6,0
Wilson,Box 414,Lt. Governor,,DEM,Michael Cooper,30,25,3,2,0
Wilson,Box 414,Attorney General,,REP,Ken Paxton,472,334,116,22,0
Wilson,Box 414,Attorney General,,DEM,Justin Nelson,60,41,8,11,0
Wilson,Box 414,Comptroller Public Accts,,REP,Glenn Hegar,464,328,114,22,0
Wilson,Box 414,Comptroller Public Accts,,DEM,Tim Mahoney,35,26,5,4,0
Wilson,Box 414,Comptroller Public Accts,,DEM,Joi Chevalier,24,15,5,4,0
Wilson,Box 414,Commissioner Gen Land Office,,REP,Jerry Patterson,155,108,38,9,0
Wilson,Box 414,Commissioner Gen Land Office,,REP,Rick Range,36,21,14,1,0
Wilson,Box 414,Commissioner Gen Land Office,,REP,Davey Edwards,30,23,5,2,0
Wilson,Box 414,Commissioner Gen Land Office,,REP,George P. Bush,314,228,74,12,0
Wilson,Box 414,Commissioner Gen Land Office,,DEM,Miguel Suazo,47,31,8,8,0
Wilson,Box 414,Commissioner Gen Land Office,,DEM,Tex Morgan,15,12,2,1,0
Wilson,Box 414,Commissioner of Agriculture,,REP,Trey Blocker,141,97,36,8,0
Wilson,Box 414,Commissioner of Agriculture,,REP,Sid Miller,270,195,66,9,0
Wilson,Box 414,Commissioner of Agriculture,,REP,Jim Hogan,99,74,18,7,0
Wilson,Box 414,Commissioner of Agriculture,,DEM,Kim Olson,58,38,9,11,0
Wilson,Box 414,Railroad Commissioner,,REP,Christi Craddick,407,285,104,18,0
Wilson,Box 414,Railroad Commissioner,,REP,Weston Martinez,98,76,18,4,0
Wilson,Box 414,Railroad Commissioner,,DEM,Chris Spellmon,28,20,4,4,0
Wilson,Box 414,Railroad Commissioner,,DEM,Roman McAllen,32,22,5,5,0
Wilson,Box 414,Justice Supreme Ct P2,,REP,Jimmy Blacklock,459,328,112,19,0
Wilson,Box 414,Justice Supreme Ct P2,,DEM,Steven Kirkland,58,40,8,10,0
Wilson,Box 414,Justice Supreme Ct P4,,REP,John Devine,454,326,110,18,0
Wilson,Box 414,Justice Supreme Ct P4,,DEM,R.K. Sandill,58,40,8,10,0
Wilson,Box 414,Justice Supreme Ct P6,,REP,Jeff Brown,451,324,109,18,0
Wilson,Box 414,Justice Supreme Ct P6,,DEM,Kathy Cheng,60,40,9,11,0
Wilson,Box 414,Presiding Criminal Appeals,,REP,David Bridges,239,179,52,8,0
Wilson,Box 414,Presiding Criminal Appeals,,REP,Sharon Keller,231,156,65,10,0
Wilson,Box 414,Presiding Criminal Appeals,,DEM,Maria T. Jackson,59,40,9,10,0
Wilson,Box 414,Criminal Appeals Jdg P7,,REP,B. Parker Hervey,440,314,106,20,0
Wilson,Box 414,Criminal Appeals Jdg P7,,DEM,Ramona Franklin,61,41,9,11,0
Wilson,Box 414,Criminal Appeals Jdg P8,,REP,Dib Waldrip,106,81,21,4,0
Wilson,Box 414,Criminal Appeals Jdg P8,,REP,Jay Brandon,162,120,35,7,0
Wilson,Box 414,Criminal Appeals Jdg P8,,REP,Michelle Slaughter,201,135,60,6,0
Wilson,Box 414,State Bd Ed D3,,DEM,Dan Arellano,11,8,1,2,0
Wilson,Box 414,State Bd Ed D3,,DEM,Marisa B. Perez,51,34,10,7,0
Wilson,Box 414,State Representative,44,REP,John Kuempel,496,348,125,23,0
Wilson,Box 414,State Representative,44,DEM,John D. Rodgers,58,40,8,10,0
Wilson,Box 414,Justice Ct Appeals D4 P2,,REP,Marialyn Barnard,443,317,107,19,0
Wilson,Box 414,Justice Ct Appeals D4 P2,,DEM,Beth Watkins,60,40,9,11,0
Wilson,Box 414,Justice Ct Appeals D4 P3,,REP,Jason Pulliam,441,313,109,19,0
Wilson,Box 414,Justice Ct Appeals D4 P3,,DEM,P. O'Connell Alvarez,60,41,9,10,0
Wilson,Box 414,Justice Ct Appeals D4 P4,,REP,Patrick Ballantyne,435,310,107,18,0
Wilson,Box 414,Justice Ct Appeals D4 P4,,DEM,Luz Elena Chapa,60,41,8,11,0
Wilson,Box 414,Justice Ct Appeals D4 P5,,REP,Rebecca Simmons,443,316,109,18,0
Wilson,Box 414,Justice Ct Appeals D4 P5,,DEM,Liza Rodriguez,61,42,9,10,0
Wilson,Box 414,Justice Ct Appeals D4 P7,,REP,Shane Stolarczyk,440,317,107,16,0
Wilson,Box 414,Justice Ct Appeals D4 P7,,DEM,Rebeca Martinez,63,43,9,11,0
Wilson,Box 414,District Judge D81,,REP,Lynn Ellison,466,331,116,19,0
Wilson,Box 414,District Judge D81,,DEM,Errlinda Castillo,62,43,9,10,0
Wilson,Box 414,District Judge D218,,REP,Russell Wilson,471,337,114,20,0
Wilson,Box 414,County Judge,,REP,Alena Berlanga,43,32,9,2,0
Wilson,Box 414,County Judge,,REP,Richard L. Jackson,542,387,133,22,0
Wilson,Box 414,District Clerk,,REP,Deborah Bryan,456,322,114,20,0
Wilson,Box 414,County Clerk,,DEM,Eva S. Martinez,64,43,10,11,0
Wilson,Box 414,County Treasurer,,REP,Debra Foster,189,153,30,6,0
Wilson,Box 414,County Treasurer,,REP,Jan Hartl,360,238,105,17,0
Wilson,Box 414,County Commissioner P4,,REP,Larry A. Wiley,502,355,122,25,0
Wilson,Box 414,Justice Peace P4,,REP,Clara J (CJ) Rutland,527,373,130,24,0
Wilson,Box 414,County Chairman,,REP,Ruby Manen,440,313,108,19,0
Wilson,Box 414,County Chairman,,DEM,Juan Mancias,59,41,8,10,0
Wilson,Box 414,Proposition 1,,REP,YES,376,262,95,19,0
Wilson,Box 414,Proposition 1,,REP,NO,152,117,32,3,0
Wilson,Box 414,Proposition 2,,REP,YES,533,385,125,23,0
Wilson,Box 414,Proposition 2,,REP,NO,33,23,9,1,0
Wilson,Box 414,Proposition 3,,REP,YES,480,341,117,22,0
Wilson,Box 414,Proposition 3,,REP,NO,75,57,16,2,0
Wilson,Box 414,Proposition 4,,REP,YES,514,366,126,22,0
Wilson,Box 414,Proposition 4,,REP,NO,54,41,11,2,0
Wilson,Box 414,Proposition 5,,REP,YES,463,336,107,20,0
Wilson,Box 414,Proposition 5,,REP,NO,104,74,27,3,0
Wilson,Box 414,Proposition 6,,REP,YES,543,391,130,22,0
Wilson,Box 414,Proposition 6,,REP,NO,29,21,7,1,0
Wilson,Box 414,Proposition 7,,REP,YES,370,264,88,18,0
Wilson,Box 414,Proposition 7,,REP,NO,182,129,48,5,0
Wilson,Box 414,Proposition 8,,REP,YES,551,396,132,23,0
Wilson,Box 414,Proposition 8,,REP,NO,17,11,5,1,0
Wilson,Box 414,Proposition 9,,REP,YES,514,366,129,19,0
Wilson,Box 414,Proposition 9,,REP,NO,46,35,7,4,0
Wilson,Box 414,Proposition 10,,REP,YES,524,380,121,23,0
Wilson,Box 414,Proposition 10,,REP,NO,33,21,11,1,0
Wilson,Box 414,Proposition 11,,REP,YES,474,345,110,19,0
Wilson,Box 414,Proposition 11,,REP,NO,57,42,14,1,0
Wilson,Box 414,Proposition 1,,DEM,FOR,57,38,10,9,0
Wilson,Box 414,Proposition 1,,DEM,AGAINST,4,3,0,1,0
Wilson,Box 414,Proposition 2,,DEM,FOR,57,37,11,9,0
Wilson,Box 414,Proposition 2,,DEM,AGAINST,5,4,0,1,0
Wilson,Box 414,Proposition 3,,DEM,FOR ,57,38,10,9,0
Wilson,Box 414,Proposition 3,,DEM,AGAINST,3,2,0,1,0
Wilson,Box 414,Proposition 4,,DEM,FOR,59,39,11,9,0
Wilson,Box 414,Proposition 4,,DEM,AGAINST,3,2,0,1,0
Wilson,Box 414,Proposition 5,,DEM,FOR,54,37,7,10,0
Wilson,Box 414,Proposition 5,,DEM,AGAINST,5,2,3,0,0
Wilson,Box 414,Proposition 6,,DEM,FOR,57,37,11,9,0
Wilson,Box 414,Proposition 6,,DEM,AGAINST ,3,3,0,0,0
Wilson,Box 414,Proposition 7,,DEM,FOR ,57,38,10,9,0
Wilson,Box 414,Proposition 7,,DEM,AGAINST,4,2,1,1,0
Wilson,Box 414,Proposition 8,,DEM,FOR,51,33,10,8,0
Wilson,Box 414,Proposition 8,,DEM,AGAINST,10,7,1,2,0
Wilson,Box 414,Proposition 9,,DEM,FOR,54,36,8,10,0
Wilson,Box 414,Proposition 9,,DEM,AGAINST ,5,4,1,0,0
Wilson,Box 414,Proposition 10,,DEM,FOR,55,36,10,9,0
Wilson,Box 414,Proposition 10,,DEM,AGAINST,5,4,0,1,0
Wilson,Box 414,Proposition 11,,DEM,FOR ,56,38,10,8,0
Wilson,Box 414,Proposition 11,,DEM,AGAINST,2,2,0,0,0
Wilson,Box 414,Proposition 12,,DEM,FOR ,57,37,10,10,0
Wilson,Box 414,Proposition 12,,DEM,AGAINST,3,3,0,0,0
Wilson,Box 415,US Senator,,REP,Geraldine Sam,8,5,3,0,0
Wilson,Box 415,US Senator,,REP,Mary Miller,31,19,10,2,0
Wilson,Box 415,US Senator,,REP,"Bruce Jacobson, Jr.",14,9,5,0,0
Wilson,Box 415,US Senator,,REP,Stefano de Stefano,2,2,0,0,0
Wilson,Box 415,US Senator,,REP,Ted Cruz,416,229,167,20,0
Wilson,Box 415,US Senator,,DEM,Edward Kimbrough,11,5,4,2,0
Wilson,Box 415,US Senator,,DEM,Sema Hernandez,28,15,6,7,0
Wilson,Box 415,US Senator,,DEM,Beto O'Rourke,53,25,20,8,0
Wilson,Box 415,US Representative,28,DEM,Henry Cuellar,84,40,28,16,0
Wilson,Box 415,Governor,,REP,SECEDE Kilgore,3,2,1,0,0
Wilson,Box 415,Governor,,REP,Greg Abbott,443,245,178,20,0
Wilson,Box 415,Governor,,REP,Barbara Krueger,31,20,10,1,0
Wilson,Box 415,Governor,,DEM,Joe Mumbach,8,6,2,0,0
Wilson,Box 415,Governor,,DEM,Lupe Valdez,32,15,8,9,0
Wilson,Box 415,Governor,,DEM,Tom Wakely,11,2,6,3,0
Wilson,Box 415,Governor,,DEM,Grady Yarbrough,8,5,1,2,0
Wilson,Box 415,Governor,,DEM,"Cedric Davis, Sr.",9,5,3,1,0
Wilson,Box 415,Governor,,DEM,Jeffrey Payne,1,0,1,0,0
Wilson,Box 415,Governor,,DEM,Andrew White,14,7,6,1,0
Wilson,Box 415,Governor,,DEM,James Jolly Clark,0,0,0,0,0
Wilson,Box 415,Governor,,DEM,Adrian Ocegueda,4,1,2,1,0
Wilson,Box 415,Lt. Governor,,REP,Scott Milder,76,44,30,2,0
Wilson,Box 415,Lt. Governor,,REP,Dan Patrick,397,220,158,19,0
Wilson,Box 415,Lt. Governor,,DEM,Mike Collier,47,24,13,10,0
Wilson,Box 415,Lt. Governor,,DEM,Michael Cooper,41,18,16,7,0
Wilson,Box 415,Attorney General,,REP,Ken Paxton,424,244,163,17,0
Wilson,Box 415,Attorney General,,DEM,Justin Nelson,82,39,28,15,0
Wilson,Box 415,Comptroller Public Accts,,REP,Glenn Hegar,411,231,161,19,0
Wilson,Box 415,Comptroller Public Accts,,DEM,Tim Mahoney,45,21,14,10,0
Wilson,Box 415,Comptroller Public Accts,,DEM,Joi Chevalier,42,20,15,7,0
Wilson,Box 415,Commissioner Gen Land Office,,REP,Jerry Patterson,142,67,68,7,0
Wilson,Box 415,Commissioner Gen Land Office,,REP,Rick Range,22,10,11,1,0
Wilson,Box 415,Commissioner Gen Land Office,,REP,Davey Edwards,28,16,12,0,0
Wilson,Box 415,Commissioner Gen Land Office,,REP,George P. Bush,259,162,87,10,0
Wilson,Box 415,Commissioner Gen Land Office,,DEM,Miguel Suazo,52,24,19,9,0
Wilson,Box 415,Commissioner Gen Land Office,,DEM,Tex Morgan,35,17,10,8,0
Wilson,Box 415,Commissioner of Agriculture,,REP,Trey Blocker,117,64,50,3,0
Wilson,Box 415,Commissioner of Agriculture,,REP,Sid Miller,234,133,91,10,0
Wilson,Box 415,Commissioner of Agriculture,,REP,Jim Hogan,87,50,35,2,0
Wilson,Box 415,Commissioner of Agriculture,,DEM,Kim Olson,88,42,29,17,0
Wilson,Box 415,Railroad Commissioner,,REP,Christi Craddick,339,192,131,16,0
Wilson,Box 415,Railroad Commissioner,,REP,Weston Martinez,89,50,37,2,0
Wilson,Box 415,Railroad Commissioner,,DEM,Chris Spellmon,44,22,15,7,0
Wilson,Box 415,Railroad Commissioner,,DEM,Roman McAllen,44,20,14,10,0
Wilson,Box 415,Justice Supreme Ct P2,,REP,Jimmy Blacklock,404,229,158,17,0
Wilson,Box 415,Justice Supreme Ct P2,,DEM,Steven Kirkland,85,40,28,17,0
Wilson,Box 415,Justice Supreme Ct P4,,REP,John Devine,404,230,157,17,0
Wilson,Box 415,Justice Supreme Ct P4,,DEM,R.K. Sandill,86,41,28,17,0
Wilson,Box 415,Justice Supreme Ct P6,,REP,Jeff Brown,400,226,157,17,0
Wilson,Box 415,Justice Supreme Ct P6,,DEM,Kathy Cheng,85,40,28,17,0
Wilson,Box 415,Presiding Criminal Appeals,,REP,David Bridges,194,104,80,10,0
Wilson,Box 415,Presiding Criminal Appeals,,REP,Sharon Keller,220,131,84,5,0
Wilson,Box 415,Presiding Criminal Appeals,,DEM,Maria T. Jackson,86,41,28,17,0
Wilson,Box 415,Criminal Appeals Jdg P7,,REP,B. Parker Hervey,395,222,156,17,0
Wilson,Box 415,Criminal Appeals Jdg P7,,DEM,Ramona Franklin,84,39,28,17,0
Wilson,Box 415,Criminal Appeals Jdg P8,,REP,Dib Waldrip,71,42,24,5,0
Wilson,Box 415,Criminal Appeals Jdg P8,,REP,Jay Brandon,125,68,53,4,0
Wilson,Box 415,Criminal Appeals Jdg P8,,REP,Michelle Slaughter,210,124,80,6,0
Wilson,Box 415,State Bd Ed D3,,DEM,Dan Arellano,16,8,4,4,0
Wilson,Box 415,State Bd Ed D3,,DEM,Marisa B. Perez,71,34,24,13,0
Wilson,Box 415,State Representative,44,REP,John Kuempel,419,234,165,20,0
Wilson,Box 415,State Representative,44,DEM,John D. Rodgers,83,40,28,15,0
Wilson,Box 415,Justice Ct Appeals D4 P2,,REP,Marialyn Barnard,393,219,157,17,0
Wilson,Box 415,Justice Ct Appeals D4 P2,,DEM,Beth Watkins,87,41,29,17,0
Wilson,Box 415,Justice Ct Appeals D4 P3,,REP,Jason Pulliam,397,223,157,17,0
Wilson,Box 415,Justice Ct Appeals D4 P3,,DEM,P. O'Connell Alvarez,88,42,29,17,0
Wilson,Box 415,Justice Ct Appeals D4 P4,,REP,Patrick Ballantyne,395,222,156,17,0
Wilson,Box 415,Justice Ct Appeals D4 P4,,DEM,Luz Elena Chapa,87,42,28,17,0
Wilson,Box 415,Justice Ct Appeals D4 P5,,REP,Rebecca Simmons,395,221,157,17,0
Wilson,Box 415,Justice Ct Appeals D4 P5,,DEM,Liza Rodriguez,88,42,29,17,0
Wilson,Box 415,Justice Ct Appeals D4 P7,,REP,Shane Stolarczyk,394,222,155,17,0
Wilson,Box 415,Justice Ct Appeals D4 P7,,DEM,Rebeca Martinez,86,40,29,17,0
Wilson,Box 415,District Judge D81,,REP,Lynn Ellison,399,223,160,16,0
Wilson,Box 415,District Judge D81,,DEM,Errlinda Castillo,85,41,29,15,0
Wilson,Box 415,District Judge D218,,REP,Russell Wilson,400,225,158,17,0
Wilson,Box 415,County Judge,,REP,Alena Berlanga,157,99,56,2,0
Wilson,Box 415,County Judge,,REP,Richard L. Jackson,306,157,133,16,0
Wilson,Box 415,District Clerk,,REP,Deborah Bryan,390,215,157,18,0
Wilson,Box 415,County Clerk,,DEM,Eva S. Martinez,86,42,29,15,0
Wilson,Box 415,County Treasurer,,REP,Debra Foster,202,130,68,4,0
Wilson,Box 415,County Treasurer,,REP,Jan Hartl,253,124,115,14,0
Wilson,Box 415,County Commissioner P4,,REP,Larry A. Wiley,409,228,162,19,0
Wilson,Box 415,Justice Peace P4,,REP,Clara J (CJ) Rutland,403,224,162,17,0
Wilson,Box 415,County Chairman,,REP,Ruby Manen,381,217,149,15,0
Wilson,Box 415,County Chairman,,DEM,Juan Mancias,84,41,28,15,0
Wilson,Box 415,Proposition 1,,REP,YES,332,185,132,15,0
Wilson,Box 415,Proposition 1,,REP,NO,118,76,41,1,0
Wilson,Box 415,Proposition 2,,REP,YES,455,256,178,21,0
Wilson,Box 415,Proposition 2,,REP,NO,18,12,6,0,0
Wilson,Box 415,Proposition 3,,REP,YES,433,246,168,19,0
Wilson,Box 415,Proposition 3,,REP,NO,34,19,14,1,0
Wilson,Box 415,Proposition 4,,REP,YES,442,250,173,19,0
Wilson,Box 415,Proposition 4,,REP,NO,29,17,10,2,0
Wilson,Box 415,Proposition 5,,REP,YES,397,229,147,21,0
Wilson,Box 415,Proposition 5,,REP,NO,71,38,32,1,0
Wilson,Box 415,Proposition 6,,REP,YES,451,256,173,22,0
Wilson,Box 415,Proposition 6,,REP,NO,24,14,10,0,0
Wilson,Box 415,Proposition 7,,REP,YES,327,195,115,17,0
Wilson,Box 415,Proposition 7,,REP,NO,138,73,61,4,0
Wilson,Box 415,Proposition 8,,REP,YES,466,264,180,22,0
Wilson,Box 415,Proposition 8,,REP,NO,10,6,4,0,0
Wilson,Box 415,Proposition 9,,REP,YES,440,248,171,21,0
Wilson,Box 415,Proposition 9,,REP,NO,29,18,11,0,0
Wilson,Box 415,Proposition 10,,REP,YES,453,261,171,21,0
Wilson,Box 415,Proposition 10,,REP,NO,14,6,8,0,0
Wilson,Box 415,Proposition 11,,REP,YES,429,243,167,19,0
Wilson,Box 415,Proposition 11,,REP,NO,45,25,17,3,0
Wilson,Box 415,Proposition 1,,DEM,FOR,86,39,29,18,0
Wilson,Box 415,Proposition 1,,DEM,AGAINST,5,4,1,0,0
Wilson,Box 415,Proposition 2,,DEM,FOR,80,38,26,16,0
Wilson,Box 415,Proposition 2,,DEM,AGAINST,12,6,4,2,0
Wilson,Box 415,Proposition 3,,DEM,FOR ,88,43,28,17,0
Wilson,Box 415,Proposition 3,,DEM,AGAINST,4,1,2,1,0
Wilson,Box 415,Proposition 4,,DEM,FOR,89,42,29,18,0
Wilson,Box 415,Proposition 4,,DEM,AGAINST,3,2,1,0,0
Wilson,Box 415,Proposition 5,,DEM,FOR,84,40,28,16,0
Wilson,Box 415,Proposition 5,,DEM,AGAINST,8,4,2,2,0
Wilson,Box 415,Proposition 6,,DEM,FOR,91,43,30,18,0
Wilson,Box 415,Proposition 6,,DEM,AGAINST ,1,1,0,0,0
Wilson,Box 415,Proposition 7,,DEM,FOR ,88,42,28,18,0
Wilson,Box 415,Proposition 7,,DEM,AGAINST,4,2,2,0,0
Wilson,Box 415,Proposition 8,,DEM,FOR,81,37,27,17,0
Wilson,Box 415,Proposition 8,,DEM,AGAINST,10,6,3,1,0
Wilson,Box 415,Proposition 9,,DEM,FOR,84,38,29,17,0
Wilson,Box 415,Proposition 9,,DEM,AGAINST ,8,6,1,1,0
Wilson,Box 415,Proposition 10,,DEM,FOR,86,39,29,18,0
Wilson,Box 415,Proposition 10,,DEM,AGAINST,5,4,1,0,0
Wilson,Box 415,Proposition 11,,DEM,FOR ,88,42,28,18,0
Wilson,Box 415,Proposition 11,,DEM,AGAINST,4,2,2,0,0
Wilson,Box 415,Proposition 12,,DEM,FOR ,90,42,30,18,0
Wilson,Box 415,Proposition 12,,DEM,AGAINST,2,2,0,0,0
Wilson,Box 416,US Senator,,REP,Geraldine Sam,6,3,3,0,0
Wilson,Box 416,US Senator,,REP,Mary Miller,23,7,15,1,0
Wilson,Box 416,US Senator,,REP,"Bruce Jacobson, Jr.",11,7,3,1,0
Wilson,Box 416,US Senator,,REP,Stefano de Stefano,6,5,1,0,0
Wilson,Box 416,US Senator,,REP,Ted Cruz,285,154,111,20,0
Wilson,Box 416,US Senator,,DEM,Edward Kimbrough,10,5,1,4,0
Wilson,Box 416,US Senator,,DEM,Sema Hernandez,29,16,11,2,0
Wilson,Box 416,US Senator,,DEM,Beto O'Rourke,48,21,21,6,0
Wilson,Box 416,US Representative,28,DEM,Henry Cuellar,83,39,32,12,0
Wilson,Box 416,Governor,,REP,SECEDE Kilgore,4,2,2,0,0
Wilson,Box 416,Governor,,REP,Greg Abbott,305,158,126,21,0
Wilson,Box 416,Governor,,REP,Barbara Krueger,23,14,8,1,0
Wilson,Box 416,Governor,,DEM,Joe Mumbach,6,2,4,0,0
Wilson,Box 416,Governor,,DEM,Lupe Valdez,42,22,16,4,0
Wilson,Box 416,Governor,,DEM,Tom Wakely,8,3,1,4,0
Wilson,Box 416,Governor,,DEM,Grady Yarbrough,6,5,1,0,0
Wilson,Box 416,Governor,,DEM,"Cedric Davis, Sr.",4,3,1,0,0
Wilson,Box 416,Governor,,DEM,Jeffrey Payne,3,1,1,1,0
Wilson,Box 416,Governor,,DEM,Andrew White,11,3,6,2,0
Wilson,Box 416,Governor,,DEM,James Jolly Clark,1,0,1,0,0
Wilson,Box 416,Governor,,DEM,Adrian Ocegueda,6,2,3,1,0
Wilson,Box 416,Lt. Governor,,REP,Scott Milder,64,38,26,0,0
Wilson,Box 416,Lt. Governor,,REP,Dan Patrick,269,138,109,22,0
Wilson,Box 416,Lt. Governor,,DEM,Mike Collier,45,21,16,8,0
Wilson,Box 416,Lt. Governor,,DEM,Michael Cooper,33,17,13,3,0
Wilson,Box 416,Attorney General,,REP,Ken Paxton,289,153,116,20,0
Wilson,Box 416,Attorney General,,DEM,Justin Nelson,78,34,33,11,0
Wilson,Box 416,Comptroller Public Accts,,REP,Glenn Hegar,285,152,114,19,0
Wilson,Box 416,Comptroller Public Accts,,DEM,Tim Mahoney,38,15,15,8,0
Wilson,Box 416,Comptroller Public Accts,,DEM,Joi Chevalier,40,21,16,3,0
Wilson,Box 416,Commissioner Gen Land Office,,REP,Jerry Patterson,111,59,43,9,0
Wilson,Box 416,Commissioner Gen Land Office,,REP,Rick Range,28,14,14,0,0
Wilson,Box 416,Commissioner Gen Land Office,,REP,Davey Edwards,10,6,4,0,0
Wilson,Box 416,Commissioner Gen Land Office,,REP,George P. Bush,172,92,67,13,0
Wilson,Box 416,Commissioner Gen Land Office,,DEM,Miguel Suazo,58,26,26,6,0
Wilson,Box 416,Commissioner Gen Land Office,,DEM,Tex Morgan,23,13,6,4,0
Wilson,Box 416,Commissioner of Agriculture,,REP,Trey Blocker,86,42,41,3,0
Wilson,Box 416,Commissioner of Agriculture,,REP,Sid Miller,146,82,52,12,0
Wilson,Box 416,Commissioner of Agriculture,,REP,Jim Hogan,68,35,30,3,0
Wilson,Box 416,Commissioner of Agriculture,,DEM,Kim Olson,81,37,32,12,0
Wilson,Box 416,Railroad Commissioner,,REP,Christi Craddick,224,121,93,10,0
Wilson,Box 416,Railroad Commissioner,,REP,Weston Martinez,79,41,30,8,0
Wilson,Box 416,Railroad Commissioner,,DEM,Chris Spellmon,40,18,14,8,0
Wilson,Box 416,Railroad Commissioner,,DEM,Roman McAllen,39,18,17,4,0
Wilson,Box 416,Justice Supreme Ct P2,,REP,Jimmy Blacklock,270,145,107,18,0
Wilson,Box 416,Justice Supreme Ct P2,,DEM,Steven Kirkland,76,36,31,9,0
Wilson,Box 416,Justice Supreme Ct P4,,REP,John Devine,271,146,107,18,0
Wilson,Box 416,Justice Supreme Ct P4,,DEM,R.K. Sandill,77,36,31,10,0
Wilson,Box 416,Justice Supreme Ct P6,,REP,Jeff Brown,270,146,106,18,0
Wilson,Box 416,Justice Supreme Ct P6,,DEM,Kathy Cheng,80,36,32,12,0
Wilson,Box 416,Presiding Criminal Appeals,,REP,David Bridges,134,75,53,6,0
Wilson,Box 416,Presiding Criminal Appeals,,REP,Sharon Keller,153,81,59,13,0
Wilson,Box 416,Presiding Criminal Appeals,,DEM,Maria T. Jackson,79,35,33,11,0
Wilson,Box 416,Criminal Appeals Jdg P7,,REP,B. Parker Hervey,266,144,104,18,0
Wilson,Box 416,Criminal Appeals Jdg P7,,DEM,Ramona Franklin,81,37,32,12,0
Wilson,Box 416,Criminal Appeals Jdg P8,,REP,Dib Waldrip,44,20,18,6,0
Wilson,Box 416,Criminal Appeals Jdg P8,,REP,Jay Brandon,87,45,40,2,0
Wilson,Box 416,Criminal Appeals Jdg P8,,REP,Michelle Slaughter,153,91,52,10,0
Wilson,Box 416,State Bd Ed D3,,DEM,Dan Arellano,8,4,4,0,0
Wilson,Box 416,State Bd Ed D3,,DEM,Marisa B. Perez,75,34,30,11,0
Wilson,Box 416,State Representative,44,REP,John Kuempel,286,152,116,18,0
Wilson,Box 416,State Representative,44,DEM,John D. Rodgers,79,35,32,12,0
Wilson,Box 416,Justice Ct Appeals D4 P2,,REP,Marialyn Barnard,264,143,103,18,0
Wilson,Box 416,Justice Ct Appeals D4 P2,,DEM,Beth Watkins,78,35,31,12,0
Wilson,Box 416,Justice Ct Appeals D4 P3,,REP,Jason Pulliam,269,145,106,18,0
Wilson,Box 416,Justice Ct Appeals D4 P3,,DEM,P. O'Connell Alvarez,77,35,32,10,0
Wilson,Box 416,Justice Ct Appeals D4 P4,,REP,Patrick Ballantyne,269,145,106,18,0
Wilson,Box 416,Justice Ct Appeals D4 P4,,DEM,Luz Elena Chapa,83,37,34,12,0
Wilson,Box 416,Justice Ct Appeals D4 P5,,REP,Rebecca Simmons,266,143,105,18,0
Wilson,Box 416,Justice Ct Appeals D4 P5,,DEM,Liza Rodriguez,80,35,33,12,0
Wilson,Box 416,Justice Ct Appeals D4 P7,,REP,Shane Stolarczyk,266,143,105,18,0
Wilson,Box 416,Justice Ct Appeals D4 P7,,DEM,Rebeca Martinez,81,35,34,12,0
Wilson,Box 416,District Judge D81,,REP,Lynn Ellison,270,143,109,18,0
Wilson,Box 416,District Judge D81,,DEM,Errlinda Castillo,80,35,33,12,0
Wilson,Box 416,District Judge D218,,REP,Russell Wilson,271,146,107,18,0
Wilson,Box 416,County Judge,,REP,Alena Berlanga,145,80,58,7,0
Wilson,Box 416,County Judge,,REP,Richard L. Jackson,179,86,79,14,0
Wilson,Box 416,District Clerk,,REP,Deborah Bryan,259,131,110,18,0
Wilson,Box 416,County Clerk,,DEM,Eva S. Martinez,82,36,34,12,0
Wilson,Box 416,County Treasurer,,REP,Debra Foster,160,97,52,11,0
Wilson,Box 416,County Treasurer,,REP,Jan Hartl,164,72,83,9,0
Wilson,Box 416,County Commissioner P4,,REP,Larry A. Wiley,261,138,105,18,0
Wilson,Box 416,Justice Peace P4,,REP,Clara J (CJ) Rutland,271,142,111,18,0
Wilson,Box 416,County Chairman,,REP,Ruby Manen,266,139,109,18,0
Wilson,Box 416,County Chairman,,DEM,Juan Mancias,80,35,33,12,0
Wilson,Box 416,Proposition 1,,REP,YES,239,118,104,17,0
Wilson,Box 416,Proposition 1,,REP,NO,88,53,30,5,0
Wilson,Box 416,Proposition 2,,REP,YES,315,165,129,21,0
Wilson,Box 416,Proposition 2,,REP,NO,21,10,10,1,0
Wilson,Box 416,Proposition 3,,REP,YES,289,146,123,20,0
Wilson,Box 416,Proposition 3,,REP,NO,43,28,13,2,0
Wilson,Box 416,Proposition 4,,REP,YES,307,158,128,21,0
Wilson,Box 416,Proposition 4,,REP,NO,29,17,11,1,0
Wilson,Box 416,Proposition 5,,REP,YES,291,153,118,20,0
Wilson,Box 416,Proposition 5,,REP,NO,43,21,20,2,0
Wilson,Box 416,Proposition 6,,REP,YES,310,156,133,21,0
Wilson,Box 416,Proposition 6,,REP,NO,24,18,5,1,0
