county,office,district,party,candidate,incumbent,votes,pct
NUECES,Lieutenant Governor,,LIB,Kerry Douglas McKennon,False,2146,2.31
NUECES,Lieutenant Governor,,,Total,,93062,
NUECES,Attorney General,,REP,Ken Paxton,True,45078,48.47
NUECES,Attorney General,,DEM,Justin Nelson,False,45493,48.91
NUECES,Attorney General,,LIB,Michael Ray Harris,False,2439,2.62
NUECES,Attorney General,,,Total,,93010,
NUECES,Comptroller of Public Accounts,,REP,Glenn Hegar,True,46359,50.37
NUECES,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,41881,45.50
NUECES,Comptroller of Public Accounts,,LIB,Ben Sanders,False,3799,4.13
NUECES,Comptroller of Public Accounts,,,Total,,92039,
NUECES,Commissioner of the General Land Office,,REP,George P. Bush,True,48868,52.63
NUECES,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,40875,44.02
NUECES,Commissioner of the General Land Office,,LIB,Matt Pina,False,3104,3.34
NUECES,Commissioner of the General Land Office,,,Total,,92847,
NUECES,Commissioner of Agriculture,,REP,Sid Miller,True,43883,47.67
NUECES,Commissioner of Agriculture,,DEM,Kim Olson,False,45871,49.83
NUECES,Commissioner of Agriculture,,LIB,Richard Carpenter,False,2295,2.49
NUECES,Commissioner of Agriculture,,,Total,,92049,
NUECES,Railroad Commissioner,,REP,Christi Craddick,True,46045,50.10
NUECES,Railroad Commissioner,,DEM,Roman McAllen,False,42831,46.61
NUECES,Railroad Commissioner,,LIB,Mike Wright,False,3025,3.29
NUECES,Railroad Commissioner,,,Total,,91901,
NUECES,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,True,45913,49.85
NUECES,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,46186,50.15
NUECES,"Justice, Supreme Court, Place 2",,,Total,,92099,
NUECES,"Justice, Supreme Court, Place 4",,REP,John Devine,True,46423,50.62
NUECES,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,45284,49.38
NUECES,"Justice, Supreme Court, Place 4",,,Total,,91707,
NUECES,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,45999,50.02
NUECES,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,45966,49.98
NUECES,"Justice, Supreme Court, Place 6",,,Total,,91965,
NUECES,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,44944,48.84
NUECES,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,44838,48.73
NUECES,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,False,2236,2.43
NUECES,"Presiding Judge, Court of Criminal Appeals",,,Total,,92018,
NUECES,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,47213,51.49
NUECES,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,44483,48.51
NUECES,Judge Court of Criminal Appeals,7,,Total,,91696,
NUECES,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,53750,70.43
NUECES,Judge Court of Criminal Appeals,8,LIB,Mark Ash,False,22570,29.57
NUECES,Judge Court of Criminal Appeals,8,,Total,,76320,
NUECES,Member State Board of Education,2,REP,"Charles ""Tad"" Hasse",False,44755,48.71
NUECES,Member State Board of Education,2,DEM,"Ruben Cortez, Jr.",True,47127,51.29
NUECES,Member State Board of Education,2,,Total,,91882,
NUECES,State Representative,32,REP,Todd Hunter,True,38359,100.00
NUECES,State Representative,32,,Total,,38359,
NUECES,State Representative,34,REP,Chris Hale,False,16065,38.89
NUECES,State Representative,34,DEM,Abel Herrero,True,25246,61.11
NUECES,State Representative,34,,Total,,41311,
NUECES,"Chief Justice, 13th Court of Appeals District",,REP,Ernie Aliseda,False,44292,48.34
NUECES,"Chief Justice, 13th Court of Appeals District",,DEM,Dori Contreras,False,47331,51.66
NUECES,"Chief Justice, 13th Court of Appeals District",,,Total,,91623,
NUECES,"Justice, 13th Court of Appeals District, Place 2",,REP,Greg Perkes,False,45603,49.41
NUECES,"Justice, 13th Court of Appeals District, Place 2",,DEM,Nora Longoria,True,46684,50.59
NUECES,"Justice, 13th Court of Appeals District, Place 2",,,Total,,92287,
NUECES,"Justice, 13th Court of Appeals District, Place 4",,REP,Jaime Tijerina,False,45915,50.34
NUECES,"Justice, 13th Court of Appeals District, Place 4",,DEM,Rudy Delgado,False,45286,49.66
NUECES,"Justice, 13th Court of Appeals District, Place 4",,,Total,,91201,
NUECES,"Justice, 13th Court of Appeals District, Place 5",,REP,Clarissa Silva,False,45438,49.74
NUECES,"Justice, 13th Court of Appeals District, Place 5",,DEM,Gina Benavides,True,45919,50.26
NUECES,"Justice, 13th Court of Appeals District, Place 5",,,Total,,91357,
NUECES,District Judge,94th Judicial District,DEM,Bobby Galvan,True,59607,100.00
NUECES,District Judge,94th Judicial District,,Total,,59607,
NUECES,District Judge,105th Judicial District,REP,Jack W. Pulcher,True,48577,52.90
NUECES,District Judge,105th Judicial District,DEM,Craig D. Henderson,False,43246,47.10
NUECES,District Judge,105th Judicial District,,Total,,91823,
NUECES,District Judge,117th Judicial District,DEM,Sandra Watts,True,59818,100.00
NUECES,District Judge,117th Judicial District,,Total,,59818,
NUECES,District Judge,148th Judicial District,REP,Bill Kelly,False,44690,48.45
NUECES,District Judge,148th Judicial District,DEM,Carlos Valdez,False,47551,51.55
NUECES,District Judge,148th Judicial District,,Total,,92241,
NUECES,District Judge,319th Judicial District,REP,David Stith,True,60688,100.00
NUECES,District Judge,319th Judicial District,,Total,,60688,
OCHILTREE,U. S. Senator,,REP,Ted Cruz,True,2160,89.44
OCHILTREE,U. S. Senator,,DEM,Beto O'Rourke,False,230,9.52
OCHILTREE,U. S. Senator,,LIB,Neal M. Dikeman,False,25,1.04
OCHILTREE,U. S. Senator,,,Total,,2415,
OCHILTREE,U. S. Representative,13,REP,Mac Thornberry,True,2181,90.91
OCHILTREE,U. S. Representative,13,DEM,Greg Sagan,False,184,7.67
OCHILTREE,U. S. Representative,13,LIB,Calvin DeWeese,False,34,1.42
OCHILTREE,U. S. Representative,13,,Total,,2399,
OCHILTREE,Governor,,REP,Greg Abbott,True,2169,90.11
OCHILTREE,Governor,,DEM,Lupe Valdez,False,212,8.81
OCHILTREE,Governor,,LIB,Mark Jay Tippetts,False,26,1.08
OCHILTREE,Governor,,,Total,,2407,
OCHILTREE,Lieutenant Governor,,REP,Dan Patrick,True,1951,81.67
OCHILTREE,Lieutenant Governor,,DEM,Mike Collier,False,395,16.53
OCHILTREE,Lieutenant Governor,,LIB,Kerry Douglas McKennon,False,43,1.80
OCHILTREE,Lieutenant Governor,,,Total,,2389,
OCHILTREE,Attorney General,,REP,Ken Paxton,True,2074,86.92
OCHILTREE,Attorney General,,DEM,Justin Nelson,False,268,11.23
OCHILTREE,Attorney General,,LIB,Michael Ray Harris,False,44,1.84
OCHILTREE,Attorney General,,,Total,,2386,
OCHILTREE,Comptroller of Public Accounts,,REP,Glenn Hegar,True,2151,90.76
OCHILTREE,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,167,7.05
OCHILTREE,Comptroller of Public Accounts,,LIB,Ben Sanders,False,52,2.19
OCHILTREE,Comptroller of Public Accounts,,,Total,,2370,
OCHILTREE,Commissioner of the General Land Office,,REP,George P. Bush,True,2129,89.79
OCHILTREE,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,179,7.55
OCHILTREE,Commissioner of the General Land Office,,LIB,Matt Pina,False,63,2.66
OCHILTREE,Commissioner of the General Land Office,,,Total,,2371,
OCHILTREE,Commissioner of Agriculture,,REP,Sid Miller,True,2076,87.52
OCHILTREE,Commissioner of Agriculture,,DEM,Kim Olson,False,256,10.79
OCHILTREE,Commissioner of Agriculture,,LIB,Richard Carpenter,False,40,1.69
OCHILTREE,Commissioner of Agriculture,,,Total,,2372,
OCHILTREE,Railroad Commissioner,,REP,Christi Craddick,True,2141,90.15
OCHILTREE,Railroad Commissioner,,DEM,Roman McAllen,False,176,7.41
OCHILTREE,Railroad Commissioner,,LIB,Mike Wright,False,58,2.44
OCHILTREE,Railroad Commissioner,,,Total,,2375,
OCHILTREE,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,True,2119,89.71
OCHILTREE,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,243,10.29
OCHILTREE,"Justice, Supreme Court, Place 2",,,Total,,2362,
OCHILTREE,"Justice, Supreme Court, Place 4",,REP,John Devine,True,2124,90.34
OCHILTREE,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,227,9.66
OCHILTREE,"Justice, Supreme Court, Place 4",,,Total,,2351,
OCHILTREE,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,2147,91.36
OCHILTREE,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,203,8.64
OCHILTREE,"Justice, Supreme Court, Place 6",,,Total,,2350,
OCHILTREE,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,2089,88.33
OCHILTREE,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,233,9.85
OCHILTREE,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,False,43,1.82
OCHILTREE,"Presiding Judge, Court of Criminal Appeals",,,Total,,2365,
OCHILTREE,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,2152,91.54
OCHILTREE,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,199,8.46
OCHILTREE,Judge Court of Criminal Appeals,7,,Total,,2351,
OCHILTREE,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,2168,94.59
OCHILTREE,Judge Court of Criminal Appeals,8,LIB,Mark Ash,False,124,5.41
OCHILTREE,Judge Court of Criminal Appeals,8,,Total,,2292,
OCHILTREE,State Senator,31,REP,Kel Seliger,True,2192,94.40
OCHILTREE,State Senator,31,LIB,Jack B. Westbrook,False,130,5.60
OCHILTREE,State Senator,31,,Total,,2322,
OCHILTREE,State Representative,88,REP,Ken King,True,2145,90.97
OCHILTREE,State Representative,88,DEM,Ezekiel Barron,False,213,9.03
OCHILTREE,State Representative,88,,Total,,2358,
OCHILTREE,"Justice, 7th Court of Appeals District, Place 2",,REP,Judy Parker,True,2182,100.00
OCHILTREE,"Justice, 7th Court of Appeals District, Place 2",,,Total,,2182,
OCHILTREE,"Justice, 7th Court of Appeals District, Place 3",,REP,Pat Pirtle,True,2162,100.00
OCHILTREE,"Justice, 7th Court of Appeals District, Place 3",,,Total,,2162,
OLDHAM,U. S. Senator,,REP,Ted Cruz,True,732,89.71
OLDHAM,U. S. Senator,,DEM,Beto O'Rourke,False,82,10.05
OLDHAM,U. S. Senator,,LIB,Neal M. Dikeman,False,2,0.25
OLDHAM,U. S. Senator,,,Total,,816,
OLDHAM,U. S. Representative,13,REP,Mac Thornberry,True,749,92.36
OLDHAM,U. S. Representative,13,DEM,Greg Sagan,False,58,7.15
OLDHAM,U. S. Representative,13,LIB,Calvin DeWeese,False,4,0.49
OLDHAM,U. S. Representative,13,,Total,,811,
OLDHAM,Governor,,REP,Greg Abbott,True,742,91.72
OLDHAM,Governor,,DEM,Lupe Valdez,False,62,7.66
OLDHAM,Governor,,LIB,Mark Jay Tippetts,False,5,0.62
OLDHAM,Governor,,,Total,,809,
OLDHAM,Lieutenant Governor,,REP,Dan Patrick,True,619,76.80
OLDHAM,Lieutenant Governor,,DEM,Mike Collier,False,174,21.59
OLDHAM,Lieutenant Governor,,LIB,Kerry Douglas McKennon,False,13,1.61
OLDHAM,Lieutenant Governor,,,Total,,806,
OLDHAM,Attorney General,,REP,Ken Paxton,True,698,86.71
OLDHAM,Attorney General,,DEM,Justin Nelson,False,97,12.05
OLDHAM,Attorney General,,LIB,Michael Ray Harris,False,10,1.24
OLDHAM,Attorney General,,,Total,,805,
OLDHAM,Comptroller of Public Accounts,,REP,Glenn Hegar,True,721,90.01
OLDHAM,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,66,8.24
OLDHAM,Comptroller of Public Accounts,,LIB,Ben Sanders,False,14,1.75
OLDHAM,Comptroller of Public Accounts,,,Total,,801,
OLDHAM,Commissioner of the General Land Office,,REP,George P. Bush,True,715,89.15
OLDHAM,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,66,8.23
OLDHAM,Commissioner of the General Land Office,,LIB,Matt Pina,False,21,2.62
OLDHAM,Commissioner of the General Land Office,,,Total,,802,
OLDHAM,Commissioner of Agriculture,,REP,Sid Miller,True,694,86.21
OLDHAM,Commissioner of Agriculture,,DEM,Kim Olson,False,98,12.17
OLDHAM,Commissioner of Agriculture,,LIB,Richard Carpenter,False,13,1.61
OLDHAM,Commissioner of Agriculture,,,Total,,805,
OLDHAM,Railroad Commissioner,,REP,Christi Craddick,True,721,90.13
OLDHAM,Railroad Commissioner,,DEM,Roman McAllen,False,64,8.00
OLDHAM,Railroad Commissioner,,LIB,Mike Wright,False,15,1.88
OLDHAM,Railroad Commissioner,,,Total,,800,
OLDHAM,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,True,720,90.11
OLDHAM,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,79,9.89
OLDHAM,"Justice, Supreme Court, Place 2",,,Total,,799,
OLDHAM,"Justice, Supreme Court, Place 4",,REP,John Devine,True,720,90.68
OLDHAM,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,74,9.32
OLDHAM,"Justice, Supreme Court, Place 4",,,Total,,794,
OLDHAM,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,721,90.81
OLDHAM,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,73,9.19
OLDHAM,"Justice, Supreme Court, Place 6",,,Total,,794,
OLDHAM,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,717,90.08
OLDHAM,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,68,8.54
OLDHAM,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,False,11,1.38
OLDHAM,"Presiding Judge, Court of Criminal Appeals",,,Total,,796,
OLDHAM,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,723,90.94
OLDHAM,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,72,9.06
OLDHAM,Judge Court of Criminal Appeals,7,,Total,,795,
OLDHAM,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,734,95.70
OLDHAM,Judge Court of Criminal Appeals,8,LIB,Mark Ash,False,33,4.30
OLDHAM,Judge Court of Criminal Appeals,8,,Total,,767,
OLDHAM,State Senator,31,REP,Kel Seliger,True,751,95.67
OLDHAM,State Senator,31,LIB,Jack B. Westbrook,False,34,4.33
OLDHAM,State Senator,31,,Total,,785,
OLDHAM,State Representative,86,REP,John Smithee,True,712,88.56
OLDHAM,State Representative,86,DEM,Mike Purcell,False,92,11.44
OLDHAM,State Representative,86,,Total,,804,
OLDHAM,"Justice, 7th Court of Appeals District, Place 2",,REP,Judy Parker,True,732,100.00
OLDHAM,"Justice, 7th Court of Appeals District, Place 2",,,Total,,732,
OLDHAM,"Justice, 7th Court of Appeals District, Place 3",,REP,Pat Pirtle,True,735,100.00
OLDHAM,"Justice, 7th Court of Appeals District, Place 3",,,Total,,735,
OLDHAM,District Judge,222nd Judicial District,REP,Roland Saul,True,738,100.00
OLDHAM,District Judge,222nd Judicial District,,Total,,738,
ORANGE,U. S. Senator,,REP,Ted Cruz,True,21164,80.37
ORANGE,U. S. Senator,,DEM,Beto O'Rourke,False,5050,19.18
ORANGE,U. S. Senator,,LIB,Neal M. Dikeman,False,118,0.45
ORANGE,U. S. Senator,,,Total,,26332,
ORANGE,U. S. Representative,36,REP,Brian Babin,True,21373,81.64
ORANGE,U. S. Representative,36,DEM,Dayna Steele,False,4807,18.36
ORANGE,U. S. Representative,36,,Total,,26180,
ORANGE,Governor,,REP,Greg Abbott,True,21724,82.64
ORANGE,Governor,,DEM,Lupe Valdez,False,4348,16.54
ORANGE,Governor,,LIB,Mark Jay Tippetts,False,214,0.81
ORANGE,Governor,,,Total,,26286,
ORANGE,Lieutenant Governor,,REP,Dan Patrick,True,20590,78.70
ORANGE,Lieutenant Governor,,DEM,Mike Collier,False,5219,19.95
ORANGE,Lieutenant Governor,,LIB,Kerry Douglas McKennon,False,352,1.35
ORANGE,Lieutenant Governor,,,Total,,26161,
ORANGE,Attorney General,,REP,Ken Paxton,True,20655,79.07
ORANGE,Attorney General,,DEM,Justin Nelson,False,5072,19.42
ORANGE,Attorney General,,LIB,Michael Ray Harris,False,397,1.52
ORANGE,Attorney General,,,Total,,26124,
ORANGE,Comptroller of Public Accounts,,REP,Glenn Hegar,True,20761,79.99
ORANGE,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,4604,17.74
ORANGE,Comptroller of Public Accounts,,LIB,Ben Sanders,False,591,2.28
ORANGE,Comptroller of Public Accounts,,,Total,,25956,
ORANGE,Commissioner of the General Land Office,,REP,George P. Bush,True,20795,79.75
ORANGE,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,4589,17.60
ORANGE,Commissioner of the General Land Office,,LIB,Matt Pina,False,690,2.65
ORANGE,Commissioner of the General Land Office,,,Total,,26074,
ORANGE,Commissioner of Agriculture,,REP,Sid Miller,True,20529,79.10
ORANGE,Commissioner of Agriculture,,DEM,Kim Olson,False,5027,19.37
ORANGE,Commissioner of Agriculture,,LIB,Richard Carpenter,False,397,1.53
ORANGE,Commissioner of Agriculture,,,Total,,25953,
ORANGE,Railroad Commissioner,,REP,Christi Craddick,True,20729,79.95
ORANGE,Railroad Commissioner,,DEM,Roman McAllen,False,4683,18.06
ORANGE,Railroad Commissioner,,LIB,Mike Wright,False,516,1.99
ORANGE,Railroad Commissioner,,,Total,,25928,
ORANGE,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,True,20936,80.59
ORANGE,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,5044,19.41
ORANGE,"Justice, Supreme Court, Place 2",,,Total,,25980,
ORANGE,"Justice, Supreme Court, Place 4",,REP,John Devine,True,20998,81.03
ORANGE,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,4915,18.97
ORANGE,"Justice, Supreme Court, Place 4",,,Total,,25913,
ORANGE,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,20962,80.93
ORANGE,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,4939,19.07
ORANGE,"Justice, Supreme Court, Place 6",,,Total,,25901,
ORANGE,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,20726,79.85
ORANGE,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,4820,18.57
ORANGE,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,False,410,1.58
ORANGE,"Presiding Judge, Court of Criminal Appeals",,,Total,,25956,
ORANGE,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,21013,81.15
ORANGE,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,4881,18.85
ORANGE,Judge Court of Criminal Appeals,7,,Total,,25894,
ORANGE,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,21509,90.82
ORANGE,Judge Court of Criminal Appeals,8,LIB,Mark Ash,False,2175,9.18
ORANGE,Judge Court of Criminal Appeals,8,,Total,,23684,
ORANGE,Member State Board of Education,7,REP,Matt Robinson,False,20703,79.71
ORANGE,Member State Board of Education,7,DEM,"Elizabeth ""Eliz"" Markowitz",False,5269,20.29
ORANGE,Member State Board of Education,7,,Total,,25972,
ORANGE,State Senator,3,REP,Robert Nichols,True,20821,80.05
ORANGE,State Senator,3,DEM,Shirley Layton,False,4900,18.84
ORANGE,State Senator,3,LIB,Bruce Quarles,False,289,1.11
ORANGE,State Senator,3,,Total,,26010,
ORANGE,State Representative,21,REP,Dade Phelan,True,22142,100.00
ORANGE,State Representative,21,,Total,,22142,
ORANGE,"Justice, 9th Court of Appeals District, Place 3",,REP,Leanne Johnson,True,22119,100.00
ORANGE,"Justice, 9th Court of Appeals District, Place 3",,,Total,,22119,
ORANGE,"Justice, 9th Court of Appeals District, Place 4",,REP,Hollis Horton,True,22073,100.00
ORANGE,"Justice, 9th Court of Appeals District, Place 4",,,Total,,22073,
ORANGE,District Judge,260th Judicial District,REP,Steven Parkhurst,False,22312,100.00
ORANGE,District Judge,260th Judicial District,,Total,,22312,
PALO PINTO,U. S. Senator,,REP,Ted Cruz,True,7547,80.03
PALO PINTO,U. S. Senator,,DEM,Beto O'Rourke,False,1837,19.48
PALO PINTO,U. S. Senator,,LIB,Neal M. Dikeman,False,46,0.49
PALO PINTO,U. S. Senator,,,Total,,9430,
PALO PINTO,U. S. Representative,11,REP,Mike Conaway,True,7616,81.16
PALO PINTO,U. S. Representative,11,DEM,Jennie Lou Leeder,False,1675,17.85
PALO PINTO,U. S. Representative,11,LIB,Rhett Rosenquest Smith,False,93,0.99
PALO PINTO,U. S. Representative,11,,Total,,9384,
PALO PINTO,Governor,,REP,Greg Abbott,True,7811,82.83
PALO PINTO,Governor,,DEM,Lupe Valdez,False,1529,16.21
PALO PINTO,Governor,,LIB,Mark Jay Tippetts,False,90,0.95
PALO PINTO,Governor,,,Total,,9430,
PALO PINTO,Lieutenant Governor,,REP,Dan Patrick,True,7348,78.19
PALO PINTO,Lieutenant Governor,,DEM,Mike Collier,False,1892,20.13
PALO PINTO,Lieutenant Governor,,LIB,Kerry Douglas McKennon,False,158,1.68
PALO PINTO,Lieutenant Governor,,,Total,,9398,
PALO PINTO,Attorney General,,REP,Ken Paxton,True,7334,78.20
PALO PINTO,Attorney General,,DEM,Justin Nelson,False,1882,20.07
PALO PINTO,Attorney General,,LIB,Michael Ray Harris,False,162,1.73
PALO PINTO,Attorney General,,,Total,,9378,
PALO PINTO,Comptroller of Public Accounts,,REP,Glenn Hegar,True,7552,80.92
PALO PINTO,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,1559,16.70
PALO PINTO,Comptroller of Public Accounts,,LIB,Ben Sanders,False,222,2.38
PALO PINTO,Comptroller of Public Accounts,,,Total,,9333,
PALO PINTO,Commissioner of the General Land Office,,REP,George P. Bush,True,7590,80.96
PALO PINTO,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,1561,16.65
PALO PINTO,Commissioner of the General Land Office,,LIB,Matt Pina,False,224,2.39
PALO PINTO,Commissioner of the General Land Office,,,Total,,9375,
PALO PINTO,Commissioner of Agriculture,,REP,Sid Miller,True,7240,77.21
PALO PINTO,Commissioner of Agriculture,,DEM,Kim Olson,False,2009,21.42
PALO PINTO,Commissioner of Agriculture,,LIB,Richard Carpenter,False,128,1.37
PALO PINTO,Commissioner of Agriculture,,,Total,,9377,
PALO PINTO,Railroad Commissioner,,REP,Christi Craddick,True,7561,80.88
PALO PINTO,Railroad Commissioner,,DEM,Roman McAllen,False,1587,16.98
PALO PINTO,Railroad Commissioner,,LIB,Mike Wright,False,200,2.14
PALO PINTO,Railroad Commissioner,,,Total,,9348,
PALO PINTO,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,True,7572,81.37
PALO PINTO,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,1734,18.63
