county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day,provisional,limited
Comanche,Pct 11,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 11,"Judge, Court of Criminal Appeals, Place 8",,REP,Lee Finley,362,16,258,86,0,2
Comanche,Pct 11,"Judge, Court of Criminal Appeals, Place 8",,DEM,Chika Anyiam,61,2,40,19,0,0
Comanche,Pct 11,"Judge, Court of Criminal Appeals, Place 8",,,Under Votes,20,0,15,5,0,0
Comanche,Pct 11,"Judge, Court of Criminal Appeals, Place 8",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 11,State House,68,REP,David Spiller,360,16,262,81,0,1
Comanche,Pct 11,State House,68,DEM,Stacey Swann,70,2,42,26,0,0
Comanche,Pct 11,State House,68,,Under Votes,13,0,9,3,0,1
Comanche,Pct 11,State House,68,,Over Votes,0,0,0,0,0,0
Comanche,Pct 11,"Chief Justice, 11th Court of Appeals District",,REP,John Bailey,362,15,255,92,0,0
Comanche,Pct 11,"Chief Justice, 11th Court of Appeals District",,,Under Votes,81,3,58,18,0,2
Comanche,Pct 11,"Chief Justice, 11th Court of Appeals District",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 11,"District Attorney, 220th Judicial District",,REP,Adam Sibley,369,15,263,91,0,0
Comanche,Pct 11,"District Attorney, 220th Judicial District",,,Under Votes,74,3,50,19,0,2
Comanche,Pct 11,"District Attorney, 220th Judicial District",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 11,County Attorney,,REP,Molly Odgers,365,15,259,91,0,0
Comanche,Pct 11,County Attorney,,,Under Votes,78,3,54,19,0,2
Comanche,Pct 11,County Attorney,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 11,Sheriff,,REP,Chris Pounds,396,16,283,97,0,0
Comanche,Pct 11,Sheriff,,,Under Votes,47,2,30,13,0,2
Comanche,Pct 11,Sheriff,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 11,County Tax Assessor-Collector,,REP,Grace E. Everheart,398,16,284,98,0,0
Comanche,Pct 11,County Tax Assessor-Collector,,,Under Votes,45,2,29,12,0,2
Comanche,Pct 11,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 11,County Commissioner Precinct 3,,DEM,Sherman L. Sides,265,6,186,73,0,0
Comanche,Pct 11,County Commissioner Precinct 3,,,Under Votes,178,12,127,37,0,2
Comanche,Pct 11,County Commissioner Precinct 3,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 11,County Constable,,REP,Mark McDonald,378,15,271,92,0,0
Comanche,Pct 11,County Constable,,,Under Votes,65,3,42,18,0,2
Comanche,Pct 11,County Constable,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 12,Registered Voters,,,,2249,,,,,
Comanche,Pct 12,Ballots Cast,,,,1404,,,,,
Comanche,Pct 12,President,,REP,Donald J. Trump,1182,34,874,270,0,4
Comanche,Pct 12,President,,DEM,Kamala D. Harris,205,13,148,43,0,1
Comanche,Pct 12,President,,LIB,Chase Oliver,5,1,3,1,0,0
Comanche,Pct 12,President,,GRN,Jill Stein,0,0,0,0,0,0
Comanche,Pct 12,President,,,Under Votes,11,2,6,3,0,0
Comanche,Pct 12,President,,,Over Votes,1,1,0,0,0,0
Comanche,Pct 12,U.S. Senate,,REP,Ted Cruz,1128,35,834,255,0,4
Comanche,Pct 12,U.S. Senate,,DEM,Colin Allred,233,14,167,51,0,1
Comanche,Pct 12,U.S. Senate,,LIB,Ted Brown,29,1,18,10,0,0
Comanche,Pct 12,U.S. Senate,,,Under Votes,13,1,12,0,0,0
Comanche,Pct 12,U.S. Senate,,,Over Votes,1,0,0,1,0,0
Comanche,Pct 12,U.S. House,25,REP,Roger Williams,1138,33,837,265,0,3
Comanche,Pct 12,U.S. House,25,,CHAD HAGG,1,0,1,0,0,0
Comanche,Pct 12,U.S. House,25,,Under Votes,265,18,193,52,0,2
Comanche,Pct 12,U.S. House,25,,Over Votes,0,0,0,0,0,0
Comanche,Pct 12,Railroad Commissioner,,REP,Christi Craddick,1063,33,791,235,0,4
Comanche,Pct 12,Railroad Commissioner,,DEM,Katherine Culbert,177,12,134,31,0,0
Comanche,Pct 12,Railroad Commissioner,,LIB,Hawk Dunlap,48,1,31,15,0,1
Comanche,Pct 12,Railroad Commissioner,,GRN,Eddie Espinoza,24,0,13,11,0,0
Comanche,Pct 12,Railroad Commissioner,,,Under Votes,90,5,60,25,0,0
Comanche,Pct 12,Railroad Commissioner,,,Over Votes,2,0,2,0,0,0
Comanche,Pct 12,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,1122,34,834,250,0,4
Comanche,Pct 12,"Justice, Supreme Court, Place 2",,DEM,Dasean Jones,195,12,139,43,0,1
Comanche,Pct 12,"Justice, Supreme Court, Place 2",,,Under Votes,87,5,58,24,0,0
Comanche,Pct 12,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 12,"Justice, Supreme Court, Place 4",,REP,John Devine,1109,35,824,245,0,5
Comanche,Pct 12,"Justice, Supreme Court, Place 4",,DEM,Christine Vinh Weems,201,11,144,46,0,0
Comanche,Pct 12,"Justice, Supreme Court, Place 4",,,Under Votes,94,5,63,26,0,0
Comanche,Pct 12,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 12,"Justice, Supreme Court, Place 6",,REP,Jane Bland,1090,34,814,238,0,4
Comanche,Pct 12,"Justice, Supreme Court, Place 6",,DEM,Bonnie Lee Goldstein,186,11,140,35,0,0
Comanche,Pct 12,"Justice, Supreme Court, Place 6",,LIB,J. David Roberson,35,0,17,17,0,1
Comanche,Pct 12,"Justice, Supreme Court, Place 6",,,Under Votes,92,6,59,27,0,0
Comanche,Pct 12,"Justice, Supreme Court, Place 6",,,Over Votes,1,0,1,0,0,0
Comanche,Pct 12,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,1118,35,830,249,0,4
Comanche,Pct 12,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,192,11,138,42,0,1
Comanche,Pct 12,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,94,5,63,26,0,0
Comanche,Pct 12,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 12,"Judge, Court of Criminal Appeals, Place 7",,REP,Gina Parker,1115,35,828,248,0,4
Comanche,Pct 12,"Judge, Court of Criminal Appeals, Place 7",,DEM,Nancy Mulder,189,12,136,40,0,1
Comanche,Pct 12,"Judge, Court of Criminal Appeals, Place 7",,,Under Votes,99,4,66,29,0,0
Comanche,Pct 12,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,1,0,1,0,0,0
Comanche,Pct 12,"Judge, Court of Criminal Appeals, Place 8",,REP,Lee Finley,1126,35,834,252,0,5
Comanche,Pct 12,"Judge, Court of Criminal Appeals, Place 8",,DEM,Chika Anyiam,176,9,130,37,0,0
Comanche,Pct 12,"Judge, Court of Criminal Appeals, Place 8",,,Under Votes,101,7,67,27,0,0
Comanche,Pct 12,"Judge, Court of Criminal Appeals, Place 8",,,Over Votes,1,0,0,1,0,0
Comanche,Pct 12,State House,68,REP,David Spiller,1109,34,825,249,0,1
Comanche,Pct 12,State House,68,DEM,Stacey Swann,206,13,149,44,0,0
Comanche,Pct 12,State House,68,,Under Votes,89,4,57,24,0,4
Comanche,Pct 12,State House,68,,Over Votes,0,0,0,0,0,0
Comanche,Pct 12,"Chief Justice, 11th Court of Appeals District",,REP,John Bailey,1134,35,832,265,0,2
Comanche,Pct 12,"Chief Justice, 11th Court of Appeals District",,,Under Votes,270,16,199,52,0,3
Comanche,Pct 12,"Chief Justice, 11th Court of Appeals District",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 12,"District Attorney, 220th Judicial District",,REP,Adam Sibley,1132,34,840,258,0,0
Comanche,Pct 12,"District Attorney, 220th Judicial District",,,Under Votes,272,17,191,59,0,5
Comanche,Pct 12,"District Attorney, 220th Judicial District",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 12,County Attorney,,REP,Molly Odgers,1131,33,841,257,0,0
Comanche,Pct 12,County Attorney,,,Under Votes,273,18,190,60,0,5
Comanche,Pct 12,County Attorney,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 12,Sheriff,,REP,Chris Pounds,1215,38,903,274,0,0
Comanche,Pct 12,Sheriff,,,Under Votes,189,13,128,43,0,5
Comanche,Pct 12,Sheriff,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 12,County Tax Assessor-Collector,,REP,Grace E. Everheart,1215,39,904,272,0,0
Comanche,Pct 12,County Tax Assessor-Collector,,,Under Votes,189,12,127,45,0,5
Comanche,Pct 12,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 12,County Constable,,REP,Mark McDonald,1146,29,854,263,0,0
Comanche,Pct 12,County Constable,,,Under Votes,258,22,177,54,0,5
Comanche,Pct 12,County Constable,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 13,Registered Voters,,,,297,,,,,
Comanche,Pct 13,Ballots Cast,,,,183,,,,,
Comanche,Pct 13,President,,REP,Donald J. Trump,152,4,108,40,0,0
Comanche,Pct 13,President,,DEM,Kamala D. Harris,27,2,12,13,0,0
Comanche,Pct 13,President,,LIB,Chase Oliver,0,0,0,0,0,0
Comanche,Pct 13,President,,GRN,Jill Stein,1,0,0,1,0,0
Comanche,Pct 13,President,,,Under Votes,3,0,3,0,0,0
Comanche,Pct 13,President,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 13,U.S. Senate,,REP,Ted Cruz,146,5,104,37,0,0
Comanche,Pct 13,U.S. Senate,,DEM,Colin Allred,31,1,15,15,0,0
Comanche,Pct 13,U.S. Senate,,LIB,Ted Brown,2,0,1,1,0,0
Comanche,Pct 13,U.S. Senate,,,Under Votes,4,0,3,1,0,0
Comanche,Pct 13,U.S. Senate,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 13,U.S. House,25,REP,Roger Williams,148,4,103,41,0,0
Comanche,Pct 13,U.S. House,25,,Under Votes,35,2,20,13,0,0
Comanche,Pct 13,U.S. House,25,,Over Votes,0,0,0,0,0,0
Comanche,Pct 13,Railroad Commissioner,,REP,Christi Craddick,136,5,99,32,0,0
Comanche,Pct 13,Railroad Commissioner,,DEM,Katherine Culbert,22,1,8,13,0,0
Comanche,Pct 13,Railroad Commissioner,,LIB,Hawk Dunlap,3,0,0,3,0,0
Comanche,Pct 13,Railroad Commissioner,,GRN,Eddie Espinoza,3,0,1,2,0,0
Comanche,Pct 13,Railroad Commissioner,,,Under Votes,19,0,15,4,0,0
Comanche,Pct 13,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 13,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,146,5,102,39,0,0
Comanche,Pct 13,"Justice, Supreme Court, Place 2",,DEM,Dasean Jones,22,1,8,13,0,0
Comanche,Pct 13,"Justice, Supreme Court, Place 2",,,Under Votes,15,0,13,2,0,0
Comanche,Pct 13,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 13,"Justice, Supreme Court, Place 4",,REP,John Devine,144,4,102,38,0,0
Comanche,Pct 13,"Justice, Supreme Court, Place 4",,DEM,Christine Vinh Weems,21,1,7,13,0,0
Comanche,Pct 13,"Justice, Supreme Court, Place 4",,,Under Votes,18,1,14,3,0,0
Comanche,Pct 13,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 13,"Justice, Supreme Court, Place 6",,REP,Jane Bland,142,5,100,37,0,0
Comanche,Pct 13,"Justice, Supreme Court, Place 6",,DEM,Bonnie Lee Goldstein,19,1,7,11,0,0
Comanche,Pct 13,"Justice, Supreme Court, Place 6",,LIB,J. David Roberson,5,0,2,3,0,0
Comanche,Pct 13,"Justice, Supreme Court, Place 6",,,Under Votes,17,0,14,3,0,0
Comanche,Pct 13,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 13,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,144,5,101,38,0,0
Comanche,Pct 13,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,21,1,8,12,0,0
Comanche,Pct 13,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,18,0,14,4,0,0
Comanche,Pct 13,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 13,"Judge, Court of Criminal Appeals, Place 7",,REP,Gina Parker,143,5,100,38,0,0
Comanche,Pct 13,"Judge, Court of Criminal Appeals, Place 7",,DEM,Nancy Mulder,23,1,9,13,0,0
Comanche,Pct 13,"Judge, Court of Criminal Appeals, Place 7",,,Under Votes,17,0,14,3,0,0
Comanche,Pct 13,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 13,"Judge, Court of Criminal Appeals, Place 8",,REP,Lee Finley,145,5,103,37,0,0
Comanche,Pct 13,"Judge, Court of Criminal Appeals, Place 8",,DEM,Chika Anyiam,20,1,6,13,0,0
Comanche,Pct 13,"Judge, Court of Criminal Appeals, Place 8",,,Under Votes,18,0,14,4,0,0
Comanche,Pct 13,"Judge, Court of Criminal Appeals, Place 8",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 13,State House,68,REP,David Spiller,141,3,103,35,0,0
Comanche,Pct 13,State House,68,DEM,Stacey Swann,24,2,9,13,0,0
Comanche,Pct 13,State House,68,,Under Votes,18,1,11,6,0,0
Comanche,Pct 13,State House,68,,Over Votes,0,0,0,0,0,0
Comanche,Pct 13,"Chief Justice, 11th Court of Appeals District",,REP,John Bailey,144,4,100,40,0,0
Comanche,Pct 13,"Chief Justice, 11th Court of Appeals District",,,Under Votes,39,2,23,14,0,0
Comanche,Pct 13,"Chief Justice, 11th Court of Appeals District",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 13,"District Attorney, 220th Judicial District",,REP,Adam Sibley,146,4,102,40,0,0
Comanche,Pct 13,"District Attorney, 220th Judicial District",,,Under Votes,37,2,21,14,0,0
Comanche,Pct 13,"District Attorney, 220th Judicial District",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 13,County Attorney,,REP,Molly Odgers,148,5,102,41,0,0
Comanche,Pct 13,County Attorney,,,Under Votes,35,1,21,13,0,0
Comanche,Pct 13,County Attorney,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 13,Sheriff,,REP,Chris Pounds,153,5,106,42,0,0
Comanche,Pct 13,Sheriff,,,Under Votes,30,1,17,12,0,0
Comanche,Pct 13,Sheriff,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 13,County Tax Assessor-Collector,,REP,Grace E. Everheart,155,5,108,42,0,0
Comanche,Pct 13,County Tax Assessor-Collector,,,Under Votes,28,1,15,12,0,0
Comanche,Pct 13,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 13,County Constable,,REP,Mark McDonald,148,5,101,42,0,0
Comanche,Pct 13,County Constable,,,Under Votes,35,1,22,12,0,0
Comanche,Pct 13,County Constable,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 14,Registered Voters,,,,146,,,,,
Comanche,Pct 14,Ballots Cast,,,,112,,,,,
Comanche,Pct 14,President,,REP,Donald J. Trump,100,8,68,24,0,0
Comanche,Pct 14,President,,DEM,Kamala D. Harris,12,1,10,1,0,0
Comanche,Pct 14,President,,LIB,Chase Oliver,0,0,0,0,0,0
Comanche,Pct 14,President,,GRN,Jill Stein,0,0,0,0,0,0
Comanche,Pct 14,President,,,Under Votes,0,0,0,0,0,0
Comanche,Pct 14,President,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 14,U.S. Senate,,REP,Ted Cruz,95,8,65,22,0,0
Comanche,Pct 14,U.S. Senate,,DEM,Colin Allred,14,1,11,2,0,0
Comanche,Pct 14,U.S. Senate,,LIB,Ted Brown,1,0,1,0,0,0
Comanche,Pct 14,U.S. Senate,,,Under Votes,2,0,1,1,0,0
Comanche,Pct 14,U.S. Senate,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 14,U.S. House,25,REP,Roger Williams,99,8,68,23,0,0
Comanche,Pct 14,U.S. House,25,,Under Votes,13,1,10,2,0,0
Comanche,Pct 14,U.S. House,25,,Over Votes,0,0,0,0,0,0
Comanche,Pct 14,Railroad Commissioner,,REP,Christi Craddick,93,8,66,19,0,0
Comanche,Pct 14,Railroad Commissioner,,DEM,Katherine Culbert,12,1,10,1,0,0
Comanche,Pct 14,Railroad Commissioner,,LIB,Hawk Dunlap,2,0,0,2,0,0
Comanche,Pct 14,Railroad Commissioner,,GRN,Eddie Espinoza,2,0,0,2,0,0
Comanche,Pct 14,Railroad Commissioner,,,Under Votes,3,0,2,1,0,0
Comanche,Pct 14,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 14,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,98,8,66,24,0,0
Comanche,Pct 14,"Justice, Supreme Court, Place 2",,DEM,Dasean Jones,11,1,10,0,0,0
Comanche,Pct 14,"Justice, Supreme Court, Place 2",,,Under Votes,3,0,2,1,0,0
Comanche,Pct 14,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 14,"Justice, Supreme Court, Place 4",,REP,John Devine,95,8,65,22,0,0
Comanche,Pct 14,"Justice, Supreme Court, Place 4",,DEM,Christine Vinh Weems,12,1,10,1,0,0
Comanche,Pct 14,"Justice, Supreme Court, Place 4",,,Under Votes,5,0,3,2,0,0
Comanche,Pct 14,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 14,"Justice, Supreme Court, Place 6",,REP,Jane Bland,96,8,66,22,0,0
Comanche,Pct 14,"Justice, Supreme Court, Place 6",,DEM,Bonnie Lee Goldstein,12,1,10,1,0,0
Comanche,Pct 14,"Justice, Supreme Court, Place 6",,LIB,J. David Roberson,1,0,0,1,0,0
Comanche,Pct 14,"Justice, Supreme Court, Place 6",,,Under Votes,3,0,2,1,0,0
Comanche,Pct 14,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 14,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,98,8,66,24,0,0
Comanche,Pct 14,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,11,1,10,0,0,0
Comanche,Pct 14,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,3,0,2,1,0,0
Comanche,Pct 14,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 14,"Judge, Court of Criminal Appeals, Place 7",,REP,Gina Parker,98,8,66,24,0,0
Comanche,Pct 14,"Judge, Court of Criminal Appeals, Place 7",,DEM,Nancy Mulder,11,1,10,0,0,0
Comanche,Pct 14,"Judge, Court of Criminal Appeals, Place 7",,,Under Votes,3,0,2,1,0,0
Comanche,Pct 14,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 14,"Judge, Court of Criminal Appeals, Place 8",,REP,Lee Finley,97,8,66,23,0,0
Comanche,Pct 14,"Judge, Court of Criminal Appeals, Place 8",,DEM,Chika Anyiam,12,1,10,1,0,0
Comanche,Pct 14,"Judge, Court of Criminal Appeals, Place 8",,,Under Votes,3,0,2,1,0,0
Comanche,Pct 14,"Judge, Court of Criminal Appeals, Place 8",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 14,State House,68,REP,David Spiller,96,8,66,22,0,0
Comanche,Pct 14,State House,68,DEM,Stacey Swann,13,1,10,2,0,0
Comanche,Pct 14,State House,68,,Under Votes,3,0,2,1,0,0
Comanche,Pct 14,State House,68,,Over Votes,0,0,0,0,0,0
Comanche,Pct 14,"Chief Justice, 11th Court of Appeals District",,REP,John Bailey,98,8,67,23,0,0
Comanche,Pct 14,"Chief Justice, 11th Court of Appeals District",,,Under Votes,14,1,11,2,0,0
Comanche,Pct 14,"Chief Justice, 11th Court of Appeals District",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 14,"District Attorney, 220th Judicial District",,REP,Adam Sibley,99,8,67,24,0,0
Comanche,Pct 14,"District Attorney, 220th Judicial District",,,Under Votes,13,1,11,1,0,0
Comanche,Pct 14,"District Attorney, 220th Judicial District",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 14,County Attorney,,REP,Molly Odgers,97,8,67,22,0,0
Comanche,Pct 14,County Attorney,,,Under Votes,15,1,11,3,0,0
Comanche,Pct 14,County Attorney,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 14,Sheriff,,REP,Chris Pounds,98,8,66,24,0,0
Comanche,Pct 14,Sheriff,,,Under Votes,14,1,12,1,0,0
Comanche,Pct 14,Sheriff,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 14,County Tax Assessor-Collector,,REP,Grace E. Everheart,99,8,69,22,0,0
Comanche,Pct 14,County Tax Assessor-Collector,,,Under Votes,13,1,9,3,0,0
Comanche,Pct 14,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 14,County Commissioner Precinct 1,,REP,Sheldon T. Scott,96,8,65,23,0,0
Comanche,Pct 14,County Commissioner Precinct 1,,,Under Votes,16,1,13,2,0,0
Comanche,Pct 14,County Commissioner Precinct 1,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 14,County Constable,,REP,Mark McDonald,95,8,65,22,0,0
Comanche,Pct 14,County Constable,,,Under Votes,17,1,13,3,0,0
Comanche,Pct 14,County Constable,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 15,Registered Voters,,,,482,,,,,
Comanche,Pct 15,Ballots Cast,,,,352,,,,,
Comanche,Pct 15,President,,REP,Donald J. Trump,316,7,195,113,0,1
Comanche,Pct 15,President,,DEM,Kamala D. Harris,29,1,22,6,0,0
Comanche,Pct 15,President,,LIB,Chase Oliver,5,0,0,5,0,0
Comanche,Pct 15,President,,GRN,Jill Stein,2,0,2,0,0,0
Comanche,Pct 15,President,,,Under Votes,0,0,0,0,0,0
Comanche,Pct 15,President,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 15,U.S. Senate,,REP,Ted Cruz,303,7,187,108,0,1
Comanche,Pct 15,U.S. Senate,,DEM,Colin Allred,34,1,23,10,0,0
Comanche,Pct 15,U.S. Senate,,LIB,Ted Brown,13,0,7,6,0,0
Comanche,Pct 15,U.S. Senate,,,Under Votes,2,0,2,0,0,0
Comanche,Pct 15,U.S. Senate,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 15,U.S. House,25,REP,Roger Williams,301,7,180,113,0,1
Comanche,Pct 15,U.S. House,25,,CHAD HAGG,1,0,1,0,0,0
Comanche,Pct 15,U.S. House,25,,Under Votes,50,1,38,11,0,0
Comanche,Pct 15,U.S. House,25,,Over Votes,0,0,0,0,0,0
Comanche,Pct 15,Railroad Commissioner,,REP,Christi Craddick,291,6,180,104,0,1
Comanche,Pct 15,Railroad Commissioner,,DEM,Katherine Culbert,19,1,13,5,0,0
Comanche,Pct 15,Railroad Commissioner,,LIB,Hawk Dunlap,21,0,12,9,0,0
Comanche,Pct 15,Railroad Commissioner,,GRN,Eddie Espinoza,4,0,3,1,0,0
Comanche,Pct 15,Railroad Commissioner,,,Under Votes,17,1,11,5,0,0
Comanche,Pct 15,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 15,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,306,6,188,111,0,1
Comanche,Pct 15,"Justice, Supreme Court, Place 2",,DEM,Dasean Jones,29,1,20,8,0,0
Comanche,Pct 15,"Justice, Supreme Court, Place 2",,,Under Votes,17,1,11,5,0,0
Comanche,Pct 15,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 15,"Justice, Supreme Court, Place 4",,REP,John Devine,304,6,185,112,0,1
Comanche,Pct 15,"Justice, Supreme Court, Place 4",,DEM,Christine Vinh Weems,29,1,21,7,0,0
Comanche,Pct 15,"Justice, Supreme Court, Place 4",,,Under Votes,19,1,13,5,0,0
Comanche,Pct 15,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 15,"Justice, Supreme Court, Place 6",,REP,Jane Bland,294,6,178,109,0,1
Comanche,Pct 15,"Justice, Supreme Court, Place 6",,DEM,Bonnie Lee Goldstein,26,1,20,5,0,0
Comanche,Pct 15,"Justice, Supreme Court, Place 6",,LIB,J. David Roberson,13,0,7,6,0,0
Comanche,Pct 15,"Justice, Supreme Court, Place 6",,,Under Votes,19,1,14,4,0,0
Comanche,Pct 15,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 15,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,303,6,184,112,0,1
Comanche,Pct 15,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,27,1,20,6,0,0
Comanche,Pct 15,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,22,1,15,6,0,0
Comanche,Pct 15,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 15,"Judge, Court of Criminal Appeals, Place 7",,REP,Gina Parker,305,6,184,114,0,1
Comanche,Pct 15,"Judge, Court of Criminal Appeals, Place 7",,DEM,Nancy Mulder,24,1,19,4,0,0
Comanche,Pct 15,"Judge, Court of Criminal Appeals, Place 7",,,Under Votes,23,1,16,6,0,0
Comanche,Pct 15,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 15,"Judge, Court of Criminal Appeals, Place 8",,REP,Lee Finley,305,6,185,113,0,1
Comanche,Pct 15,"Judge, Court of Criminal Appeals, Place 8",,DEM,Chika Anyiam,23,1,18,4,0,0
Comanche,Pct 15,"Judge, Court of Criminal Appeals, Place 8",,,Under Votes,24,1,16,7,0,0
Comanche,Pct 15,"Judge, Court of Criminal Appeals, Place 8",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 15,State House,68,REP,David Spiller,303,7,184,112,0,0
Comanche,Pct 15,State House,68,DEM,Stacey Swann,30,1,23,6,0,0
Comanche,Pct 15,State House,68,,Under Votes,19,0,12,6,0,1
Comanche,Pct 15,State House,68,,Over Votes,0,0,0,0,0,0
Comanche,Pct 15,"Chief Justice, 11th Court of Appeals District",,REP,John Bailey,300,7,186,107,0,0
Comanche,Pct 15,"Chief Justice, 11th Court of Appeals District",,,Under Votes,52,1,33,17,0,1
Comanche,Pct 15,"Chief Justice, 11th Court of Appeals District",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 15,"District Attorney, 220th Judicial District",,REP,Adam Sibley,302,8,183,111,0,0
Comanche,Pct 15,"District Attorney, 220th Judicial District",,,Under Votes,50,0,36,13,0,1
Comanche,Pct 15,"District Attorney, 220th Judicial District",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 15,County Attorney,,REP,Molly Odgers,298,7,182,109,0,0
Comanche,Pct 15,County Attorney,,,Under Votes,54,1,37,15,0,1
Comanche,Pct 15,County Attorney,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 15,Sheriff,,REP,Chris Pounds,311,8,188,115,0,0
Comanche,Pct 15,Sheriff,,,Under Votes,41,0,31,9,0,1
Comanche,Pct 15,Sheriff,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 15,County Tax Assessor-Collector,,REP,Grace E. Everheart,307,8,189,110,0,0
Comanche,Pct 15,County Tax Assessor-Collector,,,Under Votes,45,0,30,14,0,1
Comanche,Pct 15,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0,0
