county,precinct,office,distict,candidate,party,votes,early_voting,election_day,mail,provisional
Gonzales,14,President,,Cory Booker,DEM,0,0,0,0,0
Gonzales,14,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,0,0
Gonzales,14,President,,Michael R. Bloomberg,DEM,1,1,0,0,0
Gonzales,14,President,,Robby Wells,DEM,0,0,0,0,0
Gonzales,14,President,,John K. Delaney,DEM,0,0,0,0,0
Gonzales,14,President,,Bernie Sanders,DEM,1,0,1,0,0
Gonzales,14,President,,Tom Steyer,DEM,0,0,0,0,0
Gonzales,14,President,,Julian Castro,DEM,0,0,0,0,0
Gonzales,14,President,,Elizabeth Warren,DEM,0,0,0,0,0
Gonzales,14,President,,Amy Klobuchar,DEM,0,0,0,0,0
Gonzales,14,President,,Michael Bennet,DEM,0,0,0,0,0
Gonzales,14,President,,Joseph R. Biden,DEM,5,1,4,0,0
Gonzales,14,President,,Andrew Yang,DEM,0,0,0,0,0
Gonzales,14,President,,Tulsi Gabbard,DEM,0,0,0,0,0
Gonzales,14,President,,Marianne Williamson,DEM,0,0,0,0,0
Gonzales,14,President,,Pete Buttigieg,DEM,2,0,0,2,0
Gonzales,14,President,,Deval Patrick,DEM,0,0,0,0,0
Gonzales,14,U.S. Senate,,D. R. Hunter,DEM,0,0,0,0,0
Gonzales,14,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,0,0,0,0,0
Gonzales,14,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0,0,0
Gonzales,14,U.S. Senate,,Michael Cooper,DEM,0,0,0,0,0
Gonzales,14,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,0,0,0,0,0
Gonzales,14,U.S. Senate,,Mary (MJ) Hegar,DEM,7,2,3,2,0
Gonzales,14,U.S. Senate,,"Jack Daniel Foster, Jr.",DEM,0,0,0,0,0
Gonzales,14,U.S. Senate,,Amanda K. Edwards,DEM,1,0,1,0,0
Gonzales,14,U.S. Senate,,Royce West,DEM,0,0,0,0,0
Gonzales,14,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0,0,0
Gonzales,14,U.S. Senate,,Chris Bell,DEM,1,0,1,0,0
Gonzales,14,U.S. Senate,,Sema Hernandez,DEM,0,0,0,0,0
Gonzales,14,U.S. House,27,"Ricardo ""Rick"" De La Fuente",DEM,0,0,0,0,0
Gonzales,14,U.S. House,27,Charlie Jackson,DEM,0,0,0,0,0
Gonzales,14,US Representative,34,Filemon B. Vela,DEM,6,0,4,2,0
Gonzales,14,US Representative,34,Diego Zavala,DEM,0,0,0,0,0
Gonzales,14,US Representative,34,Osbert Rodriguez Haro III,DEM,1,1,0,0,0
Gonzales,14,Railroad Commissioner,,Mark Watson,DEM,1,0,1,0,0
Gonzales,14,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,0,0,0,0,0
Gonzales,14,Railroad Commissioner,,Kelly Stone,DEM,4,1,3,0,0
Gonzales,14,Railroad Commissioner,,Chrysta Castaneda,DEM,4,1,1,2,0
Gonzales,14,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,1,1,0,0,0
Gonzales,14,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,8,1,5,2,0
Gonzales,14,"Justice, Supreme Court, Pl 6",,Larry Praeger,DEM,4,1,3,0,0
Gonzales,14,"Justice, Supreme Court, Pl 6",,Kathy Cheng,DEM,5,1,2,2,0
Gonzales,14,"Justice, Supreme Court, Pl 7",,Brandy Voss,DEM,3,1,2,0,0
Gonzales,14,"Justice, Supreme Court, Pl 7",,Staci Williams,DEM,6,1,3,2,0
Gonzales,14,"Justice, Supreme Court, Pl 8",,Peter Kelly,DEM,5,2,3,0,0
Gonzales,14,"Justice, Supreme Court, Pl 8",,Gisela D. Triana,DEM,4,0,2,2,0
Gonzales,14,"Judge, Ct of Crim App, Pl 3",,Elizabeth Davis Frizell,DEM,8,2,4,2,0
Gonzales,14,"Judge, Ct of Crim App, Pl 3",,William Pieratt Demond,DEM,0,0,0,0,0
Gonzales,14,"Judge, Ct of Crim App, Pl 3",,Dan Wood,DEM,1,0,1,0,0
Gonzales,14,"Judge, Ct of Crim App, Pl 4",,Steven Miears,DEM,3,1,2,0,0
Gonzales,14,"Judge, Ct of Crim App, Pl 4",,Tina Clinton,DEM,6,1,3,2,0
Gonzales,14,"Judge, Ct of Crim App, Pl 9",,Brandon Birmingham,DEM,8,2,4,2,0
Gonzales,14,State Senate,18,Michael Antalan,DEM,8,2,4,2,0
Gonzales,14,State Representative,17,Madeline Eden,DEM,8,2,4,2,0
Gonzales,14,"Justice, 13 Ct of App Dist, Pl 4",,Migdalia Lopez,DEM,8,2,4,2,0
Gonzales,14,"Justice, 13 Ct of App Dist, Pl 6",,Nereida Lopez-Singleterry,DEM,8,2,4,2,0
Gonzales,14,Sheriff,,Floyd Tolliver,DEM,9,2,5,2,0
Gonzales,14,Sheriff,,Clay Allen III,DEM,0,0,0,0,0
Gonzales,14,County Chair,,Yolanda Messman,DEM,9,2,5,2,0
Gonzales,14,Proposition #1,,Yes,DEM,7,2,3,2,0
Gonzales,14,Proposition #1,,No,DEM,2,0,2,0,0
Gonzales,14,Proposition #2,,Yes,DEM,7,2,3,2,0
Gonzales,14,Proposition #2,,No,DEM,2,0,2,0,0
Gonzales,14,Proposition #3,,Yes,DEM,8,2,4,2,0
Gonzales,14,Proposition #3,,No,DEM,1,0,1,0,0
Gonzales,14,Proposition #4,,Yes,DEM,7,2,3,2,0
Gonzales,14,Proposition #4,,No,DEM,2,0,2,0,0
Gonzales,14,Proposition #5,,Yes,DEM,9,2,5,2,0
Gonzales,14,Proposition #5,,No,DEM,0,0,0,0,0
Gonzales,14,Proposition #6,,Yes,DEM,7,2,3,2,0
Gonzales,14,Proposition #6,,No,DEM,2,0,2,0,0
Gonzales,14,Proposition #7,,Yes,DEM,6,2,2,2,0
Gonzales,14,Proposition #7,,No,DEM,2,0,2,0,0
Gonzales,14,Proposition #8,,Yes,DEM,7,2,3,2,0
Gonzales,14,Proposition #8,,No,DEM,2,0,2,0,0
Gonzales,14,Proposition #9,,Yes,DEM,8,2,4,2,0
Gonzales,14,Proposition #9,,No,DEM,1,0,1,0,0
Gonzales,14,Proposition #10,,Yes,DEM,8,2,4,2,0
Gonzales,14,Proposition #10,,No,DEM,1,0,1,0,0
Gonzales,14,Proposition #11,,Yes,DEM,7,2,3,2,0
Gonzales,14,Proposition #11,,No,DEM,2,0,2,0,0
Gonzales,15,President,,Cory Booker,DEM,0,0,0,0,0
Gonzales,15,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,0,0
Gonzales,15,President,,Michael R. Bloomberg,DEM,3,2,1,0,0
Gonzales,15,President,,Robby Wells,DEM,0,0,0,0,0
Gonzales,15,President,,John K. Delaney,DEM,0,0,0,0,0
Gonzales,15,President,,Bernie Sanders,DEM,1,1,0,0,0
Gonzales,15,President,,Tom Steyer,DEM,0,0,0,0,0
Gonzales,15,President,,Julian Castro,DEM,0,0,0,0,0
Gonzales,15,President,,Elizabeth Warren,DEM,0,0,0,0,0
Gonzales,15,President,,Amy Klobuchar,DEM,0,0,0,0,0
Gonzales,15,President,,Michael Bennet,DEM,0,0,0,0,0
Gonzales,15,President,,Joseph R. Biden,DEM,8,1,5,2,0
Gonzales,15,President,,Andrew Yang,DEM,0,0,0,0,0
Gonzales,15,President,,Tulsi Gabbard,DEM,0,0,0,0,0
Gonzales,15,President,,Marianne Williamson,DEM,0,0,0,0,0
Gonzales,15,President,,Pete Buttigieg,DEM,1,1,0,0,0
Gonzales,15,President,,Deval Patrick,DEM,0,0,0,0,0
Gonzales,15,U.S. Senate,,D. R. Hunter,DEM,0,0,0,0,0
Gonzales,15,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,1,0,1,0,0
Gonzales,15,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0,0,0
Gonzales,15,U.S. Senate,,Michael Cooper,DEM,0,0,0,0,0
Gonzales,15,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,2,1,1,0,0
Gonzales,15,U.S. Senate,,Mary (MJ) Hegar,DEM,3,2,0,1,0
Gonzales,15,U.S. Senate,,"Jack Daniel Foster, Jr.",DEM,0,0,0,0,0
Gonzales,15,U.S. Senate,,Amanda K. Edwards,DEM,3,1,1,1,0
Gonzales,15,U.S. Senate,,Royce West,DEM,0,0,0,0,0
Gonzales,15,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0,0,0
Gonzales,15,U.S. Senate,,Chris Bell,DEM,3,1,2,0,0
Gonzales,15,U.S. Senate,,Sema Hernandez,DEM,0,0,0,0,0
Gonzales,15,U.S. House,27,"Ricardo ""Rick"" De La Fuente",DEM,0,0,0,0,0
Gonzales,15,U.S. House,27,Charlie Jackson,DEM,0,0,0,0,0
Gonzales,15,US Representative,34,Filemon B. Vela,DEM,7,3,3,1,0
Gonzales,15,US Representative,34,Diego Zavala,DEM,4,2,1,1,0
Gonzales,15,US Representative,34,Osbert Rodriguez Haro III,DEM,0,0,0,0,0
Gonzales,15,Railroad Commissioner,,Mark Watson,DEM,3,1,1,1,0
Gonzales,15,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,1,0,0,1,0
Gonzales,15,Railroad Commissioner,,Kelly Stone,DEM,5,3,2,0,0
Gonzales,15,Railroad Commissioner,,Chrysta Castaneda,DEM,2,1,1,0,0
Gonzales,15,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,3,0,2,1,0
Gonzales,15,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,8,5,2,1,0
Gonzales,15,"Justice, Supreme Court, Pl 6",,Larry Praeger,DEM,6,1,4,1,0
Gonzales,15,"Justice, Supreme Court, Pl 6",,Kathy Cheng,DEM,5,4,0,1,0
Gonzales,15,"Justice, Supreme Court, Pl 7",,Brandy Voss,DEM,4,1,2,1,0
Gonzales,15,"Justice, Supreme Court, Pl 7",,Staci Williams,DEM,7,4,2,1,0
Gonzales,15,"Justice, Supreme Court, Pl 8",,Peter Kelly,DEM,7,2,3,2,0
Gonzales,15,"Justice, Supreme Court, Pl 8",,Gisela D. Triana,DEM,4,3,1,0,0
Gonzales,15,"Judge, Ct of Crim App, Pl 3",,Elizabeth Davis Frizell,DEM,8,5,3,0,0
Gonzales,15,"Judge, Ct of Crim App, Pl 3",,William Pieratt Demond,DEM,1,0,0,1,0
Gonzales,15,"Judge, Ct of Crim App, Pl 3",,Dan Wood,DEM,2,0,1,1,0
Gonzales,15,"Judge, Ct of Crim App, Pl 4",,Steven Miears,DEM,4,0,2,2,0
Gonzales,15,"Judge, Ct of Crim App, Pl 4",,Tina Clinton,DEM,7,5,2,0,0
Gonzales,15,"Judge, Ct of Crim App, Pl 9",,Brandon Birmingham,DEM,11,5,4,2,0
Gonzales,15,State Senate,18,Michael Antalan,DEM,11,5,4,2,0
Gonzales,15,State Representative,17,Madeline Eden,DEM,11,5,4,2,0
Gonzales,15,"Justice, 13 Ct of App Dist, Pl 4",,Migdalia Lopez,DEM,11,5,4,2,0
Gonzales,15,"Justice, 13 Ct of App Dist, Pl 6",,Nereida Lopez-Singleterry,DEM,11,5,4,2,0
Gonzales,15,Sheriff,,Floyd Tolliver,DEM,5,1,2,2,0
Gonzales,15,Sheriff,,Clay Allen III,DEM,5,4,1,0,0
Gonzales,15,County Chair,,Yolanda Messman,DEM,10,5,3,2,0
Gonzales,15,Proposition #1,,Yes,DEM,11,5,4,2,0
Gonzales,15,Proposition #1,,No,DEM,0,0,0,0,0
Gonzales,15,Proposition #2,,Yes,DEM,12,5,5,2,0
Gonzales,15,Proposition #2,,No,DEM,0,0,0,0,0
Gonzales,15,Proposition #3,,Yes,DEM,12,5,5,2,0
Gonzales,15,Proposition #3,,No,DEM,0,0,0,0,0
Gonzales,15,Proposition #4,,Yes,DEM,12,5,5,2,0
Gonzales,15,Proposition #4,,No,DEM,0,0,0,0,0
Gonzales,15,Proposition #5,,Yes,DEM,12,5,5,2,0
Gonzales,15,Proposition #5,,No,DEM,0,0,0,0,0
Gonzales,15,Proposition #6,,Yes,DEM,11,5,4,2,0
Gonzales,15,Proposition #6,,No,DEM,0,0,0,0,0
Gonzales,15,Proposition #7,,Yes,DEM,11,5,4,2,0
Gonzales,15,Proposition #7,,No,DEM,0,0,0,0,0
Gonzales,15,Proposition #8,,Yes,DEM,11,5,4,2,0
Gonzales,15,Proposition #8,,No,DEM,0,0,0,0,0
Gonzales,15,Proposition #9,,Yes,DEM,11,5,4,2,0
Gonzales,15,Proposition #9,,No,DEM,0,0,0,0,0
Gonzales,15,Proposition #10,,Yes,DEM,11,5,4,2,0
Gonzales,15,Proposition #10,,No,DEM,0,0,0,0,0
Gonzales,15,Proposition #11,,Yes,DEM,11,5,4,2,0
Gonzales,15,Proposition #11,,No,DEM,0,0,0,0,0
Gonzales,1,President,,Donald J. Trump,REP,735,498,219,18,0
Gonzales,1,President,,Zoltan G. Istvan,REP,1,1,0,0,0
Gonzales,1,President,,Roque Rocky DeLa Fuente Guerra,REP,10,8,2,0,0
Gonzales,1,President,,Joe Walsh,REP,9,6,3,0,0
Gonzales,1,President,,Matthew John Matern,REP,6,3,3,0,0
Gonzales,1,President,,Bill Weld,REP,5,4,1,0,0
Gonzales,1,President,,Bob Ely,REP,3,2,1,0,0
Gonzales,1,President,,Uncommitted,REP,61,37,24,0,0
Gonzales,1,U.S. Senate,,Dwayne Stovall,REP,147,89,57,1,0
Gonzales,1,U.S. Senate,,John Anthony Castro,REP,70,44,26,0,0
Gonzales,1,U.S. Senate,,Virgil Bierschwale,REP,7,3,3,1,0
Gonzales,1,U.S. Senate,,John Cornyn,REP,546,381,149,16,0
Gonzales,1,U.S. Senate,,Mark Yancey,REP,36,25,11,0,0
Gonzales,1,U.S. House,27,Michael Cloud,REP,790,538,236,16,0
Gonzales,1,US Representative,34,Rod Lingsch,REP,0,0,0,0,0
Gonzales,1,US Representative,34,Rey Gonzalez,REP,0,0,0,0,0
Gonzales,1,Railroad Commissioner,,"James ""Jim"" Wright",REP,614,417,185,12,0
Gonzales,1,Railroad Commissioner,,Ryan Sitton,REP,153,102,49,2,0
Gonzales,1,"Chief Justice, Supreme Court",,Nathan Hecht,REP,775,527,231,17,0
Gonzales,1,"Justice, Supreme Court, Pl 6",,Jane Bland,REP,770,526,227,17,0
Gonzales,1,"Justice, Supreme Court, Pl 7",,Jeff Boyd,REP,768,524,227,17,0
Gonzales,1,"Justice, Supreme Court, Pl 8",,Brett Busby,REP,765,523,225,17,0
Gonzales,1,"Judge, Ct of Crim App, Pl 3",,Gina Parker,REP,428,293,127,8,0
Gonzales,1,"Judge, Ct of Crim App, Pl 3",,Bert Richardson,REP,325,212,106,7,0
Gonzales,1,"Judge, Ct of Crim App, Pl 4",,Kevin Patrick Yeary,REP,773,526,230,17,0
Gonzales,1,"Judge, Ct of Crim App, Pl 9",,David Newell,REP,768,524,227,17,0
Gonzales,1,State Senate,18,Lois W. Kolkhorst,REP,778,532,229,17,0
Gonzales,1,State Representative,17,John P. Cyrier,REP,789,536,236,17,0
Gonzales,1,"Justice, 13th Ct of App Dist, Pl 4",,Jaime Tijerina,REP,762,522,223,17,0
Gonzales,1,"Justice, 13th Ct of App Dist, Pl 6",,Clarissa Silva,REP,759,518,224,17,0
Gonzales,1,"Dist Judge, 25th Judicial Dist",,Jacqueline Phillips Ott,REP,303,193,104,6,0
Gonzales,1,"Dist Judge, 25th Judicial Dist",,Bill Old,REP,510,362,136,12,0
Gonzales,1,"Dist Judge, 2nd 25th Judicial Dist",,Jessica Richard Crawford,REP,769,523,229,17,0
Gonzales,1,County Attorney,,Paul Watkins,REP,789,530,241,18,0
Gonzales,1,Sheriff,,Matthew Atkinson,REP,406,281,115,10,0
Gonzales,1,Sheriff,,Robert Ynclan,REP,298,197,94,7,0
Gonzales,1,Sheriff,,Allen Taylor,REP,147,98,48,1,0
Gonzales,1,County Tax Assessor-Collector,,Crystal Cedillo,REP,797,545,234,18,0
Gonzales,1,County Commissioner,,"K.O. ""Dell"" Whiddon",REP,790,539,233,18,0
Gonzales,1,County Commissioner,,Kevin T. La Fleur,REP,0,0,0,0,0
Gonzales,1,County Commissioner,,Daisy Scheske Freeman,REP,0,0,0,0,0
Gonzales,1,Constable,,Scott Rhodes,REP,371,232,131,8,0
Gonzales,1,Constable,,Johnnie Hall,REP,446,322,116,8,0
Gonzales,1,Constable,,Derek Johnson,REP,0,0,0,0,0
Gonzales,1,Constable,,John Moreno,REP,0,0,0,0,0
Gonzales,1,County Chair,,Don Page,REP,753,508,227,18,0
Gonzales,1,Proposition 1,,Yes,REP,699,477,207,15,0
Gonzales,1,Proposition 1,,No,REP,138,89,48,1,0
Gonzales,1,Proposition 2,,Yes,REP,665,463,186,16,0
Gonzales,1,Proposition 2,,No,REP,161,99,61,1,0
Gonzales,1,Proposition 3,,Yes,REP,739,496,226,17,0
Gonzales,1,Proposition 3,,No,REP,78,58,20,0,0
Gonzales,1,Proposition 4,,Yes,REP,730,499,214,17,0
Gonzales,1,Proposition 4,,No,REP,94,58,36,0,0
Gonzales,1,Proposition 5,,Yes,REP,748,499,234,15,0
Gonzales,1,Proposition 5,,No,REP,77,58,19,0,0
Gonzales,1,Proposition 6,,Yes,REP,746,510,220,16,0
Gonzales,1,Proposition 6,,No,REP,68,43,24,1,0
Gonzales,1,Proposition 7,,Yes,REP,787,526,244,17,0
Gonzales,1,Proposition 7,,No,REP,29,23,6,0,0
Gonzales,1,Proposition 8,,Yes,REP,787,531,239,17,0
Gonzales,1,Proposition 8,,No,REP,30,23,7,0,0
Gonzales,1,Proposition 9,,Yes,REP,766,514,235,17,0
Gonzales,1,Proposition 9,,No,REP,52,41,11,0,0
Gonzales,1,Proposition 10,,Yes,REP,736,499,221,16,0
Gonzales,1,Proposition 10,,No,REP,77,52,25,0,0
Gonzales,2,President,,Donald J. Trump,REP,419,285,126,7,1
Gonzales,2,President,,Zoltan G. Istvan,REP,2,2,0,0,0
Gonzales,2,President,,Roque Rocky DeLa Fuente Guerra,REP,8,4,4,0,0
Gonzales,2,President,,Joe Walsh,REP,7,4,3,0,0
Gonzales,2,President,,Matthew John Matern,REP,2,2,0,0,0
Gonzales,2,President,,Bill Weld,REP,8,7,1,0,0
Gonzales,2,President,,Bob Ely,REP,1,1,0,0,0
Gonzales,2,President,,Uncommitted,REP,43,27,16,0,0
Gonzales,2,U.S. Senate,,Dwayne Stovall,REP,79,51,25,3,0
Gonzales,2,U.S. Senate,,John Anthony Castro,REP,56,42,14,0,0
Gonzales,2,U.S. Senate,,Virgil Bierschwale,REP,1,1,0,0,0
Gonzales,2,U.S. Senate,,John Cornyn,REP,298,201,92,4,1
Gonzales,2,U.S. Senate,,Mark Yancey,REP,34,22,12,0,0
Gonzales,2,U.S. House,27,Michael Cloud,REP,456,308,140,7,1
Gonzales,2,US Representative,34,Rod Lingsch,REP,0,0,0,0,0
Gonzales,2,US Representative,34,Rey Gonzalez,REP,0,0,0,0,0
Gonzales,2,Railroad Commissioner,,"James ""Jim"" Wright",REP,359,251,103,4,1
Gonzales,2,Railroad Commissioner,,Ryan Sitton,REP,101,61,37,3,0
Gonzales,2,"Chief Justice, Supreme Court",,Nathan Hecht,REP,450,309,135,5,1
Gonzales,2,"Justice, Supreme Court, Pl 6",,Jane Bland,REP,447,308,133,5,1
Gonzales,2,"Justice, Supreme Court, Pl 7",,Jeff Boyd,REP,445,304,135,5,1
Gonzales,2,"Justice, Supreme Court, Pl 8",,Brett Busby,REP,442,305,131,5,1
Gonzales,2,"Judge, Ct of Crim App, Pl 3",,Gina Parker,REP,244,169,71,4,0
Gonzales,2,"Judge, Ct of Crim App, Pl 3",,Bert Richardson,REP,195,130,63,1,1
Gonzales,2,"Judge, Ct of Crim App, Pl 4",,Kevin Patrick Yeary,REP,443,305,132,5,1
Gonzales,2,"Judge, Ct of Crim App, Pl 9",,David Newell,REP,444,305,133,5,1
Gonzales,2,State Senate,18,Lois W. Kolkhorst,REP,445,307,132,5,1
Gonzales,2,State Representative,17,John P. Cyrier,REP,460,321,134,4,1
Gonzales,2,"Justice, 13th Ct of App Dist, Pl 4",,Jaime Tijerina,REP,444,305,133,5,1
Gonzales,2,"Justice, 13th Ct of App Dist, Pl 6",,Clarissa Silva,REP,441,303,132,5,1
Gonzales,2,"Dist Judge, 25th Judicial Dist",,Jacqueline Phillips Ott,REP,171,113,58,0,0
Gonzales,2,"Dist Judge, 25th Judicial Dist",,Bill Old,REP,312,222,83,6,1
Gonzales,2,"Dist Judge, 2nd 25th Judicial Dist",,Jessica Richard Crawford,REP,448,308,135,4,1
Gonzales,2,County Attorney,,Paul Watkins,REP,459,315,140,3,1
Gonzales,2,Sheriff,,Matthew Atkinson,REP,205,142,58,4,1
Gonzales,2,Sheriff,,Robert Ynclan,REP,185,134,49,2,0
Gonzales,2,Sheriff,,Allen Taylor,REP,121,71,49,1,0
Gonzales,2,County Tax Assessor-Collector,,Crystal Cedillo,REP,464,321,136,6,1
Gonzales,2,County Commissioner,,"K.O. ""Dell"" Whiddon",REP,0,0,0,0,0
Gonzales,2,County Commissioner,,Kevin T. La Fleur,REP,0,0,0,0,0
Gonzales,2,County Commissioner,,Daisy Scheske Freeman,REP,0,0,0,0,0
Gonzales,2,Constable,,Scott Rhodes,REP,227,154,69,4,0
Gonzales,2,Constable,,Johnnie Hall,REP,267,183,80,3,1
Gonzales,2,Constable,,Derek Johnson,REP,0,0,0,0,0
Gonzales,2,Constable,,John Moreno,REP,0,0,0,0,0
Gonzales,2,County Chair,,Don Page,REP,439,302,131,5,1
Gonzales,2,Proposition 1,,Yes,REP,407,278,121,7,1
Gonzales,2,Proposition 1,,No,REP,81,52,29,0,0
Gonzales,2,Proposition 2,,Yes,REP,397,264,127,5,1
Gonzales,2,Proposition 2,,No,REP,88,66,22,0,0
Gonzales,2,Proposition 3,,Yes,REP,427,292,130,4,1
Gonzales,2,Proposition 3,,No,REP,52,34,17,1,0
Gonzales,2,Proposition 4,,Yes,REP,424,289,130,4,1
Gonzales,2,Proposition 4,,No,REP,58,40,18,0,0
Gonzales,2,Proposition 5,,Yes,REP,432,293,134,5,0
Gonzales,2,Proposition 5,,No,REP,47,32,14,0,1
Gonzales,2,Proposition 6,,Yes,REP,433,296,131,5,1
Gonzales,2,Proposition 6,,No,REP,46,30,16,0,0
Gonzales,2,Proposition 7,,Yes,REP,470,317,147,5,1
Gonzales,2,Proposition 7,,No,REP,10,9,1,0,0
Gonzales,2,Proposition 8,,Yes,REP,458,312,140,5,1
Gonzales,2,Proposition 8,,No,REP,18,11,7,0,0
Gonzales,2,Proposition 9,,Yes,REP,452,308,138,5,1
Gonzales,2,Proposition 9,,No,REP,26,18,8,0,0
Gonzales,2,Proposition 10,,Yes,REP,409,273,131,4,1
Gonzales,2,Proposition 10,,No,REP,68,52,15,1,0
Gonzales,3,President,,Donald J. Trump,REP,479,349,120,9,1
Gonzales,3,President,,Zoltan G. Istvan,REP,0,0,0,0,0
Gonzales,3,President,,Roque Rocky DeLa Fuente Guerra,REP,7,4,3,0,0
Gonzales,3,President,,Joe Walsh,REP,4,3,1,0,0
Gonzales,3,President,,Matthew John Matern,REP,4,3,1,0,0
Gonzales,3,President,,Bill Weld,REP,4,3,1,0,0
Gonzales,3,President,,Bob Ely,REP,3,1,2,0,0
Gonzales,3,President,,Uncommitted,REP,44,29,14,1,0
Gonzales,3,U.S. Senate,,Dwayne Stovall,REP,111,87,23,1,0
Gonzales,3,U.S. Senate,,John Anthony Castro,REP,64,43,20,1,0
Gonzales,3,U.S. Senate,,Virgil Bierschwale,REP,4,3,1,0,0
Gonzales,3,U.S. Senate,,John Cornyn,REP,308,220,79,9,0
Gonzales,3,U.S. Senate,,Mark Yancey,REP,32,18,13,0,1
Gonzales,3,U.S. House,27,Michael Cloud,REP,506,365,130,10,1
Gonzales,3,US Representative,34,Rod Lingsch,REP,0,0,0,0,0
Gonzales,3,US Representative,34,Rey Gonzalez,REP,0,0,0,0,0
Gonzales,3,Railroad Commissioner,,"James ""Jim"" Wright",REP,402,289,105,8,0
Gonzales,3,Railroad Commissioner,,Ryan Sitton,REP,98,69,26,2,1
Gonzales,3,"Chief Justice, Supreme Court",,Nathan Hecht,REP,501,364,126,10,1
Gonzales,3,"Justice, Supreme Court, Pl 6",,Jane Bland,REP,496,359,126,10,1
Gonzales,3,"Justice, Supreme Court, Pl 7",,Jeff Boyd,REP,494,357,126,10,1
Gonzales,3,"Justice, Supreme Court, Pl 8",,Brett Busby,REP,496,358,127,10,1
Gonzales,3,"Judge, Ct of Crim App, Pl 3",,Gina Parker,REP,272,193,75,3,1
Gonzales,3,"Judge, Ct of Crim App, Pl 3",,Bert Richardson,REP,211,158,47,6,0
Gonzales,3,"Judge, Ct of Crim App, Pl 4",,Kevin Patrick Yeary,REP,491,355,125,10,1
Gonzales,3,"Judge, Ct of Crim App, Pl 9",,David Newell,REP,492,356,126,9,1
Gonzales,3,State Senate,18,Lois W. Kolkhorst,REP,500,360,129,10,1
Gonzales,3,State Representative,17,John P. Cyrier,REP,508,363,134,10,1
Gonzales,3,"Justice, 13th Ct of App Dist, Pl 4",,Jaime Tijerina,REP,490,353,127,9,1
Gonzales,3,"Justice, 13th Ct of App Dist, Pl 6",,Clarissa Silva,REP,490,357,123,9,1
Gonzales,3,"Dist Judge, 25th Judicial Dist",,Jacqueline Phillips Ott,REP,178,123,53,2,0
Gonzales,3,"Dist Judge, 25th Judicial Dist",,Bill Old,REP,356,257,89,9,1
Gonzales,3,"Dist Judge, 2nd 25th Judicial Dist",,Jessica Richard Crawford,REP,497,362,124,10,1
Gonzales,3,County Attorney,,Paul Watkins,REP,510,366,135,8,1
Gonzales,3,Sheriff,,Matthew Atkinson,REP,253,193,56,4,0
Gonzales,3,Sheriff,,Robert Ynclan,REP,189,126,56,7,0
Gonzales,3,Sheriff,,Allen Taylor,REP,116,77,38,0,1
Gonzales,3,County Tax Assessor-Collector,,Crystal Cedillo,REP,525,379,135,10,1
Gonzales,3,County Commissioner,,"K.O. ""Dell"" Whiddon",REP,0,0,0,0,0
Gonzales,3,County Commissioner,,Kevin T. La Fleur,REP,346,248,88,9,1
Gonzales,3,County Commissioner,,Daisy Scheske Freeman,REP,211,148,61,2,0
Gonzales,3,Constable,,Scott Rhodes,REP,244,163,74,6,1
Gonzales,3,Constable,,Johnnie Hall,REP,300,223,72,5,0
Gonzales,3,Constable,,Derek Johnson,REP,0,0,0,0,0
Gonzales,3,Constable,,John Moreno,REP,0,0,0,0,0
Gonzales,3,County Chair,,Don Page,REP,483,352,121,9,1
Gonzales,3,Proposition 1,,Yes,REP,453,324,120,9,0
Gonzales,3,Proposition 1,,No,REP,96,65,29,2,0
Gonzales,3,Proposition 2,,Yes,REP,437,313,113,11,0
Gonzales,3,Proposition 2,,No,REP,106,72,34,0,0
Gonzales,3,Proposition 3,,Yes,REP,468,337,120,11,0
Gonzales,3,Proposition 3,,No,REP,63,40,23,0,0
Gonzales,3,Proposition 4,,Yes,REP,476,346,120,10,0
Gonzales,3,Proposition 4,,No,REP,59,36,23,0,0
Gonzales,3,Proposition 5,,Yes,REP,497,351,136,10,0
Gonzales,3,Proposition 5,,No,REP,39,28,10,1,0
Gonzales,3,Proposition 6,,Yes,REP,490,345,134,11,0
Gonzales,3,Proposition 6,,No,REP,41,31,10,0,0
Gonzales,3,Proposition 7,,Yes,REP,525,371,143,11,0
Gonzales,3,Proposition 7,,No,REP,14,11,3,0,0
Gonzales,3,Proposition 8,,Yes,REP,507,360,136,11,0
Gonzales,3,Proposition 8,,No,REP,22,15,7,0,0
Gonzales,3,Proposition 9,,Yes,REP,510,365,135,10,0
Gonzales,3,Proposition 9,,No,REP,30,19,11,0,0
