county,precinct,office,district,candidate,party,absentee,early,election_day,votes
Willacy,Precinct 8,"Justice, Supreme Court, Place No. 8",,Gisela D. Triana,,2,35,30,67
Willacy,Precinct 8,"Justice, Supreme Court, Place No. 8",,Tom Oxford,,0,2,1,3
Willacy,Precinct 8,"Justice, Supreme Court, Place No. 8",,Over Votes,,0,0,0,0
Willacy,Precinct 8,"Justice, Supreme Court, Place No. 8",,Under Votes,,1,6,8,15
Willacy,Precinct 8,"Judge, Court of Criminal Appeals, Place No. 3",,Bert Richardson,,1,28,12,41
Willacy,Precinct 8,"Judge, Court of Criminal Appeals, Place No. 3",,Elizabeth Davis Frizell,,2,36,32,70
Willacy,Precinct 8,"Judge, Court of Criminal Appeals, Place No. 3",,Over Votes,,0,0,0,0
Willacy,Precinct 8,"Judge, Court of Criminal Appeals, Place No. 3",,Under Votes,,1,6,8,15
Willacy,Precinct 8,"Judge, Court of Criminal Appeals, Place No. 4",,Kevin Patrick Yeary,,1,29,16,46
Willacy,Precinct 8,"Judge, Court of Criminal Appeals, Place No. 4",,Tina Clinton,,2,36,29,67
Willacy,Precinct 8,"Judge, Court of Criminal Appeals, Place No. 4",,Over Votes,,0,0,0,0
Willacy,Precinct 8,"Judge, Court of Criminal Appeals, Place No. 4",,Under Votes,,1,5,7,13
Willacy,Precinct 8,"Judge, Court of Criminal Appeals, Place No. 9",,David Newell,,1,29,13,43
Willacy,Precinct 8,"Judge, Court of Criminal Appeals, Place No. 9",,Brandon Birmingham,,2,35,31,68
Willacy,Precinct 8,"Judge, Court of Criminal Appeals, Place No. 9",,Over Votes,,0,0,0,0
Willacy,Precinct 8,"Judge, Court of Criminal Appeals, Place No. 9",,Under Votes,,1,6,8,15
Willacy,Precinct 8,State Senate,27,Vanessa Tijerina,,0,14,11,25
Willacy,Precinct 8,State Senate,27,Eddie Lucio Jr,DEM,3,54,37,94
Willacy,Precinct 8,State Senate,27,Over Votes,,0,0,0,0
Willacy,Precinct 8,State Senate,27,Under Votes,,1,2,4,7
Willacy,Precinct 8,State Representative,31,Marian Knowlton,REP,1,19,12,32
Willacy,Precinct 8,State Representative,31,Ryan Guillen,DEM,2,47,32,81
Willacy,Precinct 8,State Representative,31,Over Votes,,0,0,0,0
Willacy,Precinct 8,State Representative,31,Under Votes,,1,4,8,13
Willacy,Precinct 8,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Jaime Tijerina,,1,34,18,53
Willacy,Precinct 8,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Migdalia Lopez,,2,31,29,62
Willacy,Precinct 8,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Over Votes,,0,0,0,0
Willacy,Precinct 8,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Under Votes,,1,5,5,11
Willacy,Precinct 8,"Justice, 13th Court of Appeals District, Place No. 6",,Clarissa Silva,,1,26,13,40
Willacy,Precinct 8,"Justice, 13th Court of Appeals District, Place No. 6",,Nereida Lopez-Singleterry,,2,39,32,73
Willacy,Precinct 8,"Justice, 13th Court of Appeals District, Place No. 6",,Over Votes,,0,0,0,0
Willacy,Precinct 8,"Justice, 13th Court of Appeals District, Place No. 6",,Under Votes,,1,5,7,13
Willacy,Precinct 8,County Attorney,,Annette C. Hinojosa,,3,51,39,93
Willacy,Precinct 8,County Attorney,,Over Votes,,0,0,0,0
Willacy,Precinct 8,County Attorney,,Under Votes,,1,19,13,33
Willacy,Precinct 8,Sheriff,,"Jose ""Joe"" Salazar",,4,56,43,103
Willacy,Precinct 8,Sheriff,,Over Votes,,0,0,0,0
Willacy,Precinct 8,Sheriff,,Under Votes,,0,14,9,23
Willacy,Precinct 8,County Tax Assessor-Collector,,Elizabeth Barnhart,,3,54,38,95
Willacy,Precinct 8,County Tax Assessor-Collector,,Over Votes,,0,0,0,0
Willacy,Precinct 8,County Tax Assessor-Collector,,Under Votes,,1,16,14,31
Willacy,Precinct 8,"Constable, Precinct No. 2",,Andres Chavez,,3,51,38,92
Willacy,Precinct 8,"Constable, Precinct No. 2",,Over Votes,,0,0,0,0
Willacy,Precinct 8,"Constable, Precinct No. 2",,Under Votes,,1,19,14,34
Willacy,Precinct 8A,Ballots Cast,,,,,,,277
Willacy,Precinct 8A,President,,Donald J. Trump Michael R. Pence,REP,3,67,47,117
Willacy,Precinct 8A,President,,Joseph R. Biden Kamala D. Harris,DEM,15,104,37,156
Willacy,Precinct 8A,President,,"Jo Jorgensen Jeremy ""Spike"" Cohen",LBT,0,1,0,1
Willacy,Precinct 8A,President,,Howie Hawkins Angela Walker,GRE,0,1,0,1
Willacy,Precinct 8A,President,,Over Votes,,0,0,0,0
Willacy,Precinct 8A,President,,Under Votes,,0,1,1,2
Willacy,Precinct 8A,U.S. Senate,,John Cornyn,REP,3,53,28,84
Willacy,Precinct 8A,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,15,103,44,162
Willacy,Precinct 8A,U.S. Senate,,Kerry Douglas McKennon,LBT,0,7,1,8
Willacy,Precinct 8A,U.S. Senate,,David B. Collins,GRE,0,3,1,4
Willacy,Precinct 8A,U.S. Senate,,Over Votes,,0,0,0,0
Willacy,Precinct 8A,U.S. Senate,,Under Votes,,0,8,11,19
Willacy,Precinct 8A,U.S. House,34,Rey Gonzalez,REP,3,46,26,75
Willacy,Precinct 8A,U.S. House,34,Filemon B. Vela,DEM,15,120,46,181
Willacy,Precinct 8A,U.S. House,34,Anthony Cristo,LBT,0,2,1,3
Willacy,Precinct 8A,U.S. House,34,Chris B. Royal,IND,0,1,1,2
Willacy,Precinct 8A,U.S. House,34,Over Votes,,0,0,0,0
Willacy,Precinct 8A,U.S. House,34,Under Votes,,0,5,11,16
Willacy,Precinct 8A,Railroad Commissioner,,"James ""Jim"" Wright",REP,4,49,22,75
Willacy,Precinct 8A,Railroad Commissioner,,Chrysta Castañeda,DEM,14,109,46,169
Willacy,Precinct 8A,Railroad Commissioner,,Matt Sterett,LBT,0,7,1,8
Willacy,Precinct 8A,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRE,0,2,3,5
Willacy,Precinct 8A,Railroad Commissioner,,Over Votes,,0,0,0,0
Willacy,Precinct 8A,Railroad Commissioner,,Under Votes,,0,7,13,20
Willacy,Precinct 8A,"Chief Justice, Supreme Court",,Nathan Hecht,,3,45,20,68
Willacy,Precinct 8A,"Chief Justice, Supreme Court",,Amy Clark Meachum,,14,109,44,167
Willacy,Precinct 8A,"Chief Justice, Supreme Court",,Mark Ash,,0,11,5,16
Willacy,Precinct 8A,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0
Willacy,Precinct 8A,"Chief Justice, Supreme Court",,Under Votes,,1,9,16,26
Willacy,Precinct 8A,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Jane Bland,,3,56,31,90
Willacy,Precinct 8A,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Kathy Cheng,,14,105,38,157
Willacy,Precinct 8A,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Over Votes,,0,0,0,0
Willacy,Precinct 8A,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Under Votes,,1,13,16,30
Willacy,Precinct 8A,"Justice, Supreme Court, Place No. 7",,Jeff Boyd,,3,50,24,77
Willacy,Precinct 8A,"Justice, Supreme Court, Place No. 7",,Staci Williams,,12,103,44,159
Willacy,Precinct 8A,"Justice, Supreme Court, Place No. 7",,William Bryan Strange III,,0,9,0,9
Willacy,Precinct 8A,"Justice, Supreme Court, Place No. 7",,Over Votes,,0,0,0,0
Willacy,Precinct 8A,"Justice, Supreme Court, Place No. 7",,Under Votes,,3,12,17,32
Willacy,Precinct 8A,"Justice, Supreme Court, Place No. 8",,Brett Busby,,4,48,23,75
Willacy,Precinct 8A,"Justice, Supreme Court, Place No. 8",,Gisela D. Triana,,13,105,42,160
Willacy,Precinct 8A,"Justice, Supreme Court, Place No. 8",,Tom Oxford,,0,11,3,14
Willacy,Precinct 8A,"Justice, Supreme Court, Place No. 8",,Over Votes,,0,0,0,0
Willacy,Precinct 8A,"Justice, Supreme Court, Place No. 8",,Under Votes,,1,10,17,28
Willacy,Precinct 8A,"Judge, Court of Criminal Appeals, Place No. 3",,Bert Richardson,,3,52,23,78
Willacy,Precinct 8A,"Judge, Court of Criminal Appeals, Place No. 3",,Elizabeth Davis Frizell,,13,112,46,171
Willacy,Precinct 8A,"Judge, Court of Criminal Appeals, Place No. 3",,Over Votes,,0,0,0,0
Willacy,Precinct 8A,"Judge, Court of Criminal Appeals, Place No. 3",,Under Votes,,2,10,16,28
Willacy,Precinct 8A,"Judge, Court of Criminal Appeals, Place No. 4",,Kevin Patrick Yeary,,3,51,26,80
Willacy,Precinct 8A,"Judge, Court of Criminal Appeals, Place No. 4",,Tina Clinton,,12,111,42,165
Willacy,Precinct 8A,"Judge, Court of Criminal Appeals, Place No. 4",,Over Votes,,0,0,0,0
Willacy,Precinct 8A,"Judge, Court of Criminal Appeals, Place No. 4",,Under Votes,,3,12,17,32
Willacy,Precinct 8A,"Judge, Court of Criminal Appeals, Place No. 9",,David Newell,,3,50,30,83
Willacy,Precinct 8A,"Judge, Court of Criminal Appeals, Place No. 9",,Brandon Birmingham,,12,113,39,164
Willacy,Precinct 8A,"Judge, Court of Criminal Appeals, Place No. 9",,Over Votes,,0,0,0,0
Willacy,Precinct 8A,"Judge, Court of Criminal Appeals, Place No. 9",,Under Votes,,3,11,16,30
Willacy,Precinct 8A,State Senate,27,Vanessa Tijerina,,4,31,24,59
Willacy,Precinct 8A,State Senate,27,Eddie Lucio Jr,DEM,14,139,55,208
Willacy,Precinct 8A,State Senate,27,Over Votes,,0,0,0,0
Willacy,Precinct 8A,State Senate,27,Under Votes,,0,4,6,10
Willacy,Precinct 8A,State Representative,31,Marian Knowlton,REP,3,36,18,57
Willacy,Precinct 8A,State Representative,31,Ryan Guillen,DEM,15,133,57,205
Willacy,Precinct 8A,State Representative,31,Over Votes,,0,0,0,0
Willacy,Precinct 8A,State Representative,31,Under Votes,,0,5,10,15
Willacy,Precinct 8A,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Jaime Tijerina,,3,55,27,85
Willacy,Precinct 8A,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Migdalia Lopez,,15,103,42,160
Willacy,Precinct 8A,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Over Votes,,0,0,0,0
Willacy,Precinct 8A,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Under Votes,,0,16,16,32
Willacy,Precinct 8A,"Justice, 13th Court of Appeals District, Place No. 6",,Clarissa Silva,,2,50,32,84
Willacy,Precinct 8A,"Justice, 13th Court of Appeals District, Place No. 6",,Nereida Lopez-Singleterry,,15,109,34,158
Willacy,Precinct 8A,"Justice, 13th Court of Appeals District, Place No. 6",,Over Votes,,0,0,0,0
Willacy,Precinct 8A,"Justice, 13th Court of Appeals District, Place No. 6",,Under Votes,,1,15,19,35
Willacy,Precinct 8A,County Attorney,,Annette C. Hinojosa,,12,138,52,202
Willacy,Precinct 8A,County Attorney,,Over Votes,,0,0,0,0
Willacy,Precinct 8A,County Attorney,,Under Votes,,6,36,33,75
Willacy,Precinct 8A,Sheriff,,"Jose ""Joe"" Salazar",,14,144,58,216
Willacy,Precinct 8A,Sheriff,,Over Votes,,0,0,0,0
Willacy,Precinct 8A,Sheriff,,Under Votes,,4,30,27,61
Willacy,Precinct 8A,County Tax Assessor-Collector,,Elizabeth Barnhart,,14,140,55,209
Willacy,Precinct 8A,County Tax Assessor-Collector,,Over Votes,,0,0,0,0
Willacy,Precinct 8A,County Tax Assessor-Collector,,Under Votes,,4,34,30,68
Willacy,Precinct 8A,"Constable, Precinct No. 2",,Andres Chavez,,14,137,54,205
Willacy,Precinct 8A,"Constable, Precinct No. 2",,Over Votes,,0,0,0,0
Willacy,Precinct 8A,"Constable, Precinct No. 2",,Under Votes,,4,37,31,72
Willacy,Precinct 9,Ballots Cast,,,,,,,366
Willacy,Precinct 9,President,,Donald J. Trump Michael R. Pence,REP,2,74,76,152
Willacy,Precinct 9,President,,Joseph R. Biden Kamala D. Harris,DEM,16,133,61,210
Willacy,Precinct 9,President,,"Jo Jorgensen Jeremy ""Spike"" Cohen",LBT,0,2,1,3
Willacy,Precinct 9,President,,Howie Hawkins Angela Walker,GRE,0,0,0,0
Willacy,Precinct 9,President,,Over Votes,,0,0,0,0
Willacy,Precinct 9,President,,Under Votes,,0,1,0,1
Willacy,Precinct 9,U.S. Senate,,John Cornyn,REP,6,68,57,131
Willacy,Precinct 9,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,12,129,61,202
Willacy,Precinct 9,U.S. Senate,,Kerry Douglas McKennon,LBT,0,0,0,0
Willacy,Precinct 9,U.S. Senate,,David B. Collins,GRE,0,2,2,4
Willacy,Precinct 9,U.S. Senate,,Over Votes,,0,0,0,0
Willacy,Precinct 9,U.S. Senate,,Under Votes,,0,11,18,29
Willacy,Precinct 9,U.S. House,34,Rey Gonzalez,REP,1,47,45,93
Willacy,Precinct 9,U.S. House,34,Filemon B. Vela,DEM,17,144,75,236
Willacy,Precinct 9,U.S. House,34,Anthony Cristo,LBT,0,2,3,5
Willacy,Precinct 9,U.S. House,34,Chris B. Royal,IND,0,4,1,5
Willacy,Precinct 9,U.S. House,34,Over Votes,,0,0,0,0
Willacy,Precinct 9,U.S. House,34,Under Votes,,0,13,14,27
Willacy,Precinct 9,Railroad Commissioner,,"James ""Jim"" Wright",REP,3,61,50,114
Willacy,Precinct 9,Railroad Commissioner,,Chrysta Castañeda,DEM,15,127,61,203
Willacy,Precinct 9,Railroad Commissioner,,Matt Sterett,LBT,0,4,2,6
Willacy,Precinct 9,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRE,0,1,3,4
Willacy,Precinct 9,Railroad Commissioner,,Over Votes,,0,0,0,0
Willacy,Precinct 9,Railroad Commissioner,,Under Votes,,0,17,22,39
Willacy,Precinct 9,"Chief Justice, Supreme Court",,Nathan Hecht,,3,61,45,109
Willacy,Precinct 9,"Chief Justice, Supreme Court",,Amy Clark Meachum,,15,127,55,197
Willacy,Precinct 9,"Chief Justice, Supreme Court",,Mark Ash,,0,5,13,18
Willacy,Precinct 9,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0
Willacy,Precinct 9,"Chief Justice, Supreme Court",,Under Votes,,0,17,25,42
Willacy,Precinct 9,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Jane Bland,,3,67,59,129
Willacy,Precinct 9,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Kathy Cheng,,15,119,51,185
Willacy,Precinct 9,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Over Votes,,0,0,0,0
Willacy,Precinct 9,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Under Votes,,0,24,28,52
Willacy,Precinct 9,"Justice, Supreme Court, Place No. 7",,Jeff Boyd,,3,57,47,107
Willacy,Precinct 9,"Justice, Supreme Court, Place No. 7",,Staci Williams,,15,130,56,201
Willacy,Precinct 9,"Justice, Supreme Court, Place No. 7",,William Bryan Strange III,,0,3,5,8
Willacy,Precinct 9,"Justice, Supreme Court, Place No. 7",,Over Votes,,0,0,0,0
Willacy,Precinct 9,"Justice, Supreme Court, Place No. 7",,Under Votes,,0,20,30,50
Willacy,Precinct 9,"Justice, Supreme Court, Place No. 8",,Brett Busby,,3,57,44,104
Willacy,Precinct 9,"Justice, Supreme Court, Place No. 8",,Gisela D. Triana,,15,128,60,203
Willacy,Precinct 9,"Justice, Supreme Court, Place No. 8",,Tom Oxford,,0,4,5,9
Willacy,Precinct 9,"Justice, Supreme Court, Place No. 8",,Over Votes,,0,0,0,0
Willacy,Precinct 9,"Justice, Supreme Court, Place No. 8",,Under Votes,,0,21,29,50
Willacy,Precinct 9,"Judge, Court of Criminal Appeals, Place No. 3",,Bert Richardson,,3,59,48,110
Willacy,Precinct 9,"Judge, Court of Criminal Appeals, Place No. 3",,Elizabeth Davis Frizell,,15,129,61,205
Willacy,Precinct 9,"Judge, Court of Criminal Appeals, Place No. 3",,Over Votes,,0,0,0,0
Willacy,Precinct 9,"Judge, Court of Criminal Appeals, Place No. 3",,Under Votes,,0,22,29,51
Willacy,Precinct 9,"Judge, Court of Criminal Appeals, Place No. 4",,Kevin Patrick Yeary,,2,62,47,111
Willacy,Precinct 9,"Judge, Court of Criminal Appeals, Place No. 4",,Tina Clinton,,16,126,58,200
Willacy,Precinct 9,"Judge, Court of Criminal Appeals, Place No. 4",,Over Votes,,0,0,0,0
Willacy,Precinct 9,"Judge, Court of Criminal Appeals, Place No. 4",,Under Votes,,0,22,33,55
Willacy,Precinct 9,"Judge, Court of Criminal Appeals, Place No. 9",,David Newell,,2,62,50,114
Willacy,Precinct 9,"Judge, Court of Criminal Appeals, Place No. 9",,Brandon Birmingham,,14,127,55,196
Willacy,Precinct 9,"Judge, Court of Criminal Appeals, Place No. 9",,Over Votes,,0,0,0,0
Willacy,Precinct 9,"Judge, Court of Criminal Appeals, Place No. 9",,Under Votes,,2,21,33,56
Willacy,Precinct 9,State Senate,27,Vanessa Tijerina,,1,36,28,65
Willacy,Precinct 9,State Senate,27,Eddie Lucio Jr,DEM,17,162,97,276
Willacy,Precinct 9,State Senate,27,Over Votes,,0,0,0,0
Willacy,Precinct 9,State Senate,27,Under Votes,,0,12,13,25
Willacy,Precinct 9,State Representative,31,Marian Knowlton,REP,1,37,30,68
Willacy,Precinct 9,State Representative,31,Ryan Guillen,DEM,17,158,85,260
Willacy,Precinct 9,State Representative,31,Over Votes,,0,0,0,0
Willacy,Precinct 9,State Representative,31,Under Votes,,0,15,23,38
Willacy,Precinct 9,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Jaime Tijerina,,3,45,39,87
Willacy,Precinct 9,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Migdalia Lopez,,15,149,80,244
Willacy,Precinct 9,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Over Votes,,0,0,0,0
Willacy,Precinct 9,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Under Votes,,0,16,19,35
Willacy,Precinct 9,"Justice, 13th Court of Appeals District, Place No. 6",,Clarissa Silva,,5,58,49,112
Willacy,Precinct 9,"Justice, 13th Court of Appeals District, Place No. 6",,Nereida Lopez-Singleterry,,13,131,63,207
Willacy,Precinct 9,"Justice, 13th Court of Appeals District, Place No. 6",,Over Votes,,0,0,0,0
Willacy,Precinct 9,"Justice, 13th Court of Appeals District, Place No. 6",,Under Votes,,0,21,26,47
Willacy,Precinct 9,County Attorney,,Annette C. Hinojosa,,16,162,96,274
Willacy,Precinct 9,County Attorney,,Over Votes,,0,0,0,0
Willacy,Precinct 9,County Attorney,,Under Votes,,2,48,42,92
Willacy,Precinct 9,Sheriff,,"Jose ""Joe"" Salazar",,17,159,93,269
Willacy,Precinct 9,Sheriff,,Over Votes,,0,0,0,0
Willacy,Precinct 9,Sheriff,,Under Votes,,1,51,45,97
Willacy,Precinct 9,County Tax Assessor-Collector,,Elizabeth Barnhart,,17,155,92,264
Willacy,Precinct 9,County Tax Assessor-Collector,,Over Votes,,0,0,0,0
Willacy,Precinct 9,County Tax Assessor-Collector,,Under Votes,,1,55,46,102
Willacy,Precinct 9,"County Commissioner, Precinct No. 3",,Henry De La Paz Jr,,16,152,93,261
Willacy,Precinct 9,"County Commissioner, Precinct No. 3",,Over Votes,,0,0,0,0
Willacy,Precinct 9,"County Commissioner, Precinct No. 3",,Under Votes,,2,58,45,105
Willacy,Precinct 9,"Constable, Precinct No. 3",,Ben Vera,,16,166,99,281
Willacy,Precinct 9,"Constable, Precinct No. 3",,Over Votes,,0,0,0,0
Willacy,Precinct 9,"Constable, Precinct No. 3",,Under Votes,,2,44,39,85
Willacy,Precinct 9,"Commissioner, Full 2 Year Term",,Maria Luisa (Bibi Gonzalez,,3,57,47,107
Willacy,Precinct 9,"Commissioner, Full 2 Year Term",,Pablo Morales,,4,71,54,129
Willacy,Precinct 9,"Commissioner, Full 2 Year Term",,Maggie Quilantan,,7,70,38,115
Willacy,Precinct 9,"Commissioner, Full 2 Year Term",,Rick Salinas,,8,89,61,158
Willacy,Precinct 9,"Commissioner, Full 2 Year Term",,Tony Chavez,,9,75,39,123
Willacy,Precinct 9,"Commissioner, Full 2 Year Term",,Albert Cavazos,,11,82,62,155
Willacy,Precinct 9,"Commissioner, Full 2 Year Term",,Over Votes,,0,0,0,0
Willacy,Precinct 9,"Commissioner, Full 2 Year Term",,Under Votes,,30,396,251,677
Willacy,Precinct 10,Ballots Cast,,,,,,,227
Willacy,Precinct 10,President,,Donald J. Trump Michael R. Pence,REP,12,51,119,182
Willacy,Precinct 10,President,,Joseph R. Biden Kamala D. Harris,DEM,7,14,22,43
Willacy,Precinct 10,President,,"Jo Jorgensen Jeremy ""Spike"" Cohen",LBT,0,0,0,0
Willacy,Precinct 10,President,,Howie Hawkins Angela Walker,GRE,0,0,1,1
Willacy,Precinct 10,President,,Over Votes,,0,0,0,0
Willacy,Precinct 10,President,,Under Votes,,0,0,1,1
Willacy,Precinct 10,U.S. Senate,,John Cornyn,REP,13,50,114,177
Willacy,Precinct 10,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,6,14,23,43
Willacy,Precinct 10,U.S. Senate,,Kerry Douglas McKennon,LBT,0,0,5,5
Willacy,Precinct 10,U.S. Senate,,David B. Collins,GRE,0,0,0,0
Willacy,Precinct 10,U.S. Senate,,Over Votes,,0,0,0,0
Willacy,Precinct 10,U.S. Senate,,Under Votes,,0,1,1,2
Willacy,Precinct 10,U.S. House,34,Rey Gonzalez,REP,11,48,106,165
Willacy,Precinct 10,U.S. House,34,Filemon B. Vela,DEM,7,14,26,47
Willacy,Precinct 10,U.S. House,34,Anthony Cristo,LBT,0,1,4,5
Willacy,Precinct 10,U.S. House,34,Chris B. Royal,IND,0,1,4,5
Willacy,Precinct 10,U.S. House,34,Over Votes,,0,0,0,0
Willacy,Precinct 10,U.S. House,34,Under Votes,,1,1,3,5
Willacy,Precinct 10,Railroad Commissioner,,"James ""Jim"" Wright",REP,11,47,109,167
Willacy,Precinct 10,Railroad Commissioner,,Chrysta Castañeda,DEM,7,14,24,45
Willacy,Precinct 10,Railroad Commissioner,,Matt Sterett,LBT,0,1,7,8
Willacy,Precinct 10,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRE,0,2,1,3
Willacy,Precinct 10,Railroad Commissioner,,Over Votes,,0,0,0,0
Willacy,Precinct 10,Railroad Commissioner,,Under Votes,,1,1,2,4
Willacy,Precinct 10,"Chief Justice, Supreme Court",,Nathan Hecht,,11,48,110,169
Willacy,Precinct 10,"Chief Justice, Supreme Court",,Amy Clark Meachum,,8,15,23,46
Willacy,Precinct 10,"Chief Justice, Supreme Court",,Mark Ash,,0,1,7,8
Willacy,Precinct 10,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0
Willacy,Precinct 10,"Chief Justice, Supreme Court",,Under Votes,,0,1,3,4
Willacy,Precinct 10,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Jane Bland,,12,50,119,181
Willacy,Precinct 10,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Kathy Cheng,,7,14,22,43
Willacy,Precinct 10,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Over Votes,,0,0,0,0
Willacy,Precinct 10,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Under Votes,,0,1,2,3
Willacy,Precinct 10,"Justice, Supreme Court, Place No. 7",,Jeff Boyd,,11,49,109,169
Willacy,Precinct 10,"Justice, Supreme Court, Place No. 7",,Staci Williams,,8,13,24,45
Willacy,Precinct 10,"Justice, Supreme Court, Place No. 7",,William Bryan Strange III,,0,2,7,9
Willacy,Precinct 10,"Justice, Supreme Court, Place No. 7",,Over Votes,,0,0,0,0
Willacy,Precinct 10,"Justice, Supreme Court, Place No. 7",,Under Votes,,0,1,3,4
Willacy,Precinct 10,"Justice, Supreme Court, Place No. 8",,Brett Busby,,11,49,115,175
Willacy,Precinct 10,"Justice, Supreme Court, Place No. 8",,Gisela D. Triana,,7,14,19,40
Willacy,Precinct 10,"Justice, Supreme Court, Place No. 8",,Tom Oxford,,0,1,7,8
Willacy,Precinct 10,"Justice, Supreme Court, Place No. 8",,Over Votes,,0,0,0,0
Willacy,Precinct 10,"Justice, Supreme Court, Place No. 8",,Under Votes,,1,1,2,4
Willacy,Precinct 10,"Judge, Court of Criminal Appeals, Place No. 3",,Bert Richardson,,11,50,116,177
Willacy,Precinct 10,"Judge, Court of Criminal Appeals, Place No. 3",,Elizabeth Davis Frizell,,7,14,24,45
Willacy,Precinct 10,"Judge, Court of Criminal Appeals, Place No. 3",,Over Votes,,0,0,0,0
Willacy,Precinct 10,"Judge, Court of Criminal Appeals, Place No. 3",,Under Votes,,1,1,3,5
Willacy,Precinct 10,"Judge, Court of Criminal Appeals, Place No. 4",,Kevin Patrick Yeary,,12,49,114,175
Willacy,Precinct 10,"Judge, Court of Criminal Appeals, Place No. 4",,Tina Clinton,,7,15,24,46
Willacy,Precinct 10,"Judge, Court of Criminal Appeals, Place No. 4",,Over Votes,,0,0,0,0
Willacy,Precinct 10,"Judge, Court of Criminal Appeals, Place No. 4",,Under Votes,,0,1,5,6
Willacy,Precinct 10,"Judge, Court of Criminal Appeals, Place No. 9",,David Newell,,10,50,116,176
Willacy,Precinct 10,"Judge, Court of Criminal Appeals, Place No. 9",,Brandon Birmingham,,7,14,24,45
Willacy,Precinct 10,"Judge, Court of Criminal Appeals, Place No. 9",,Over Votes,,0,0,0,0
Willacy,Precinct 10,"Judge, Court of Criminal Appeals, Place No. 9",,Under Votes,,2,1,3,6
Willacy,Precinct 10,State Senate,27,Vanessa Tijerina,,12,43,74,129
Willacy,Precinct 10,State Senate,27,Eddie Lucio Jr,DEM,7,20,53,80
Willacy,Precinct 10,State Senate,27,Over Votes,,0,0,0,0
Willacy,Precinct 10,State Senate,27,Under Votes,,0,2,16,18
Willacy,Precinct 10,State Representative,31,Marian Knowlton,REP,12,45,99,156
Willacy,Precinct 10,State Representative,31,Ryan Guillen,DEM,7,19,41,67
Willacy,Precinct 10,State Representative,31,Over Votes,,0,0,0,0
Willacy,Precinct 10,State Representative,31,Under Votes,,0,1,3,4
Willacy,Precinct 10,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Jaime Tijerina,,11,49,106,166
Willacy,Precinct 10,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Migdalia Lopez,,7,14,31,52
Willacy,Precinct 10,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Over Votes,,0,0,0,0
Willacy,Precinct 10,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Under Votes,,1,2,6,9
Willacy,Precinct 10,"Justice, 13th Court of Appeals District, Place No. 6",,Clarissa Silva,,12,51,113,176
Willacy,Precinct 10,"Justice, 13th Court of Appeals District, Place No. 6",,Nereida Lopez-Singleterry,,6,12,25,43
Willacy,Precinct 10,"Justice, 13th Court of Appeals District, Place No. 6",,Over Votes,,0,0,0,0
Willacy,Precinct 10,"Justice, 13th Court of Appeals District, Place No. 6",,Under Votes,,1,2,5,8
Willacy,Precinct 10,County Attorney,,Annette C. Hinojosa,,12,33,72,117
Willacy,Precinct 10,County Attorney,,Over Votes,,0,0,0,0
Willacy,Precinct 10,County Attorney,,Under Votes,,7,32,71,110
Willacy,Precinct 10,Sheriff,,"Jose ""Joe"" Salazar",,11,34,73,118
Willacy,Precinct 10,Sheriff,,Over Votes,,0,0,0,0
Willacy,Precinct 10,Sheriff,,Under Votes,,8,31,70,109
