county,precinct,office,district,party,candidate,votes,absentee,early_voting,early_voting_paper,early_voting_machine,election_day,election_day_paper,election_day_machine
Lavaca,16,"Judge, Ct of Criminal Appeals, Pl 9",,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,19,"Judge, Ct of Criminal Appeals, Pl 9",,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,23,"Judge, Ct of Criminal Appeals, Pl 9",,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,29,"Judge, Ct of Criminal Appeals, Pl 9",,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,30,"Judge, Ct of Criminal Appeals, Pl 9",,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,31,"Judge, Ct of Criminal Appeals, Pl 9",,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,32,"Judge, Ct of Criminal Appeals, Pl 9",,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,1,"Judge, Ct of Criminal Appeals, Pl 9",,DEM,UNDER VOTES,30,2,8,3,5,20,6,14
Lavaca,8,"Judge, Ct of Criminal Appeals, Pl 9",,DEM,UNDER VOTES,10,3,5,1,4,2,1,1
Lavaca,16,"Judge, Ct of Criminal Appeals, Pl 9",,DEM,UNDER VOTES,11,2,2,2,0,7,4,3
Lavaca,19,"Judge, Ct of Criminal Appeals, Pl 9",,DEM,UNDER VOTES,8,4,3,1,2,1,1,0
Lavaca,23,"Judge, Ct of Criminal Appeals, Pl 9",,DEM,UNDER VOTES,9,2,0,0,0,7,1,6
Lavaca,29,"Judge, Ct of Criminal Appeals, Pl 9",,DEM,UNDER VOTES,38,10,5,2,3,23,10,13
Lavaca,30,"Judge, Ct of Criminal Appeals, Pl 9",,DEM,UNDER VOTES,13,2,3,2,1,8,3,5
Lavaca,31,"Judge, Ct of Criminal Appeals, Pl 9",,DEM,UNDER VOTES,20,1,11,2,9,8,2,6
Lavaca,32,"Judge, Ct of Criminal Appeals, Pl 9",,DEM,UNDER VOTES,8,3,0,0,0,5,1,4
Lavaca,1,State Senate,18,DEM,Michael Antalan,99,16,37,16,21,46,22,24
Lavaca,8,State Senate,18,DEM,Michael Antalan,27,4,4,1,3,19,5,14
Lavaca,16,State Senate,18,DEM,Michael Antalan,18,1,4,2,2,13,9,4
Lavaca,19,State Senate,18,DEM,Michael Antalan,27,3,14,8,6,10,5,5
Lavaca,23,State Senate,18,DEM,Michael Antalan,39,17,5,3,2,17,7,10
Lavaca,29,State Senate,18,DEM,Michael Antalan,90,28,11,3,8,51,14,37
Lavaca,30,State Senate,18,DEM,Michael Antalan,58,10,9,2,7,39,15,24
Lavaca,31,State Senate,18,DEM,Michael Antalan,51,13,14,4,10,24,11,13
Lavaca,32,State Senate,18,DEM,Michael Antalan,14,2,1,1,0,11,3,8
Lavaca,1,State Senate,18,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,8,State Senate,18,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,16,State Senate,18,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,19,State Senate,18,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,23,State Senate,18,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,29,State Senate,18,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,30,State Senate,18,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,31,State Senate,18,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,32,State Senate,18,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,1,State Senate,18,DEM,UNDER VOTES,28,3,6,3,3,19,5,14
Lavaca,8,State Senate,18,DEM,UNDER VOTES,8,2,4,1,3,2,1,1
Lavaca,16,State Senate,18,DEM,UNDER VOTES,10,2,1,1,0,7,3,4
Lavaca,19,State Senate,18,DEM,UNDER VOTES,9,5,3,1,2,1,1,0
Lavaca,23,State Senate,18,DEM,UNDER VOTES,10,2,0,0,0,8,1,7
Lavaca,29,State Senate,18,DEM,UNDER VOTES,37,8,5,2,3,24,10,14
Lavaca,30,State Senate,18,DEM,UNDER VOTES,12,2,2,1,1,8,2,6
Lavaca,31,State Senate,18,DEM,UNDER VOTES,22,1,13,3,10,8,2,6
Lavaca,32,State Senate,18,DEM,UNDER VOTES,8,3,0,0,0,5,1,4
Lavaca,1,"Justice, 13th Ct of App Dist, Pl 4",,DEM,Migdalia Lopez,100,17,35,15,20,48,23,25
Lavaca,8,"Justice, 13th Ct of App Dist, Pl 4",,DEM,Migdalia Lopez,27,3,6,2,4,18,5,13
Lavaca,16,"Justice, 13th Ct of App Dist, Pl 4",,DEM,Migdalia Lopez,17,1,3,1,2,13,8,5
Lavaca,19,"Justice, 13th Ct of App Dist, Pl 4",,DEM,Migdalia Lopez,29,4,15,9,6,10,5,5
Lavaca,23,"Justice, 13th Ct of App Dist, Pl 4",,DEM,Migdalia Lopez,39,17,5,3,2,17,7,10
Lavaca,29,"Justice, 13th Ct of App Dist, Pl 4",,DEM,Migdalia Lopez,88,27,11,3,8,50,13,37
Lavaca,30,"Justice, 13th Ct of App Dist, Pl 4",,DEM,Migdalia Lopez,58,10,9,2,7,39,15,24
Lavaca,31,"Justice, 13th Ct of App Dist, Pl 4",,DEM,Migdalia Lopez,53,13,16,5,11,24,11,13
Lavaca,32,"Justice, 13th Ct of App Dist, Pl 4",,DEM,Migdalia Lopez,14,2,1,1,0,11,3,8
Lavaca,1,"Justice, 13th Ct of App Dist, Pl 4",,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,8,"Justice, 13th Ct of App Dist, Pl 4",,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,16,"Justice, 13th Ct of App Dist, Pl 4",,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,19,"Justice, 13th Ct of App Dist, Pl 4",,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,23,"Justice, 13th Ct of App Dist, Pl 4",,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,29,"Justice, 13th Ct of App Dist, Pl 4",,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,30,"Justice, 13th Ct of App Dist, Pl 4",,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,31,"Justice, 13th Ct of App Dist, Pl 4",,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,32,"Justice, 13th Ct of App Dist, Pl 4",,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,1,"Justice, 13th Ct of App Dist, Pl 4",,DEM,UNDER VOTES,27,2,8,4,4,17,4,13
Lavaca,8,"Justice, 13th Ct of App Dist, Pl 4",,DEM,UNDER VOTES,8,3,2,0,2,3,1,2
Lavaca,16,"Justice, 13th Ct of App Dist, Pl 4",,DEM,UNDER VOTES,11,2,2,2,0,7,4,3
Lavaca,19,"Justice, 13th Ct of App Dist, Pl 4",,DEM,UNDER VOTES,7,4,2,0,2,1,1,0
Lavaca,23,"Justice, 13th Ct of App Dist, Pl 4",,DEM,UNDER VOTES,10,2,0,0,0,8,1,7
Lavaca,29,"Justice, 13th Ct of App Dist, Pl 4",,DEM,UNDER VOTES,39,9,5,2,3,25,11,14
Lavaca,30,"Justice, 13th Ct of App Dist, Pl 4",,DEM,UNDER VOTES,12,2,2,1,1,8,2,6
Lavaca,31,"Justice, 13th Ct of App Dist, Pl 4",,DEM,UNDER VOTES,20,1,11,2,9,8,2,6
Lavaca,32,"Justice, 13th Ct of App Dist, Pl 4",,DEM,UNDER VOTES,8,3,0,0,0,5,1,4
Lavaca,1,"Justice, 13th Ct of App Dist, Pl 6",,DEM,Nereida Lopez-Singleterry,76,8,30,14,16,38,23,15
Lavaca,8,"Justice, 13th Ct of App Dist, Pl 6",,DEM,Nereida Lopez-Singleterry,23,3,5,2,3,15,5,10
Lavaca,16,"Justice, 13th Ct of App Dist, Pl 6",,DEM,Nereida Lopez-Singleterry,16,1,2,1,1,13,8,5
Lavaca,19,"Justice, 13th Ct of App Dist, Pl 6",,DEM,Nereida Lopez-Singleterry,25,4,14,9,5,7,5,2
Lavaca,23,"Justice, 13th Ct of App Dist, Pl 6",,DEM,Nereida Lopez-Singleterry,30,14,4,3,1,12,6,6
Lavaca,29,"Justice, 13th Ct of App Dist, Pl 6",,DEM,Nereida Lopez-Singleterry,66,16,11,3,8,39,14,25
Lavaca,30,"Justice, 13th Ct of App Dist, Pl 6",,DEM,Nereida Lopez-Singleterry,50,6,8,2,6,36,15,21
Lavaca,31,"Justice, 13th Ct of App Dist, Pl 6",,DEM,Nereida Lopez-Singleterry,40,6,13,4,9,21,10,11
Lavaca,32,"Justice, 13th Ct of App Dist, Pl 6",,DEM,Nereida Lopez-Singleterry,12,2,1,1,0,9,3,6
Lavaca,1,"Justice, 13th Ct of App Dist, Pl 6",,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,8,"Justice, 13th Ct of App Dist, Pl 6",,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,16,"Justice, 13th Ct of App Dist, Pl 6",,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,19,"Justice, 13th Ct of App Dist, Pl 6",,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,23,"Justice, 13th Ct of App Dist, Pl 6",,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,29,"Justice, 13th Ct of App Dist, Pl 6",,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,30,"Justice, 13th Ct of App Dist, Pl 6",,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,31,"Justice, 13th Ct of App Dist, Pl 6",,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,32,"Justice, 13th Ct of App Dist, Pl 6",,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,1,"Justice, 13th Ct of App Dist, Pl 6",,DEM,UNDER VOTES,51,11,13,5,8,27,4,23
Lavaca,8,"Justice, 13th Ct of App Dist, Pl 6",,DEM,UNDER VOTES,12,3,3,0,3,6,1,5
Lavaca,16,"Justice, 13th Ct of App Dist, Pl 6",,DEM,UNDER VOTES,12,2,3,2,1,7,4,3
Lavaca,19,"Justice, 13th Ct of App Dist, Pl 6",,DEM,UNDER VOTES,11,4,3,0,3,4,1,3
Lavaca,23,"Justice, 13th Ct of App Dist, Pl 6",,DEM,UNDER VOTES,19,5,1,0,1,13,2,11
Lavaca,29,"Justice, 13th Ct of App Dist, Pl 6",,DEM,UNDER VOTES,61,20,5,2,3,36,10,26
Lavaca,30,"Justice, 13th Ct of App Dist, Pl 6",,DEM,UNDER VOTES,20,6,3,1,2,11,2,9
Lavaca,31,"Justice, 13th Ct of App Dist, Pl 6",,DEM,UNDER VOTES,33,8,14,3,11,11,3,8
Lavaca,32,"Justice, 13th Ct of App Dist, Pl 6",,DEM,UNDER VOTES,10,3,0,0,0,7,1,6
Lavaca,1,Proposition 1 REP,,REP,Yes,821,37,427,228,199,357,147,210
Lavaca,8,Proposition 1 REP,,REP,Yes,221,10,73,50,23,138,52,86
Lavaca,16,Proposition 1 REP,,REP,Yes,179,10,59,31,28,110,52,58
Lavaca,19,Proposition 1 REP,,REP,Yes,220,16,126,79,47,78,34,44
Lavaca,23,Proposition 1 REP,,REP,Yes,304,20,61,37,24,223,75,148
Lavaca,29,Proposition 1 REP,,REP,Yes,813,60,163,90,73,590,223,367
Lavaca,30,Proposition 1 REP,,REP,Yes,350,36,55,25,30,259,117,142
Lavaca,31,Proposition 1 REP,,REP,Yes,415,32,198,112,86,185,117,68
Lavaca,32,Proposition 1 REP,,REP,Yes,177,11,47,27,20,119,58,61
Lavaca,1,Proposition 1 REP,,REP,No,105,11,47,20,27,47,18,29
Lavaca,8,Proposition 1 REP,,REP,No,28,0,8,4,4,20,10,10
Lavaca,16,Proposition 1 REP,,REP,No,20,2,6,3,3,12,2,10
Lavaca,19,Proposition 1 REP,,REP,No,28,1,14,9,5,13,6,7
Lavaca,23,Proposition 1 REP,,REP,No,34,2,7,2,5,25,8,17
Lavaca,29,Proposition 1 REP,,REP,No,94,5,22,10,12,67,20,47
Lavaca,30,Proposition 1 REP,,REP,No,48,5,7,3,4,36,13,23
Lavaca,31,Proposition 1 REP,,REP,No,39,3,20,6,14,16,8,8
Lavaca,32,Proposition 1 REP,,REP,No,17,0,7,3,4,10,4,6
Lavaca,1,Proposition 1 REP,,REP,OVER VOTES,2,0,2,0,2,0,0,0
Lavaca,8,Proposition 1 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,16,Proposition 1 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,19,Proposition 1 REP,,REP,OVER VOTES,1,0,1,0,1,0,0,0
Lavaca,23,Proposition 1 REP,,REP,OVER VOTES,1,0,0,0,0,1,0,1
Lavaca,29,Proposition 1 REP,,REP,OVER VOTES,2,2,0,0,0,0,0,0
Lavaca,30,Proposition 1 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,31,Proposition 1 REP,,REP,OVER VOTES,2,0,1,0,1,1,0,1
Lavaca,32,Proposition 1 REP,,REP,OVER VOTES,1,1,0,0,0,0,0,0
Lavaca,1,Proposition 1 REP,,REP,UNDER VOTES,28,0,16,3,13,12,2,10
Lavaca,8,Proposition 1 REP,,REP,UNDER VOTES,13,1,4,2,2,8,0,8
Lavaca,16,Proposition 1 REP,,REP,UNDER VOTES,9,0,3,0,3,6,1,5
Lavaca,19,Proposition 1 REP,,REP,UNDER VOTES,6,0,3,2,1,3,0,3
Lavaca,23,Proposition 1 REP,,REP,UNDER VOTES,17,2,1,1,0,14,0,14
Lavaca,29,Proposition 1 REP,,REP,UNDER VOTES,43,5,5,1,4,33,8,25
Lavaca,30,Proposition 1 REP,,REP,UNDER VOTES,6,0,1,1,0,5,1,4
Lavaca,31,Proposition 1 REP,,REP,UNDER VOTES,14,1,7,4,3,6,3,3
Lavaca,32,Proposition 1 REP,,REP,UNDER VOTES,3,0,1,1,0,2,0,2
Lavaca,1,Proposition 2 REP,,REP,Yes,793,37,405,222,183,351,141,210
Lavaca,8,Proposition 2 REP,,REP,Yes,221,9,70,47,23,142,55,87
Lavaca,16,Proposition 2 REP,,REP,Yes,176,12,58,31,27,106,48,58
Lavaca,19,Proposition 2 REP,,REP,Yes,222,15,128,79,49,79,37,42
Lavaca,23,Proposition 2 REP,,REP,Yes,292,20,61,36,25,211,74,137
Lavaca,29,Proposition 2 REP,,REP,Yes,764,59,159,82,77,546,210,336
Lavaca,30,Proposition 2 REP,,REP,Yes,342,35,52,24,28,255,110,145
Lavaca,31,Proposition 2 REP,,REP,Yes,409,35,196,111,85,178,111,67
Lavaca,32,Proposition 2 REP,,REP,Yes,169,12,49,28,21,108,55,53
Lavaca,1,Proposition 2 REP,,REP,No,122,8,61,22,39,53,24,29
Lavaca,8,Proposition 2 REP,,REP,No,28,2,11,7,4,15,6,9
Lavaca,16,Proposition 2 REP,,REP,No,20,0,6,2,4,14,6,8
Lavaca,19,Proposition 2 REP,,REP,No,26,2,13,9,4,11,3,8
Lavaca,23,Proposition 2 REP,,REP,No,44,2,6,3,3,36,9,27
Lavaca,29,Proposition 2 REP,,REP,No,138,8,24,17,7,106,33,73
Lavaca,30,Proposition 2 REP,,REP,No,53,5,9,4,5,39,20,19
Lavaca,31,Proposition 2 REP,,REP,No,45,0,23,9,14,22,12,10
Lavaca,32,Proposition 2 REP,,REP,No,21,0,5,3,2,16,5,11
Lavaca,1,Proposition 2 REP,,REP,OVER VOTES,2,1,1,0,1,0,0,0
Lavaca,8,Proposition 2 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,16,Proposition 2 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,19,Proposition 2 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,23,Proposition 2 REP,,REP,OVER VOTES,1,0,0,0,0,1,0,1
Lavaca,29,Proposition 2 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,30,Proposition 2 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,31,Proposition 2 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,32,Proposition 2 REP,,REP,OVER VOTES,1,0,1,0,1,0,0,0
Lavaca,1,Proposition 2 REP,,REP,UNDER VOTES,39,2,25,7,18,12,2,10
Lavaca,8,Proposition 2 REP,,REP,UNDER VOTES,13,0,4,2,2,9,1,8
Lavaca,16,Proposition 2 REP,,REP,UNDER VOTES,12,0,4,1,3,8,1,7
Lavaca,19,Proposition 2 REP,,REP,UNDER VOTES,7,0,3,2,1,4,0,4
Lavaca,23,Proposition 2 REP,,REP,UNDER VOTES,19,2,2,1,1,15,0,15
Lavaca,29,Proposition 2 REP,,REP,UNDER VOTES,50,5,7,2,5,38,8,30
Lavaca,30,Proposition 2 REP,,REP,UNDER VOTES,9,1,2,1,1,6,1,5
Lavaca,31,Proposition 2 REP,,REP,UNDER VOTES,16,1,7,2,5,8,5,3
Lavaca,32,Proposition 2 REP,,REP,UNDER VOTES,7,0,0,0,0,7,2,5
Lavaca,1,Proposition 3 REP,,REP,Yes,845,43,432,228,204,370,151,219
Lavaca,8,Proposition 3 REP,,REP,Yes,237,10,77,51,26,150,59,91
Lavaca,16,Proposition 3 REP,,REP,Yes,189,12,62,32,30,115,53,62
Lavaca,19,Proposition 3 REP,,REP,Yes,232,16,131,85,46,85,36,49
Lavaca,23,Proposition 3 REP,,REP,Yes,304,20,62,35,27,222,79,143
Lavaca,29,Proposition 3 REP,,REP,Yes,845,62,171,92,79,612,231,381
Lavaca,30,Proposition 3 REP,,REP,Yes,359,38,55,27,28,266,122,144
Lavaca,31,Proposition 3 REP,,REP,Yes,415,32,202,113,89,181,114,67
Lavaca,32,Proposition 3 REP,,REP,Yes,184,12,52,28,24,120,58,62
Lavaca,1,Proposition 3 REP,,REP,No,61,3,31,15,16,27,11,16
Lavaca,8,Proposition 3 REP,,REP,No,8,0,3,2,1,5,1,4
Lavaca,16,Proposition 3 REP,,REP,No,6,0,1,0,1,5,1,4
Lavaca,19,Proposition 3 REP,,REP,No,11,1,6,3,3,4,3,1
Lavaca,23,Proposition 3 REP,,REP,No,24,1,5,4,1,18,2,16
Lavaca,29,Proposition 3 REP,,REP,No,51,5,11,7,4,35,10,25
Lavaca,30,Proposition 3 REP,,REP,No,30,2,5,1,4,23,7,16
Lavaca,31,Proposition 3 REP,,REP,No,30,2,11,4,7,17,8,9
Lavaca,32,Proposition 3 REP,,REP,No,7,0,1,1,0,6,3,3
Lavaca,1,Proposition 3 REP,,REP,OVER VOTES,1,1,0,0,0,0,0,0
Lavaca,8,Proposition 3 REP,,REP,OVER VOTES,1,1,0,0,0,0,0,0
Lavaca,16,Proposition 3 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,19,Proposition 3 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,23,Proposition 3 REP,,REP,OVER VOTES,1,0,0,0,0,1,0,1
Lavaca,29,Proposition 3 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,30,Proposition 3 REP,,REP,OVER VOTES,2,1,1,0,1,0,0,0
Lavaca,31,Proposition 3 REP,,REP,OVER VOTES,1,1,0,0,0,0,0,0
Lavaca,32,Proposition 3 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,1,Proposition 3 REP,,REP,UNDER VOTES,49,1,29,8,21,19,5,14
Lavaca,8,Proposition 3 REP,,REP,UNDER VOTES,16,0,5,3,2,11,2,9
Lavaca,16,Proposition 3 REP,,REP,UNDER VOTES,13,0,5,2,3,8,1,7
Lavaca,19,Proposition 3 REP,,REP,UNDER VOTES,12,0,7,2,5,5,1,4
Lavaca,23,Proposition 3 REP,,REP,UNDER VOTES,27,3,2,1,1,22,2,20
Lavaca,29,Proposition 3 REP,,REP,UNDER VOTES,56,5,8,2,6,43,10,33
Lavaca,30,Proposition 3 REP,,REP,UNDER VOTES,13,0,2,1,1,11,2,9
Lavaca,31,Proposition 3 REP,,REP,UNDER VOTES,24,1,13,5,8,10,6,4
Lavaca,32,Proposition 3 REP,,REP,UNDER VOTES,7,0,2,2,0,5,1,4
Lavaca,1,Proposition 4 REP,,REP,Yes,868,47,440,230,210,381,157,224
Lavaca,8,Proposition 4 REP,,REP,Yes,239,11,77,51,26,151,60,91
Lavaca,16,Proposition 4 REP,,REP,Yes,192,12,63,32,31,117,53,64
Lavaca,19,Proposition 4 REP,,REP,Yes,240,17,137,87,50,86,39,47
Lavaca,23,Proposition 4 REP,,REP,Yes,316,22,65,38,27,229,78,151
Lavaca,29,Proposition 4 REP,,REP,Yes,836,61,172,90,82,603,232,371
Lavaca,30,Proposition 4 REP,,REP,Yes,367,38,55,25,30,274,120,154
Lavaca,31,Proposition 4 REP,,REP,Yes,446,36,214,119,95,196,121,75
Lavaca,32,Proposition 4 REP,,REP,Yes,183,12,49,27,22,122,59,63
Lavaca,1,Proposition 4 REP,,REP,No,38,0,19,10,9,19,6,13
Lavaca,8,Proposition 4 REP,,REP,No,5,0,2,1,1,3,0,3
Lavaca,16,Proposition 4 REP,,REP,No,8,0,1,1,0,7,2,5
Lavaca,19,Proposition 4 REP,,REP,No,4,0,2,1,1,2,1,1
Lavaca,23,Proposition 4 REP,,REP,No,16,0,3,1,2,13,4,9
Lavaca,29,Proposition 4 REP,,REP,No,59,5,12,9,3,42,10,32
Lavaca,30,Proposition 4 REP,,REP,No,24,2,5,2,3,17,9,8
Lavaca,31,Proposition 4 REP,,REP,No,10,0,5,2,3,5,3,2
Lavaca,32,Proposition 4 REP,,REP,No,6,0,2,1,1,4,2,2
Lavaca,1,Proposition 4 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,8,Proposition 4 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,16,Proposition 4 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,19,Proposition 4 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,23,Proposition 4 REP,,REP,OVER VOTES,1,0,0,0,0,1,0,1
Lavaca,29,Proposition 4 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,30,Proposition 4 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,31,Proposition 4 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,32,Proposition 4 REP,,REP,OVER VOTES,1,0,1,0,1,0,0,0
Lavaca,1,Proposition 4 REP,,REP,UNDER VOTES,50,1,33,11,22,16,4,12
Lavaca,8,Proposition 4 REP,,REP,UNDER VOTES,18,0,6,4,2,12,2,10
Lavaca,16,Proposition 4 REP,,REP,UNDER VOTES,8,0,4,1,3,4,0,4
Lavaca,19,Proposition 4 REP,,REP,UNDER VOTES,10,0,5,2,3,5,0,5
Lavaca,23,Proposition 4 REP,,REP,UNDER VOTES,23,2,1,1,0,20,1,19
Lavaca,29,Proposition 4 REP,,REP,UNDER VOTES,57,6,6,2,4,45,9,36
Lavaca,30,Proposition 4 REP,,REP,UNDER VOTES,13,1,3,2,1,9,2,7
Lavaca,31,Proposition 4 REP,,REP,UNDER VOTES,14,0,7,1,6,7,4,3
Lavaca,32,Proposition 4 REP,,REP,UNDER VOTES,8,0,3,3,0,5,1,4
Lavaca,1,Proposition 5 REP,,REP,Yes,822,40,426,221,205,356,152,204
Lavaca,8,Proposition 5 REP,,REP,Yes,224,9,70,46,24,145,57,88
Lavaca,16,Proposition 5 REP,,REP,Yes,185,12,58,31,27,115,51,64
Lavaca,19,Proposition 5 REP,,REP,Yes,228,15,130,83,47,83,38,45
Lavaca,23,Proposition 5 REP,,REP,Yes,302,20,63,37,26,219,77,142
Lavaca,29,Proposition 5 REP,,REP,Yes,786,59,162,86,76,565,218,347
Lavaca,30,Proposition 5 REP,,REP,Yes,351,33,55,26,29,263,120,143
Lavaca,31,Proposition 5 REP,,REP,Yes,407,32,199,107,92,176,105,71
Lavaca,32,Proposition 5 REP,,REP,Yes,170,11,47,24,23,112,52,60
Lavaca,1,Proposition 5 REP,,REP,No,81,6,36,22,14,39,12,27
Lavaca,8,Proposition 5 REP,,REP,No,19,2,9,6,3,8,3,5
Lavaca,16,Proposition 5 REP,,REP,No,10,0,5,2,3,5,3,2
Lavaca,19,Proposition 5 REP,,REP,No,12,2,8,5,3,2,1,1
Lavaca,23,Proposition 5 REP,,REP,No,25,1,5,2,3,19,4,15
Lavaca,29,Proposition 5 REP,,REP,No,94,8,17,11,6,69,24,45
Lavaca,30,Proposition 5 REP,,REP,No,39,8,5,1,4,26,9,17
Lavaca,31,Proposition 5 REP,,REP,No,39,2,14,10,4,23,18,5
Lavaca,32,Proposition 5 REP,,REP,No,19,0,5,4,1,14,9,5
Lavaca,1,Proposition 5 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,8,Proposition 5 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,16,Proposition 5 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,19,Proposition 5 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,23,Proposition 5 REP,,REP,OVER VOTES,1,0,0,0,0,1,0,1
Lavaca,29,Proposition 5 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,30,Proposition 5 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,31,Proposition 5 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,32,Proposition 5 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,1,Proposition 5 REP,,REP,UNDER VOTES,53,2,30,8,22,21,3,18
Lavaca,8,Proposition 5 REP,,REP,UNDER VOTES,19,0,6,4,2,13,2,11
Lavaca,16,Proposition 5 REP,,REP,UNDER VOTES,13,0,5,1,4,8,1,7
Lavaca,19,Proposition 5 REP,,REP,UNDER VOTES,14,0,6,2,4,8,1,7
Lavaca,23,Proposition 5 REP,,REP,UNDER VOTES,28,3,1,1,0,24,2,22
Lavaca,29,Proposition 5 REP,,REP,UNDER VOTES,72,5,11,4,7,56,9,47
Lavaca,30,Proposition 5 REP,,REP,UNDER VOTES,14,0,3,2,1,11,2,9
Lavaca,31,Proposition 5 REP,,REP,UNDER VOTES,24,2,13,5,8,9,5,4
Lavaca,32,Proposition 5 REP,,REP,UNDER VOTES,9,1,3,3,0,5,1,4
Lavaca,1,Proposition 6 REP,,REP,Yes,852,45,440,235,205,367,155,212
Lavaca,8,Proposition 6 REP,,REP,Yes,234,11,75,50,25,148,58,90
Lavaca,16,Proposition 6 REP,,REP,Yes,190,12,60,30,30,118,53,65
Lavaca,19,Proposition 6 REP,,REP,Yes,231,17,131,84,47,83,37,46
Lavaca,23,Proposition 6 REP,,REP,Yes,304,22,62,36,26,220,75,145
Lavaca,29,Proposition 6 REP,,REP,Yes,845,58,176,95,81,611,230,381
Lavaca,30,Proposition 6 REP,,REP,Yes,372,41,53,24,29,278,125,153
Lavaca,31,Proposition 6 REP,,REP,Yes,426,35,204,112,92,187,115,72
Lavaca,32,Proposition 6 REP,,REP,Yes,181,11,50,27,23,120,56,64
Lavaca,1,Proposition 6 REP,,REP,No,45,1,19,6,13,25,9,16
Lavaca,8,Proposition 6 REP,,REP,No,9,0,3,1,2,6,2,4
Lavaca,16,Proposition 6 REP,,REP,No,7,0,4,3,1,3,1,2
Lavaca,19,Proposition 6 REP,,REP,No,11,0,6,4,2,5,3,2
