county,precinct,office,district,candidate,party,votes,election_day,early_voting,absentee
Austin,209 & 211,State Representative,13,Ben Leman,REP,241,128,109,4
Austin,312,President,,Matthew John Matern,REP,0,0,0,0
Austin,312,President,,Bob Ely,REP,0,0,0,0
Austin,312,President,,Joe Walsh,REP,0,0,0,0
Austin,312,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0
Austin,312,President,,Zoltan G. Istvan,REP,0,0,0,0
Austin,312,President,,Donald J. Trump,REP,231,123,105,3
Austin,312,President,,Bill Weld,REP,0,0,0,0
Austin,312,President,,Uncommitted,REP,9,3,6,0
Austin,312,U.S. Senate,,John Anthony Castro,REP,4,4,0,0
Austin,312,U.S. Senate,,Virgil Bierschwale,REP,3,3,0,0
Austin,312,U.S. Senate,,Mark Yancey,REP,5,3,2,0
Austin,312,U.S. Senate,,John Cornyn,REP,170,82,86,2
Austin,312,U.S. Senate,,Dwayne Stovall,REP,50,28,22,0
Austin,312,U.S. House,10,Michael McCaul,REP,222,111,108,3
Austin,312,Railroad Commissioner,,"James ""Jim"" Wright",REP,106,49,57,0
Austin,312,Railroad Commissioner,,Ryan Sitton,REP,102,51,49,2
Austin,312,State Senate,18,Lois W. Kolkhorst,REP,218,107,109,2
Austin,312,State Representative,13,Ben Leman,REP,209,101,106,2
Austin,313,President,,Matthew John Matern,REP,0,0,0,0
Austin,313,President,,Bob Ely,REP,1,1,0,0
Austin,313,President,,Joe Walsh,REP,0,0,0,0
Austin,313,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,1,1,0,0
Austin,313,President,,Zoltan G. Istvan,REP,0,0,0,0
Austin,313,President,,Donald J. Trump,REP,134,61,70,3
Austin,313,President,,Bill Weld,REP,1,1,0,0
Austin,313,President,,Uncommitted,REP,5,2,3,0
Austin,313,U.S. Senate,,John Anthony Castro,REP,7,6,1,0
Austin,313,U.S. Senate,,Virgil Bierschwale,REP,3,2,1,0
Austin,313,U.S. Senate,,Mark Yancey,REP,19,7,12,0
Austin,313,U.S. Senate,,John Cornyn,REP,89,39,47,3
Austin,313,U.S. Senate,,Dwayne Stovall,REP,20,10,10,0
Austin,313,U.S. House,10,Michael McCaul,REP,134,62,69,3
Austin,313,Railroad Commissioner,,"James ""Jim"" Wright",REP,86,36,49,1
Austin,313,Railroad Commissioner,,Ryan Sitton,REP,47,25,20,2
Austin,313,State Senate,18,Lois W. Kolkhorst,REP,136,62,71,3
Austin,313,State Representative,13,Ben Leman,REP,132,60,69,3
Austin,314,President,,Matthew John Matern,REP,1,0,1,0
Austin,314,President,,Bob Ely,REP,1,1,0,0
Austin,314,President,,Joe Walsh,REP,6,3,3,0
Austin,314,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0
Austin,314,President,,Zoltan G. Istvan,REP,1,1,0,0
Austin,314,President,,Donald J. Trump,REP,589,255,314,20
Austin,314,President,,Bill Weld,REP,4,2,2,0
Austin,314,President,,Uncommitted,REP,21,13,8,0
Austin,314,U.S. Senate,,John Anthony Castro,REP,27,14,13,0
Austin,314,U.S. Senate,,Virgil Bierschwale,REP,9,3,6,0
Austin,314,U.S. Senate,,Mark Yancey,REP,45,21,24,0
Austin,314,U.S. Senate,,John Cornyn,REP,423,172,235,16
Austin,314,U.S. Senate,,Dwayne Stovall,REP,88,48,36,4
Austin,314,U.S. House,10,Michael McCaul,REP,589,263,309,17
Austin,314,Railroad Commissioner,,"James ""Jim"" Wright",REP,386,161,214,11
Austin,314,Railroad Commissioner,,Ryan Sitton,REP,174,78,89,7
Austin,314,State Senate,18,Lois W. Kolkhorst,REP,581,251,313,17
Austin,314,State Representative,13,Ben Leman,REP,578,256,308,14
Austin,415,President,,Matthew John Matern,REP,1,1,0,0
Austin,415,President,,Bob Ely,REP,0,0,0,0
Austin,415,President,,Joe Walsh,REP,2,2,0,0
Austin,415,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0
Austin,415,President,,Zoltan G. Istvan,REP,0,0,0,0
Austin,415,President,,Donald J. Trump,REP,260,209,41,10
Austin,415,President,,Bill Weld,REP,4,1,0,3
Austin,415,President,,Uncommitted,REP,11,9,2,0
Austin,415,U.S. Senate,,John Anthony Castro,REP,12,10,2,0
Austin,415,U.S. Senate,,Virgil Bierschwale,REP,5,5,0,0
Austin,415,U.S. Senate,,Mark Yancey,REP,22,12,7,3
Austin,415,U.S. Senate,,John Cornyn,REP,180,146,25,9
Austin,415,U.S. Senate,,Dwayne Stovall,REP,48,39,8,1
Austin,415,U.S. House,10,Michael McCaul,REP,247,196,41,10
Austin,415,Railroad Commissioner,,"James ""Jim"" Wright",REP,162,133,24,5
Austin,415,Railroad Commissioner,,Ryan Sitton,REP,87,62,18,7
Austin,415,State Senate,18,Lois W. Kolkhorst,REP,260,204,43,13
Austin,415,State Representative,13,Ben Leman,REP,244,189,42,13
Austin,416,President,,Matthew John Matern,REP,2,1,1,0
Austin,416,President,,Bob Ely,REP,0,0,0,0
Austin,416,President,,Joe Walsh,REP,2,1,1,0
Austin,416,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,1,1,0,0
Austin,416,President,,Zoltan G. Istvan,REP,0,0,0,0
Austin,416,President,,Donald J. Trump,REP,269,139,108,22
Austin,416,President,,Bill Weld,REP,0,0,0,0
Austin,416,President,,Uncommitted,REP,5,4,1,0
Austin,416,U.S. Senate,,John Anthony Castro,REP,5,3,2,0
Austin,416,U.S. Senate,,Virgil Bierschwale,REP,3,3,0,0
Austin,416,U.S. Senate,,Mark Yancey,REP,21,15,4,2
Austin,416,U.S. Senate,,John Cornyn,REP,197,93,84,20
Austin,416,U.S. Senate,,Dwayne Stovall,REP,37,21,16,0
Austin,416,U.S. House,10,Michael McCaul,REP,253,128,103,22
Austin,416,Railroad Commissioner,,"James ""Jim"" Wright",REP,170,90,70,10
Austin,416,Railroad Commissioner,,Ryan Sitton,REP,77,35,30,12
Austin,416,State Senate,18,Lois W. Kolkhorst,REP,258,130,106,22
Austin,416,State Representative,13,Ben Leman,REP,254,128,104,22
Austin,417,President,,Matthew John Matern,REP,1,0,1,0
Austin,417,President,,Bob Ely,REP,1,1,0,0
Austin,417,President,,Joe Walsh,REP,0,0,0,0
Austin,417,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0
Austin,417,President,,Zoltan G. Istvan,REP,0,0,0,0
Austin,417,President,,Donald J. Trump,REP,87,56,24,7
Austin,417,President,,Bill Weld,REP,0,0,0,0
Austin,417,President,,Uncommitted,REP,1,1,0,0
Austin,417,U.S. Senate,,John Anthony Castro,REP,2,1,1,0
Austin,417,U.S. Senate,,Virgil Bierschwale,REP,2,2,0,0
Austin,417,U.S. Senate,,Mark Yancey,REP,7,5,2,0
Austin,417,U.S. Senate,,John Cornyn,REP,58,37,14,7
Austin,417,U.S. Senate,,Dwayne Stovall,REP,16,9,7,0
Austin,417,U.S. House,10,Michael McCaul,REP,80,48,25,7
Austin,417,Railroad Commissioner,,"James ""Jim"" Wright",REP,54,30,17,7
Austin,417,Railroad Commissioner,,Ryan Sitton,REP,24,17,7,0
Austin,417,State Senate,18,Lois W. Kolkhorst,REP,82,50,25,7
Austin,417,State Representative,13,Ben Leman,REP,77,46,24,7
Austin,418,President,,Matthew John Matern,REP,1,0,1,0
Austin,418,President,,Bob Ely,REP,0,0,0,0
Austin,418,President,,Joe Walsh,REP,2,2,0,0
Austin,418,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,1,0,1,0
Austin,418,President,,Zoltan G. Istvan,REP,0,0,0,0
Austin,418,President,,Donald J. Trump,REP,360,236,107,17
Austin,418,President,,Bill Weld,REP,2,1,1,0
Austin,418,President,,Uncommitted,REP,9,6,3,0
Austin,418,U.S. Senate,,John Anthony Castro,REP,9,6,1,2
Austin,418,U.S. Senate,,Virgil Bierschwale,REP,3,3,0,0
Austin,418,U.S. Senate,,Mark Yancey,REP,23,15,7,1
Austin,418,U.S. Senate,,John Cornyn,REP,238,156,72,10
Austin,418,U.S. Senate,,Dwayne Stovall,REP,85,51,30,4
Austin,418,U.S. House,10,Michael McCaul,REP,323,199,110,14
Austin,418,Railroad Commissioner,,"James ""Jim"" Wright",REP,188,127,51,10
Austin,418,Railroad Commissioner,,Ryan Sitton,REP,143,80,56,7
Austin,418,State Senate,18,Lois W. Kolkhorst,REP,335,208,111,16
Austin,418,State Representative,13,Ben Leman,REP,328,204,108,16
