county,precinct,office,district,party,candidate,votes,election_day,early_voting,mail,provisional
Montague,PCT 10,President,,REP,Joe Walsh,1,1,0,0,0
Montague,PCT 10,President,,REP,Uncommitted,9,5,4,0,0
Montague,PCT 10,President,,REP,Total Votes Cast,304,160,141,3,0
Montague,PCT 10,U.S. Senate,,REP,John Anthony Castro,24,16,8,0,0
Montague,PCT 10,U.S. Senate,,REP,John Cornyn,215,106,106,3,0
Montague,PCT 10,U.S. Senate,,REP,Dwayne Stovall,41,24,17,0,0
Montague,PCT 10,U.S. Senate,,REP,Mark Yancey,10,7,3,0,0
Montague,PCT 10,U.S. Senate,,REP,Virgil Bierschwale,3,2,1,0,0
Montague,PCT 10,U.S. Senate,,REP,Total Votes Cast,293,155,135,3,0
Montague,PCT 10,U.S. House,13,REP,Jamie Culley,5,3,2,0,0
Montague,PCT 10,U.S. House,13,REP,"Catherine ""I Swear"" Carr",3,0,3,0,0
Montague,PCT 10,U.S. House,13,REP,Diane Knowlton,26,14,12,0,0
Montague,PCT 10,U.S. House,13,REP,Asusena Resendiz,0,0,0,0,0
Montague,PCT 10,U.S. House,13,REP,Lee Harvey,14,9,5,0,0
Montague,PCT 10,U.S. House,13,REP,Elaine Hays,7,5,2,0,0
Montague,PCT 10,U.S. House,13,REP,Richard Herman,6,4,2,0,0
Montague,PCT 10,U.S. House,13,REP,Chris Ekstrom,70,38,32,0,0
Montague,PCT 10,U.S. House,13,REP,Ronny Jackson,57,27,28,2,0
Montague,PCT 10,U.S. House,13,REP,Mark Neese,33,15,18,0,0
Montague,PCT 10,U.S. House,13,REP,Matt McArthur,4,4,0,0,0
Montague,PCT 10,U.S. House,13,REP,Vance Snider II,5,1,4,0,0
Montague,PCT 10,U.S. House,13,REP,Jason Foglesong,4,2,2,0,0
Montague,PCT 10,U.S. House,13,REP,Josh Winegarner,63,34,28,1,0
Montague,PCT 10,U.S. House,13,REP,Monique Worthy,3,1,2,0,0
Montague,PCT 10,U.S. House,13,REP,Total Votes Cast,300,157,140,3,0
Montague,PCT 10,Railroad Commissioner,,REP,Ryan Sitton,98,57,41,0,0
Montague,PCT 10,Railroad Commissioner,,REP,"James ""Jim"" Wright",176,86,89,1,0
Montague,PCT 10,Railroad Commissioner,,REP,Total Votes Cast,274,143,130,1,0
Montague,PCT 10,"Chief Justice, Supreme Court",,REP,Nathan Hecht,270,143,126,1,0
Montague,PCT 10,"Chief Justice, Supreme Court",,REP,Total Votes Cast,270,143,126,1,0
Montague,PCT 10,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,271,145,125,1,0
Montague,PCT 10,"Justice, Supreme Court, Pl 6",,REP,Total Votes Cast,271,145,125,1,0
Montague,PCT 10,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,275,146,128,1,0
Montague,PCT 10,"Justice, Supreme Court, Pl 7",,REP,Total Votes Cast,275,146,128,1,0
Montague,PCT 10,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,271,145,125,1,0
Montague,PCT 10,"Justice, Supreme Court, Pl 8",,REP,Total Votes Cast,271,145,125,1,0
Montague,PCT 10,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,150,81,68,1,0
Montague,PCT 10,"Judge, Ct of Crim App, Pl 3",,REP,Gina Parker,129,64,64,1,0
Montague,PCT 10,"Judge, Ct of Crim App, Pl 3",,REP,Total Votes Cast,279,145,132,2,0
Montague,PCT 10,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,274,145,128,1,0
Montague,PCT 10,"Judge, Ct of Crim App, Pl 4",,REP,Total Votes Cast,274,145,128,1,0
Montague,PCT 10,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,276,147,128,1,0
Montague,PCT 10,"Judge, Ct of Crim App, Pl 9",,REP,Total Votes Cast,276,147,128,1,0
Montague,PCT 10,"Member, State BoE, Dist 15",,REP,Jay Johnson,275,146,128,1,0
Montague,PCT 10,"Member, State BoE, Dist 15",,REP,Total Votes Cast,275,146,128,1,0
Montague,PCT 10,State Representative,68,REP,Drew Springer,287,153,131,3,0
Montague,PCT 10,State Representative,68,REP,Total Votes Cast,287,153,131,3,0
Montague,PCT 10,"Justice, 2nd Ct of App Dist, Pl 2",,REP,Dana Womack,273,144,128,1,0
Montague,PCT 10,"Justice, 2nd Ct of App Dist, Pl 2",,REP,Total Votes Cast,273,144,128,1,0
Montague,PCT 10,"Justice, 2nd Ct of App Dist, Pl 6",,REP,Mike Wallach,270,144,125,1,0
Montague,PCT 10,"Justice, 2nd Ct of App Dist, Pl 6",,REP,Total Votes Cast,270,144,125,1,0
Montague,PCT 10,"Justice, 2nd Ct of App Dist, Pl 7",,REP,Brian Walker,150,82,67,1,0
Montague,PCT 10,"Justice, 2nd Ct of App Dist, Pl 7",,REP,Elizabeth Beach,56,22,34,0,0
Montague,PCT 10,"Justice, 2nd Ct of App Dist, Pl 7",,REP,John P. Chupp,58,31,27,0,0
Montague,PCT 10,"Justice, 2nd Ct of App Dist, Pl 7",,REP,Total Votes Cast,264,135,128,1,0
Montague,PCT 10,"Dist Judge, 97th Judicial Dist",,REP,Jack McGaughey,291,154,135,2,0
Montague,PCT 10,"Dist Judge, 97th Judicial Dist",,REP,Total Votes Cast,291,154,135,2,0
Montague,PCT 10,"Dist Attorney, 97th Judicial Dist",,REP,Casey Polhemus,127,65,61,1,0
Montague,PCT 10,"Dist Attorney, 97th Judicial Dist",,REP,William Knowlton,172,93,78,1,0
Montague,PCT 10,"Dist Attorney, 97th Judicial Dist",,REP,Total Votes Cast,299,158,139,2,0
Montague,PCT 10,County Attorney,,REP,Claburn Riddle,272,147,124,1,0
Montague,PCT 10,County Attorney,,REP,Total Votes Cast,272,147,124,1,0
Montague,PCT 10,Sheriff,,REP,Marshall Thomas,290,154,135,1,0
Montague,PCT 10,Sheriff,,REP,Total Votes Cast,290,154,135,1,0
Montague,PCT 10,County Tax Assessor-Collector,,REP,Kathy Phillips,284,150,133,1,0
Montague,PCT 10,County Tax Assessor-Collector,,REP,Total Votes Cast,284,150,133,1,0
Montague,PCT 10,County Commissioner Pct 3,,REP,Mark Murphey,295,157,135,3,0
Montague,PCT 10,County Commissioner Pct 3,,REP,Total Votes Cast,295,157,135,3,0
Montague,PCT 10,Constable Pct 1,,REP,Stefanie Horton,293,155,136,2,0
Montague,PCT 10,Constable Pct 1,,REP,Total Votes Cast,293,155,136,2,0
Montague,PCT 10,County Chair,,REP,Michelle Fenoglio -Toerck,283,150,131,2,0
Montague,PCT 10,County Chair,,REP,Total Votes Cast,283,150,131,2,0
Montague,PCT 10,Proposition 1,,REP,Yes,255,134,118,3,0
Montague,PCT 10,Proposition 1,,REP,No,49,26,23,0,0
Montague,PCT 10,Proposition 1,,REP,Total Votes Cast,304,160,141,3,0
Montague,PCT 10,Proposition 2,,REP,Yes,253,128,122,3,0
Montague,PCT 10,Proposition 2,,REP,No,49,29,20,0,0
Montague,PCT 10,Proposition 2,,REP,Total Votes Cast,302,157,142,3,0
Montague,PCT 10,Proposition 3,,REP,Yes,270,139,129,2,0
Montague,PCT 10,Proposition 3,,REP,No,30,17,12,1,0
Montague,PCT 10,Proposition 3,,REP,Total Votes Cast,300,156,141,3,0
Montague,PCT 10,Proposition 4,,REP,Yes,286,149,134,3,0
Montague,PCT 10,Proposition 4,,REP,No,13,6,7,0,0
Montague,PCT 10,Proposition 4,,REP,Total Votes Cast,299,155,141,3,0
Montague,PCT 10,Proposition 5,,REP,Yes,272,142,127,3,0
Montague,PCT 10,Proposition 5,,REP,No,29,14,15,0,0
Montague,PCT 10,Proposition 5,,REP,Total Votes Cast,301,156,142,3,0
Montague,PCT 10,Proposition 6,,REP,Yes,284,145,136,3,0
Montague,PCT 10,Proposition 6,,REP,No,16,10,6,0,0
Montague,PCT 10,Proposition 6,,REP,Total Votes Cast,300,155,142,3,0
Montague,PCT 10,Proposition 7,,REP,Yes,296,155,138,3,0
Montague,PCT 10,Proposition 7,,REP,No,5,2,3,0,0
Montague,PCT 10,Proposition 7,,REP,Total Votes Cast,301,157,141,3,0
Montague,PCT 10,Proposition 8,,REP,Yes,299,156,140,3,0
Montague,PCT 10,Proposition 8,,REP,No,3,1,2,0,0
Montague,PCT 10,Proposition 8,,REP,Total Votes Cast,302,157,142,3,0
Montague,PCT 10,Proposition 9,,REP,Yes,288,149,137,2,0
Montague,PCT 10,Proposition 9,,REP,No,11,6,5,0,0
Montague,PCT 10,Proposition 9,,REP,Total Votes Cast,299,155,142,2,0
Montague,PCT 10,Proposition 10,,REP,Yes,276,143,130,3,0
Montague,PCT 10,Proposition 10,,REP,No,24,13,11,0,0
Montague,PCT 10,Proposition 10,,REP,Total Votes Cast,300,156,141,3,0
Montague,PCT 11,President,,REP,Bob Ely,1,0,1,0,0
Montague,PCT 11,President,,REP,Donald J. Trump,260,116,142,2,0
Montague,PCT 11,President,,REP,Matthew John Matern,0,0,0,0,0
Montague,PCT 11,President,,REP,Roque Rocky DeLa Fuente Guerra,0,0,0,0,0
Montague,PCT 11,President,,REP,Bill Weld,1,0,1,0,0
Montague,PCT 11,President,,REP,Zoltan G. Istvan,0,0,0,0,0
Montague,PCT 11,President,,REP,Joe Walsh,3,2,1,0,0
Montague,PCT 11,President,,REP,Uncommitted,15,10,5,0,0
Montague,PCT 11,President,,REP,Total Votes Cast,280,128,150,2,0
Montague,PCT 11,U.S. Senate,,REP,John Anthony Castro,16,10,6,0,0
Montague,PCT 11,U.S. Senate,,REP,John Cornyn,221,106,113,2,0
Montague,PCT 11,U.S. Senate,,REP,Dwayne Stovall,22,6,16,0,0
Montague,PCT 11,U.S. Senate,,REP,Mark Yancey,10,5,5,0,0
Montague,PCT 11,U.S. Senate,,REP,Virgil Bierschwale,1,0,1,0,0
Montague,PCT 11,U.S. Senate,,REP,Total Votes Cast,270,127,141,2,0
Montague,PCT 11,U.S. House,13,REP,Jamie Culley,7,5,2,0,0
Montague,PCT 11,U.S. House,13,REP,"Catherine ""I Swear"" Carr",3,1,2,0,0
Montague,PCT 11,U.S. House,13,REP,Diane Knowlton,25,10,15,0,0
Montague,PCT 11,U.S. House,13,REP,Asusena Resendiz,0,0,0,0,0
Montague,PCT 11,U.S. House,13,REP,Lee Harvey,12,5,7,0,0
Montague,PCT 11,U.S. House,13,REP,Elaine Hays,10,5,5,0,0
Montague,PCT 11,U.S. House,13,REP,Richard Herman,4,4,0,0,0
Montague,PCT 11,U.S. House,13,REP,Chris Ekstrom,60,29,31,0,0
Montague,PCT 11,U.S. House,13,REP,Ronny Jackson,70,26,42,2,0
Montague,PCT 11,U.S. House,13,REP,Mark Neese,23,9,14,0,0
Montague,PCT 11,U.S. House,13,REP,Matt McArthur,2,1,1,0,0
Montague,PCT 11,U.S. House,13,REP,Vance Snider II,3,2,1,0,0
Montague,PCT 11,U.S. House,13,REP,Jason Foglesong,0,0,0,0,0
Montague,PCT 11,U.S. House,13,REP,Josh Winegarner,56,28,28,0,0
Montague,PCT 11,U.S. House,13,REP,Monique Worthy,2,2,0,0,0
Montague,PCT 11,U.S. House,13,REP,Total Votes Cast,277,127,148,2,0
Montague,PCT 11,Railroad Commissioner,,REP,Ryan Sitton,95,43,52,0,0
Montague,PCT 11,Railroad Commissioner,,REP,"James ""Jim"" Wright",158,71,85,2,0
Montague,PCT 11,Railroad Commissioner,,REP,Total Votes Cast,253,114,137,2,0
Montague,PCT 11,"Chief Justice, Supreme Court",,REP,Nathan Hecht,250,115,133,2,0
Montague,PCT 11,"Chief Justice, Supreme Court",,REP,Total Votes Cast,250,115,133,2,0
Montague,PCT 11,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,254,118,134,2,0
Montague,PCT 11,"Justice, Supreme Court, Pl 6",,REP,Total Votes Cast,254,118,134,2,0
Montague,PCT 11,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,253,116,135,2,0
Montague,PCT 11,"Justice, Supreme Court, Pl 7",,REP,Total Votes Cast,253,116,135,2,0
Montague,PCT 11,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,251,115,134,2,0
Montague,PCT 11,"Justice, Supreme Court, Pl 8",,REP,Total Votes Cast,251,115,134,2,0
Montague,PCT 11,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,137,58,77,2,0
Montague,PCT 11,"Judge, Ct of Crim App, Pl 3",,REP,Gina Parker,119,57,62,0,0
Montague,PCT 11,"Judge, Ct of Crim App, Pl 3",,REP,Total Votes Cast,256,115,139,2,0
Montague,PCT 11,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,251,116,133,2,0
Montague,PCT 11,"Judge, Ct of Crim App, Pl 4",,REP,Total Votes Cast,251,116,133,2,0
Montague,PCT 11,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,252,116,134,2,0
Montague,PCT 11,"Judge, Ct of Crim App, Pl 9",,REP,Total Votes Cast,252,116,134,2,0
Montague,PCT 11,"Member, State BoE, Dist 15",,REP,Jay Johnson,251,116,133,2,0
Montague,PCT 11,"Member, State BoE, Dist 15",,REP,Total Votes Cast,251,116,133,2,0
Montague,PCT 11,State Representative,68,REP,Drew Springer,260,118,140,2,0
Montague,PCT 11,State Representative,68,REP,Total Votes Cast,260,118,140,2,0
Montague,PCT 11,"Justice, 2nd Ct of App Dist, Pl 2",,REP,Dana Womack,257,116,139,2,0
Montague,PCT 11,"Justice, 2nd Ct of App Dist, Pl 2",,REP,Total Votes Cast,257,116,139,2,0
Montague,PCT 11,"Justice, 2nd Ct of App Dist, Pl 6",,REP,Mike Wallach,256,117,137,2,0
Montague,PCT 11,"Justice, 2nd Ct of App Dist, Pl 6",,REP,Total Votes Cast,256,117,137,2,0
Montague,PCT 11,"Justice, 2nd Ct of App Dist, Pl 7",,REP,Brian Walker,127,57,69,1,0
Montague,PCT 11,"Justice, 2nd Ct of App Dist, Pl 7",,REP,Elizabeth Beach,56,27,29,0,0
Montague,PCT 11,"Justice, 2nd Ct of App Dist, Pl 7",,REP,John P. Chupp,58,20,37,1,0
Montague,PCT 11,"Justice, 2nd Ct of App Dist, Pl 7",,REP,Total Votes Cast,241,104,135,2,0
Montague,PCT 11,"Dist Judge, 97th Judicial Dist",,REP,Jack McGaughey,275,125,148,2,0
Montague,PCT 11,"Dist Judge, 97th Judicial Dist",,REP,Total Votes Cast,275,125,148,2,0
Montague,PCT 11,"Dist Attorney, 97th Judicial Dist",,REP,Casey Polhemus,95,40,54,1,0
Montague,PCT 11,"Dist Attorney, 97th Judicial Dist",,REP,William Knowlton,181,84,96,1,0
Montague,PCT 11,"Dist Attorney, 97th Judicial Dist",,REP,Total Votes Cast,276,124,150,2,0
Montague,PCT 11,County Attorney,,REP,Claburn Riddle,253,117,134,2,0
Montague,PCT 11,County Attorney,,REP,Total Votes Cast,253,117,134,2,0
Montague,PCT 11,Sheriff,,REP,Marshall Thomas,271,121,148,2,0
Montague,PCT 11,Sheriff,,REP,Total Votes Cast,271,121,148,2,0
Montague,PCT 11,County Tax Assessor-Collector,,REP,Kathy Phillips,262,118,142,2,0
Montague,PCT 11,County Tax Assessor-Collector,,REP,Total Votes Cast,262,118,142,2,0
Montague,PCT 11,County Commissioner Pct 3,,REP,Mark Murphey,267,120,145,2,0
Montague,PCT 11,County Commissioner Pct 3,,REP,Total Votes Cast,267,120,145,2,0
Montague,PCT 11,Constable Pct 1,,REP,Stefanie Horton,264,118,144,2,0
Montague,PCT 11,Constable Pct 1,,REP,Total Votes Cast,264,118,144,2,0
Montague,PCT 11,County Chair,,REP,Michelle Fenoglio -Toerck,267,119,146,2,0
Montague,PCT 11,County Chair,,REP,Total Votes Cast,267,119,146,2,0
Montague,PCT 11,Proposition 1,,REP,Yes,233,107,124,2,0
Montague,PCT 11,Proposition 1,,REP,No,43,17,26,0,0
Montague,PCT 11,Proposition 1,,REP,Total Votes Cast,276,124,150,2,0
Montague,PCT 11,Proposition 2,,REP,Yes,233,103,128,2,0
Montague,PCT 11,Proposition 2,,REP,No,43,21,22,0,0
Montague,PCT 11,Proposition 2,,REP,Total Votes Cast,276,124,150,2,0
Montague,PCT 11,Proposition 3,,REP,Yes,244,111,131,2,0
Montague,PCT 11,Proposition 3,,REP,No,32,16,16,0,0
Montague,PCT 11,Proposition 3,,REP,Total Votes Cast,276,127,147,2,0
Montague,PCT 11,Proposition 4,,REP,Yes,252,111,139,2,0
Montague,PCT 11,Proposition 4,,REP,No,23,13,10,0,0
Montague,PCT 11,Proposition 4,,REP,Total Votes Cast,275,124,149,2,0
Montague,PCT 11,Proposition 5,,REP,Yes,255,114,139,2,0
Montague,PCT 11,Proposition 5,,REP,No,21,11,10,0,0
Montague,PCT 11,Proposition 5,,REP,Total Votes Cast,276,125,149,2,0
Montague,PCT 11,Proposition 6,,REP,Yes,257,116,139,2,0
Montague,PCT 11,Proposition 6,,REP,No,16,7,9,0,0
Montague,PCT 11,Proposition 6,,REP,Total Votes Cast,273,123,148,2,0
Montague,PCT 11,Proposition 7,,REP,Yes,270,122,146,2,0
Montague,PCT 11,Proposition 7,,REP,No,7,4,3,0,0
Montague,PCT 11,Proposition 7,,REP,Total Votes Cast,277,126,149,2,0
Montague,PCT 11,Proposition 8,,REP,Yes,270,122,146,2,0
Montague,PCT 11,Proposition 8,,REP,No,4,1,3,0,0
Montague,PCT 11,Proposition 8,,REP,Total Votes Cast,274,123,149,2,0
Montague,PCT 11,Proposition 9,,REP,Yes,264,119,143,2,0
Montague,PCT 11,Proposition 9,,REP,No,13,6,7,0,0
Montague,PCT 11,Proposition 9,,REP,Total Votes Cast,277,125,150,2,0
Montague,PCT 11,Proposition 10,,REP,Yes,257,119,136,2,0
Montague,PCT 11,Proposition 10,,REP,No,16,5,11,0,0
Montague,PCT 11,Proposition 10,,REP,Total Votes Cast,273,124,147,2,0
Montague,PCT 12,President,,REP,Bob Ely,0,0,0,0,0
Montague,PCT 12,President,,REP,Donald J. Trump,52,40,12,0,0
Montague,PCT 12,President,,REP,Matthew John Matern,0,0,0,0,0
Montague,PCT 12,President,,REP,Roque Rocky DeLa Fuente Guerra,0,0,0,0,0
Montague,PCT 12,President,,REP,Bill Weld,0,0,0,0,0
Montague,PCT 12,President,,REP,Zoltan G. Istvan,0,0,0,0,0
Montague,PCT 12,President,,REP,Joe Walsh,0,0,0,0,0
Montague,PCT 12,President,,REP,Uncommitted,2,2,0,0,0
Montague,PCT 12,President,,REP,Total Votes Cast,54,42,12,0,0
Montague,PCT 12,U.S. Senate,,REP,John Anthony Castro,3,1,2,0,0
Montague,PCT 12,U.S. Senate,,REP,John Cornyn,38,28,10,0,0
Montague,PCT 12,U.S. Senate,,REP,Dwayne Stovall,5,5,0,0,0
Montague,PCT 12,U.S. Senate,,REP,Mark Yancey,6,6,0,0,0
Montague,PCT 12,U.S. Senate,,REP,Virgil Bierschwale,0,0,0,0,0
Montague,PCT 12,U.S. Senate,,REP,Total Votes Cast,52,40,12,0,0
Montague,PCT 12,U.S. House,13,REP,Jamie Culley,1,1,0,0,0
Montague,PCT 12,U.S. House,13,REP,"Catherine ""I Swear"" Carr",0,0,0,0,0
Montague,PCT 12,U.S. House,13,REP,Diane Knowlton,0,0,0,0,0
Montague,PCT 12,U.S. House,13,REP,Asusena Resendiz,0,0,0,0,0
Montague,PCT 12,U.S. House,13,REP,Lee Harvey,1,1,0,0,0
Montague,PCT 12,U.S. House,13,REP,Elaine Hays,1,1,0,0,0
Montague,PCT 12,U.S. House,13,REP,Richard Herman,0,0,0,0,0
Montague,PCT 12,U.S. House,13,REP,Chris Ekstrom,18,15,3,0,0
Montague,PCT 12,U.S. House,13,REP,Ronny Jackson,10,5,5,0,0
Montague,PCT 12,U.S. House,13,REP,Mark Neese,6,3,3,0,0
Montague,PCT 12,U.S. House,13,REP,Matt McArthur,0,0,0,0,0
Montague,PCT 12,U.S. House,13,REP,Vance Snider II,0,0,0,0,0
Montague,PCT 12,U.S. House,13,REP,Jason Foglesong,0,0,0,0,0
Montague,PCT 12,U.S. House,13,REP,Josh Winegarner,17,16,1,0,0
Montague,PCT 12,U.S. House,13,REP,Monique Worthy,0,0,0,0,0
Montague,PCT 12,U.S. House,13,REP,Total Votes Cast,54,42,12,0,0
Montague,PCT 12,Railroad Commissioner,,REP,Ryan Sitton,23,17,6,0,0
Montague,PCT 12,Railroad Commissioner,,REP,"James ""Jim"" Wright",26,20,6,0,0
Montague,PCT 12,Railroad Commissioner,,REP,Total Votes Cast,49,37,12,0,0
Montague,PCT 12,"Chief Justice, Supreme Court",,REP,Nathan Hecht,49,37,12,0,0
Montague,PCT 12,"Chief Justice, Supreme Court",,REP,Total Votes Cast,49,37,12,0,0
Montague,PCT 12,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,48,36,12,0,0
Montague,PCT 12,"Justice, Supreme Court, Pl 6",,REP,Total Votes Cast,48,36,12,0,0
Montague,PCT 12,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,50,38,12,0,0
Montague,PCT 12,"Justice, Supreme Court, Pl 7",,REP,Total Votes Cast,50,38,12,0,0
Montague,PCT 12,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,50,38,12,0,0
Montague,PCT 12,"Justice, Supreme Court, Pl 8",,REP,Total Votes Cast,50,38,12,0,0
Montague,PCT 12,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,29,21,8,0,0
Montague,PCT 12,"Judge, Ct of Crim App, Pl 3",,REP,Gina Parker,20,16,4,0,0
Montague,PCT 12,"Judge, Ct of Crim App, Pl 3",,REP,Total Votes Cast,49,37,12,0,0
Montague,PCT 12,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,49,37,12,0,0
Montague,PCT 12,"Judge, Ct of Crim App, Pl 4",,REP,Total Votes Cast,49,37,12,0,0
Montague,PCT 12,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,48,36,12,0,0
Montague,PCT 12,"Judge, Ct of Crim App, Pl 9",,REP,Total Votes Cast,48,36,12,0,0
Montague,PCT 12,"Member, State BoE, Dist 15",,REP,Jay Johnson,49,37,12,0,0
Montague,PCT 12,"Member, State BoE, Dist 15",,REP,Total Votes Cast,49,37,12,0,0
Montague,PCT 12,State Representative,68,REP,Drew Springer,49,38,11,0,0
Montague,PCT 12,State Representative,68,REP,Total Votes Cast,49,38,11,0,0
Montague,PCT 12,"Justice, 2nd Ct of App Dist, Pl 2",,REP,Dana Womack,51,39,12,0,0
Montague,PCT 12,"Justice, 2nd Ct of App Dist, Pl 2",,REP,Total Votes Cast,51,39,12,0,0
Montague,PCT 12,"Justice, 2nd Ct of App Dist, Pl 6",,REP,Mike Wallach,50,38,12,0,0
Montague,PCT 12,"Justice, 2nd Ct of App Dist, Pl 6",,REP,Total Votes Cast,50,38,12,0,0
Montague,PCT 12,"Justice, 2nd Ct of App Dist, Pl 7",,REP,Brian Walker,34,27,7,0,0
Montague,PCT 12,"Justice, 2nd Ct of App Dist, Pl 7",,REP,Elizabeth Beach,9,6,3,0,0
Montague,PCT 12,"Justice, 2nd Ct of App Dist, Pl 7",,REP,John P. Chupp,8,6,2,0,0
Montague,PCT 12,"Justice, 2nd Ct of App Dist, Pl 7",,REP,Total Votes Cast,51,39,12,0,0
Montague,PCT 12,"Dist Judge, 97th Judicial Dist",,REP,Jack McGaughey,51,39,12,0,0
Montague,PCT 12,"Dist Judge, 97th Judicial Dist",,REP,Total Votes Cast,51,39,12,0,0
Montague,PCT 12,"Dist Attorney, 97th Judicial Dist",,REP,Casey Polhemus,26,21,5,0,0
Montague,PCT 12,"Dist Attorney, 97th Judicial Dist",,REP,William Knowlton,26,19,7,0,0
Montague,PCT 12,"Dist Attorney, 97th Judicial Dist",,REP,Total Votes Cast,52,40,12,0,0
Montague,PCT 12,County Attorney,,REP,Claburn Riddle,50,38,12,0,0
Montague,PCT 12,County Attorney,,REP,Total Votes Cast,50,38,12,0,0
Montague,PCT 12,Sheriff,,REP,Marshall Thomas,48,37,11,0,0
Montague,PCT 12,Sheriff,,REP,Total Votes Cast,48,37,11,0,0
Montague,PCT 12,County Tax Assessor-Collector,,REP,Kathy Phillips,51,39,12,0,0
Montague,PCT 12,County Tax Assessor-Collector,,REP,Total Votes Cast,51,39,12,0,0
Montague,PCT 12,County Commissioner Pct 3,,REP,Mark Murphey,50,38,12,0,0
Montague,PCT 12,County Commissioner Pct 3,,REP,Total Votes Cast,50,38,12,0,0
Montague,PCT 12,Constable Pct 1,,REP,Stefanie Horton,49,37,12,0,0
Montague,PCT 12,Constable Pct 1,,REP,Total Votes Cast,49,37,12,0,0
Montague,PCT 12,County Chair,,REP,Michelle Fenoglio -Toerck,50,38,12,0,0
Montague,PCT 12,County Chair,,REP,Total Votes Cast,50,38,12,0,0
Montague,PCT 12,Proposition 1,,REP,Yes,48,36,12,0,0
Montague,PCT 12,Proposition 1,,REP,No,6,6,0,0,0
Montague,PCT 12,Proposition 1,,REP,Total Votes Cast,54,42,12,0,0
Montague,PCT 12,Proposition 2,,REP,Yes,42,31,11,0,0
Montague,PCT 12,Proposition 2,,REP,No,12,11,1,0,0
Montague,PCT 12,Proposition 2,,REP,Total Votes Cast,54,42,12,0,0
Montague,PCT 12,Proposition 3,,REP,Yes,50,38,12,0,0
Montague,PCT 12,Proposition 3,,REP,No,4,4,0,0,0
Montague,PCT 12,Proposition 3,,REP,Total Votes Cast,54,42,12,0,0
Montague,PCT 12,Proposition 4,,REP,Yes,52,40,12,0,0
Montague,PCT 12,Proposition 4,,REP,No,2,2,0,0,0
Montague,PCT 12,Proposition 4,,REP,Total Votes Cast,54,42,12,0,0
Montague,PCT 12,Proposition 5,,REP,Yes,49,37,12,0,0
Montague,PCT 12,Proposition 5,,REP,No,5,5,0,0,0
Montague,PCT 12,Proposition 5,,REP,Total Votes Cast,54,42,12,0,0
Montague,PCT 12,Proposition 6,,REP,Yes,50,39,11,0,0
Montague,PCT 12,Proposition 6,,REP,No,4,3,1,0,0
Montague,PCT 12,Proposition 6,,REP,Total Votes Cast,54,42,12,0,0
Montague,PCT 12,Proposition 7,,REP,Yes,54,42,12,0,0
Montague,PCT 12,Proposition 7,,REP,No,0,0,0,0,0
Montague,PCT 12,Proposition 7,,REP,Total Votes Cast,54,42,12,0,0
Montague,PCT 12,Proposition 8,,REP,Yes,54,42,12,0,0
Montague,PCT 12,Proposition 8,,REP,No,0,0,0,0,0
Montague,PCT 12,Proposition 8,,REP,Total Votes Cast,54,42,12,0,0
Montague,PCT 12,Proposition 9,,REP,Yes,50,38,12,0,0
Montague,PCT 12,Proposition 9,,REP,No,3,3,0,0,0
Montague,PCT 12,Proposition 9,,REP,Total Votes Cast,53,41,12,0,0
Montague,PCT 12,Proposition 10,,REP,Yes,51,39,12,0,0
Montague,PCT 12,Proposition 10,,REP,No,3,3,0,0,0
Montague,PCT 12,Proposition 10,,REP,Total Votes Cast,54,42,12,0,0
Montague,PCT 13,President,,REP,Bob Ely,0,0,0,0,0
Montague,PCT 13,President,,REP,Donald J. Trump,275,125,145,5,0
Montague,PCT 13,President,,REP,Matthew John Matern,0,0,0,0,0
Montague,PCT 13,President,,REP,Roque Rocky DeLa Fuente Guerra,0,0,0,0,0
Montague,PCT 13,President,,REP,Bill Weld,0,0,0,0,0
Montague,PCT 13,President,,REP,Zoltan G. Istvan,0,0,0,0,0
Montague,PCT 13,President,,REP,Joe Walsh,0,0,0,0,0
Montague,PCT 13,President,,REP,Uncommitted,5,4,1,0,0
Montague,PCT 13,President,,REP,Total Votes Cast,280,129,146,5,0
Montague,PCT 13,U.S. Senate,,REP,John Anthony Castro,12,7,5,0,0
Montague,PCT 13,U.S. Senate,,REP,John Cornyn,192,85,104,3,0
Montague,PCT 13,U.S. Senate,,REP,Dwayne Stovall,45,20,23,2,0
