county,precinct,office,district,party,candidate,absentee,early_voting,election_day,provisional,limited,votes
Parker,205,U.S. Senate,,Democratic Party,Adrian Ocegueda,0,1,1,0,0,2
Parker,205,U.S. Senate,,Democratic Party,"Annie ""Mamá"" Garcia",0,6,7,0,0,13
Parker,205,U.S. Senate,,Democratic Party,"Mary ""MJ"" Hegar",0,19,15,0,0,34
Parker,205,U.S. Senate,,Democratic Party,Royce West,4,6,6,0,0,16
Parker,205,U.S. Senate,,Democratic Party,Jack Daniel Foster Jr,0,2,2,0,0,4
Parker,205,U.S. Senate,,Democratic Party,Chris Bell,0,2,0,0,0,2
Parker,205,U.S. Senate,,Democratic Party,Sema Hernandez,0,2,5,0,0,7
Parker,205,U.S. Senate,,Democratic Party,D. R. Hunter,0,0,0,0,0,0
Parker,205,U.S. Senate,,Democratic Party,Victor Hugo Harris,0,0,2,0,0,2
Parker,205,U.S. Senate,,Democratic Party,Michael Cooper,1,0,2,0,0,3
Parker,205,Ballots Cast,,Democratic Party,,10,48,57,0,0,115
Parker,205,U.S. Senate,,Democratic Party,Undervotes,0,3,8,0,0,11
Parker,205,U.S. Senate,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,205,"United States Representative, District No. 12",,Democratic Party,Danny Anderson,3,17,10,0,0,30
Parker,205,"United States Representative, District No. 12",,Democratic Party,Lisa Welch,7,28,40,0,0,75
Parker,205,Ballots Cast,,Democratic Party,,10,45,50,0,0,105
Parker,205,"United States Representative, District No. 12",,Democratic Party,Undervotes,0,6,15,0,0,21
Parker,205,"United States Representative, District No. 12",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,205,Railroad Commissioner,,Democratic Party,Kelly Stone,4,16,13,0,0,33
Parker,205,Railroad Commissioner,,Democratic Party,"Roberto R. ""Beto"" Alonzo",1,9,14,0,0,24
Parker,205,Railroad Commissioner,,Democratic Party,Chrysta Castañeda,3,15,17,0,0,35
Parker,205,Railroad Commissioner,,Democratic Party,Mark Watson,2,6,9,0,0,17
Parker,205,Ballots Cast,,Democratic Party,,10,46,53,0,0,109
Parker,205,Railroad Commissioner,,Democratic Party,Undervotes,0,5,12,0,0,17
Parker,205,Railroad Commissioner,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,205,"Chief Justice, Supreme Court",,Democratic Party,Amy Clark Meachum,10,43,43,0,0,96
Parker,205,"Chief Justice, Supreme Court",,Democratic Party,Jerry Zimmerer,0,2,9,0,0,11
Parker,205,Ballots Cast,,Democratic Party,,10,45,52,0,0,107
Parker,205,"Chief Justice, Supreme Court",,Democratic Party,Undervotes,0,6,13,0,0,19
Parker,205,"Chief Justice, Supreme Court",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,205,"Justice, Supreme Court, Place 6 Unexpired Term",,Democratic Party,Larry Praeger,1,12,13,0,0,26
Parker,205,"Justice, Supreme Court, Place 6 Unexpired Term",,Democratic Party,Kathy Cheng,9,33,37,0,0,79
Parker,205,Ballots Cast,,Democratic Party,,10,45,50,0,0,105
Parker,205,"Justice, Supreme Court, Place 6 Unexpired Term",,Democratic Party,Undervotes,0,6,15,0,0,21
Parker,205,"Justice, Supreme Court, Place 6 Unexpired Term",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,205,"Justice, Supreme Court, Place 7",,Democratic Party,Brandy Voss,1,23,20,0,0,44
Parker,205,"Justice, Supreme Court, Place 7",,Democratic Party,Staci Williams,8,20,30,0,0,58
Parker,205,Ballots Cast,,Democratic Party,,9,43,50,0,0,102
Parker,205,"Justice, Supreme Court, Place 7",,Democratic Party,Undervotes,1,8,15,0,0,24
Parker,205,"Justice, Supreme Court, Place 7",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,205,"Justice, Supreme Court, Place 8",,Democratic Party,Gisela D. Triana,5,32,36,0,0,73
Parker,205,"Justice, Supreme Court, Place 8",,Democratic Party,Peter Kelly,5,12,14,0,0,31
Parker,205,Ballots Cast,,Democratic Party,,10,44,50,0,0,104
Parker,205,"Justice, Supreme Court, Place 8",,Democratic Party,Undervotes,0,7,15,0,0,22
Parker,205,"Justice, Supreme Court, Place 8",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,205,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,Elizabeth Davis Frizell,5,37,33,0,0,75
Parker,205,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,William Pieratt Demond,1,4,6,0,0,11
Parker,205,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,Dan Wood,4,3,13,0,0,20
Parker,205,Ballots Cast,,Democratic Party,,10,44,52,0,0,106
Parker,205,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,Undervotes,0,7,13,0,0,20
Parker,205,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,205,"Judge, Court of Criminal Appeals, Place 4",,Democratic Party,Tina Clinton,5,40,43,0,0,88
Parker,205,"Judge, Court of Criminal Appeals, Place 4",,Democratic Party,Steven Miears,5,5,9,0,0,19
Parker,205,Ballots Cast,,Democratic Party,,10,45,52,0,0,107
Parker,205,"Judge, Court of Criminal Appeals, Place 4",,Democratic Party,Undervotes,0,6,13,0,0,19
Parker,205,"Judge, Court of Criminal Appeals, Place 4",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,205,"Judge, Court of Criminal Appeals, Place 9",,Democratic Party,Brandon Birmingham,10,41,44,0,0,95
Parker,205,Ballots Cast,,Democratic Party,,10,41,44,0,0,95
Parker,205,"Judge, Court of Criminal Appeals, Place 9",,Democratic Party,Undervotes,0,10,21,0,0,31
Parker,205,"Judge, Court of Criminal Appeals, Place 9",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,205,"State Representative, District 61",,Democratic Party,Christopher Cox,10,42,45,0,0,97
Parker,205,Ballots Cast,,Democratic Party,,10,42,45,0,0,97
Parker,205,"State Representative, District 61",,Democratic Party,Undervotes,0,9,20,0,0,29
Parker,205,"State Representative, District 61",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,205,"Justice, 2nd Court of Appeals District, Place 6",,Democratic Party,Delonia A. Watson,10,41,45,0,0,96
Parker,205,Ballots Cast,,Democratic Party,,10,41,45,0,0,96
Parker,205,"Justice, 2nd Court of Appeals District, Place 6",,Democratic Party,Undervotes,0,10,20,0,0,30
Parker,205,"Justice, 2nd Court of Appeals District, Place 6",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,205,County Chair,,Democratic Party,Kay Pierson Parr,10,42,46,0,0,98
Parker,205,Ballots Cast,,Democratic Party,,10,42,46,0,0,98
Parker,205,County Chair,,Democratic Party,Undervotes,0,9,19,0,0,28
Parker,205,County Chair,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,205,President,,Republican Party,Donald J. Trump,17,178,172,0,0,367
Parker,205,President,,Republican Party,Zoltan G. Istvan,0,0,1,0,0,1
Parker,205,President,,Republican Party,Matthew John Matern,0,1,0,0,0,1
Parker,205,President,,Republican Party,"Roque ""Rocky"" De La Fuente Guerra",0,0,2,0,0,2
Parker,205,President,,Republican Party,Bob Ely,0,0,0,0,0,0
Parker,205,President,,Republican Party,Joe Walsh,0,2,1,0,0,3
Parker,205,President,,Republican Party,Bill Weld,0,0,1,0,0,1
Parker,205,President,,Republican Party,Uncommitted,0,7,8,0,0,15
Parker,205,Ballots Cast,,Republican Party,,17,188,185,0,0,390
Parker,205,President,,Republican Party,Undervotes,0,1,1,0,0,2
Parker,205,President,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,205,U.S. Senate,,Republican Party,John Anthony Castro,1,23,22,0,0,46
Parker,205,U.S. Senate,,Republican Party,Mark Yancey,0,15,11,0,0,26
Parker,205,U.S. Senate,,Republican Party,John Cornyn,15,118,114,0,0,247
Parker,205,U.S. Senate,,Republican Party,Dwayne Stovall,1,19,20,0,0,40
Parker,205,U.S. Senate,,Republican Party,Virgil Bierschwale,0,2,2,0,0,4
Parker,205,Ballots Cast,,Republican Party,,17,177,169,0,0,363
Parker,205,U.S. Senate,,Republican Party,Undervotes,0,12,17,0,0,29
Parker,205,U.S. Senate,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,205,"United States Representative, District No. 12",,Republican Party,Kay Granger,12,116,91,0,0,219
Parker,205,"United States Representative, District No. 12",,Republican Party,Chris Putnam,5,67,88,0,0,160
Parker,205,Ballots Cast,,Republican Party,,17,183,179,0,0,379
Parker,205,"United States Representative, District No. 12",,Republican Party,Undervotes,0,6,7,0,0,13
Parker,205,"United States Representative, District No. 12",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,205,Railroad Commissioner,,Republican Party,Ryan Sitton,10,75,88,0,0,173
Parker,205,Railroad Commissioner,,Republican Party,"James ""Jim"" Wright",7,103,79,0,0,189
Parker,205,Ballots Cast,,Republican Party,,17,178,167,0,0,362
Parker,205,Railroad Commissioner,,Republican Party,Undervotes,0,11,19,0,0,30
Parker,205,Railroad Commissioner,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,205,"Chief Justice, Supreme Court",,Republican Party,Nathan Hecht,12,164,157,0,0,333
Parker,205,Ballots Cast,,Republican Party,,12,164,157,0,0,333
Parker,205,"Chief Justice, Supreme Court",,Republican Party,Undervotes,5,25,29,0,0,59
Parker,205,"Chief Justice, Supreme Court",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,205,"Justice, Supreme Court, Place 6 Unexpired Term",,Republican Party,Jane Bland,12,164,156,0,0,332
Parker,205,Ballots Cast,,Republican Party,,12,164,156,0,0,332
Parker,205,"Justice, Supreme Court, Place 6 Unexpired Term",,Republican Party,Undervotes,5,25,30,0,0,60
Parker,205,"Justice, Supreme Court, Place 6 Unexpired Term",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,205,"Justice, Supreme Court, Place 7",,Republican Party,Jeff Boyd,12,165,155,0,0,332
Parker,205,Ballots Cast,,Republican Party,,12,165,155,0,0,332
Parker,205,"Justice, Supreme Court, Place 7",,Republican Party,Undervotes,5,24,31,0,0,60
Parker,205,"Justice, Supreme Court, Place 7",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,205,"Justice, Supreme Court, Place 8",,Republican Party,Brett Busby,12,164,151,0,0,327
Parker,205,Ballots Cast,,Republican Party,,12,164,151,0,0,327
Parker,205,"Justice, Supreme Court, Place 8",,Republican Party,Undervotes,5,25,35,0,0,65
Parker,205,"Justice, Supreme Court, Place 8",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,205,"Judge, Court of Criminal Appeals, Place 3",,Republican Party,Gina Parker,10,118,116,0,0,244
Parker,205,"Judge, Court of Criminal Appeals, Place 3",,Republican Party,Bert Richardson,6,51,48,0,0,105
Parker,205,Ballots Cast,,Republican Party,,16,169,164,0,0,349
Parker,205,"Judge, Court of Criminal Appeals, Place 3",,Republican Party,Undervotes,1,20,22,0,0,43
Parker,205,"Judge, Court of Criminal Appeals, Place 3",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,205,"Judge, Court of Criminal Appeals, Place 4",,Republican Party,Kevin Patrick Yeary,12,164,151,0,0,327
Parker,205,Ballots Cast,,Republican Party,,12,164,151,0,0,327
Parker,205,"Judge, Court of Criminal Appeals, Place 4",,Republican Party,Undervotes,5,25,35,0,0,65
Parker,205,"Judge, Court of Criminal Appeals, Place 4",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,205,"Judge, Court of Criminal Appeals, Place 9",,Republican Party,David Newell,12,161,148,0,0,321
Parker,205,Ballots Cast,,Republican Party,,12,161,148,0,0,321
Parker,205,"Judge, Court of Criminal Appeals, Place 9",,Republican Party,Undervotes,5,28,38,0,0,71
Parker,205,"Judge, Court of Criminal Appeals, Place 9",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,205,"State Representative, District 61",,Republican Party,Phil King,15,173,160,0,0,348
Parker,205,Ballots Cast,,Republican Party,,15,173,160,0,0,348
Parker,205,"State Representative, District 61",,Republican Party,Undervotes,2,16,26,0,0,44
Parker,205,"State Representative, District 61",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,205,"Justice, 2nd Court of Appeals District, Place 2",,Republican Party,Dana Womack,12,161,150,0,0,323
Parker,205,Ballots Cast,,Republican Party,,12,161,150,0,0,323
Parker,205,"Justice, 2nd Court of Appeals District, Place 2",,Republican Party,Undervotes,5,28,36,0,0,69
Parker,205,"Justice, 2nd Court of Appeals District, Place 2",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,205,"Justice, 2nd Court of Appeals District, Place 6",,Republican Party,Mike Wallach,12,162,151,0,0,325
Parker,205,Ballots Cast,,Republican Party,,12,162,151,0,0,325
Parker,205,"Justice, 2nd Court of Appeals District, Place 6",,Republican Party,Undervotes,5,27,35,0,0,67
Parker,205,"Justice, 2nd Court of Appeals District, Place 6",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,205,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,Elizabeth Beach,7,64,60,0,0,131
Parker,205,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,Brian Walker,5,88,89,0,0,182
Parker,205,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,John P. Chupp,3,9,8,0,0,20
Parker,205,Ballots Cast,,Republican Party,,15,161,157,0,0,333
Parker,205,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,Undervotes,2,28,29,0,0,59
Parker,205,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,205,"District Judge, 43rd Judicial District",,Republican Party,Craig Towson,15,170,164,0,0,349
Parker,205,Ballots Cast,,Republican Party,,15,170,164,0,0,349
Parker,205,"District Judge, 43rd Judicial District",,Republican Party,Undervotes,2,19,22,0,0,43
Parker,205,"District Judge, 43rd Judicial District",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,205,"District Judge, 415th Judicial District",,Republican Party,Graham Quisenberry,15,171,156,0,0,342
Parker,205,Ballots Cast,,Republican Party,,15,171,156,0,0,342
Parker,205,"District Judge, 415th Judicial District",,Republican Party,Undervotes,2,18,30,0,0,50
Parker,205,"District Judge, 415th Judicial District",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,205,"District Attorney, 43rd Judicial District",,Republican Party,Jeff Swain,15,169,156,0,0,340
Parker,205,Ballots Cast,,Republican Party,,15,169,156,0,0,340
Parker,205,"District Attorney, 43rd Judicial District",,Republican Party,Undervotes,2,20,30,0,0,52
Parker,205,"District Attorney, 43rd Judicial District",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,205,County Court at Law No. 2,,Republican Party,Lynn Marie Johnson,14,168,159,0,0,341
Parker,205,Ballots Cast,,Republican Party,,14,168,159,0,0,341
Parker,205,County Court at Law No. 2,,Republican Party,Undervotes,3,21,27,0,0,51
Parker,205,County Court at Law No. 2,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,205,County Attorney,,Republican Party,John Forrest,15,171,160,0,0,346
Parker,205,Ballots Cast,,Republican Party,,15,171,160,0,0,346
Parker,205,County Attorney,,Republican Party,Undervotes,2,18,26,0,0,46
Parker,205,County Attorney,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,205,Sheriff,,Republican Party,Fred Hammons,0,7,8,0,0,15
Parker,205,Sheriff,,Republican Party,Gregory Scott Gates,3,13,15,0,0,31
Parker,205,Sheriff,,Republican Party,Darrell Hull,0,48,71,0,0,119
Parker,205,Sheriff,,Republican Party,Larry Fowler,14,119,87,0,0,220
Parker,205,Ballots Cast,,Republican Party,,17,187,181,0,0,385
Parker,205,Sheriff,,Republican Party,Undervotes,0,2,5,0,0,7
Parker,205,Sheriff,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,205,County Tax Assessor-Collector,,Republican Party,"Jennifer ""Jenny"" Gentry",15,173,162,0,0,350
Parker,205,Ballots Cast,,Republican Party,,15,173,162,0,0,350
Parker,205,County Tax Assessor-Collector,,Republican Party,Undervotes,2,16,24,0,0,42
Parker,205,County Tax Assessor-Collector,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,205,"Constable, Precinct 2",,Republican Party,Joe Harris Jr,14,134,134,0,0,282
Parker,205,"Constable, Precinct 2",,Republican Party,Ray Riley,2,44,38,0,0,84
Parker,205,Ballots Cast,,Republican Party,,16,178,172,0,0,366
Parker,205,"Constable, Precinct 2",,Republican Party,Undervotes,1,11,14,0,0,26
Parker,205,"Constable, Precinct 2",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,205,County Chairman,,Republican Party,J Scott Utley,13,164,154,0,0,331
Parker,205,Ballots Cast,,Republican Party,,13,164,154,0,0,331
Parker,205,County Chairman,,Republican Party,Undervotes,4,25,32,0,0,61
Parker,205,County Chairman,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,205,Proposition #1,,Democratic Party,Yes,10,48,61,0,0,119
Parker,205,Proposition #1,,Democratic Party,No,0,1,1,0,0,2
Parker,205,Ballots Cast,,Democratic Party,,10,49,62,0,0,121
Parker,205,Proposition #1,,Democratic Party,Undervotes,0,2,3,0,0,5
Parker,205,Proposition #1,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,205,Proposition #2,,Democratic Party,Yes,10,45,63,0,0,118
Parker,205,Proposition #2,,Democratic Party,No,0,3,1,0,0,4
Parker,205,Ballots Cast,,Democratic Party,,10,48,64,0,0,122
Parker,205,Proposition #2,,Democratic Party,Undervotes,0,3,1,0,0,4
Parker,205,Proposition #2,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,205,Proposition #3,,Democratic Party,Yes,10,48,63,0,0,121
Parker,205,Proposition #3,,Democratic Party,No,0,1,1,0,0,2
Parker,205,Ballots Cast,,Democratic Party,,10,49,64,0,0,123
Parker,205,Proposition #3,,Democratic Party,Undervotes,0,2,1,0,0,3
Parker,205,Proposition #3,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,205,Proposition #4,,Democratic Party,Yes,9,47,58,0,0,114
Parker,205,Proposition #4,,Democratic Party,No,1,2,3,0,0,6
Parker,205,Ballots Cast,,Democratic Party,,10,49,61,0,0,120
Parker,205,Proposition #4,,Democratic Party,Undervotes,0,2,4,0,0,6
Parker,205,Proposition #4,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,205,Proposition #5,,Democratic Party,Yes,10,48,63,0,0,121
Parker,205,Proposition #5,,Democratic Party,No,0,1,0,0,0,1
Parker,205,Ballots Cast,,Democratic Party,,10,49,63,0,0,122
Parker,205,Proposition #5,,Democratic Party,Undervotes,0,2,2,0,0,4
Parker,205,Proposition #5,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,205,Proposition #6,,Democratic Party,Yes,9,48,62,0,0,119
Parker,205,Proposition #6,,Democratic Party,No,1,0,2,0,0,3
Parker,205,Ballots Cast,,Democratic Party,,10,48,64,0,0,122
Parker,205,Proposition #6,,Democratic Party,Undervotes,0,3,1,0,0,4
Parker,205,Proposition #6,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,205,Proposition #7,,Democratic Party,Yes,9,47,60,0,0,116
Parker,205,Proposition #7,,Democratic Party,No,1,2,4,0,0,7
Parker,205,Ballots Cast,,Democratic Party,,10,49,64,0,0,123
Parker,205,Proposition #7,,Democratic Party,Undervotes,0,2,1,0,0,3
Parker,205,Proposition #7,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,205,Proposition #8,,Democratic Party,Yes,10,48,62,0,0,120
Parker,205,Proposition #8,,Democratic Party,No,0,1,1,0,0,2
Parker,205,Ballots Cast,,Democratic Party,,10,49,63,0,0,122
Parker,205,Proposition #8,,Democratic Party,Undervotes,0,2,2,0,0,4
Parker,205,Proposition #8,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,205,Proposition #9,,Democratic Party,Yes,9,48,61,0,0,118
Parker,205,Proposition #9,,Democratic Party,No,1,0,0,0,0,1
Parker,205,Ballots Cast,,Democratic Party,,10,48,61,0,0,119
Parker,205,Proposition #9,,Democratic Party,Undervotes,0,3,4,0,0,7
Parker,205,Proposition #9,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,205,Proposition #10,,Democratic Party,Yes,8,47,59,0,0,114
Parker,205,Proposition #10,,Democratic Party,No,2,2,1,0,0,5
Parker,205,Ballots Cast,,Democratic Party,,10,49,60,0,0,119
Parker,205,Proposition #10,,Democratic Party,Undervotes,0,2,5,0,0,7
Parker,205,Proposition #10,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,205,Proposition #11,,Democratic Party,Yes,7,45,56,0,0,108
Parker,205,Proposition #11,,Democratic Party,No,3,3,6,0,0,12
Parker,205,Ballots Cast,,Democratic Party,,10,48,62,0,0,120
Parker,205,Proposition #11,,Democratic Party,Undervotes,0,3,3,0,0,6
Parker,205,Proposition #11,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,205,Proposition 1,,Republican Party,Yes,15,154,159,0,0,328
Parker,205,Proposition 1,,Republican Party,No,2,34,25,0,0,61
Parker,205,Ballots Cast,,Republican Party,,17,188,184,0,0,389
Parker,205,Proposition 1,,Republican Party,Undervotes,0,1,2,0,0,3
