county,precinct,office,district,party,candidate,votes,early_voting,absentee,election_day
Bell,211,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,235,161,12,62
Bell,212,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,392,280,15,97
Bell,213,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,2337,1775,50,512
Bell,214,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,866,533,25,308
Bell,215,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,846,557,40,249
Bell,216,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,796,590,38,168
Bell,301,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,1826,741,39,1046
Bell,302,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,1185,666,60,459
Bell,303,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,1241,694,62,485
Bell,304,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,147,66,1,80
Bell,305,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,785,466,57,262
Bell,306,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,514,256,53,205
Bell,307,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,296,153,9,134
Bell,308,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,995,558,67,370
Bell,309,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,643,311,21,311
Bell,310,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,292,83,10,199
Bell,311,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,1554,765,54,735
Bell,312,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,942,403,18,521
Bell,313,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,1684,1107,95,482
Bell,314,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,648,380,38,230
Bell,315,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,1297,730,19,548
Bell,317,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,1865,1112,103,650
Bell,318,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,1513,964,46,503
Bell,401,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,800,324,33,443
Bell,402,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,887,498,34,355
Bell,404,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,360,190,13,157
Bell,405,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,412,215,5,192
Bell,406,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,463,311,13,139
Bell,408,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,625,374,27,224
Bell,409,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,468,294,20,154
Bell,410,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,241,119,7,115
Bell,412,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,410,271,19,120
Bell,413,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,500,265,12,223
Bell,414,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,293,159,14,120
Bell,415,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,359,243,12,104
Bell,419,Justice, Supreme Ct. Pl. 3,REP,Debra Lehrmann,495,302,12,181
Bell,101,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,819,560,67,192
Bell,102,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,353,249,31,73
Bell,103,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,677,402,34,241
Bell,104,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,434,270,28,136
Bell,105,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,135,63,8,64
Bell,106,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,786,494,41,251
Bell,107,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,57,15,3,39
Bell,108,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,106,42,10,54
Bell,109,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,480,285,41,154
Bell,110,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,115,51,19,45
Bell,111,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,739,488,29,222
Bell,113,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,435,283,33,119
Bell,114,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,378,228,15,135
Bell,115,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,652,432,48,172
Bell,116,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,296,201,13,82
Bell,117,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,0,0,0,0
Bell,201,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,520,335,35,150
Bell,202,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,711,502,30,179
Bell,203,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,429,296,27,106
Bell,204,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,264,151,24,89
Bell,205,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,936,596,69,271
Bell,206,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,627,430,18,179
Bell,207,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,592,359,34,199
Bell,208,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,1029,704,60,265
Bell,209,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,890,694,26,170
Bell,210,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,1146,753,39,354
Bell,211,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,194,130,7,57
Bell,212,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,177,138,10,29
Bell,213,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,470,364,27,79
Bell,214,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,779,491,32,256
Bell,215,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,1120,806,45,269
Bell,216,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,551,412,22,117
Bell,301,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,292,152,16,124
Bell,302,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,713,409,46,258
Bell,303,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,890,544,58,288
Bell,304,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,32,12,5,15
Bell,305,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,270,162,25,83
Bell,306,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,551,306,50,195
Bell,307,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,563,318,51,194
Bell,308,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,636,407,42,187
Bell,309,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,112,61,12,39
Bell,310,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,35,13,1,21
Bell,311,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,252,145,21,86
Bell,312,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,142,67,13,62
Bell,313,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,693,393,95,205
Bell,314,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,426,251,21,154
Bell,315,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,715,399,26,290
Bell,317,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,882,600,53,229
Bell,318,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,658,417,32,209
Bell,401,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,575,342,24,209
Bell,402,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,981,673,37,271
Bell,404,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,603,389,31,183
Bell,405,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,937,571,27,339
Bell,406,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,429,274,28,127
Bell,408,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,1028,674,39,315
Bell,409,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,478,348,8,122
Bell,410,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,324,188,19,117
Bell,412,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,767,519,52,196
Bell,413,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,759,454,25,280
Bell,414,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,788,487,29,272
Bell,415,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,505,306,44,155
Bell,419,Justice, Supreme Ct. Pl. 3,DEM,Erin A. Nowell,104,77,6,21
Bell,101,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,65,42,2,21
Bell,102,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,25,14,4,7
Bell,103,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,72,36,1,35
Bell,104,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,41,15,1,25
Bell,105,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,14,9,0,5
Bell,106,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,28,13,1,14
Bell,107,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,8,2,1,5
Bell,108,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,19,6,0,13
Bell,109,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,21,11,0,10
Bell,110,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,8,2,1,5
Bell,111,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,53,29,0,24
Bell,113,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,26,15,0,11
Bell,114,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,40,14,0,26
Bell,115,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,52,28,0,24
Bell,116,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,11,8,1,2
Bell,117,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,0,0,0,0
Bell,201,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,33,13,0,20
Bell,202,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,55,30,0,25
Bell,203,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,52,32,0,20
Bell,204,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,7,3,1,3
Bell,205,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,34,17,2,15
Bell,206,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,28,12,1,15
Bell,207,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,36,12,1,23
Bell,208,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,41,23,1,17
Bell,209,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,37,19,0,18
Bell,210,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,54,35,1,18
Bell,211,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,9,6,1,2
Bell,212,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,11,4,0,7
Bell,213,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,43,26,0,17
Bell,214,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,44,22,0,22
Bell,215,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,50,27,0,23
Bell,216,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,46,27,2,17
Bell,301,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,51,12,0,39
Bell,302,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,47,23,1,23
Bell,303,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,54,29,1,24
Bell,304,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,3,1,0,2
Bell,305,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,23,12,0,11
Bell,306,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,27,11,2,14
Bell,307,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,22,10,1,11
Bell,308,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,44,17,0,27
Bell,309,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,10,4,0,6
Bell,310,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,9,2,0,7
Bell,311,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,39,16,1,22
Bell,312,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,17,6,1,10
Bell,313,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,47,28,2,17
Bell,314,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,31,15,2,14
Bell,315,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,53,23,0,30
Bell,317,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,61,29,4,28
Bell,318,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,63,39,1,23
Bell,401,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,38,13,0,25
Bell,402,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,40,23,0,17
Bell,404,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,38,19,1,18
Bell,405,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,58,22,1,35
Bell,406,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,28,13,1,14
Bell,408,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,47,29,2,16
Bell,409,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,25,11,0,14
Bell,410,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,24,10,2,12
Bell,412,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,36,25,0,11
Bell,413,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,43,21,1,21
Bell,414,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,19,9,0,10
Bell,415,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,34,18,0,16
Bell,419,Justice, Supreme Ct. Pl. 3,LIB,Thomas Edward Oxford,14,5,0,9
Bell,101,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,2757,1900,126,731
Bell,102,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,1047,672,55,320
Bell,103,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,1618,1026,42,550
Bell,104,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,1666,969,52,645
Bell,105,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,762,299,14,449
Bell,106,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,488,276,17,195
Bell,107,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,216,86,4,126
Bell,108,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,870,351,25,494
Bell,109,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,335,207,14,114
Bell,110,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,147,56,22,69
Bell,111,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,1184,814,38,332
Bell,113,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,1232,837,45,350
Bell,114,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,780,408,20,352
Bell,115,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,1912,1284,65,563
Bell,116,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,177,101,3,73
Bell,117,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,0,0,0,0
Bell,201,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,653,421,30,202
Bell,202,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,996,688,38,270
Bell,203,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,2077,1602,36,439
Bell,204,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,166,104,6,56
Bell,205,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,559,347,38,174
Bell,206,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,420,278,20,122
Bell,207,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,346,197,9,140
Bell,208,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,625,399,26,200
Bell,209,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,729,492,16,221
Bell,210,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,667,420,22,225
Bell,211,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,233,162,12,59
Bell,212,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,398,282,16,100
Bell,213,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,2357,1788,50,519
Bell,214,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,879,532,25,322
Bell,215,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,870,574,41,255
Bell,216,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,808,596,40,172
Bell,301,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,1842,738,38,1066
Bell,302,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,1212,677,59,476
Bell,303,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,1260,707,64,489
Bell,304,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,152,67,1,84
Bell,305,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,785,463,57,265
Bell,306,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,524,253,55,216
Bell,307,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,308,160,10,138
Bell,308,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,1020,564,67,389
Bell,309,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,651,314,21,316
Bell,310,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,296,83,10,203
Bell,311,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,1575,772,56,747
Bell,312,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,953,406,18,529
Bell,313,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,1701,1119,96,486
Bell,314,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,661,381,40,240
Bell,315,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,1317,740,20,557
Bell,317,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,1888,1117,105,666
Bell,318,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,1549,989,44,516
Bell,401,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,808,319,33,456
Bell,402,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,908,513,35,360
Bell,404,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,380,199,14,167
Bell,405,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,432,227,5,200
Bell,406,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,478,320,14,144
Bell,408,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,647,385,29,233
Bell,409,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,471,296,20,155
Bell,410,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,247,126,7,114
Bell,412,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,429,288,18,123
Bell,413,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,511,275,13,223
Bell,414,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,295,158,14,123
Bell,415,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,369,251,11,107
Bell,419,Justice, Supreme Ct. Pl. 5,REP,Rebeca Huddle,505,307,11,187
Bell,101,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,834,571,69,194
Bell,102,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,358,253,32,73
Bell,103,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,691,413,34,244
Bell,104,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,451,279,28,144
Bell,105,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,140,63,8,69
Bell,106,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,805,497,42,266
Bell,107,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,61,15,5,41
Bell,108,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,108,44,9,55
Bell,109,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,493,295,40,158
Bell,110,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,123,54,20,49
Bell,111,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,772,507,32,233
Bell,113,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,449,291,33,125
Bell,114,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,387,227,16,144
Bell,115,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,664,435,48,181
Bell,116,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,304,207,14,83
Bell,117,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,0,0,0,0
Bell,201,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,542,343,36,163
Bell,202,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,736,511,30,195
Bell,203,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,442,305,27,110
Bell,204,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,262,148,23,91
Bell,205,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,960,614,69,277
Bell,206,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,645,438,20,187
Bell,207,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,607,366,34,207
Bell,208,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,1058,726,59,273
Bell,209,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,902,703,23,176
Bell,210,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,1183,782,38,363
Bell,211,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,199,133,8,58
Bell,212,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,181,140,9,32
Bell,213,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,489,372,28,89
Bell,214,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,804,511,32,261
Bell,215,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,1138,811,45,282
Bell,216,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,581,431,24,126
Bell,301,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,317,164,17,136
Bell,302,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,731,420,49,262
Bell,303,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,911,552,56,303
Bell,304,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,30,12,5,13
Bell,305,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,289,175,24,90
Bell,306,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,566,318,50,198
Bell,307,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,570,320,50,200
Bell,308,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,650,417,43,190
Bell,309,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,111,62,12,37
Bell,310,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,34,12,1,21
Bell,311,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,270,153,20,97
Bell,312,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,151,70,15,66
Bell,313,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,702,396,95,211
Bell,314,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,440,262,22,156
Bell,315,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,744,409,24,311
Bell,317,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,915,624,51,240
Bell,318,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,674,424,33,217
Bell,401,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,600,359,23,218
Bell,402,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,995,677,36,282
Bell,404,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,620,399,32,189
Bell,405,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,967,583,27,357
Bell,406,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,441,280,29,132
Bell,408,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,1050,688,40,322
Bell,409,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,498,357,8,133
Bell,410,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,336,189,21,126
Bell,412,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,786,531,53,202
Bell,413,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,791,467,24,300
Bell,414,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,801,495,27,279
Bell,415,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,521,314,42,165
Bell,419,Justice, Supreme Ct. Pl. 5,DEM,Amanda Reichek,106,77,6,23
Bell,101,Justice, Supreme Ct. Pl. 9,REP,Evan Young,2722,1879,124,719
Bell,102,Justice, Supreme Ct. Pl. 9,REP,Evan Young,1039,670,54,315
Bell,103,Justice, Supreme Ct. Pl. 9,REP,Evan Young,1591,1018,40,533
Bell,104,Justice, Supreme Ct. Pl. 9,REP,Evan Young,1650,963,50,637
Bell,105,Justice, Supreme Ct. Pl. 9,REP,Evan Young,758,296,14,448
Bell,106,Justice, Supreme Ct. Pl. 9,REP,Evan Young,492,279,17,196
Bell,107,Justice, Supreme Ct. Pl. 9,REP,Evan Young,218,86,5,127
Bell,108,Justice, Supreme Ct. Pl. 9,REP,Evan Young,870,352,24,494
Bell,109,Justice, Supreme Ct. Pl. 9,REP,Evan Young,339,212,16,111
Bell,110,Justice, Supreme Ct. Pl. 9,REP,Evan Young,149,57,22,70
Bell,111,Justice, Supreme Ct. Pl. 9,REP,Evan Young,1181,800,40,341
Bell,113,Justice, Supreme Ct. Pl. 9,REP,Evan Young,1226,832,46,348
Bell,114,Justice, Supreme Ct. Pl. 9,REP,Evan Young,775,408,20,347
Bell,115,Justice, Supreme Ct. Pl. 9,REP,Evan Young,1904,1278,62,564
