county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day,provisional,late_mail
Bowie,20,"Member, State Board of Education",,LIB,Christy Mowrey,2,0,1,1,0,0
Bowie,20,"Member, State Board of Education",,,Write-ins,0,0,0,0,0,0
Bowie,20,"Member, State Board of Education",,,Over Votes,0,0,0,0,0,0
Bowie,20,"Member, State Board of Education",,,Under Votes,5,0,2,3,0,0
Bowie,20A,Registered Voters,,,,320,,,,,
Bowie,20A,Ballots Cast,,,,103,6,42,55,0,0
Bowie,20A,Ballots Cast - Blank,,,,0,0,0,0,0,0
Bowie,20A,U.S. House,,REP,Nathaniel Moran,55,0,20,35,0,0
Bowie,20A,U.S. House,,DEM,Jrmar (JJ) Jefferson,48,6,22,20,0,0
Bowie,20A,U.S. House,,,Over Votes,0,0,0,0,0,0
Bowie,20A,U.S. House,,,Under Votes,0,0,0,0,0,0
Bowie,20A,Governor,,REP,Greg Abbott,56,0,20,36,0,0
Bowie,20A,Governor,,DEM,Beto O'Rourke,46,6,21,19,0,0
Bowie,20A,Governor,,LIB,Mark Tippetts,0,0,0,0,0,0
Bowie,20A,Governor,,GRN,Delilah Barrios,1,0,1,0,0,0
Bowie,20A,Governor,,,Write-ins,0,0,0,0,0,0
Bowie,20A,Governor,,,Over Votes,0,0,0,0,0,0
Bowie,20A,Governor,,,Under Votes,0,0,0,0,0,0
Bowie,20A,Lieutenant Governor,,REP,Dan Patrick,55,0,20,35,0,0
Bowie,20A,Lieutenant Governor,,DEM,Mike Collier,46,6,21,19,0,0
Bowie,20A,Lieutenant Governor,,LIB,Shanna Steele,1,0,1,0,0,0
Bowie,20A,Lieutenant Governor,,,Over Votes,0,0,0,0,0,0
Bowie,20A,Lieutenant Governor,,,Under Votes,1,0,0,1,0,0
Bowie,20A,Attorney General,,REP,Ken Paxton,54,0,20,34,0,0
Bowie,20A,Attorney General,,DEM,Rochelle Mercedes Garza,47,6,21,20,0,0
Bowie,20A,Attorney General,,LIB,Mark Ash,2,0,1,1,0,0
Bowie,20A,Attorney General,,,Over Votes,0,0,0,0,0,0
Bowie,20A,Attorney General,,,Under Votes,0,0,0,0,0,0
Bowie,20A,Comptroller of Public Accounts,,REP,Glenn Hegar,53,0,18,35,0,0
Bowie,20A,Comptroller of Public Accounts,,DEM,Janet T. Dudding,49,6,23,20,0,0
Bowie,20A,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,1,0,1,0,0,0
Bowie,20A,Comptroller of Public Accounts,,,Over Votes,0,0,0,0,0,0
Bowie,20A,Comptroller of Public Accounts,,,Under Votes,0,0,0,0,0,0
Bowie,20A,Comm. General Land Office,,REP,Dawn Buckingham,57,0,21,36,0,0
Bowie,20A,Comm. General Land Office,,DEM,Jay Kleberg,45,6,20,19,0,0
Bowie,20A,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",1,0,1,0,0,0
Bowie,20A,Comm. General Land Office,,,Write-ins,0,0,0,0,0,0
Bowie,20A,Comm. General Land Office,,,Over Votes,0,0,0,0,0,0
Bowie,20A,Comm. General Land Office,,,Under Votes,0,0,0,0,0,0
Bowie,20A,Commissioner of Agriculture,,REP,Sid Miller,55,0,20,35,0,0
Bowie,20A,Commissioner of Agriculture,,DEM,Susan Hays,47,6,22,19,0,0
Bowie,20A,Commissioner of Agriculture,,,Over Votes,0,0,0,0,0,0
Bowie,20A,Commissioner of Agriculture,,,Under Votes,1,0,0,1,0,0
Bowie,20A,Railroad Commissioner,,REP,Wayne Christian,54,0,19,35,0,0
Bowie,20A,Railroad Commissioner,,DEM,Luke Warford,44,6,20,18,0,0
Bowie,20A,Railroad Commissioner,,LIB,Jaime Andres Diez,4,0,3,1,0,0
Bowie,20A,Railroad Commissioner,,GRN,Hunter Wayne Crow,0,0,0,0,0,0
Bowie,20A,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Bowie,20A,Railroad Commissioner,,,Under Votes,1,0,0,1,0,0
Bowie,20A,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,55,0,20,35,0,0
Bowie,20A,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,47,6,21,20,0,0
Bowie,20A,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,0,0,0,0,0,0
Bowie,20A,"Justice, Supreme Ct. Pl. 3",,,Over Votes,0,0,0,0,0,0
Bowie,20A,"Justice, Supreme Ct. Pl. 3",,,Under Votes,1,0,1,0,0,0
Bowie,20A,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,55,0,21,34,0,0
Bowie,20A,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,48,6,21,21,0,0
Bowie,20A,"Justice, Supreme Ct. Pl. 5",,,Over Votes,0,0,0,0,0,0
Bowie,20A,"Justice, Supreme Ct. Pl. 5",,,Under Votes,0,0,0,0,0,0
Bowie,20A,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,55,0,19,36,0,0
Bowie,20A,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,48,6,23,19,0,0
Bowie,20A,"Justice, Supreme Ct. Pl. 9",,,Over Votes,0,0,0,0,0,0
Bowie,20A,"Justice, Supreme Ct. Pl. 9",,,Under Votes,0,0,0,0,0,0
Bowie,20A,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,55,0,19,36,0,0
Bowie,20A,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,46,6,22,18,0,0
Bowie,20A,"Judge, Ct of Crim. Appeals, Pl 5",,,Over Votes,0,0,0,0,0,0
Bowie,20A,"Judge, Ct of Crim. Appeals, Pl 5",,,Under Votes,2,0,1,1,0,0
Bowie,20A,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",54,0,19,35,0,0
Bowie,20A,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,46,6,21,19,0,0
Bowie,20A,"Judge, Ct of Crim. Appeals, Pl 6",,,Over Votes,0,0,0,0,0,0
Bowie,20A,"Judge, Ct of Crim. Appeals, Pl 6",,,Under Votes,3,0,2,1,0,0
Bowie,20A,"Member, State Board of Education",,REP,Pam Little,54,0,20,34,0,0
Bowie,20A,"Member, State Board of Education",,DEM,Alex Cornwallis,48,6,21,21,0,0
Bowie,20A,"Member, State Board of Education",,LIB,Christy Mowrey,1,0,1,0,0,0
Bowie,20A,"Member, State Board of Education",,,Write-ins,0,0,0,0,0,0
Bowie,20A,"Member, State Board of Education",,,Over Votes,0,0,0,0,0,0
Bowie,20A,"Member, State Board of Education",,,Under Votes,0,0,0,0,0,0
Bowie,21,Registered Voters,,,,300,,,,,
Bowie,21,Ballots Cast,,,,145,4,75,66,0,0
Bowie,21,Ballots Cast - Blank,,,,1,0,1,0,0,0
Bowie,21,U.S. House,,REP,Pat Fallon,120,1,63,56,0,0
Bowie,21,U.S. House,,DEM,Iro Omere,21,3,8,10,0,0
Bowie,21,U.S. House,,LIB,John Simmons,1,0,1,0,0,0
Bowie,21,U.S. House,,,Over Votes,0,0,0,0,0,0
Bowie,21,U.S. House,,,Under Votes,3,0,3,0,0,0
Bowie,21,Governor,,REP,Greg Abbott,118,1,64,53,0,0
Bowie,21,Governor,,DEM,Beto O'Rourke,24,3,9,12,0,0
Bowie,21,Governor,,LIB,Mark Tippetts,0,0,0,0,0,0
Bowie,21,Governor,,GRN,Delilah Barrios,0,0,0,0,0,0
Bowie,21,Governor,,,Write-ins,1,0,0,1,0,0
Bowie,21,Governor,,,Over Votes,0,0,0,0,0,0
Bowie,21,Governor,,,Under Votes,2,0,2,0,0,0
Bowie,21,Lieutenant Governor,,REP,Dan Patrick,121,1,66,54,0,0
Bowie,21,Lieutenant Governor,,DEM,Mike Collier,22,3,8,11,0,0
Bowie,21,Lieutenant Governor,,LIB,Shanna Steele,0,0,0,0,0,0
Bowie,21,Lieutenant Governor,,,Over Votes,0,0,0,0,0,0
Bowie,21,Lieutenant Governor,,,Under Votes,2,0,1,1,0,0
Bowie,21,Attorney General,,REP,Ken Paxton,120,1,65,54,0,0
Bowie,21,Attorney General,,DEM,Rochelle Mercedes Garza,22,3,8,11,0,0
Bowie,21,Attorney General,,LIB,Mark Ash,1,0,1,0,0,0
Bowie,21,Attorney General,,,Over Votes,0,0,0,0,0,0
Bowie,21,Attorney General,,,Under Votes,2,0,1,1,0,0
Bowie,21,Comptroller of Public Accounts,,REP,Glenn Hegar,122,1,66,55,0,0
Bowie,21,Comptroller of Public Accounts,,DEM,Janet T. Dudding,19,3,7,9,0,0
Bowie,21,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,2,0,1,1,0,0
Bowie,21,Comptroller of Public Accounts,,,Over Votes,0,0,0,0,0,0
Bowie,21,Comptroller of Public Accounts,,,Under Votes,2,0,1,1,0,0
Bowie,21,Comm. General Land Office,,REP,Dawn Buckingham,120,1,65,54,0,0
Bowie,21,Comm. General Land Office,,DEM,Jay Kleberg,23,3,9,11,0,0
Bowie,21,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",0,0,0,0,0,0
Bowie,21,Comm. General Land Office,,,Write-ins,0,0,0,0,0,0
Bowie,21,Comm. General Land Office,,,Over Votes,0,0,0,0,0,0
Bowie,21,Comm. General Land Office,,,Under Votes,2,0,1,1,0,0
Bowie,21,Commissioner of Agriculture,,REP,Sid Miller,123,1,67,55,0,0
Bowie,21,Commissioner of Agriculture,,DEM,Susan Hays,21,3,7,11,0,0
Bowie,21,Commissioner of Agriculture,,,Over Votes,0,0,0,0,0,0
Bowie,21,Commissioner of Agriculture,,,Under Votes,1,0,1,0,0,0
Bowie,21,Railroad Commissioner,,REP,Wayne Christian,120,1,66,53,0,0
Bowie,21,Railroad Commissioner,,DEM,Luke Warford,21,3,7,11,0,0
Bowie,21,Railroad Commissioner,,LIB,Jaime Andres Diez,0,0,0,0,0,0
Bowie,21,Railroad Commissioner,,GRN,Hunter Wayne Crow,2,0,1,1,0,0
Bowie,21,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Bowie,21,Railroad Commissioner,,,Under Votes,2,0,1,1,0,0
Bowie,21,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,121,1,66,54,0,0
Bowie,21,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,22,3,8,11,0,0
Bowie,21,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,1,0,0,1,0,0
Bowie,21,"Justice, Supreme Ct. Pl. 3",,,Over Votes,0,0,0,0,0,0
Bowie,21,"Justice, Supreme Ct. Pl. 3",,,Under Votes,1,0,1,0,0,0
Bowie,21,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,118,1,65,52,0,0
Bowie,21,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,24,3,9,12,0,0
Bowie,21,"Justice, Supreme Ct. Pl. 5",,,Over Votes,0,0,0,0,0,0
Bowie,21,"Justice, Supreme Ct. Pl. 5",,,Under Votes,3,0,1,2,0,0
Bowie,21,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,120,1,65,54,0,0
Bowie,21,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,24,3,9,12,0,0
Bowie,21,"Justice, Supreme Ct. Pl. 9",,,Over Votes,0,0,0,0,0,0
Bowie,21,"Justice, Supreme Ct. Pl. 9",,,Under Votes,1,0,1,0,0,0
Bowie,21,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,121,1,66,54,0,0
Bowie,21,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,23,3,8,12,0,0
Bowie,21,"Judge, Ct of Crim. Appeals, Pl 5",,,Over Votes,0,0,0,0,0,0
Bowie,21,"Judge, Ct of Crim. Appeals, Pl 5",,,Under Votes,1,0,1,0,0,0
Bowie,21,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",121,1,67,53,0,0
Bowie,21,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,22,3,7,12,0,0
Bowie,21,"Judge, Ct of Crim. Appeals, Pl 6",,,Over Votes,0,0,0,0,0,0
Bowie,21,"Judge, Ct of Crim. Appeals, Pl 6",,,Under Votes,2,0,1,1,0,0
Bowie,21,"Member, State Board of Education",,REP,Pam Little,119,1,65,53,0,0
Bowie,21,"Member, State Board of Education",,DEM,Alex Cornwallis,22,3,9,10,0,0
Bowie,21,"Member, State Board of Education",,LIB,Christy Mowrey,1,0,0,1,0,0
Bowie,21,"Member, State Board of Education",,,Write-ins,0,0,0,0,0,0
Bowie,21,"Member, State Board of Education",,,Over Votes,0,0,0,0,0,0
Bowie,21,"Member, State Board of Education",,,Under Votes,3,0,1,2,0,0
Bowie,22,Registered Voters,,,,239,,,,,
Bowie,22,Ballots Cast,,,,118,2,51,65,0,0
Bowie,22,Ballots Cast - Blank,,,,0,0,0,0,0,0
Bowie,22,U.S. House,,REP,Nathaniel Moran,101,2,42,57,0,0
Bowie,22,U.S. House,,DEM,Jrmar (JJ) Jefferson,17,0,9,8,0,0
Bowie,22,U.S. House,,,Over Votes,0,0,0,0,0,0
Bowie,22,U.S. House,,,Under Votes,0,0,0,0,0,0
Bowie,22,Governor,,REP,Greg Abbott,101,2,43,56,0,0
Bowie,22,Governor,,DEM,Beto O'Rourke,16,0,8,8,0,0
Bowie,22,Governor,,LIB,Mark Tippetts,1,0,0,1,0,0
Bowie,22,Governor,,GRN,Delilah Barrios,0,0,0,0,0,0
Bowie,22,Governor,,,Write-ins,0,0,0,0,0,0
Bowie,22,Governor,,,Over Votes,0,0,0,0,0,0
Bowie,22,Governor,,,Under Votes,0,0,0,0,0,0
Bowie,22,Lieutenant Governor,,REP,Dan Patrick,100,2,41,57,0,0
Bowie,22,Lieutenant Governor,,DEM,Mike Collier,15,0,8,7,0,0
Bowie,22,Lieutenant Governor,,LIB,Shanna Steele,1,0,1,0,0,0
Bowie,22,Lieutenant Governor,,,Over Votes,0,0,0,0,0,0
Bowie,22,Lieutenant Governor,,,Under Votes,2,0,1,1,0,0
Bowie,22,Attorney General,,REP,Ken Paxton,102,2,43,57,0,0
Bowie,22,Attorney General,,DEM,Rochelle Mercedes Garza,14,0,7,7,0,0
Bowie,22,Attorney General,,LIB,Mark Ash,1,0,1,0,0,0
Bowie,22,Attorney General,,,Over Votes,0,0,0,0,0,0
Bowie,22,Attorney General,,,Under Votes,1,0,0,1,0,0
Bowie,22,Comptroller of Public Accounts,,REP,Glenn Hegar,102,2,43,57,0,0
Bowie,22,Comptroller of Public Accounts,,DEM,Janet T. Dudding,13,0,7,6,0,0
Bowie,22,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,1,0,0,1,0,0
Bowie,22,Comptroller of Public Accounts,,,Over Votes,0,0,0,0,0,0
Bowie,22,Comptroller of Public Accounts,,,Under Votes,2,0,1,1,0,0
Bowie,22,Comm. General Land Office,,REP,Dawn Buckingham,100,2,42,56,0,0
Bowie,22,Comm. General Land Office,,DEM,Jay Kleberg,16,0,9,7,0,0
Bowie,22,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",1,0,0,1,0,0
Bowie,22,Comm. General Land Office,,,Write-ins,0,0,0,0,0,0
Bowie,22,Comm. General Land Office,,,Over Votes,0,0,0,0,0,0
Bowie,22,Comm. General Land Office,,,Under Votes,1,0,0,1,0,0
Bowie,22,Commissioner of Agriculture,,REP,Sid Miller,99,2,41,56,0,0
Bowie,22,Commissioner of Agriculture,,DEM,Susan Hays,18,0,10,8,0,0
Bowie,22,Commissioner of Agriculture,,,Over Votes,0,0,0,0,0,0
Bowie,22,Commissioner of Agriculture,,,Under Votes,1,0,0,1,0,0
Bowie,22,Railroad Commissioner,,REP,Wayne Christian,100,2,42,56,0,0
Bowie,22,Railroad Commissioner,,DEM,Luke Warford,16,0,9,7,0,0
Bowie,22,Railroad Commissioner,,LIB,Jaime Andres Diez,0,0,0,0,0,0
Bowie,22,Railroad Commissioner,,GRN,Hunter Wayne Crow,1,0,0,1,0,0
Bowie,22,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Bowie,22,Railroad Commissioner,,,Under Votes,1,0,0,1,0,0
Bowie,22,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,99,2,41,56,0,0
Bowie,22,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,16,0,9,7,0,0
Bowie,22,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,2,0,1,1,0,0
Bowie,22,"Justice, Supreme Ct. Pl. 3",,,Over Votes,0,0,0,0,0,0
Bowie,22,"Justice, Supreme Ct. Pl. 3",,,Under Votes,1,0,0,1,0,0
Bowie,22,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,102,2,43,57,0,0
Bowie,22,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,15,0,8,7,0,0
Bowie,22,"Justice, Supreme Ct. Pl. 5",,,Over Votes,0,0,0,0,0,0
Bowie,22,"Justice, Supreme Ct. Pl. 5",,,Under Votes,1,0,0,1,0,0
Bowie,22,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,101,2,43,56,0,0
Bowie,22,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,16,0,8,8,0,0
Bowie,22,"Justice, Supreme Ct. Pl. 9",,,Over Votes,0,0,0,0,0,0
Bowie,22,"Justice, Supreme Ct. Pl. 9",,,Under Votes,1,0,0,1,0,0
Bowie,22,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,100,2,42,56,0,0
Bowie,22,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,17,0,9,8,0,0
Bowie,22,"Judge, Ct of Crim. Appeals, Pl 5",,,Over Votes,0,0,0,0,0,0
Bowie,22,"Judge, Ct of Crim. Appeals, Pl 5",,,Under Votes,1,0,0,1,0,0
Bowie,22,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",101,2,42,57,0,0
Bowie,22,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,16,0,9,7,0,0
Bowie,22,"Judge, Ct of Crim. Appeals, Pl 6",,,Over Votes,0,0,0,0,0,0
Bowie,22,"Judge, Ct of Crim. Appeals, Pl 6",,,Under Votes,1,0,0,1,0,0
Bowie,22,"Member, State Board of Education",,REP,Pam Little,99,2,40,57,0,0
Bowie,22,"Member, State Board of Education",,DEM,Alex Cornwallis,16,0,9,7,0,0
Bowie,22,"Member, State Board of Education",,LIB,Christy Mowrey,2,0,2,0,0,0
Bowie,22,"Member, State Board of Education",,,Write-ins,0,0,0,0,0,0
Bowie,22,"Member, State Board of Education",,,Over Votes,0,0,0,0,0,0
Bowie,22,"Member, State Board of Education",,,Under Votes,1,0,0,1,0,0
Bowie,22A,Registered Voters,,,,132,,,,,
Bowie,22A,Ballots Cast,,,,76,3,32,41,0,0
Bowie,22A,Ballots Cast - Blank,,,,0,0,0,0,0,0
Bowie,22A,U.S. House,,REP,Pat Fallon,69,3,27,39,0,0
Bowie,22A,U.S. House,,DEM,Iro Omere,5,0,5,0,0,0
Bowie,22A,U.S. House,,LIB,John Simmons,0,0,0,0,0,0
Bowie,22A,U.S. House,,,Over Votes,0,0,0,0,0,0
Bowie,22A,U.S. House,,,Under Votes,2,0,0,2,0,0
Bowie,22A,Governor,,REP,Greg Abbott,70,3,27,40,0,0
Bowie,22A,Governor,,DEM,Beto O'Rourke,4,0,4,0,0,0
Bowie,22A,Governor,,LIB,Mark Tippetts,1,0,1,0,0,0
Bowie,22A,Governor,,GRN,Delilah Barrios,0,0,0,0,0,0
Bowie,22A,Governor,,,Write-ins,0,0,0,0,0,0
Bowie,22A,Governor,,,Over Votes,0,0,0,0,0,0
Bowie,22A,Governor,,,Under Votes,1,0,0,1,0,0
Bowie,22A,Lieutenant Governor,,REP,Dan Patrick,69,3,27,39,0,0
Bowie,22A,Lieutenant Governor,,DEM,Mike Collier,6,0,5,1,0,0
Bowie,22A,Lieutenant Governor,,LIB,Shanna Steele,0,0,0,0,0,0
Bowie,22A,Lieutenant Governor,,,Over Votes,0,0,0,0,0,0
Bowie,22A,Lieutenant Governor,,,Under Votes,1,0,0,1,0,0
Bowie,22A,Attorney General,,REP,Ken Paxton,68,3,26,39,0,0
Bowie,22A,Attorney General,,DEM,Rochelle Mercedes Garza,5,0,5,0,0,0
Bowie,22A,Attorney General,,LIB,Mark Ash,0,0,0,0,0,0
Bowie,22A,Attorney General,,,Over Votes,0,0,0,0,0,0
Bowie,22A,Attorney General,,,Under Votes,3,0,1,2,0,0
Bowie,22A,Comptroller of Public Accounts,,REP,Glenn Hegar,69,2,27,40,0,0
Bowie,22A,Comptroller of Public Accounts,,DEM,Janet T. Dudding,4,0,4,0,0,0
Bowie,22A,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,0,0,0,0,0,0
Bowie,22A,Comptroller of Public Accounts,,,Over Votes,0,0,0,0,0,0
Bowie,22A,Comptroller of Public Accounts,,,Under Votes,3,1,1,1,0,0
Bowie,22A,Comm. General Land Office,,REP,Dawn Buckingham,69,2,27,40,0,0
Bowie,22A,Comm. General Land Office,,DEM,Jay Kleberg,4,0,4,0,0,0
Bowie,22A,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",0,0,0,0,0,0
Bowie,22A,Comm. General Land Office,,,Write-ins,0,0,0,0,0,0
Bowie,22A,Comm. General Land Office,,,Over Votes,0,0,0,0,0,0
Bowie,22A,Comm. General Land Office,,,Under Votes,3,1,1,1,0,0
Bowie,22A,Commissioner of Agriculture,,REP,Sid Miller,70,2,28,40,0,0
Bowie,22A,Commissioner of Agriculture,,DEM,Susan Hays,3,0,3,0,0,0
Bowie,22A,Commissioner of Agriculture,,,Over Votes,0,0,0,0,0,0
Bowie,22A,Commissioner of Agriculture,,,Under Votes,3,1,1,1,0,0
Bowie,22A,Railroad Commissioner,,REP,Wayne Christian,67,2,27,38,0,0
Bowie,22A,Railroad Commissioner,,DEM,Luke Warford,5,0,4,1,0,0
Bowie,22A,Railroad Commissioner,,LIB,Jaime Andres Diez,0,0,0,0,0,0
Bowie,22A,Railroad Commissioner,,GRN,Hunter Wayne Crow,1,0,0,1,0,0
Bowie,22A,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Bowie,22A,Railroad Commissioner,,,Under Votes,3,1,1,1,0,0
Bowie,22A,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,68,3,26,39,0,0
Bowie,22A,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,5,0,4,1,0,0
Bowie,22A,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,0,0,0,0,0,0
Bowie,22A,"Justice, Supreme Ct. Pl. 3",,,Over Votes,0,0,0,0,0,0
Bowie,22A,"Justice, Supreme Ct. Pl. 3",,,Under Votes,3,0,2,1,0,0
Bowie,22A,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,69,3,26,40,0,0
Bowie,22A,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,4,0,4,0,0,0
Bowie,22A,"Justice, Supreme Ct. Pl. 5",,,Over Votes,0,0,0,0,0,0
Bowie,22A,"Justice, Supreme Ct. Pl. 5",,,Under Votes,3,0,2,1,0,0
Bowie,22A,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,70,3,27,40,0,0
Bowie,22A,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,3,0,3,0,0,0
Bowie,22A,"Justice, Supreme Ct. Pl. 9",,,Over Votes,0,0,0,0,0,0
Bowie,22A,"Justice, Supreme Ct. Pl. 9",,,Under Votes,3,0,2,1,0,0
Bowie,22A,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,70,3,27,40,0,0
Bowie,22A,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,3,0,3,0,0,0
Bowie,22A,"Judge, Ct of Crim. Appeals, Pl 5",,,Over Votes,0,0,0,0,0,0
Bowie,22A,"Judge, Ct of Crim. Appeals, Pl 5",,,Under Votes,3,0,2,1,0,0
Bowie,22A,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",68,3,26,39,0,0
Bowie,22A,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,5,0,4,1,0,0
Bowie,22A,"Judge, Ct of Crim. Appeals, Pl 6",,,Over Votes,0,0,0,0,0,0
Bowie,22A,"Judge, Ct of Crim. Appeals, Pl 6",,,Under Votes,3,0,2,1,0,0
Bowie,22A,"Member, State Board of Education",,REP,Pam Little,69,3,27,39,0,0
Bowie,22A,"Member, State Board of Education",,DEM,Alex Cornwallis,5,0,4,1,0,0
Bowie,22A,"Member, State Board of Education",,LIB,Christy Mowrey,1,0,1,0,0,0
Bowie,22A,"Member, State Board of Education",,,Write-ins,0,0,0,0,0,0
Bowie,22A,"Member, State Board of Education",,,Over Votes,0,0,0,0,0,0
Bowie,22A,"Member, State Board of Education",,,Under Votes,1,0,0,1,0,0
Bowie,24,Registered Voters,,,,607,,,,,
Bowie,24,Ballots Cast,,,,322,10,168,144,0,0
Bowie,24,Ballots Cast - Blank,,,,0,0,0,0,0,0
Bowie,24,U.S. House,,REP,Nathaniel Moran,305,10,160,135,0,0
Bowie,24,U.S. House,,DEM,Jrmar (JJ) Jefferson,12,0,6,6,0,0
Bowie,24,U.S. House,,,Over Votes,0,0,0,0,0,0
Bowie,24,U.S. House,,,Under Votes,5,0,2,3,0,0
Bowie,24,Governor,,REP,Greg Abbott,306,10,158,138,0,0
Bowie,24,Governor,,DEM,Beto O'Rourke,15,0,9,6,0,0
Bowie,24,Governor,,LIB,Mark Tippetts,0,0,0,0,0,0
Bowie,24,Governor,,GRN,Delilah Barrios,0,0,0,0,0,0
Bowie,24,Governor,,,Write-ins,0,0,0,0,0,0
Bowie,24,Governor,,,Over Votes,0,0,0,0,0,0
Bowie,24,Governor,,,Under Votes,1,0,1,0,0,0
Bowie,24,Lieutenant Governor,,REP,Dan Patrick,300,10,154,136,0,0
Bowie,24,Lieutenant Governor,,DEM,Mike Collier,16,0,9,7,0,0
Bowie,24,Lieutenant Governor,,LIB,Shanna Steele,4,0,3,1,0,0
Bowie,24,Lieutenant Governor,,,Over Votes,0,0,0,0,0,0
Bowie,24,Lieutenant Governor,,,Under Votes,2,0,2,0,0,0
Bowie,24,Attorney General,,REP,Ken Paxton,301,10,156,135,0,0
Bowie,24,Attorney General,,DEM,Rochelle Mercedes Garza,17,0,9,8,0,0
Bowie,24,Attorney General,,LIB,Mark Ash,3,0,2,1,0,0
Bowie,24,Attorney General,,,Over Votes,0,0,0,0,0,0
Bowie,24,Attorney General,,,Under Votes,1,0,1,0,0,0
Bowie,24,Comptroller of Public Accounts,,REP,Glenn Hegar,301,10,156,135,0,0
Bowie,24,Comptroller of Public Accounts,,DEM,Janet T. Dudding,18,0,10,8,0,0
Bowie,24,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,1,0,1,0,0,0
Bowie,24,Comptroller of Public Accounts,,,Over Votes,0,0,0,0,0,0
Bowie,24,Comptroller of Public Accounts,,,Under Votes,2,0,1,1,0,0
Bowie,24,Comm. General Land Office,,REP,Dawn Buckingham,305,10,158,137,0,0
Bowie,24,Comm. General Land Office,,DEM,Jay Kleberg,14,0,9,5,0,0
Bowie,24,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",1,0,1,0,0,0
Bowie,24,Comm. General Land Office,,,Write-ins,0,0,0,0,0,0
Bowie,24,Comm. General Land Office,,,Over Votes,0,0,0,0,0,0
Bowie,24,Comm. General Land Office,,,Under Votes,2,0,0,2,0,0
